RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 1.70601183E-07   3.41479063E-06   1.14168563E-06   6.60643764E-07   6.27620580E-07   3.26869696E-07   1.83395809E-04   1.32521009E+01   -4.32094812E+00   -3.38946469E-02   1.05545275E-01   1.32509813E+01   -4.31471300E+00   2.45320257E-02   1.05568692E-01   1.67836714E+00   2.29757600E+06   1.36299782E+01   1.67835605E+00   2.29758950E+06   1.36339827E+01 
0 10 9.62519593E-08   2.30606997E-06   8.83650614E-07   5.53329016E-07   3.34960077E-07   3.32257200E-09   2.08369397E-06   1.30115538E+01   -4.29365492E+00   -1.87200278E-01   1.07423060E-01   1.30124817E+01   -4.29417086E+00   1.76311761E-01   1.07435673E-01   1.67826426E+00   2.29644700E+06   1.32978697E+01   1.67826557E+00   2.29644850E+06   1.32982607E+01 
0 20 4.72366004E-08   1.55161877E-06   6.38526330E-07   3.96387918E-07   1.76743512E-07   2.80971846E-09   1.76778815E-06   1.31124830E+01   -4.32776403E+00   -2.70088851E-01   1.06784970E-01   1.31015635E+01   -4.30962515E+00   2.45847777E-01   1.06912106E-01   1.67812955E+00   2.29632375E+06   1.32615709E+01   1.67815542E+00   2.29634575E+06   1.32680750E+01 
0 30 3.58191237E-08   1.17481818E-06   4.81472910E-07   3.06371703E-07   1.24106862E-07   2.46209009E-09   1.60502964E-06   1.29968920E+01   -4.29053020E+00   -3.00250888E-01   1.07905999E-01   1.29894361E+01   -4.28562450E+00   2.87112594E-01   1.07967936E-01   1.67734540E+00   2.29582925E+06   1.31161346E+01   1.67741346E+00   2.29586425E+06   1.31263790E+01 
0 40 2.59630397E-08   9.74549835E-07   4.01486744E-07   2.86425689E-07   8.85461873E-08   2.19282392E-09   1.40019984E-06   1.29317179E+01   -4.25578451E+00   -2.69033939E-01   1.08644038E-01   1.29306841E+01   -4.24675608E+00   3.20150912E-01   1.08663462E-01   1.67665625E+00   2.29552025E+06   1.30251541E+01   1.67670655E+00   2.29554050E+06   1.30311689E+01 
0 50 1.79713098E-08   8.32760350E-07   3.38433779E-07   2.37422498E-07   6.21252880E-08   1.98169681E-09   1.21483117E-06   1.29154348E+01   -4.23470926E+00   -2.77992487E-01   1.09006576E-01   1.29121361E+01   -4.22864532E+00   3.09395343E-01   1.09034717E-01   1.67608559E+00   2.29530475E+06   1.29617643E+01   1.67611063E+00   2.29531350E+06   1.29643784E+01 
0 60 1.56886824E-08   6.94312405E-07   2.82687097E-07   1.99147109E-07   5.13093745E-08   1.79848614E-09   1.07783274E-06   1.28712549E+01   -4.21107197E+00   -2.87781775E-01   1.09562561E-01   1.28830566E+01   -4.20931244E+00   2.90887207E-01   1.09464407E-01   1.67557657E+00   2.29513250E+06   1.29111357E+01   1.67562580E+00   2.29514850E+06   1.29158278E+01 
0 70 1.18833361E-08   5.95361541E-07   2.39906313E-07   1.64164447E-07   3.98485405E-08   1.64387803E-09   9.68376185E-07   1.28450966E+01   -4.19657755E+00   -2.85569102E-01   1.09942749E-01   1.28682280E+01   -4.19770575E+00   2.85874426E-01   1.09727375E-01   1.67574358E+00   2.29486450E+06   1.28846588E+01   1.67568195E+00   2.29492675E+06   1.28895874E+01 
0 80 8.97828834E-09   5.31741193E-07   2.12555648E-07   1.42425662E-07   2.94430240E-08   1.50855317E-09   8.73745080E-07   1.28393269E+01   -4.19321442E+00   -2.82358825E-01   1.10120654E-01   1.28624573E+01   -4.19833040E+00   2.90861547E-01   1.09848335E-01   1.67586124E+00   2.29474350E+06   1.28751163E+01   1.67584383E+00   2.29476150E+06   1.28765364E+01 
0 90 7.42200967E-09   4.82353641E-07   1.91568844E-07   1.22162916E-07   2.38141435E-08   1.38921930E-09   7.95376991E-07   1.28261433E+01   -4.18973160E+00   -2.76706815E-01   1.10329986E-01   1.28543205E+01   -4.19669628E+00   2.96528280E-01   1.09962739E-01   1.67600000E+00   2.29459850E+06   1.28636551E+01   1.67599094E+00   2.29460800E+06   1.28644114E+01 
0 100 6.56861898E-09   4.41024582E-07   1.69275481E-07   1.00260969E-07   2.14889866E-08   1.28410904E-09   7.28952728E-07   1.28121967E+01   -4.18688107E+00   -2.77526110E-01   1.10523365E-01   1.28449755E+01   -4.19315672E+00   2.99825847E-01   1.10076651E-01   1.67617095E+00   2.29441550E+06   1.28491945E+01   1.67615926E+00   2.29442800E+06   1.28501978E+01 
0 110 6.01025807E-09   4.06299307E-07   1.50229752E-07   8.07067053E-08   1.95013534E-08   1.19253507E-09   6.72208159E-07   1.28039818E+01   -4.18557310E+00   -2.84061283E-01   1.10653043E-01   1.28377943E+01   -4.18912506E+00   3.00140321E-01   1.10169984E-01   1.67631125E+00   2.29426125E+06   1.28370247E+01   1.67631304E+00   2.29425925E+06   1.28368702E+01 
0 120 5.86151438E-09   3.76206145E-07   1.35865392E-07   6.52335714E-08   1.81780919E-08   1.11368637E-09   6.22851871E-07   1.27985373E+01   -4.18386698E+00   -2.87074775E-01   1.10748462E-01   1.28349152E+01   -4.18510056E+00   3.01163316E-01   1.10226907E-01   1.67641902E+00   2.29414050E+06   1.28274717E+01   1.67642283E+00   2.29413600E+06   1.28271322E+01 
0 130 5.84557069E-09   3.49782482E-07   1.24218531E-07   5.33395657E-08   1.76986390E-08   1.04518227E-09   5.78446645E-07   1.27942924E+01   -4.18319321E+00   -2.85876006E-01   1.10822819E-01   1.28339024E+01   -4.18185186E+00   3.03884149E-01   1.10264920E-01   1.67651451E+00   2.29403150E+06   1.28188620E+01   1.67649841E+00   2.29404975E+06   1.28203182E+01 
0 140 5.69528025E-09   3.26142668E-07   1.14788392E-07   4.50225315E-08   1.70924856E-08   9.85836857E-10   5.37740732E-07   1.27900372E+01   -4.18363428E+00   -2.84671068E-01   1.10888585E-01   1.28330717E+01   -4.17924213E+00   3.06617975E-01   1.10298499E-01   1.67660558E+00   2.29392550E+06   1.28104992E+01   1.67656028E+00   2.29397850E+06   1.28146820E+01 
0 150 5.18842969E-09   3.04661967E-07   1.06604922E-07   3.96035169E-08   1.53412287E-08   9.35232891E-10   5.00057240E-07   1.27858677E+01   -4.18481302E+00   -2.85138786E-01   1.10946953E-01   1.28322706E+01   -4.17722464E+00   3.08383405E-01   1.10329352E-01   1.67668557E+00   2.29383100E+06   1.28030405E+01   1.67661560E+00   2.29391375E+06   1.28095760E+01 
0 160 4.41722525E-09   2.85076226E-07   9.92791698E-08   3.49735991E-08   1.27729045E-08   8.92758256E-10   4.65158337E-07   1.27824812E+01   -4.18689346E+00   -2.86741078E-01   1.10992558E-01   1.28317776E+01   -4.17600298E+00   3.08845013E-01   1.10354558E-01   1.67675042E+00   2.29375350E+06   1.27969093E+01   1.67666113E+00   2.29386025E+06   1.28053360E+01 
0 170 3.77274656E-09   2.67069737E-07   9.26654451E-08   3.06847170E-08   1.07020375E-08   8.57308613E-10   4.33017306E-07   1.27790461E+01   -4.18961477E+00   -2.88530856E-01   1.11033119E-01   1.28315639E+01   -4.17547941E+00   3.08327675E-01   1.10374130E-01   1.67680895E+00   2.29368250E+06   1.27913046E+01   1.67669713E+00   2.29381725E+06   1.28019552E+01 
0 180 3.41508888E-09   2.50379259E-07   8.67426309E-08   2.70986238E-08   9.64234204E-09   8.26734903E-10   4.03246702E-07   1.27746964E+01   -4.19249201E+00   -2.90232331E-01   1.11077063E-01   1.28315392E+01   -4.17525673E+00   3.07550281E-01   1.10389568E-01   1.67687023E+00   2.29360725E+06   1.27853603E+01   1.67672598E+00   2.29378275E+06   1.27992258E+01 
0 190 3.22416560E-09   2.34855023E-07   8.13974452E-08   2.42214160E-08   9.29548793E-09   7.99498800E-10   3.75576093E-07   1.27696209E+01   -4.19526291E+00   -2.92095006E-01   1.11123972E-01   1.28319111E+01   -4.17501831E+00   3.07240337E-01   1.10400297E-01   1.67693472E+00   2.29352700E+06   1.27790260E+01   1.67674768E+00   2.29375675E+06   1.27971716E+01 
0 200 3.07859960E-09   2.20380372E-07   7.64622783E-08   2.18536371E-08   9.18953535E-09   7.74983022E-10   3.49991097E-07   1.27644386E+01   -4.19803095E+00   -2.93977588E-01   1.11169286E-01   1.28323364E+01   -4.17462873E+00   3.07916343E-01   1.10409826E-01   1.67699742E+00   2.29344800E+06   1.27727766E+01   1.67676556E+00   2.29373525E+06   1.27954683E+01 
0 210 2.84914448E-09   2.06896289E-07   7.19054398E-08   1.99696153E-08   8.75319550E-09   7.52625462E-10   3.26189507E-07   1.27594967E+01   -4.20115042E+00   -2.95297563E-01   1.11210145E-01   1.28319502E+01   -4.17407131E+00   3.09217215E-01   1.10425547E-01   1.67705452E+00   2.29337500E+06   1.27670183E+01   1.67678702E+00   2.29370900E+06   1.27934065E+01 
0 220 2.49742627E-09   1.94327654E-07   6.77042493E-08   1.86795148E-08   7.84492915E-09   7.31855743E-10   3.03849959E-07   1.27548380E+01   -4.20490646E+00   -2.95805395E-01   1.11246221E-01   1.28303080E+01   -4.17331982E+00   3.09873849E-01   1.10451423E-01   1.67710471E+00   2.29331000E+06   1.27618885E+01   1.67681706E+00   2.29367250E+06   1.27905245E+01 
0 230 2.15390750E-09   1.82523252E-07   6.37555573E-08   1.76916757E-08   6.89920965E-09   7.12208958E-10   2.82674989E-07   1.27506657E+01   -4.20912218E+00   -2.95782596E-01   1.11276962E-01   1.28277683E+01   -4.17237568E+00   3.09060246E-01   1.10484570E-01   1.67714727E+00   2.29325425E+06   1.27574863E+01   1.67685330E+00   2.29362800E+06   1.27870045E+01 
