RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 4.20792716E-08   1.30517731E-06   1.37954544E-07   2.72635589E-07   1.51205370E-07   9.23848518E-08   7.22035984E-05   9.93358040E+00   -1.04417360E+00   2.50090612E-03   1.05204135E-01   9.91594887E+00   -1.04213595E+00   2.36782245E-03   1.05391227E-01   1.68642020E+00   2.14731225E+06   9.64842033E+00   1.68640971E+00   2.15161950E+06   9.69166088E+00 
0 10 7.02617076E-09   9.51234711E-07   1.02170681E-07   9.27649566E-08   3.57780046E-08   1.04138298E-09   5.95307426E-07   9.69160175E+00   -1.01447332E+00   3.41242291E-02   1.07778721E-01   9.60053730E+00   -1.01233840E+00   2.58442368E-02   1.08808763E-01   1.68056822E+00   2.09207812E+06   9.09391117E+00   1.68158996E+00   2.09726375E+06   9.14597034E+00 
0 20 6.63752120E-09   5.80553206E-07   7.09525168E-08   5.87679772E-08   2.74087117E-08   8.71862416E-10   5.27931206E-07   9.51518154E+00   -9.92517471E-01   3.78456786E-02   1.09738275E-01   9.44173145E+00   -1.01519740E+00   2.81470157E-02   1.10586122E-01   1.67968476E+00   2.02797862E+06   8.72190762E+00   1.67811668E+00   2.04587350E+06   8.78948021E+00 
0 30 5.16681053E-09   4.36060816E-07   6.47797407E-08   4.99999295E-08   2.00718553E-08   7.53427265E-10   4.75031101E-07   9.43697166E+00   -1.00321817E+00   5.01446128E-02   1.10626854E-01   9.40361786E+00   -1.05612826E+00   3.59151959E-02   1.10975981E-01   1.68300343E+00   1.97520588E+06   8.52263355E+00   1.68222201E+00   1.99086662E+06   8.58176994E+00 
0 40 3.86190857E-09   3.70533655E-07   6.10016286E-08   4.34988934E-08   1.52181521E-08   6.61643462E-10   4.31398917E-07   9.40114975E+00   -1.04056811E+00   1.20646253E-01   1.11029692E-01   9.38601685E+00   -1.11732161E+00   7.56870359E-02   1.11193016E-01   1.68408680E+00   1.94225262E+06   8.39819908E+00   1.68385708E+00   1.95158850E+06   8.43345261E+00 
0 50 3.69725117E-09   3.06606580E-07   5.16214982E-08   3.56028202E-08   1.40334606E-08   5.85075655E-10   3.93094808E-07   9.34367657E+00   -1.08269787E+00   1.67133808E-01   1.11769907E-01   9.33441067E+00   -1.15866590E+00   1.30738616E-01   1.11949161E-01   1.68441093E+00   1.90995825E+06   8.27625275E+00   1.68441164E+00   1.91282925E+06   8.28709412E+00 
0 60 3.43110518E-09   2.57483578E-07   4.10228722E-08   3.00052641E-08   1.27004105E-08   5.20386845E-10   3.59972290E-07   9.24473476E+00   -1.10399675E+00   1.91025123E-01   1.13106444E-01   9.23567963E+00   -1.16643381E+00   1.74753711E-01   1.13360107E-01   1.68378520E+00   1.86945438E+06   8.12330723E+00   1.68373644E+00   1.86784050E+06   8.11721325E+00 
0 70 2.68680544E-09   2.33204119E-07   3.39507302E-08   2.75534902E-08   1.00076569E-08   4.66033934E-10   3.31112858E-07   9.11874199E+00   -1.09904683E+00   2.04008415E-01   1.14842489E-01   9.10468864E+00   -1.15249681E+00   2.04474315E-01   1.15226805E-01   1.68166316E+00   1.82315750E+06   7.94848633E+00   1.68138695E+00   1.81881100E+06   7.93207359E+00 
0 80 2.23904317E-09   2.15327887E-07   3.04369898E-08   2.47014640E-08   8.13876788E-09   4.20338098E-10   3.05184045E-07   8.99956131E+00   -1.08143461E+00   2.05122456E-01   1.16537817E-01   8.97587299E+00   -1.13431811E+00   2.17068925E-01   1.17101364E-01   1.67823923E+00   1.77898100E+06   7.78167200E+00   1.67766356E+00   1.77292612E+06   7.75880861E+00 
0 90 2.28341124E-09   1.99512698E-07   2.92496374E-08   2.06335393E-08   7.92558819E-09   3.82219367E-10   2.81623471E-07   8.90880680E+00   -1.06515849E+00   2.03681573E-01   1.17887959E-01   8.88169384E+00   -1.12538731E+00   2.18854055E-01   1.18536167E-01   1.67656040E+00   1.73660612E+06   7.64650249E+00   1.67731619E+00   1.72473550E+06   7.62057066E+00 
0 100 2.10437645E-09   1.85350956E-07   2.89885875E-08   1.74907644E-08   7.19537141E-09   3.50836166E-10   2.60206264E-07   8.84951973E+00   -1.06000817E+00   2.11460635E-01   1.18827365E-01   8.82991314E+00   -1.12933576E+00   2.23537087E-01   1.19408868E-01   1.67917717E+00   1.69192288E+06   7.54889011E+00   1.67974067E+00   1.68061875E+06   7.52419615E+00 
0 110 1.73199621E-09   1.72653046E-07   2.81948829E-08   1.54486397E-08   5.99738703E-09   3.25029753E-10   2.40492994E-07   8.81497574E+00   -1.06658030E+00   2.26944998E-01   1.19434990E-01   8.80648232E+00   -1.14124656E+00   2.35435888E-01   1.19907767E-01   1.68064559E+00   1.66049238E+06   7.48022890E+00   1.68104708E+00   1.65052350E+06   7.45845127E+00 
0 120 1.51156121E-09   1.60958109E-07   2.62334154E-08   1.41322012E-08   5.40678791E-09   3.03793268E-10   2.22179409E-07   8.79680729E+00   -1.07961702E+00   2.42402568E-01   1.19829841E-01   8.79549313E+00   -1.15336251E+00   2.50156641E-01   1.20257139E-01   1.68151975E+00   1.63765675E+06   7.43034363E+00   1.68183672E+00   1.62812212E+06   7.40951490E+00 
0 130 1.39836043E-09   1.50134156E-07   2.37237767E-08   1.36139278E-08   5.09395548E-09   2.86510954E-10   2.05230165E-07   8.78914356E+00   -1.09428906E+00   2.48268068E-01   1.20090663E-01   8.78802776E+00   -1.16182446E+00   2.56156951E-01   1.20575368E-01   1.68207455E+00   1.62033575E+06   7.39250517E+00   1.68236554E+00   1.60983275E+06   7.36956072E+00 
0 140 1.25423838E-09   1.40170627E-07   2.15906493E-08   1.34181990E-08   4.48652271E-09   2.72685124E-10   1.89623208E-07   8.78752804E+00   -1.10766780E+00   2.43286937E-01   1.20275751E-01   8.78270817E+00   -1.16615963E+00   2.51144171E-01   1.20867409E-01   1.68244648E+00   1.60666938E+06   7.36265039E+00   1.68272102E+00   1.59486062E+06   7.33685350E+00 
0 150 1.16535881E-09   1.30948706E-07   2.02017230E-08   1.27756596E-08   3.88381327E-09   2.61692251E-10   1.75217025E-07   8.78952217E+00   -1.11979210E+00   2.33875379E-01   1.20415464E-01   8.78210640E+00   -1.16838872E+00   2.41075143E-01   1.21085189E-01   1.68270910E+00   1.59541675E+06   7.33806896E+00   1.68294644E+00   1.58337600E+06   7.31176519E+00 
0 160 1.16745102E-09   1.22363275E-07   1.93535712E-08   1.14835466E-08   3.60260133E-09   2.53002369E-10   1.61875093E-07   8.79435253E+00   -1.13110328E+00   2.26012602E-01   1.20517790E-01   8.78771973E+00   -1.17056704E+00   2.29794681E-01   1.21203877E-01   1.68290281E+00   1.58576638E+06   7.31698704E+00   1.68308115E+00   1.57524325E+06   7.29399872E+00 
0 170 1.15030008E-09   1.14391632E-07   1.86687359E-08   1.01652127E-08   3.39015771E-09   2.46144521E-10   1.49470793E-07   8.80150223E+00   -1.14148998E+00   2.20288083E-01   1.20588303E-01   8.79816818E+00   -1.17386138E+00   2.19472453E-01   1.21242203E-01   1.68305039E+00   1.57721750E+06   7.29831171E+00   1.68316102E+00   1.56971912E+06   7.28193092E+00 
0 180 1.07707621E-09   1.06984167E-07   1.78546884E-08   9.38204359E-09   3.08482218E-09   2.40947401E-10   1.37882608E-07   8.81096554E+00   -1.15015137E+00   2.14945465E-01   1.20626077E-01   8.81174183E+00   -1.17775977E+00   2.11818129E-01   1.21227600E-01   1.68316197E+00   1.56965162E+06   7.28178358E+00   1.68321037E+00   1.56592625E+06   7.27364540E+00 
0 190 1.01110731E-09   1.00078843E-07   1.68797065E-08   9.03992614E-09   2.85676616E-09   2.37352055E-10   1.27016804E-07   8.82301903E+00   -1.15679097E+00   2.08370388E-01   1.20628536E-01   8.82718658E+00   -1.18082118E+00   2.05307707E-01   1.21182248E-01   1.68324006E+00   1.56345200E+06   7.26824045E+00   1.68323970E+00   1.56348700E+06   7.26831675E+00 
0 200 9.69633263E-10   9.36373965E-08   1.59314606E-08   8.89593466E-09   2.70943334E-09   2.35293673E-10   1.16841044E-07   8.83757877E+00   -1.16185868E+00   2.01125145E-01   1.20596536E-01   8.84384727E+00   -1.18202186E+00   1.97714537E-01   1.21114247E-01   1.68328762E+00   1.55912250E+06   7.25878239E+00   1.68325245E+00   1.56237388E+06   7.26588535E+00 
0 210 9.33198963E-10   8.76515500E-08   1.51847406E-08   8.71476846E-09   2.54359134E-09   2.34678221E-10   1.07326571E-07   8.85392189E+00   -1.16604519E+00   1.93271726E-01   1.20536603E-01   8.86110210E+00   -1.18159091E+00   1.89227968E-01   1.21027946E-01   1.68331254E+00   1.55660588E+06   7.25328445E+00   1.68325114E+00   1.56249275E+06   7.26614475E+00 
0 220 9.05910624E-10   8.20967543E-08   1.46346792E-08   8.40938075E-09   2.36215336E-09   2.35131886E-10   9.84411272E-08   8.87047768E+00   -1.16956246E+00   1.85677990E-01   1.20467730E-01   8.87772751E+00   -1.18044400E+00   1.81395993E-01   1.20936155E-01   1.68332529E+00   1.55522362E+06   7.25026512E+00   1.68324161E+00   1.56332462E+06   7.26796198E+00 
0 230 9.06927478E-10   7.69470816E-08   1.41592178E-08   8.03741607E-09   2.23281904E-09   2.36777542E-10   9.01351456E-08   8.88556480E+00   -1.17230904E+00   1.79966167E-01   1.20410368E-01   8.89221191E+00   -1.17946959E+00   1.76054314E-01   1.20857187E-01   1.68333554E+00   1.55407600E+06   7.24775791E+00   1.68323123E+00   1.56420150E+06   7.26987743E+00 
0 240 9.44509027E-10   7.21854576E-08   1.36559866E-08   7.64383223E-09   2.23654317E-09   2.39127773E-10   8.24205415E-08   8.89834499E+00   -1.17400861E+00   1.77261248E-01   1.20374419E-01   8.90363503E+00   -1.17889369E+00   1.73869386E-01   1.20803118E-01   1.68334854E+00   1.55254725E+06   7.24441862E+00   1.68322468E+00   1.56475400E+06   7.27108431E+00 
0 250 9.96042471E-10   6.77954617E-08   1.31016069E-08   7.26302707E-09   2.34579889E-09   2.40288012E-10   7.53035181E-08   8.90892410E+00   -1.17453396E+00   1.77128047E-01   1.20357268E-01   8.91228962E+00   -1.17857099E+00   1.74014241E-01   1.20770127E-01   1.68336391E+00   1.55061900E+06   7.24020624E+00   1.68322086E+00   1.56506375E+06   7.27176142E+00 
0 260 1.02326136E-09   6.37547117E-08   1.25384974E-08   6.93885482E-09   2.41619924E-09   2.39773396E-10   6.87381672E-08   8.91807270E+00   -1.17402256E+00   1.78334057E-01   1.20347321E-01   8.91927242E+00   -1.17818296E+00   1.75480261E-01   1.20743588E-01   1.68337798E+00   1.54869350E+06   7.23600006E+00   1.68321609E+00   1.56546125E+06   7.27262974E+00 
0 270 1.00542519E-09   6.00404775E-08   1.20256649E-08   6.67429978E-09   2.34441422E-09   2.38559450E-10   6.26222345E-08   8.92639923E+00   -1.17303061E+00   1.80176884E-01   1.20334916E-01   8.92531681E+00   -1.17753530E+00   1.77809760E-01   1.20713830E-01   1.68338835E+00   1.54717262E+06   7.23267746E+00   1.68320692E+00   1.56620412E+06   7.27425241E+00 
0 280 9.53844670E-10   5.66318263E-08   1.15928565E-08   6.43006626E-09   2.15491358E-09   2.36985875E-10   5.68752760E-08   8.93397236E+00   -1.17199862E+00   1.82327405E-01   1.20318316E-01   8.93034267E+00   -1.17663157E+00   1.81105345E-01   1.20682471E-01   1.68339467E+00   1.54618938E+06   7.23052931E+00   1.68319380E+00   1.56723288E+06   7.27649975E+00 
0 290 9.01779429E-10   5.35046318E-08   1.12263994E-08   6.17863272E-09   1.96177163E-09   2.34317205E-10   5.15464826E-08   8.94040775E+00   -1.17107821E+00   1.84883401E-01   1.20302528E-01   8.93385506E+00   -1.17554593E+00   1.85370177E-01   1.20657444E-01   1.68339825E+00   1.54560938E+06   7.22926235E+00   1.68318033E+00   1.56827712E+06   7.27878094E+00 
0 300 8.80124029E-10   5.06270261E-08   1.08907425E-08   5.94923799E-09   1.88467841E-09   2.29960398E-10   4.66746002E-08   8.94515038E+00   -1.17017174E+00   1.87791422E-01   1.20295830E-01   8.93555450E+00   -1.17439866E+00   1.90773234E-01   1.20644026E-01   1.68340087E+00   1.54517225E+06   7.22830772E+00   1.68316936E+00   1.56909812E+06   7.28057432E+00 
0 310 8.89082030E-10   4.79704170E-08   1.05537596E-08   5.73029446E-09   1.92896699E-09   2.25075042E-10   4.22250928E-08   8.94784355E+00   -1.16913772E+00   1.91290185E-01   1.20303407E-01   8.93561554E+00   -1.17327535E+00   1.96958706E-01   1.20642208E-01   1.68340397E+00   1.54464212E+06   7.22714949E+00   1.68316162E+00   1.56967588E+06   7.28183651E+00 
0 320 8.96104635E-10   4.55158720E-08   1.02086144E-08   5.53794033E-09   1.96328820E-09   2.19727958E-10   3.81630940E-08   8.94850254E+00   -1.16793144E+00   1.95243225E-01   1.20326124E-01   8.93442822E+00   -1.17217040E+00   2.03367323E-01   1.20649576E-01   1.68340814E+00   1.54392250E+06   7.22557735E+00   1.68315566E+00   1.57011588E+06   7.28279781E+00 
0 330 8.72647843E-10   4.32629683E-08   9.87237758E-09   5.42156453E-09   1.87684357E-09   2.14032320E-10   3.44826958E-08   8.94741249E+00   -1.16655409E+00   1.99589342E-01   1.20361663E-01   8.93249321E+00   -1.17104840E+00   2.09456220E-01   1.20661862E-01   1.68341267E+00   1.54308075E+06   7.22373867E+00   1.68314934E+00   1.57057138E+06   7.28379297E+00 
0 340 8.21188506E-10   4.11897538E-08   9.56532542E-09   5.34211830E-09   1.68922876E-09   2.08170009E-10   3.11389172E-08   8.94504356E+00   -1.16510904E+00   2.04098970E-01   1.20405383E-01   8.93021393E+00   -1.16986763E+00   2.15074360E-01   1.20675541E-01   1.68341696E+00   1.54224612E+06   7.22191525E+00   1.68314099E+00   1.57116450E+06   7.28508854E+00 
0 350 7.66513575E-10   3.92835275E-08   9.29117139E-09   5.21531218E-09   1.51393087E-09   2.02250286E-10   2.81221197E-08   8.94184113E+00   -1.16373670E+00   2.08800390E-01   1.20453067E-01   8.92778587E+00   -1.16866016E+00   2.20355913E-01   1.20689563E-01   1.68342054E+00   1.54152575E+06   7.22034121E+00   1.68313062E+00   1.57190200E+06   7.28669977E+00 
0 360 7.28373750E-10   3.75268527E-08   9.04057895E-09   5.03038233E-09   1.43229928E-09   1.96461514E-10   2.54238497E-08   8.93806362E+00   -1.16256309E+00   2.13700980E-01   1.20503098E-01   8.92523766E+00   -1.16746080E+00   2.25430161E-01   1.20704897E-01   1.68342328E+00   1.54095775E+06   7.21910095E+00   1.68311834E+00   1.57275088E+06   7.28855371E+00 
0 370 7.06099290E-10   3.59059236E-08   8.80172824E-09   4.82660178E-09   1.41168743E-09   1.90697333E-10   2.30540991E-08   8.93382263E+00   -1.16157269E+00   2.18603685E-01   1.20555535E-01   8.92257023E+00   -1.16625118E+00   2.30250433E-01   1.20722525E-01   1.68342507E+00   1.54054738E+06   7.21820402E+00   1.68310535E+00   1.57363912E+06   7.29049444E+00 
0 380 6.85034196E-10   3.44083411E-08   8.57030180E-09   4.64620253E-09   1.37117828E-09   1.84986818E-10   2.10179838E-08   8.92917061E+00   -1.16073251E+00   2.23153383E-01   1.20610923E-01   8.91979313E+00   -1.16505456E+00   2.34670654E-01   1.20742925E-01   1.68342626E+00   1.54029350E+06   7.21764946E+00   1.68309200E+00   1.57452975E+06   7.29243994E+00 
0 390 6.53203491E-10   3.30223493E-08   8.34847302E-09   4.51408377E-09   1.27653577E-09   1.79384022E-10   1.92741467E-08   8.92415619E+00   -1.16000652E+00   2.27225393E-01   1.20669536E-01   8.91694736E+00   -1.16387916E+00   2.38504186E-01   1.20765686E-01   1.68342686E+00   1.54014488E+06   7.21732473E+00   1.68307829E+00   1.57542888E+06   7.29440403E+00 
