RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 4.13780405E-08   1.27810790E-06   4.17651790E-07   2.69996320E-07   1.49214401E-07   1.05271610E-07   8.23182127E-05   9.41154861E+00   -3.06288028E+00   -1.50181772E-02   1.06169879E-01   9.36224174E+00   -3.04278994E+00   3.19967866E-02   1.06743105E-01   1.68642414E+00   2.14852425E+06   9.66058731E+00   1.68642318E+00   2.14804950E+06   9.65581989E+00 
0 10 2.13462350E-08   9.59943691E-07   3.24787493E-07   1.30864720E-07   7.86781413E-08   1.07045284E-09   5.96488064E-07   8.73566723E+00   -2.84546399E+00   -1.61839277E-01   1.14304855E-01   8.50702286E+00   -2.83726597E+00   1.04908362E-01   1.17254019E-01   1.67603385E+00   2.06647588E+06   8.86727619E+00   1.67560697E+00   2.07170875E+06   8.88941765E+00 
0 20 1.13624230E-08   6.25930852E-07   2.38863038E-07   1.19330608E-07   4.01019449E-08   9.22013799E-10   5.57729550E-07   8.55159283E+00   -2.80423832E+00   -1.85189992E-01   1.17008373E-01   8.51579952E+00   -2.92203903E+00   1.64048284E-01   1.17236212E-01   1.68053496E+00   2.01701038E+06   8.68049049E+00   1.67975736E+00   2.02708300E+06   8.71852589E+00 
0 30 8.71669759E-09   4.69645101E-07   1.85098472E-07   9.03102517E-08   3.26860601E-08   8.10454925E-10   5.05891705E-07   8.50534153E+00   -2.78563690E+00   -1.04321674E-01   1.18198752E-01   8.47542953E+00   -2.84985685E+00   2.71051198E-01   1.18686207E-01   1.68249941E+00   1.98568850E+06   8.56221676E+00   1.68230104E+00   1.98942650E+06   8.57633114E+00 
0 40 7.72764341E-09   3.99484065E-07   1.48029102E-07   7.46794413E-08   2.88497315E-08   7.00638825E-10   4.49548565E-07   8.37165642E+00   -2.72941566E+00   -1.35386437E-01   1.20586328E-01   8.16172886E+00   -2.73130107E+00   3.63296002E-01   1.23927221E-01   1.68436599E+00   1.92323962E+06   8.32640457E+00   1.68437099E+00   1.92259162E+06   8.32395744E+00 
0 50 5.55925395E-09   3.53295604E-07   1.29029019E-07   7.40182671E-08   1.96384526E-08   6.27508434E-10   4.13440802E-07   8.21348953E+00   -2.65454888E+00   -2.08443269E-01   1.23295285E-01   7.89308929E+00   -2.66576028E+00   3.55817527E-01   1.28656611E-01   1.68346334E+00   1.85971462E+06   8.08652878E+00   1.68340158E+00   1.85804475E+06   8.08022308E+00 
0 60 5.74946046E-09   2.99578943E-07   1.14279054E-07   5.75256571E-08   1.91099137E-08   5.71064418E-10   3.85326899E-07   8.09363079E+00   -2.58967233E+00   -2.37177208E-01   1.25428349E-01   7.81908369E+00   -2.63798952E+00   3.42438370E-01   1.30480915E-01   1.68129349E+00   1.81738675E+06   7.92669535E+00   1.68121862E+00   1.81625962E+06   7.92243958E+00 
0 70 4.39246195E-09   2.63606410E-07   1.04037170E-07   4.87734724E-08   1.45068588E-08   5.24551180E-10   3.60959035E-07   8.04101467E+00   -2.56551480E+00   -2.32135877E-01   1.26436308E-01   7.87413692E+00   -2.61871433E+00   3.41634154E-01   1.30304888E-01   1.67972422E+00   1.79604975E+06   7.84612513E+00   1.67969418E+00   1.79567988E+06   7.84472847E+00 
0 80 3.58572549E-09   2.42542342E-07   9.41948386E-08   4.60141401E-08   1.25757280E-08   4.74628503E-10   3.32623927E-07   8.05112076E+00   -2.57845688E+00   -2.12029517E-01   1.26368806E-01   7.94475031E+00   -2.60574150E+00   3.27916503E-01   1.29817620E-01   1.67882478E+00   1.78543588E+06   7.80604601E+00   1.67875910E+00   1.78469512E+06   7.80324936E+00 
0 90 2.94023228E-09   2.26518566E-07   8.61822258E-08   4.35718164E-08   1.03361648E-08   4.33656999E-10   3.07817459E-07   8.07596684E+00   -2.59416223E+00   -2.06938088E-01   1.26040190E-01   8.01217747E+00   -2.59915853E+00   2.93192834E-01   1.29280061E-01   1.67823422E+00   1.77892625E+06   7.78146553E+00   1.67804801E+00   1.77693900E+06   7.77396154E+00 
