RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 4.22853113E-08   1.36832068E-06   4.32741594E-08   2.75187830E-07   1.52578409E-07   1.07520634E-07   8.41371730E-05   9.93025303E+00   -1.73915923E-01   -1.25135044E-02   1.05803102E-01   9.92840576E+00   -1.72038287E-01   8.45420919E-03   1.05822340E-01   1.68639851E+00   2.14504200E+06   9.62562847E+00   1.68642354E+00   2.14819725E+06   9.65730476E+00 
0 10 1.95100824E-08   1.02902982E-06   7.86797116E-08   1.19133986E-07   7.35299324E-08   1.09612874E-09   6.11274459E-07   9.35902405E+00   -1.53731450E-01   -1.03162855E-01   1.12211905E-01   9.45139694E+00   -1.47628427E-01   4.20169495E-02   1.11082532E-01   1.67661536E+00   2.06101038E+06   8.84663773E+00   1.67569363E+00   2.07201800E+06   8.89252281E+00 
0 20 1.04878444E-08   6.69129349E-07   1.17587966E-07   1.08808038E-07   3.76581397E-08   9.39918365E-10   5.68643770E-07   9.15438938E+00   -1.11938819E-01   -1.69341296E-01   1.14890218E-01   9.39145088E+00   -1.43097997E-01   9.25303698E-02   1.11910127E-01   1.68159127E+00   2.00153712E+06   8.62206268E+00   1.68152261E+00   2.00262388E+06   8.62616634E+00 
0 30 8.48637161E-09   5.00080944E-07   1.02767864E-07   8.30056663E-08   3.17973203E-08   8.28994984E-10   5.18121794E-07   9.09720707E+00   -9.39376205E-02   -1.68785617E-01   1.15937680E-01   9.37609959E+00   -1.80381373E-01   1.87244684E-01   1.12437330E-01   1.68347549E+00   1.96349638E+06   8.47841740E+00   1.68362808E+00   1.95909475E+06   8.46179676E+00 
0 40 7.48839302E-09   4.26041368E-07   7.20635782E-08   6.69494398E-08   2.79494738E-08   7.17694737E-10   4.60923019E-07   9.06720352E+00   -8.93165544E-02   -2.02235878E-01   1.16554633E-01   9.31874752E+00   -1.90487310E-01   2.28294209E-01   1.13510437E-01   1.68424785E+00   1.89011438E+06   8.20132065E+00   1.68417978E+00   1.88601700E+06   8.18584919E+00 
0 50 5.95133010E-09   3.75715558E-07   5.99261440E-08   6.91082320E-08   2.05000195E-08   6.42655540E-10   4.23543014E-07   9.02643585E+00   -1.08349293E-01   -2.55480528E-01   1.17368445E-01   9.24618530E+00   -1.73615023E-01   1.61914259E-01   1.14727326E-01   1.68116045E+00   1.81539388E+06   7.91917038E+00   1.68081248E+00   1.81036875E+06   7.90019464E+00 
0 60 5.99014438E-09   3.17235020E-07   6.09285138E-08   5.59383295E-08   1.97125356E-08   5.82473958E-10   3.93257352E-07   8.93400192E+00   -1.24717243E-01   -2.92184323E-01   1.18857294E-01   9.19869614E+00   -1.68642953E-01   1.08668193E-01   1.15506373E-01   1.67719305E+00   1.76816738E+06   7.74083900E+00   1.67632723E+00   1.75979962E+06   7.70924187E+00 
0 70 4.44445547E-09   2.79566734E-07   6.16240072E-08   4.57777602E-08   1.48869344E-08   5.35016698E-10   3.68538792E-07   8.93058109E+00   -1.09418795E-01   -2.73379952E-01   1.19065292E-01   9.21101093E+00   -1.82249978E-01   1.04327515E-01   1.15405358E-01   1.67646384E+00   1.73807488E+06   7.64971113E+00   1.67750537E+00   1.72165062E+06   7.61383200E+00 
0 80 3.56423380E-09   2.57434777E-07   5.57981927E-08   4.36471979E-08   1.25429906E-08   4.85203211E-10   3.40502254E-07   9.01779270E+00   -9.82754156E-02   -2.60161132E-01   1.18001066E-01   9.26826382E+00   -1.83669060E-01   1.09678306E-01   1.14678249E-01   1.67805839E+00   1.71234338E+06   7.59349966E+00   1.67885590E+00   1.69803475E+06   7.56224203E+00 
0 90 3.12370552E-09   2.40600997E-07   4.89838214E-08   4.17172039E-08   1.07580505E-08   4.43516612E-10   3.15517809E-07   9.08715153E+00   -1.08856492E-01   -2.70605296E-01   1.17165096E-01   9.31762314E+00   -1.69519544E-01   9.62693244E-02   1.14054367E-01   1.67912090E+00   1.69300788E+06   7.55126047E+00   1.67970002E+00   1.68146100E+06   7.52603579E+00 
0 100 2.92921554E-09   2.26251473E-07   4.61086742E-08   3.83908620E-08   9.61260049E-09   4.10760925E-10   2.93927513E-07   9.11106014E+00   -1.20816022E-01   -2.72349358E-01   1.16882294E-01   9.33136940E+00   -1.52839899E-01   8.16591904E-02   1.13854878E-01   1.67984569E+00   1.67841850E+06   7.51938915E+00   1.68022799E+00   1.67012850E+06   7.50127935E+00 
0 110 2.71735145E-09   2.13334545E-07   4.44553336E-08   3.54917624E-08   8.87829898E-09   3.84512144E-10   2.74700483E-07   9.12290478E+00   -1.25733629E-01   -2.56613344E-01   1.16703890E-01   9.32440758E+00   -1.41117617E-01   8.27274919E-02   1.13890149E-01   1.68034136E+00   1.66757862E+06   7.49570942E+00   1.68053913E+00   1.66301412E+06   7.48573780E+00 
0 120 2.28138908E-09   2.01628595E-07   4.17961807E-08   3.32166898E-08   7.58518404E-09   3.62395614E-10   2.56755158E-07   9.14263821E+00   -1.27431229E-01   -2.37482354E-01   1.16388433E-01   9.32044697E+00   -1.34340152E-01   9.96336415E-02   1.13880888E-01   1.68063331E+00   1.66078425E+06   7.48086643E+00   1.68068564E+00   1.65953238E+06   7.47813177E+00 
0 130 1.96964289E-09   1.90710765E-07   3.87694143E-08   3.10916057E-08   6.58199983E-09   3.43519851E-10   2.39748630E-07   9.16963100E+00   -1.33818194E-01   -2.20676482E-01   1.15978725E-01   9.32356262E+00   -1.28276587E-01   1.22384258E-01   1.13791317E-01   1.68074846E+00   1.65800900E+06   7.47480392E+00   1.68071306E+00   1.65886862E+06   7.47668171E+00 
0 140 1.82865445E-09   1.80432252E-07   3.66107500E-08   2.92820026E-08   5.88958171E-09   3.27767036E-10   2.23714039E-07   9.19090271E+00   -1.45706013E-01   -2.04374015E-01   1.15656771E-01   9.32255268E+00   -1.22969247E-01   1.44178376E-01   1.13767631E-01   1.68078625E+00   1.65708512E+06   7.47278595E+00   1.68071961E+00   1.65871088E+06   7.47633696E+00 
0 150 1.73422543E-09   1.70871587E-07   3.48995144E-08   2.78504668E-08   5.37711076E-09   3.14720194E-10   2.08793423E-07   9.19841671E+00   -1.58207983E-01   -1.87629104E-01   1.15522161E-01   9.31202507E+00   -1.21316917E-01   1.61746055E-01   1.13874093E-01   1.68087280E+00   1.65494625E+06   7.46811342E+00   1.68077040E+00   1.65747512E+06   7.47363758E+00 
0 160 1.60983160E-09   1.62069043E-07   3.29633956E-08   2.65320779E-08   4.97067187E-09   3.03773950E-10   1.94904956E-07   9.19735241E+00   -1.65823564E-01   -1.72812343E-01   1.15501031E-01   9.29713249E+00   -1.23832755E-01   1.77757427E-01   1.14042349E-01   1.68103659E+00   1.65079488E+06   7.45904446E+00   1.68085539E+00   1.65537862E+06   7.46905804E+00 
0 170 1.48985713E-09   1.53849996E-07   3.11066515E-08   2.51582044E-08   4.63793937E-09   2.94348712E-10   1.81770162E-07   9.19692135E+00   -1.68453664E-01   -1.61026478E-01   1.15474813E-01   9.28567600E+00   -1.27577811E-01   1.94778353E-01   1.14175573E-01   1.68121123E+00   1.64621125E+06   7.44903135E+00   1.68094397E+00   1.65316000E+06   7.46421099E+00 
0 180 1.44430568E-09   1.46073390E-07   2.98063263E-08   2.38402205E-08   4.43011094E-09   2.86308560E-10   1.69324039E-07   9.19957638E+00   -1.69965684E-01   -1.53926000E-01   1.15416095E-01   9.27906322E+00   -1.30850017E-01   2.09896311E-01   1.14257857E-01   1.68135059E+00   1.64242388E+06   7.44075775E+00   1.68103504E+00   1.65083625E+06   7.45913506E+00 
