RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 7.24937195E-08   2.34643380E-06   8.79733420E-07   4.06903951E-07   2.63172296E-07   1.18808295E-07   9.32740659E-05   9.27669239E+00   -3.39781594E+00   2.57490892E-02   1.06372565E-01   9.24532890E+00   -3.38333416E+00   -4.74279597E-02   1.06735781E-01   1.68637478E+00   2.14358500E+06   9.61100197E+00   1.68636501E+00   2.14309600E+06   9.60609150E+00 
0 10 9.05430184E-08   1.56887620E-06   8.40444102E-07   6.82880966E-07   2.99275371E-07   1.23568156E-09   1.09411008E-06   8.86300373E+00   -3.32064247E+00   1.25937223E-01   1.11167364E-01   8.85311508E+00   -3.33086467E+00   -2.81437159E-01   1.11077197E-01   1.67591774E+00   2.06754412E+06   8.87131023E+00   1.67603183E+00   2.06649450E+06   8.86734676E+00 
0 20 4.90097669E-08   1.12841235E-06   6.51930236E-07   4.55343439E-07   1.84720463E-07   1.23907007E-09   1.10877352E-06   9.23062229E+00   -3.57000709E+00   2.29737952E-01   1.06631406E-01   9.18076611E+00   -3.47281575E+00   -3.98647487E-01   1.07380643E-01   1.67769277E+00   2.05031550E+06   8.80625343E+00   1.67807114E+00   2.04635762E+06   8.79130840E+00 
0 30 4.12713170E-08   9.50431570E-07   5.12575582E-07   3.83969194E-07   1.30645631E-07   9.90442728E-10   9.98787641E-07   9.01617527E+00   -3.43517447E+00   2.84992516E-01   1.09632157E-01   8.97535610E+00   -3.39260650E+00   -3.82390350E-01   1.10076658E-01   1.68392587E+00   1.94903575E+06   8.42381287E+00   1.68398559E+00   1.94667412E+06   8.41489506E+00 
0 40 2.75335221E-08   8.36179993E-07   4.54455460E-07   3.95513524E-07   8.80684397E-08   8.62980909E-10   8.44406941E-07   8.97621822E+00   -3.36918855E+00   3.59703183E-01   1.10558808E-01   8.94722939E+00   -3.35700560E+00   -2.94708282E-01   1.10824786E-01   1.68427515E+00   1.89199475E+06   8.20842171E+00   1.68425989E+00   1.89092825E+06   8.20439434E+00 
0 50 1.92313703E-08   7.46079593E-07   3.87897757E-07   3.27904644E-07   5.95567755E-08   8.00836064E-10   7.06339335E-07   8.99760914E+00   -3.33565187E+00   3.76618147E-01   1.10750623E-01   8.93444252E+00   -3.32758689E+00   -2.68254697E-01   1.11381412E-01   1.68321741E+00   1.85335450E+06   8.06251240E+00   1.68322492E+00   1.85353725E+06   8.06320286E+00 
0 60 1.71644015E-08   6.45258694E-07   3.32787096E-07   2.75736539E-07   4.95537869E-08   7.60415342E-10   6.16324485E-07   8.92190456E+00   -3.26593709E+00   3.70955795E-01   1.12077028E-01   8.84883213E+00   -3.27110481E+00   -2.73237050E-01   1.12770706E-01   1.68132901E+00   1.81792475E+06   7.92872667E+00   1.68152773E+00   1.82099962E+06   7.94033813E+00 
0 70 1.25294877E-08   5.47676962E-07   2.89687904E-07   2.51001637E-07   3.60515813E-08   7.27608140E-10   5.38386530E-07   8.88553238E+00   -3.24138165E+00   3.95025373E-01   1.12757735E-01   8.79365349E+00   -3.23998570E+00   -2.59800881E-01   1.13703892E-01   1.67997062E+00   1.79913300E+06   7.85776758E+00   1.68023860E+00   1.80258425E+06   7.87080002E+00 
0 80 9.44805212E-09   4.89683657E-07   2.58255199E-07   2.30779833E-07   2.71682321E-08   6.95125679E-10   4.71393065E-07   8.86572456E+00   -3.23804903E+00   3.99372250E-01   1.13130212E-01   8.75298405E+00   -3.23420906E+00   -2.59898186E-01   1.14336289E-01   1.67910898E+00   1.78869125E+06   7.81833887E+00   1.67932534E+00   1.79122812E+06   7.82791805E+00 
0 90 8.04473821E-09   4.41534212E-07   2.31561998E-07   2.08945238E-07   2.22129977E-08   6.71233236E-10   4.18615826E-07   8.82990551E+00   -3.23506784E+00   3.99100035E-01   1.13628305E-01   8.71283627E+00   -3.23006368E+00   -2.68877208E-01   1.14912704E-01   1.67819321E+00   1.77848712E+06   7.77980709E+00   1.67842889E+00   1.78103625E+06   7.78943300E+00 
0 100 6.90967550E-09   3.95496329E-07   2.01377262E-07   1.90012003E-07   1.93559782E-08   6.44845233E-10   3.75133396E-07   8.79088497E+00   -3.23089528E+00   3.91078770E-01   1.14138432E-01   8.67921448E+00   -3.22492719E+00   -2.73419499E-01   1.15391903E-01   1.67700040E+00   1.76626500E+06   7.73365545E+00   1.67740190E+00   1.77026088E+06   7.74874401E+00 
0 110 5.81654547E-09   3.55929473E-07   1.72282810E-07   1.71386958E-07   1.65560312E-08   6.14373385E-10   3.40382172E-07   8.75275612E+00   -3.22026110E+00   3.76207232E-01   1.14644714E-01   8.65288162E+00   -3.22053528E+00   -2.72938043E-01   1.15763180E-01   1.67568088E+00   1.75384262E+06   7.68674755E+00   1.67640138E+00   1.76049838E+06   7.71188021E+00 
0 120 5.01341102E-09   3.20967985E-07   1.50814387E-07   1.51589560E-07   1.34571820E-08   5.85448467E-10   3.13014652E-07   8.72272015E+00   -3.21232867E+00   3.66694093E-01   1.15033731E-01   8.63976097E+00   -3.21754479E+00   -2.67241806E-01   1.15962021E-01   1.67641973E+00   1.73874275E+06   7.65117025E+00   1.67569411E+00   1.75396125E+06   7.68719578E+00 
0 130 4.40568959E-09   2.90094874E-07   1.34129138E-07   1.31346710E-07   1.14073568E-08   5.56201918E-10   2.89899475E-07   8.69861984E+00   -3.20645165E+00   3.63625914E-01   1.15342379E-01   8.63117504E+00   -3.21371865E+00   -2.58575559E-01   1.16104685E-01   1.67721927E+00   1.72629625E+06   7.62398005E+00   1.67590177E+00   1.74643038E+06   7.66796398E+00 
0 140 3.91244637E-09   2.62835158E-07   1.20293066E-07   1.13180143E-07   1.02027595E-08   5.26896082E-10   2.69529977E-07   8.67464066E+00   -3.20272517E+00   3.66684645E-01   1.15641624E-01   8.61718273E+00   -3.20816374E+00   -2.47384325E-01   1.16314404E-01   1.67788494E+00   1.71531125E+06   7.59998322E+00   1.67654848E+00   1.73678775E+06   7.64689970E+00 
0 150 3.47363671E-09   2.38634698E-07   1.07783173E-07   9.86168160E-08   9.19767729E-09   4.98762531E-10   2.50898580E-07   8.64939594E+00   -3.20304966E+00   3.71318430E-01   1.15943320E-01   8.59978294E+00   -3.20140266E+00   -2.36876369E-01   1.16566986E-01   1.67847610E+00   1.70499075E+06   7.57743740E+00   1.67716932E+00   1.72709675E+06   7.62572908E+00 
0 160 3.06603365E-09   2.16936556E-07   9.70038627E-08   8.78642155E-08   8.22634938E-09   4.73646178E-10   2.33655456E-07   8.62323189E+00   -3.20608807E+00   3.71318400E-01   1.16250888E-01   8.58360386E+00   -3.19434047E+00   -2.30361611E-01   1.16804622E-01   1.67900026E+00   1.69531550E+06   7.55630159E+00   1.67767632E+00   1.71882188E+06   7.60765219E+00 
0 170 2.66112687E-09   1.98230708E-07   8.80976430E-08   7.97916968E-08   7.04259806E-09   4.52813703E-10   2.17770506E-07   8.59888935E+00   -3.21126199E+00   3.66581559E-01   1.16530798E-01   8.57083607E+00   -3.18799639E+00   -2.27111563E-01   1.16996683E-01   1.67942798E+00   1.68698912E+06   7.53811216E+00   1.67804301E+00   1.71260700E+06   7.59407568E+00 
0 180 2.36456654E-09   1.82760090E-07   8.08014562E-08   7.29951140E-08   6.09314865E-09   4.35725622E-10   2.03000809E-07   8.57858372E+00   -3.21819329E+00   3.60041082E-01   1.16754286E-01   8.56200790E+00   -3.18286681E+00   -2.25090623E-01   1.17134847E-01   1.67975533E+00   1.68031262E+06   7.52352715E+00   1.67828929E+00   1.70831450E+06   7.58469820E+00 
0 190 2.16566076E-09   1.70070109E-07   7.45736983E-08   6.65586342E-08   5.59382274E-09   4.21719104E-10   1.89442801E-07   8.56198597E+00   -3.22581625E+00   3.54719937E-01   1.16927914E-01   8.55586147E+00   -3.17865133E+00   -2.22761452E-01   1.17236122E-01   1.68001401E+00   1.67482575E+06   7.51154089E+00   1.67847180E+00   1.70506888E+06   7.57760811E+00 
0 200 2.00399985E-09   1.59382253E-07   6.91140940E-08   6.00087446E-08   5.25978283E-09   4.09669132E-10   1.76935060E-07   8.54791164E+00   -3.23340034E+00   3.52071524E-01   1.17069423E-01   8.55014801E+00   -3.17476130E+00   -2.19696388E-01   1.17330842E-01   1.68023598E+00   1.66995138E+06   7.50089264E+00   1.67865241E+00   1.70179662E+06   7.57045984E+00 
0 210 1.83379778E-09   1.49917639E-07   6.43181863E-08   5.32389599E-08   4.88372986E-09   3.98629407E-10   1.65138403E-07   8.53655243E+00   -3.24030828E+00   3.51730496E-01   1.17180578E-01   8.54362679E+00   -3.17105985E+00   -2.16473803E-01   1.17434718E-01   1.68041897E+00   1.66580412E+06   7.49183273E+00   1.67885518E+00   1.69804738E+06   7.56226921E+00 
0 220 1.63391889E-09   1.41418511E-07   6.00954309E-08   4.68095287E-08   4.35231984E-09   3.87992055E-10   1.53723562E-07   8.52937222E+00   -3.24590707E+00   3.52635533E-01   1.17247358E-01   8.53666306E+00   -3.16771126E+00   -2.14018315E-01   1.17542282E-01   1.68054104E+00   1.66296812E+06   7.48563766E+00   1.67905986E+00   1.69417888E+06   7.55381870E+00 
0 230 1.46617529E-09   1.33740826E-07   5.63815519E-08   4.11854657E-08   3.92279276E-09   3.77448267E-10   1.42658578E-07   8.52709770E+00   -3.24964523E+00   3.54486734E-01   1.17263347E-01   8.53034210E+00   -3.16475844E+00   -2.12723985E-01   1.17639892E-01   1.68059528E+00   1.66168962E+06   7.48284435E+00   1.67923653E+00   1.69076662E+06   7.54636431E+00 
0 240 1.38947553E-09   1.26821021E-07   5.31263318E-08   3.65392410E-08   3.83134724E-09   3.66891406E-10   1.32203695E-07   8.52921009E+00   -3.25118756E+00   3.57536525E-01   1.17236115E-01   8.52517033E+00   -3.16217446E+00   -2.12279573E-01   1.17721476E-01   1.68059230E+00   1.66176075E+06   7.48299980E+00   1.67937553E+00   1.68803262E+06   7.54039192E+00 
0 250 1.36306155E-09   1.20509227E-07   5.02569080E-08   3.28923768E-08   3.88733756E-09   3.56197682E-10   1.22381479E-07   8.53479481E+00   -3.25052047E+00   3.61554384E-01   1.17176920E-01   8.52070427E+00   -3.15991187E+00   -2.12170899E-01   1.17792800E-01   1.68054545E+00   1.66286475E+06   7.48541164E+00   1.67948842E+00   1.68577675E+06   7.53546381E+00 
0 260 1.31664080E-09   1.14731861E-07   4.77239723E-08   2.99926306E-08   3.83522547E-09   3.45480672E-10   1.13125921E-07   8.54342365E+00   -3.24767280E+00   3.65890145E-01   1.17090985E-01   8.51626682E+00   -3.15788412E+00   -2.12028399E-01   1.17862850E-01   1.68045974E+00   1.66486488E+06   7.48978090E+00   1.67959344E+00   1.68365062E+06   7.53081942E+00 
0 270 1.22681398E-09   1.09515248E-07   4.54711326E-08   2.75029546E-08   3.60903707E-09   3.35066058E-10   1.04430953E-07   8.55515003E+00   -3.24278927E+00   3.70196253E-01   1.16976969E-01   8.51148319E+00   -3.15600276E+00   -2.11634770E-01   1.17936909E-01   1.68033123E+00   1.66780700E+06   7.49620819E+00   1.67970121E+00   1.68143725E+06   7.52598381E+00 
0 280 1.14440013E-09   1.04799206E-07   4.34560015E-08   2.52066474E-08   3.40299700E-09   3.25344529E-10   9.63934710E-08   8.56971359E+00   -3.23613501E+00   3.74810308E-01   1.16836362E-01   8.50651836E+00   -3.15426207E+00   -2.10906088E-01   1.18013255E-01   1.68016016E+00   1.67163362E+06   7.50456762E+00   1.67981064E+00   1.67915650E+06   7.52100134E+00 
0 290 1.11311171E-09   1.00443025E-07   4.16938910E-08   2.30939392E-08   3.30945293E-09   3.16544402E-10   8.90479583E-08   8.58608818E+00   -3.22793841E+00   3.80268097E-01   1.16680048E-01   8.50183487E+00   -3.15269136E+00   -2.09901974E-01   1.18086174E-01   1.67995882E+00   1.67601325E+06   7.51413488E+00   1.67991364E+00   1.67697800E+06   7.51624250E+00 
0 300 1.10393339E-09   9.64025730E-08   4.01879099E-08   2.11902993E-08   3.17621773E-09   3.08711667E-10   8.22991808E-08   8.60296440E+00   -3.21845675E+00   3.86668056E-01   1.16522662E-01   8.49775505E+00   -3.15132070E+00   -2.08816573E-01   1.18151516E-01   1.67974544E+00   1.68052000E+06   7.52398014E+00   1.68000400E+00   1.67504250E+06   7.51201439E+00 
0 310 1.08284759E-09   9.27309642E-08   3.88303469E-08   1.94548946E-08   2.92186209E-09   3.01823011E-10   7.60462129E-08   8.61932087E+00   -3.20807385E+00   3.93505752E-01   1.16375193E-01   8.49430180E+00   -3.15018511E+00   -2.07865044E-01   1.18208513E-01   1.67953289E+00   1.68488075E+06   7.53350639E+00   1.68008029E+00   1.67338688E+06   7.50839758E+00 
0 320 1.06022369E-09   8.94495784E-08   3.74849130E-08   1.78943758E-08   2.66986611E-09   2.95834024E-10   7.02500742E-08   8.63457775E+00   -3.19730830E+00   4.00005162E-01   1.16242789E-01   8.49130154E+00   -3.14929247E+00   -2.07139030E-01   1.18258931E-01   1.67932606E+00   1.68901100E+06   7.54252911E+00   1.68014514E+00   1.67196488E+06   7.50529099E+00 
0 330 1.05200149E-09   8.64853291E-08   3.61082790E-08   1.65374807E-08   2.53958898E-09   2.90631685E-10   6.49078160E-08   8.64837360E+00   -3.18677616E+00   4.05587107E-01   1.16127171E-01   8.48853397E+00   -3.14861631E+00   -2.06524253E-01   1.18305393E-01   1.67912638E+00   1.69290388E+06   7.55103302E+00   1.68020248E+00   1.67069775E+06   7.50252295E+00 
0 340 1.06090159E-09   8.37140206E-08   3.47575835E-08   1.54071120E-08   2.51654875E-09   2.86066421E-10   6.00391274E-08   8.66030788E+00   -3.17703271E+00   4.10058618E-01   1.16030417E-01   8.48588276E+00   -3.14811254E+00   -2.05823332E-01   1.18349515E-01   1.67893696E+00   1.69651275E+06   7.55891705E+00   1.68025470E+00   1.66953300E+06   7.49997854E+00 
0 350 1.08134801E-09   8.10384932E-08   3.35016459E-08   1.44713210E-08   2.53621257E-09   2.82019158E-10   5.55892150E-08   8.66996479E+00   -3.16844463E+00   4.13556278E-01   1.15955442E-01   8.48334122E+00   -3.14770532E+00   -2.04956517E-01   1.18391834E-01   1.67876554E+00   1.69971512E+06   7.56591272E+00   1.68030274E+00   1.66845262E+06   7.49761868E+00 
0 360 1.10231668E-09   7.84172087E-08   3.23520375E-08   1.36569858E-08   2.55533306E-09   2.78368023E-10   5.14981693E-08   8.67696857E+00   -3.16119838E+00   4.16317582E-01   1.15905590E-01   8.48092079E+00   -3.14730930E+00   -2.04044729E-01   1.18432641E-01   1.67862236E+00   1.70234475E+06   7.57165718E+00   1.68034708E+00   1.66744925E+06   7.49542665E+00 
0 370 1.10545040E-09   7.58581749E-08   3.12749258E-08   1.29279982E-08   2.52945287E-09   2.75040046E-10   4.77670277E-08   8.68102837E+00   -3.15534520E+00   4.18499947E-01   1.15884028E-01   8.47863007E+00   -3.14685988E+00   -2.03314438E-01   1.18472084E-01   1.67851794E+00   1.70423750E+06   7.57579184E+00   1.68038797E+00   1.66651600E+06   7.49338770E+00 
0 380 1.07844855E-09   7.34018144E-08   3.02277314E-08   1.22841168E-08   2.43266407E-09   2.71993511E-10   4.44185595E-08   8.68203735E+00   -3.15087175E+00   4.20189440E-01   1.15892246E-01   8.47646904E+00   -3.14633322E+00   -2.02905759E-01   1.18510075E-01   1.67845964E+00   1.70528688E+06   7.57808447E+00   1.68042564E+00   1.66565000E+06   7.49149609E+00 
0 390 1.02633935E-09   7.10816863E-08   2.91812494E-08   1.17007186E-08   2.29527264E-09   2.69186257E-10   4.14479508E-08   8.68014717E+00   -3.14775515E+00   4.21448857E-01   1.15928791E-01   8.47445107E+00   -3.14574862E+00   -2.02791795E-01   1.18546255E-01   1.67844844E+00   1.70548762E+06   7.57852316E+00   1.68045998E+00   1.66485775E+06   7.48976517E+00 
0 400 9.65259761E-10   6.89044626E-08   2.81273316E-08   1.11409619E-08   2.17277707E-09   2.66585670E-10   3.88342620E-08   8.67576313E+00   -3.14594197E+00   4.22360927E-01   1.15989387E-01   8.47260571E+00   -3.14515877E+00   -2.02825740E-01   1.18579976E-01   1.67847931E+00   1.70493325E+06   7.57731199E+00   1.68049037E+00   1.66415238E+06   7.48822451E+00 
0 410 9.08608078E-10   6.68463613E-08   2.70739715E-08   1.05912044E-08   2.08779838E-09   2.64154254E-10   3.65363810E-08   8.66942978E+00   -3.14534450E+00   4.23015803E-01   1.16068229E-01   8.47094822E+00   -3.14461684E+00   -2.02861682E-01   1.18610851E-01   1.67854345E+00   1.70377750E+06   7.57478714E+00   1.68051672E+00   1.66353775E+06   7.48688173E+00 
0 420 8.61900218E-10   6.48720899E-08   2.60408388E-08   1.00734932E-08   2.02413131E-09   2.61858868E-10   3.45044775E-08   8.66173744E+00   -3.14583683E+00   4.23479170E-01   1.16159074E-01   8.46944714E+00   -3.14414859E+00   -2.02828705E-01   1.18639246E-01   1.67863083E+00   1.70219112E+06   7.57132149E+00   1.68053985E+00   1.66299588E+06   7.48569775E+00 
0 430 8.28409674E-10   6.29488923E-08   2.50569840E-08   9.59995106E-09   1.97307548E-09   2.59666261E-10   3.26741372E-08   8.65323067E+00   -3.14723349E+00   4.23791796E-01   1.16256453E-01   8.46804142E+00   -3.14374685E+00   -2.02736437E-01   1.18666038E-01   1.67873263E+00   1.70032275E+06   7.56724024E+00   1.68056118E+00   1.66249362E+06   7.48460054E+00 
