RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 4.13715604E-08   1.33587696E-06   1.45303233E-07   2.69536088E-07   1.49183720E-07   1.05082108E-07   8.21690774E-05   9.85552216E+00   -1.03914022E+00   -1.39683783E-02   1.06032938E-01   9.81767368E+00   -1.03336203E+00   2.74869800E-02   1.06443837E-01   1.68640578E+00   2.14561775E+06   9.63140869E+00   1.68639445E+00   2.14475750E+06   9.62277126E+00 
0 10 2.11049063E-08   1.00246552E-06   1.36552941E-07   1.30345143E-07   7.78818432E-08   1.06996512E-09   5.96264840E-07   9.23687935E+00   -9.76100862E-01   -1.65525004E-01   1.13032877E-01   9.07122231E+00   -1.00547898E+00   1.21244662E-01   1.15107164E-01   1.67839384E+00   2.04288938E+06   8.77821159E+00   1.67808008E+00   2.04626388E+06   8.79095459E+00 
0 20 1.15325669E-08   6.52038239E-07   1.43214393E-07   1.18355310E-07   4.02998026E-08   9.21686782E-10   5.57384624E-07   9.12735271E+00   -9.97056484E-01   -1.75565213E-01   1.14508688E-01   9.10246658E+00   -1.11758292E+00   1.86243013E-01   1.14706203E-01   1.68267047E+00   1.98230450E+06   8.54943848E+00   1.68225539E+00   1.99026212E+06   8.57948685E+00 
0 30 8.73810535E-09   4.89606919E-07   1.18982065E-07   9.03857256E-08   3.24921778E-08   8.10586931E-10   5.05815308E-07   9.13510609E+00   -1.02176630E+00   -1.04886949E-01   1.14749499E-01   9.13881969E+00   -1.12388527E+00   3.28159481E-01   1.14780791E-01   1.68401742E+00   1.94534838E+06   8.40988922E+00   1.68396640E+00   1.94745188E+06   8.41783237E+00 
0 40 7.87276644E-09   4.16482379E-07   8.62128360E-08   7.40253725E-08   2.93066389E-08   7.00739688E-10   4.49396964E-07   9.04028893E+00   -1.01591611E+00   -1.44750103E-01   1.16266534E-01   8.94151497E+00   -1.09019303E+00   4.45200682E-01   1.17874593E-01   1.68396771E+00   1.87614550E+06   8.14857292E+00   1.68391442E+00   1.87406875E+06   8.14073086E+00 
0 50 5.63543168E-09   3.68194037E-07   7.32166185E-08   7.44640332E-08   1.97844674E-08   6.27575603E-10   4.13218970E-07   8.93432903E+00   -9.97181535E-01   -2.33588606E-01   1.17921993E-01   8.72612858E+00   -1.06946719E+00   4.58133519E-01   1.21370062E-01   1.68037224E+00   1.80434638E+06   7.87745380E+00   1.68025160E+00   1.80275462E+06   7.87144327E+00 
0 60 5.89013549E-09   3.12089185E-07   7.04336429E-08   5.68671936E-08   1.95140384E-08   5.70895609E-10   3.84962647E-07   8.86045551E+00   -9.62256253E-01   -2.69116968E-01   1.19159758E-01   8.69836044E+00   -1.05994332E+00   4.68836784E-01   1.22395515E-01   1.67587996E+00   1.75565288E+06   7.69358349E+00   1.67589533E+00   1.75579400E+06   7.69411612E+00 
0 70 4.36806502E-09   2.75197692E-07   6.84695749E-08   4.92036420E-08   1.43958454E-08   5.24669974E-10   3.60734333E-07   8.84911251E+00   -9.36360300E-01   -2.68156588E-01   1.19489014E-01   8.79456234E+00   -1.04491043E+00   4.91366833E-01   1.21693753E-01   1.67791653E+00   1.71477450E+06   7.59881067E+00   1.67781472E+00   1.71650000E+06   7.60258007E+00 
0 80 3.57705487E-09   2.53426492E-07   6.14355855E-08   4.63516727E-08   1.25002391E-08   4.74678630E-10   3.32304694E-07   8.88886452E+00   -9.23206687E-01   -2.58625418E-01   1.19004443E-01   8.89038754E+00   -1.02697027E+00   4.82877374E-01   1.20966561E-01   1.67913735E+00   1.69269250E+06   7.55057144E+00   1.67910504E+00   1.69331425E+06   7.55192995E+00 
0 90 2.97877079E-09   2.36959423E-07   5.51473036E-08   4.36694592E-08   1.03198756E-08   4.33850678E-10   3.07525653E-07   8.93203354E+00   -9.07824695E-01   -2.58621186E-01   1.18423358E-01   8.96747112E+00   -1.01158679E+00   4.40206826E-01   1.20401450E-01   1.67983103E+00   1.67872788E+06   7.52006531E+00   1.67992675E+00   1.67669812E+06   7.51563120E+00 
