RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 7.27759755E-08   2.41385146E-06   6.76755064E-07   4.00908533E-07   2.63611668E-07   1.18150389E-07   9.27447691E-05   9.57293415E+00   2.34674072E+00   3.09251603E-02   1.06620148E-01   9.52241802E+00   2.34255266E+00   3.26591469E-02   1.07155398E-01   1.68636394E+00   2.14304425E+06   9.60557175E+00   1.68635619E+00   2.14268650E+06   9.60197926E+00 
0 10 9.27025852E-08   1.62750905E-06   7.71610701E-07   7.07670779E-07   3.06420759E-07   1.22730681E-09   1.05404888E-06   9.27551937E+00   2.21542048E+00   1.50758848E-01   1.10339418E-01   9.26393509E+00   2.14021111E+00   1.08918481E-01   1.10606849E-01   1.67576134E+00   2.06897162E+06   8.87670040E+00   1.67597914E+00   2.06697962E+06   8.86917877E+00 
0 20 5.02686852E-08   1.16495698E-06   6.19588718E-07   4.62738939E-07   1.88633152E-07   1.25093247E-09   1.11572820E-06   9.64958382E+00   2.20902729E+00   3.14973831E-01   1.06537640E-01   9.72032642E+00   2.25566983E+00   3.00492346E-01   1.05748236E-01   1.67819357E+00   2.04505200E+06   8.78637791E+00   1.67827523E+00   2.04417450E+06   8.78306484E+00 
0 30 4.24048103E-08   9.77127343E-07   4.82088865E-07   3.95445682E-07   1.34047141E-07   9.82306458E-10   1.00806938E-06   9.42607117E+00   2.24093962E+00   3.65659177E-01   1.09108314E-01   9.53376961E+00   2.20082974E+00   3.46989185E-01   1.08072199E-01   1.68410766E+00   1.94125575E+06   8.39443493E+00   1.68394816E+00   1.94817525E+06   8.42056370E+00 
0 40 2.78116463E-08   8.65827928E-07   4.35782766E-07   3.96257121E-07   8.91694043E-08   8.64262717E-10   8.54539508E-07   9.39318752E+00   2.25859523E+00   3.66513133E-01   1.09673858E-01   9.45151234E+00   2.23256373E+00   3.51877719E-01   1.09115079E-01   1.68415487E+00   1.88466838E+06   8.18075657E+00   1.68428683E+00   1.89285862E+06   8.21168327E+00 
0 50 1.93791863E-08   7.70725137E-07   3.77181294E-07   3.32307621E-07   5.92745693E-08   8.04125766E-10   7.16887257E-07   9.34643650E+00   2.29502511E+00   2.87516028E-01   1.10368110E-01   9.42060757E+00   2.28050327E+00   3.04524511E-01   1.09581165E-01   1.68265486E+00   1.84092125E+06   8.01556396E+00   1.68327117E+00   1.85468475E+06   8.06753540E+00 
0 60 1.68331962E-08   6.63741503E-07   3.28970543E-07   2.82391881E-07   4.84993699E-08   7.61171126E-10   6.20872868E-07   9.21795464E+00   2.32652998E+00   2.34931618E-01   1.11920141E-01   9.29609013E+00   2.26903892E+00   2.81515777E-01   1.11156017E-01   1.68046916E+00   1.80564262E+06   7.88234854E+00   1.68158102E+00   1.82184212E+06   7.94351912E+00 
0 70 1.25071606E-08   5.61735874E-07   2.88476684E-07   2.54479062E-07   3.57375924E-08   7.30345728E-10   5.43993394E-07   9.15926075E+00   2.32324982E+00   2.31695965E-01   1.12721354E-01   9.22302723E+00   2.28062725E+00   2.92542785E-01   1.12052418E-01   1.67887473E+00   1.78600138E+06   7.80818176E+00   1.68035769E+00   1.80415275E+06   7.87672281E+00 
0 80 9.33141298E-09   5.01281932E-07   2.63171387E-07   2.34726969E-07   2.65426845E-08   7.01791292E-10   4.76382240E-07   9.10801125E+00   2.32056618E+00   2.52472162E-01   1.13365233E-01   9.18867970E+00   2.28058076E+00   3.08878154E-01   1.12491205E-01   1.67760265E+00   1.77230150E+06   7.75644970E+00   1.67952478E+00   1.79361438E+06   7.83692884E+00 
0 90 8.07061529E-09   4.55943336E-07   2.37386658E-07   2.14552074E-07   2.31436825E-08   6.75286438E-10   4.19126621E-07   9.05032825E+00   2.30258489E+00   2.65164405E-01   1.14093274E-01   9.14484787E+00   2.26405334E+00   3.11414123E-01   1.13050751E-01   1.67603970E+00   1.75712150E+06   7.69912910E+00   1.67858279E+00   1.78272862E+06   7.79582357E+00 
