RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 4.29577582E-08   1.33274534E-06   4.81929590E-08   2.78886944E-07   1.54338721E-07   9.43444007E-08   7.38004965E-05   9.97083473E+00   -3.47891927E-01   2.47650733E-03   1.05324537E-01   9.97353268E+00   -3.48326027E-01   2.24000053E-03   1.05296336E-01   1.68642390E+00   2.14923900E+06   9.66776180E+00   1.68639469E+00   2.15282725E+06   9.70378590E+00 
0 10 6.76688305E-09   9.71847385E-07   3.99162587E-08   9.30206099E-08   3.56118974E-08   1.06549902E-09   6.09405504E-07   9.68431187E+00   -3.40543717E-01   3.11696567E-02   1.08397029E-01   9.67308044E+00   -3.40379000E-01   3.64498012E-02   1.08561084E-01   1.68070197E+00   2.09272950E+06   9.10045052E+00   1.68239152E+00   2.10172950E+06   9.19080353E+00 
0 20 6.24430241E-09   5.91412913E-07   4.07579712E-08   5.63305598E-08   2.64716338E-08   8.91853535E-10   5.40059375E-07   9.49541473E+00   -3.52404416E-01   4.85317335E-02   1.10544279E-01   9.47752857E+00   -3.42861801E-01   7.56234303E-02   1.10864356E-01   1.67877412E+00   2.03867888E+06   8.76231289E+00   1.67600751E+00   2.06671838E+06   8.86819267E+00 
0 30 4.88755347E-09   4.44330738E-07   4.58467220E-08   4.76660702E-08   1.94141236E-08   7.69796116E-10   4.85279486E-07   9.39609718E+00   -3.71393442E-01   1.06106147E-01   1.11759514E-01   9.42001629E+00   -3.67672056E-01   1.05793841E-01   1.11631453E-01   1.68224180E+00   1.99050912E+06   8.58041954E+00   1.68027985E+00   2.02041800E+06   8.69335842E+00 
0 40 3.92830968E-09   3.77802451E-07   4.55345202E-08   4.16895496E-08   1.56171946E-08   6.75703160E-10   4.40594590E-07   9.34567356E+00   -3.91675681E-01   1.81398258E-01   1.12416610E-01   9.40147305E+00   -4.07879531E-01   1.44963786E-01   1.11929156E-01   1.68373764E+00   1.95566175E+06   8.44883347E+00   1.68242657E+00   1.98708212E+06   8.56747913E+00 
0 50 3.70089626E-09   3.12704543E-07   3.92550241E-08   3.54262575E-08   1.41335583E-08   5.97960848E-10   4.01834257E-07   9.31182957E+00   -4.10805970E-01   2.23090723E-01   1.12876125E-01   9.33553600E+00   -4.40408736E-01   1.85603887E-01   1.12772584E-01   1.68438697E+00   1.92023212E+06   8.31504822E+00   1.68385649E+00   1.95160738E+06   8.43352413E+00 
0 60 3.32653083E-09   2.62408548E-07   3.09800114E-08   3.07819690E-08   1.23402950E-08   5.31968303E-10   3.68039935E-07   9.26968479E+00   -4.24826264E-01   2.25722969E-01   1.13457486E-01   9.21623802E+00   -4.52101797E-01   2.14972079E-01   1.14299379E-01   1.68402231E+00   1.87840650E+06   8.15711117E+00   1.68441105E+00   1.91010812E+06   8.27681923E+00 
0 70 2.62849209E-09   2.37604041E-07   2.47161029E-08   2.80589418E-08   9.80108350E-09   4.76450046E-10   3.38539195E-07   9.21228886E+00   -4.36187625E-01   2.01644927E-01   1.14269018E-01   9.07256889E+00   -4.46626306E-01   2.36873925E-01   1.16219744E-01   1.68224907E+00   1.83316700E+06   7.98628283E+00   1.68369353E+00   1.86646875E+06   8.11203289E+00 
0 80 2.26670771E-09   2.19573323E-07   2.17805471E-08   2.49318735E-08   8.22170421E-09   4.29891095E-10   3.12067556E-07   9.15033722E+00   -4.49616879E-01   1.70260280E-01   1.15161717E-01   8.93970299E+00   -4.38651115E-01   2.46777296E-01   1.18100055E-01   1.67931783E+00   1.79113925E+06   7.82758284E+00   1.68186712E+00   1.82650812E+06   7.96113825E+00 
0 90 2.27467600E-09   2.03863735E-07   2.14953566E-08   2.06622666E-08   7.89861243E-09   3.91107091E-10   2.88028843E-07   9.09777355E+00   -4.64788914E-01   1.45779178E-01   1.15932792E-01   8.84344387E+00   -4.40605342E-01   2.50219494E-01   1.19562104E-01   1.67601359E+00   1.75688038E+06   7.69821835E+00   1.67956829E+00   1.79414100E+06   7.83891773E+00 
