RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 7.04737175E-08   2.43409454E-06   2.55544506E-07   4.09194229E-07   2.55409503E-07   1.19525637E-07   9.38548910E-05   9.87780666E+00   -1.89824373E-01   -1.01204552E-02   1.06363729E-01   9.86070538E+00   -1.77352667E-01   -1.94916744E-02   1.06549174E-01   1.68635392E+00   2.14258525E+06   9.60096455E+00   1.68636191E+00   2.14294600E+06   9.60458469E+00 
0 10 8.74050272E-08   1.64311848E-06   6.54276562E-07   6.82688210E-07   2.88058885E-07   1.24515176E-09   1.02566526E-06   9.60397720E+00   -2.45978743E-01   -1.32149011E-01   1.09521933E-01   9.61080456E+00   -2.66528577E-01   -1.57229587E-01   1.09312080E-01   1.67638469E+00   2.06320150E+06   8.85491276E+00   1.67617822E+00   2.06513700E+06   8.86222076E+00 
0 20 4.85278200E-08   1.18359958E-06   5.25573398E-07   4.52561693E-07   1.82231275E-07   1.28380162E-09   1.07672599E-06   1.01882448E+01   -3.71470571E-01   -1.92417085E-01   1.03580669E-01   1.00506783E+01   -2.79279500E-01   -2.31202245E-01   1.04907095E-01   1.67951572E+00   2.03003850E+06   8.72968578E+00   1.67905486E+00   2.03547875E+06   8.75022888E+00 
0 30 4.07018987E-08   9.90572516E-07   4.09227198E-07   3.86575834E-07   1.27879204E-07   1.01189823E-09   9.80483378E-07   1.00797338E+01   -3.38339746E-01   -2.06738979E-01   1.04923353E-01   9.93451500E+00   -3.61275405E-01   -3.08492064E-01   1.06352568E-01   1.68435264E+00   1.92479112E+06   8.33226299E+00   1.68416250E+00   1.93847012E+06   8.38391590E+00 
0 40 2.68967391E-08   8.60782279E-07   3.71503660E-07   3.84352404E-07   8.69475585E-08   8.73057349E-10   8.37397124E-07   1.01490612E+01   -3.18056911E-01   -2.30223045E-01   1.04423754E-01   9.92768478E+00   -3.51924062E-01   -2.86852598E-01   1.06678739E-01   1.68384802E+00   1.87163438E+06   8.13153839E+00   1.68416762E+00   1.88534525E+06   8.18331242E+00 
0 50 1.92751717E-08   7.67605627E-07   3.19622615E-07   3.25301357E-07   5.96348642E-08   8.05662148E-10   7.08948221E-07   1.02023344E+01   -3.43996108E-01   -2.70705998E-01   1.04095191E-01   9.91082764E+00   -3.74662250E-01   -3.13823342E-01   1.07128225E-01   1.68207502E+00   1.83006475E+06   7.97456884E+00   1.68302488E+00   1.84882212E+06   8.04539776E+00 
0 60 1.66193406E-08   6.64183744E-07   2.76278797E-07   2.75586928E-07   4.79576023E-08   7.60738028E-10   6.20104061E-07   1.01278992E+01   -3.29097062E-01   -3.35304052E-01   1.04973964E-01   9.82924652E+00   -3.72680575E-01   -3.25603038E-01   1.08228751E-01   1.67978811E+00   1.79684162E+06   7.84911537E+00   1.68121636E+00   1.81622650E+06   7.92231417E+00 
0 70 1.21581705E-08   5.65109644E-07   2.48266730E-07   2.48136928E-07   3.53056144E-08   7.25929206E-10   5.44027898E-07   1.00958347E+01   -3.46499145E-01   -3.54617417E-01   1.05387792E-01   9.78104973E+00   -3.75311464E-01   -3.06064278E-01   1.08942807E-01   1.67826629E+00   1.77927200E+06   7.78277063E+00   1.67980814E+00   1.79709075E+06   7.85005569E+00 
0 80 9.31155864E-09   5.09762629E-07   2.23244641E-07   2.27631162E-07   2.66030202E-08   6.92497115E-10   4.76932428E-07   1.00517368E+01   -3.59817982E-01   -3.52087229E-01   1.05862431E-01   9.75666046E+00   -3.87675583E-01   -2.95328915E-01   1.09339356E-01   1.67718780E+00   1.76811575E+06   7.74064398E+00   1.67887056E+00   1.78595500E+06   7.80800676E+00 
0 90 7.99871192E-09   4.61576946E-07   2.00712108E-07   2.07376644E-07   2.21745839E-08   6.64538646E-10   4.22447073E-07   1.00122786E+01   -3.60439926E-01   -3.45720321E-01   1.06246956E-01   9.74151897E+00   -3.89176041E-01   -2.89881974E-01   1.09581649E-01   1.67607141E+00   1.75741412E+06   7.70023394E+00   1.67793691E+00   1.77576788E+06   7.76953936E+00 
