RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 4.55577798E-08   1.42069916E-06   7.52329683E-08   2.97983661E-07   1.63600347E-07   1.01222717E-07   7.93973159E-05   9.95181561E+00   -5.21987200E-01   2.42190249E-03   1.05444789E-01   9.96036243E+00   -5.22597551E-01   7.75154796E-04   1.05354548E-01   1.68640220E+00   2.15228175E+06   9.69830894E+00   1.68640924E+00   2.15166725E+06   9.69213963E+00 
0 10 6.34754915E-09   1.03828927E-06   5.77168286E-08   9.52922292E-08   3.60697854E-08   1.14683218E-09   6.56367149E-07   9.61790180E+00   -5.09153247E-01   3.97673361E-02   1.09047249E-01   9.65027905E+00   -5.12513280E-01   5.29733114E-02   1.08679637E-01   1.68228698E+00   2.10112350E+06   9.18472004E+00   1.68162286E+00   2.09743925E+06   9.14773273E+00 
0 20 5.59122171E-09   6.32527190E-07   4.56191458E-08   5.14182439E-08   2.55078803E-08   9.59956781E-10   5.81709799E-07   9.44658375E+00   -5.26262581E-01   9.78766456E-02   1.10957690E-01   9.47832203E+00   -5.13318837E-01   9.30700302E-02   1.10603169E-01   1.67691123E+00   2.05815150E+06   8.83584309E+00   1.67753172E+00   2.05196612E+06   8.81248665E+00 
0 30 4.55352911E-09   4.74094321E-07   4.51466420E-08   4.41061978E-08   1.90619431E-08   8.28354441E-10   5.22517553E-07   9.39968300E+00   -5.72014749E-01   1.04051635E-01   1.11475676E-01   9.43705940E+00   -5.19439638E-01   8.27106759E-02   1.11089677E-01   1.68141019E+00   2.00437300E+06   8.63277054E+00   1.68144310E+00   2.00386438E+06   8.63085079E+00 
0 40 3.77974985E-09   4.02382426E-07   4.33920206E-08   3.88975323E-08   1.57345923E-08   7.26721128E-10   4.74180609E-07   9.38887501E+00   -6.25040174E-01   1.00981906E-01   1.11611471E-01   9.42799950E+00   -5.26750684E-01   9.90904346E-02   1.11236788E-01   1.68332434E+00   1.96751312E+06   8.49358463E+00   1.68322921E+00   1.96990000E+06   8.50259781E+00 
0 50 3.39415673E-09   3.32757594E-07   3.76226374E-08   3.32181358E-08   1.34956588E-08   6.43405218E-10   4.32763557E-07   9.33422661E+00   -6.58527374E-01   1.40314862E-01   1.12348244E-01   9.38080692E+00   -5.28035045E-01   1.40977770E-01   1.11894161E-01   1.68427396E+00   1.93163375E+06   8.35810089E+00   1.68421924E+00   1.93524100E+06   8.37172318E+00 
0 60 2.99162406E-09   2.78903570E-07   3.06410186E-08   2.83342256E-08   1.13514576E-08   5.72704606E-10   3.96678757E-07   9.22247410E+00   -6.68138862E-01   1.74252450E-01   1.13875367E-01   9.28109074E+00   -5.24956346E-01   1.68455884E-01   1.13254651E-01   1.68426299E+00   1.89113412E+06   8.20517159E+00   1.68431818E+00   1.89539450E+06   8.22125912E+00 
0 70 2.41394793E-09   2.52323304E-07   2.54182879E-08   2.53442280E-08   9.12240239E-09   5.12722365E-10   3.64916190E-07   9.08250999E+00   -6.60341084E-01   1.86174035E-01   1.15855508E-01   9.15218925E+00   -5.25789201E-01   1.81450263E-01   1.15034446E-01   1.68301499E+00   1.84859950E+06   8.04455757E+00   1.68321264E+00   1.85323862E+06   8.06207561E+00 
0 80 2.10959783E-09   2.32991582E-07   2.24982433E-08   2.21122765E-08   7.81574983E-09   4.62129446E-10   3.36382016E-07   8.95702171E+00   -6.47347987E-01   1.89078987E-01   1.17706187E-01   9.03043079E+00   -5.33900201E-01   1.94627449E-01   1.16774522E-01   1.68077838E+00   1.80989000E+06   7.89838696E+00   1.68107975E+00   1.81420575E+06   7.91468382E+00 
0 90 2.05290007E-09   2.16196753E-07   2.15356035E-08   1.83349727E-08   7.33514005E-09   4.19763585E-10   3.10453601E-07   8.86952782E+00   -6.38169765E-01   1.98303893E-01   1.19079717E-01   8.93776131E+00   -5.47676742E-01   2.10391313E-01   1.18159004E-01   1.67821336E+00   1.77870262E+06   7.78062105E+00   1.67854393E+00   1.78229988E+06   7.79420424E+00 
