RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 7.06474168E-08   2.30523801E-06   8.08201946E-07   4.03576280E-07   2.55911857E-07   1.19858456E-07   9.41166800E-05   9.39353085E+00   3.01900053E+00   -1.14506744E-02   1.06503733E-01   9.37191486E+00   3.02545142E+00   -3.50565165E-02   1.06700189E-01   1.68636250E+00   2.14297500E+06   9.60487747E+00   1.68635416E+00   2.14259625E+06   9.60107422E+00 
0 10 8.75771846E-08   1.56902252E-06   8.00852831E-07   6.75878198E-07   2.89343745E-07   1.24488597E-09   1.02838851E-06   9.10461998E+00   2.80191851E+00   -1.13706671E-01   1.10496417E-01   9.06597900E+00   2.78758645E+00   -2.43436426E-01   1.10754289E-01   1.67588830E+00   2.06781325E+06   8.87232685E+00   1.67589617E+00   2.06774200E+06   8.87205791E+00 
0 20 4.81275357E-08   1.12134910E-06   6.19006357E-07   4.46731576E-07   1.80944141E-07   1.27346989E-09   1.06860648E-06   9.57389259E+00   2.86166906E+00   -1.42654166E-01   1.05704345E-01   9.42356491E+00   2.88605571E+00   -3.76091570E-01   1.06973343E-01   1.67844713E+00   2.04230775E+06   8.77601528E+00   1.67831790E+00   2.04371388E+06   8.78132534E+00 
0 30 4.01615345E-08   9.32681758E-07   4.90559671E-07   3.75396382E-07   1.26462211E-07   1.00914022E-09   9.68368909E-07   9.38298798E+00   2.80699062E+00   -1.75966471E-01   1.08066373E-01   9.21979141E+00   2.77763700E+00   -4.41876233E-01   1.09728500E-01   1.68406546E+00   1.94323675E+06   8.40191555E+00   1.68402469E+00   1.94503675E+06   8.40871239E+00 
0 40 2.66079176E-08   8.06290359E-07   4.42816429E-07   3.76390545E-07   8.60091376E-08   8.71234751E-10   8.22821619E-07   9.34238434E+00   2.84200072E+00   -2.08187491E-01   1.08610965E-01   9.15739441E+00   2.79314089E+00   -4.33803111E-01   1.10595241E-01   1.68423498E+00   1.88928012E+06   8.19817066E+00   1.68429792E+00   1.89372000E+06   8.21493626E+00 
0 50 1.89609928E-08   7.19836123E-07   3.84397111E-07   3.16782973E-07   5.83842663E-08   8.04945555E-10   6.96324435E-07   9.32614422E+00   2.85593581E+00   -2.75983512E-01   1.08995140E-01   9.12110043E+00   2.78723717E+00   -4.66211170E-01   1.11279629E-01   1.68310237E+00   1.85060625E+06   8.05213547E+00   1.68334091E+00   1.85645725E+06   8.07422829E+00 
0 60 1.63345586E-08   6.18819172E-07   3.32783088E-07   2.67362140E-07   4.70875321E-08   7.59775742E-10   6.10293569E-07   9.21817970E+00   2.86365628E+00   -3.47357810E-01   1.10308588E-01   9.01630688E+00   2.76051641E+00   -4.78242159E-01   1.12727620E-01   1.68126440E+00   1.81694650E+06   7.92503309E+00   1.68170905E+00   1.82390050E+06   7.95129156E+00 
0 70 1.18441443E-08   5.22479297E-07   2.93043314E-07   2.39991522E-07   3.44680693E-08   7.25541460E-10   5.36055097E-07   9.16880798E+00   2.86470819E+00   -3.71224552E-01   1.11032605E-01   8.95573139E+00   2.73870444E+00   -4.66359347E-01   1.13643080E-01   1.67994022E+00   1.79874775E+06   7.85631323E+00   1.68039620E+00   1.80466488E+06   7.87865686E+00 
0 80 9.09009135E-09   4.68099273E-07   2.62024770E-07   2.18903963E-07   2.59077648E-08   6.91666280E-10   4.71613760E-07   9.12285423E+00   2.84877133E+00   -3.61718297E-01   1.11750610E-01   8.91671085E+00   2.71295428E+00   -4.49418008E-01   1.14281580E-01   1.67899048E+00   1.78732362E+06   7.81317425E+00   1.67947865E+00   1.79305800E+06   7.83482790E+00 
0 90 7.63494867E-09   4.21840554E-07   2.34586494E-07   1.99526227E-07   2.10315090E-08   6.63432420E-10   4.18889499E-07   9.07823944E+00   2.83773685E+00   -3.45713645E-01   1.12397879E-01   8.88363266E+00   2.69919753E+00   -4.38038409E-01   1.14753991E-01   1.67798054E+00   1.77622675E+06   7.77127171E+00   1.67861593E+00   1.78309625E+06   7.79721165E+00 
0 100 6.55335741E-09   3.79570650E-07   2.04358173E-07   1.79753400E-07   1.83017583E-08   6.35528130E-10   3.76202706E-07   9.04020786E+00   2.82696247E+00   -3.28344971E-01   1.12936005E-01   8.85554886E+00   2.68864942E+00   -4.39320624E-01   1.15130395E-01   1.67688406E+00   1.76512712E+06   7.72935867E+00   1.67766523E+00   1.77294400E+06   7.75887585E+00 
0 110 5.63336044E-09   3.41863284E-07   1.76371472E-07   1.59707682E-07   1.57713540E-08   6.05640371E-10   3.42079602E-07   9.00750637E+00   2.82235384E+00   -3.19015890E-01   1.13354467E-01   8.82751179E+00   2.67650008E+00   -4.43910033E-01   1.15502134E-01   1.67583477E+00   1.75524050E+06   7.69202614E+00   1.67663312E+00   1.76270262E+06   7.72020388E+00 
0 120 4.86315344E-09   3.08358068E-07   1.54428093E-07   1.41156107E-07   1.31479307E-08   5.75467674E-10   3.14904071E-07   8.98635769E+00   2.82253432E+00   -3.14669490E-01   1.13601983E-01   8.81154060E+00   2.66987610E+00   -4.46956038E-01   1.15710765E-01   1.67605758E+00   1.74414650E+06   7.66297483E+00   1.67580509E+00   1.75496938E+06   7.69100189E+00 
0 130 4.25498303E-09   2.79051278E-07   1.36809106E-07   1.22190130E-07   1.13150387E-08   5.45575751E-10   2.92312365E-07   8.96764565E+00   2.82252860E+00   -3.13761979E-01   1.13815472E-01   8.80073547E+00   2.66380572E+00   -4.45677608E-01   1.15862027E-01   1.67679226E+00   1.73303788E+06   7.63870764E+00   1.67584026E+00   1.74732600E+06   7.66992092E+00 
0 140 3.76935860E-09   2.53137330E-07   1.21385455E-07   1.04988914E-07   1.02475166E-08   5.16382659E-10   2.72322382E-07   8.94807529E+00   2.82037783E+00   -3.13429266E-01   1.14050426E-01   8.78914356E+00   2.65901399E+00   -4.38833594E-01   1.16024703E-01   1.67743385E+00   1.72282238E+06   7.61639166E+00   1.67638421E+00   1.73927862E+06   7.65234089E+00 
0 150 3.40382877E-09   2.30368471E-07   1.07608578E-07   9.11903513E-08   9.42218126E-09   4.88846352E-10   2.53876209E-07   8.92864227E+00   2.81803966E+00   -3.11950386E-01   1.14290729E-01   8.77636433E+00   2.65477085E+00   -4.29412425E-01   1.16203867E-01   1.67796469E+00   1.71395250E+06   7.59701490E+00   1.67686915E+00   1.73184025E+06   7.63609123E+00 
0 160 2.94833868E-09   2.10580225E-07   9.60031343E-08   8.05351590E-08   8.03737343E-09   4.64753319E-10   2.36446596E-07   8.91024113E+00   2.81705451E+00   -3.10318828E-01   1.14518531E-01   8.76223660E+00   2.65024281E+00   -4.21311796E-01   1.16400674E-01   1.67838323E+00   1.70665238E+06   7.58106756E+00   1.67731094E+00   1.72481975E+06   7.62075472E+00 
0 170 2.55986987E-09   1.93581798E-07   8.64325571E-08   7.29682625E-08   6.72824418E-09   4.45092380E-10   2.20414279E-07   8.89370346E+00   2.81726766E+00   -3.07788193E-01   1.14722580E-01   8.74882698E+00   2.64635968E+00   -4.15956408E-01   1.16584092E-01   1.67872536E+00   1.70045762E+06   7.56753445E+00   1.67768812E+00   1.71862388E+06   7.60721970E+00 
0 180 2.33730879E-09   1.79229644E-07   7.86281973E-08   6.65892657E-08   6.16118268E-09   4.29115909E-10   2.05645961E-07   8.87731171E+00   2.81831098E+00   -3.03525776E-01   1.14922278E-01   8.73758030E+00   2.64320827E+00   -4.11873907E-01   1.16736569E-01   1.67905283E+00   1.69431275E+06   7.55411100E+00   1.67799449E+00   1.71344200E+06   7.59589958E+00 
0 190 2.14845208E-09   1.67229331E-07   7.23649762E-08   5.98481193E-08   5.75107162E-09   4.15591589E-10   1.91772500E-07   8.86016750E+00   2.82022929E+00   -2.98437327E-01   1.15126848E-01   8.72823524E+00   2.64052248E+00   -4.07230258E-01   1.16863906E-01   1.67939365E+00   1.68767300E+06   7.53960609E+00   1.67825401E+00   1.70893612E+06   7.58605623E+00 
0 200 1.94503946E-09   1.56804234E-07   6.69354776E-08   5.31811928E-08   5.18868859E-09   4.03623635E-10   1.78701171E-07   8.84350300E+00   2.82373738E+00   -2.93699503E-01   1.15319110E-01   8.72028446E+00   2.63810992E+00   -4.01696891E-01   1.16974562E-01   1.67972016E+00   1.68104412E+06   7.52512503E+00   1.67849064E+00   1.70472950E+06   7.57686663E+00 
0 210 1.75113846E-09   1.47594292E-07   6.21237604E-08   4.66168864E-08   4.65202632E-09   3.92506055E-10   1.66406977E-07   8.82821751E+00   2.82892776E+00   -2.89930940E-01   1.15488298E-01   8.71335316E+00   2.63586020E+00   -3.96102935E-01   1.17074192E-01   1.68000269E+00   1.67507075E+06   7.51207638E+00   1.67870939E+00   1.70075112E+06   7.56817579E+00 
0 220 1.60431568E-09   1.39357837E-07   5.80142476E-08   4.07742498E-08   4.32075931E-09   3.81722709E-10   1.54757345E-07   8.81433868E+00   2.83523273E+00   -2.87057608E-01   1.15636438E-01   8.70709801E+00   2.63370967E+00   -3.91536266E-01   1.17166817E-01   1.68023705E+00   1.66992825E+06   7.50084209E+00   1.67890561E+00   1.69710275E+06   7.56020594E+00 
0 230 1.48562962E-09   1.31941732E-07   5.44070637E-08   3.61191397E-08   4.07422629E-09   3.70985881E-10   1.43692844E-07   8.80168819E+00   2.84200907E+00   -2.84835935E-01   1.15768179E-01   8.70123577E+00   2.63166332E+00   -3.88768613E-01   1.17254727E-01   1.68042958E+00   1.66556100E+06   7.49130154E+00   1.67907882E+00   1.69381638E+06   7.55302668E+00 
0 240 1.37554657E-09   1.25145860E-07   5.11573752E-08   3.25345901E-08   3.83984711E-09   3.60131869E-10   1.33148149E-07   8.79034996E+00   2.84881425E+00   -2.82862276E-01   1.15884341E-01   8.69570827E+00   2.62980151E+00   -3.87497634E-01   1.17337301E-01   1.68058538E+00   1.66192388E+06   7.48335600E+00   1.67923176E+00   1.69086162E+06   7.54657173E+00 
0 250 1.31982991E-09   1.18824133E-07   4.82647700E-08   2.96356113E-08   3.79467258E-09   3.49306667E-10   1.23157719E-07   8.78079700E+00   2.85546136E+00   -2.80735165E-01   1.15980178E-01   8.69051647E+00   2.62826538E+00   -3.86631787E-01   1.17413767E-01   1.68070483E+00   1.65906762E+06   7.47711658E+00   1.67936695E+00   1.68820300E+06   7.54076385E+00 
0 260 1.29251732E-09   1.12959583E-07   4.57764955E-08   2.71374319E-08   3.80995191E-09   3.38777673E-10   1.13760329E-07   8.77344990E+00   2.86181998E+00   -2.78340578E-01   1.16051093E-01   8.68579674E+00   2.62716842E+00   -3.85246396E-01   1.17482364E-01   1.68078792E+00   1.65704438E+06   7.47269678E+00   1.67948568E+00   1.68583162E+06   7.53558350E+00 
0 270 1.22541477E-09   1.07587184E-07   4.36122214E-08   2.48859529E-08   3.62896735E-09   3.28869348E-10   1.05045487E-07   8.76841068E+00   2.86766243E+00   -2.75795847E-01   1.16096556E-01   8.68156147E+00   2.62641716E+00   -3.83159250E-01   1.17543817E-01   1.68083894E+00   1.65578750E+06   7.46995068E+00   1.67959094E+00   1.68370188E+06   7.53093100E+00 
0 280 1.12487375E-09   1.02706359E-07   4.16300914E-08   2.28354224E-08   3.31208905E-09   3.19866938E-10   9.71224949E-08   8.76570129E+00   2.87270284E+00   -2.73206055E-01   1.16117172E-01   8.67758274E+00   2.62576604E+00   -3.80824625E-01   1.17602088E-01   1.68086243E+00   1.65520588E+06   7.46868038E+00   1.67968917E+00   1.68168488E+06   7.52652502E+00 
0 290 1.04825315E-09   9.82388286E-08   3.97628206E-08   2.10521236E-08   3.09737169E-09   3.11858733E-10   8.98645141E-08   8.76542950E+00   2.87655449E+00   -2.70389766E-01   1.16113082E-01   8.67364407E+00   2.62502789E+00   -3.78762305E-01   1.17660500E-01   1.68085992E+00   1.65526650E+06   7.46881294E+00   1.67978621E+00   1.67966762E+06   7.52211809E+00 
0 300 1.01411901E-09   9.41098222E-08   3.80693734E-08   1.95981116E-08   3.00470315E-09   3.04745812E-10   8.30921962E-08   8.76777267E+00   2.87881804E+00   -2.67052919E-01   1.16083905E-01   8.66973019E+00   2.62417197E+00   -3.77147228E-01   1.17719248E-01   1.68083072E+00   1.65599225E+06   7.47039843E+00   1.67988217E+00   1.67764688E+06   7.51770353E+00 
0 310 1.00031727E-09   9.02898449E-08   3.65738089E-08   1.84366975E-08   2.87606272E-09   2.98432196E-10   7.67476322E-08   8.77284050E+00   2.87921143E+00   -2.63110876E-01   1.16029844E-01   8.66597557E+00   2.62327552E+00   -3.75795990E-01   1.17776379E-01   1.68077266E+00   1.65741862E+06   7.47351408E+00   1.67997277E+00   1.67571350E+06   7.51348019E+00 
0 320 9.96345895E-10   8.67869474E-08   3.52191236E-08   1.74083201E-08   2.67378941E-09   2.92848301E-10   7.08621357E-08   8.78050995E+00   2.87766314E+00   -2.58844286E-01   1.15952991E-01   8.66258240E+00   2.62242508E+00   -3.74485731E-01   1.17829040E-01   1.68068564E+00   1.65953188E+06   7.47813082E+00   1.68005264E+00   1.67398912E+06   7.50971317E+00 
0 330 1.01283804E-09   8.35921057E-08   3.39296200E-08   1.63776317E-08   2.53286214E-09   2.87885271E-10   6.54202381E-08   8.79040623E+00   2.87432456E+00   -2.54806012E-01   1.15857273E-01   8.65970802E+00   2.62168002E+00   -3.73169988E-01   1.17875129E-01   1.68057144E+00   1.66225312E+06   7.48407555E+00   1.68011808E+00   1.67256050E+06   7.50659227E+00 
0 340 1.03682318E-09   8.06651030E-08   3.26762084E-08   1.53572515E-08   2.49837862E-09   2.83454121E-10   6.04368395E-08   8.80200291E+00   2.86950636E+00   -2.51503557E-01   1.15747482E-01   8.65733242E+00   2.62105894E+00   -3.71950060E-01   1.17914721E-01   1.68043363E+00   1.66546762E+06   7.49109793E+00   1.68016982E+00   1.67142100E+06   7.50410318E+00 
0 350 1.04218689E-09   7.79566847E-08   3.14892468E-08   1.44260586E-08   2.47169574E-09   2.79476081E-10   5.59463089E-08   8.81478405E+00   2.86352682E+00   -2.49108940E-01   1.15628138E-01   8.65523911E+00   2.62052321E+00   -3.70914102E-01   1.17950581E-01   1.68027604E+00   1.66905300E+06   7.49892998E+00   1.68021297E+00   1.67046488E+06   7.50201464E+00 
0 360 1.03041442E-09   7.54214327E-08   3.04089589E-08   1.36418574E-08   2.41715736E-09   2.75862694E-10   5.19145331E-08   8.82822323E+00   2.85660958E+00   -2.47468993E-01   1.15504280E-01   8.65314770E+00   2.61999345E+00   -3.70047569E-01   1.17986389E-01   1.68010402E+00   1.67286962E+06   7.50726795E+00   1.68025386E+00   1.66955062E+06   7.50001717E+00 
0 370 1.01982978E-09   7.30355438E-08   2.94362739E-08   1.29908404E-08   2.37648279E-09   2.72526224E-10   4.82628693E-08   8.84177017E+00   2.84888268E+00   -2.46334121E-01   1.15381755E-01   8.65088844E+00   2.61940575E+00   -3.69290709E-01   1.18024431E-01   1.67992425E+00   1.67675400E+06   7.51575327E+00   1.68029678E+00   1.66858562E+06   7.49790907E+00 
