RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 7.50408446E-08   2.51497841E-06   3.73967254E-07   4.17311099E-07   2.71513045E-07   1.17506936E-07   9.22344843E-05   9.77812767E+00   -1.05769634E+00   -6.34155050E-03   1.06848232E-01   9.80320358E+00   -1.03398311E+00   -3.46882939E-02   1.06609359E-01   1.68630409E+00   2.14067525E+06   9.58178997E+00   1.68634641E+00   2.14226175E+06   9.59771538E+00 
0 10 9.41748084E-08   1.69162888E-06   7.34831360E-07   7.40132919E-07   3.09871155E-07   1.22522459E-09   1.07421113E-06   9.48662758E+00   -1.14646208E+00   -1.72789857E-01   1.10074610E-01   9.47579956E+00   -9.97214258E-01   -2.76009887E-01   1.10406160E-01   1.67626023E+00   2.06437138E+06   8.85933018E+00   1.67653620E+00   2.06176562E+06   8.84949017E+00 
0 20 5.12879126E-08   1.22514109E-06   5.66832398E-07   4.68006306E-07   1.92686471E-07   1.23382082E-09   1.11156885E-06   9.82388401E+00   -1.28157413E+00   -2.49210507E-01   1.06472552E-01   9.83152580E+00   -9.98225570E-01   -3.50598097E-01   1.06736884E-01   1.67944741E+00   2.03086000E+06   8.73278809E+00   1.67909873E+00   2.03497100E+06   8.74831200E+00 
0 30 4.40781136E-08   1.02361025E-06   4.50064761E-07   4.13157721E-07   1.38623335E-07   9.74127556E-10   1.00556201E-06   9.64719582E+00   -1.19932866E+00   -2.85713881E-01   1.08725369E-01   9.60836792E+00   -1.06848466E+00   -4.07207280E-01   1.09329946E-01   1.68435240E+00   1.92482062E+06   8.33237457E+00   1.68427598E+00   1.93148112E+06   8.35752487E+00 
0 40 2.77499730E-08   9.09367600E-07   4.00070547E-07   4.07454621E-07   9.07623772E-08   8.61306582E-10   8.49617095E-07   9.62097645E+00   -1.19931853E+00   -2.65407950E-01   1.09301366E-01   9.65027523E+00   -1.07366216E+00   -3.57487321E-01   1.09117955E-01   1.68371344E+00   1.86709762E+06   8.11440754E+00   1.68394804E+00   1.87536350E+06   8.14562035E+00 
0 50 2.01297627E-08   8.13664826E-07   3.41998600E-07   3.45441578E-07   6.04970722E-08   8.01429367E-10   7.09668939E-07   9.56037712E+00   -1.18065846E+00   -2.96950310E-01   1.10256799E-01   9.63683224E+00   -1.10719347E+00   -3.56325120E-01   1.09480701E-01   1.68151450E+00   1.82079212E+06   7.93955421E+00   1.68218458E+00   1.83200300E+06   7.98188782E+00 
0 60 1.76224049E-08   6.97252233E-07   2.97483950E-07   2.94491400E-07   5.10443563E-08   7.64169839E-10   6.15208023E-07   9.45589924E+00   -1.17217076E+00   -3.18338901E-01   1.11649364E-01   9.57509613E+00   -1.12002230E+00   -3.53075981E-01   1.10345468E-01   1.67878819E+00   1.78502325E+06   7.80448818E+00   1.67973268E+00   1.79615500E+06   7.84652281E+00 
0 70 1.26917579E-08   5.92176832E-07   2.65837286E-07   2.60437389E-07   3.65051207E-08   7.34804217E-10   5.37469077E-07   9.40076637E+00   -1.18410432E+00   -3.05267662E-01   1.12420835E-01   9.55272388E+00   -1.11355889E+00   -3.31886590E-01   1.10771924E-01   1.67672420E+00   1.76357850E+06   7.72351122E+00   1.67829597E+00   1.77959275E+06   7.78398180E+00 
0 80 9.73488934E-09   5.39691655E-07   2.39079867E-07   2.39926493E-07   2.86258963E-08   7.03925862E-10   4.69406586E-07   9.32834148E+00   -1.19395924E+00   -2.90265769E-01   1.13350540E-01   9.53639793E+00   -1.11464167E+00   -3.10241967E-01   1.11061849E-01   1.67678952E+00   1.73308000E+06   7.63879967E+00   1.67750347E+00   1.77128888E+06   7.75262594E+00 
0 90 8.82905660E-09   4.99276666E-07   2.10912461E-07   2.20867165E-07   2.71616720E-08   6.78867185E-10   4.13856213E-07   9.23524380E+00   -1.20517886E+00   -2.93562561E-01   1.14486814E-01   9.51400661E+00   -1.11141169E+00   -3.04793388E-01   1.11371234E-01   1.67946351E+00   1.68627738E+06   7.53655720E+00   1.67666757E+00   1.76303262E+06   7.72144985E+00 
