RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 4.18866826E-08   1.34065226E-06   2.39245850E-07   2.73252937E-07   1.51054650E-07   1.06667720E-07   8.34490929E-05   9.73900032E+00   -1.72164798E+00   -2.34058239E-02   1.06248856E-01   9.75419140E+00   -1.72209096E+00   -2.33613849E-02   1.06085852E-01   1.68640614E+00   2.14564600E+06   9.63169193E+00   1.68639469E+00   2.14476700E+06   9.62286663E+00 
0 10 2.15617284E-08   1.00802390E-06   1.95842915E-07   1.22546012E-07   7.95848081E-08   1.08581222E-09   6.05332218E-07   8.99712849E+00   -1.59978044E+00   -2.03143105E-01   1.14949040E-01   9.18725014E+00   -1.62023902E+00   -2.20585898E-01   1.12503111E-01   1.67815125E+00   2.04550575E+06   8.78809166E+00   1.67935264E+00   2.03199212E+06   8.73706245E+00 
0 20 1.18316308E-08   6.52965582E-07   1.68710329E-07   1.17950698E-07   4.11951504E-08   9.32233735E-10   5.63486765E-07   8.97622490E+00   -1.54481781E+00   -2.75674254E-01   1.15578786E-01   9.11608028E+00   -1.60998297E+00   -2.92988032E-01   1.13487296E-01   1.68279874E+00   1.97965800E+06   8.53944492E+00   1.68304527E+00   1.97425488E+06   8.51904297E+00 
0 30 8.81158257E-09   4.90008915E-07   1.39750838E-07   8.79112676E-08   3.29496608E-08   8.20617463E-10   5.11889880E-07   9.07918453E+00   -1.56003606E+00   -2.57122070E-01   1.14838228E-01   9.07423210E+00   -1.64903486E+00   -2.10694760E-01   1.14260800E-01   1.68395770E+00   1.94779575E+06   8.41913033E+00   1.68399453E+00   1.94630525E+06   8.41350174E+00 
0 40 7.98296806E-09   4.18356194E-07   1.05589692E-07   6.92261395E-08   2.98032461E-08   7.12489345E-10   4.56763615E-07   8.88981438E+00   -1.54635310E+00   -3.31045330E-01   1.17770106E-01   8.98089123E+00   -1.63501298E+00   -1.89244822E-01   1.15872905E-01   1.68407536E+00   1.88075850E+06   8.16599274E+00   1.68395102E+00   1.87548388E+06   8.14607525E+00 
0 50 5.69856784E-09   3.71151231E-07   8.93471750E-08   6.83230610E-08   2.01929211E-08   6.37599362E-10   4.19940278E-07   8.63877392E+00   -1.48977232E+00   -4.24434304E-01   1.21690698E-01   8.88345146E+00   -1.58589745E+00   -2.75773525E-01   1.17519923E-01   1.68066418E+00   1.80830062E+06   7.89238548E+00   1.67998064E+00   1.79925925E+06   7.85824442E+00 
0 60 5.80739679E-09   3.13051999E-07   8.24050161E-08   5.35389582E-08   1.91699243E-08   5.78820492E-10   3.90609983E-07   8.57369804E+00   -1.44656026E+00   -4.88719225E-01   1.23177551E-01   8.80783653E+00   -1.55713868E+00   -3.31469476E-01   1.18728504E-01   1.67639244E+00   1.76041475E+06   7.71156406E+00   1.67592502E+00   1.74609238E+06   7.66722584E+00 
0 70 4.57472504E-09   2.74239142E-07   7.81613565E-08   4.45480275E-08   1.48898565E-08   5.30672561E-10   3.65235167E-07   8.60424709E+00   -1.43323815E+00   -5.37844360E-01   1.23267971E-01   8.78441811E+00   -1.54530728E+00   -2.98439980E-01   1.19161829E-01   1.67738008E+00   1.72369925E+06   7.61830711E+00   1.67872190E+00   1.70052112E+06   7.56767368E+00 
0 80 3.60977670E-09   2.51811286E-07   7.07441856E-08   4.26913687E-08   1.24030279E-08   4.80767093E-10   3.37356113E-07   8.63809586E+00   -1.44009352E+00   -5.74179113E-01   1.23220146E-01   8.80485821E+00   -1.53225529E+00   -2.62962282E-01   1.18964560E-01   1.67864668E+00   1.70190138E+06   7.57068872E+00   1.67990494E+00   1.67716538E+06   7.51665163E+00 
0 90 3.01584846E-09   2.35058906E-07   6.28651051E-08   4.15346477E-08   1.04469438E-08   4.39064451E-10   3.12500077E-07   8.67665577E+00   -1.44190764E+00   -6.18679225E-01   1.23010866E-01   8.84098530E+00   -1.52221811E+00   -2.53967106E-01   1.18520871E-01   1.67934942E+00   1.68854900E+06   7.54152012E+00   1.68049705E+00   1.66399762E+06   7.48788643E+00 
0 100 2.71496758E-09   2.20989591E-07   5.86315601E-08   3.82054957E-08   8.89606699E-09   4.06885747E-10   2.91461959E-07   8.71679020E+00   -1.44315040E+00   -6.61884010E-01   1.22666113E-01   8.85906696E+00   -1.51380396E+00   -2.52435684E-01   1.18294470E-01   1.67980993E+00   1.67917138E+06   7.52103424E+00   1.68087637E+00   1.65485700E+06   7.46791840E+00 
0 110 2.62064193E-09   2.08205591E-07   5.60085027E-08   3.35780577E-08   8.46181170E-09   3.81003146E-10   2.72711247E-07   8.75427151E+00   -1.44237876E+00   -6.81937218E-01   1.22280389E-01   8.85699844E+00   -1.50620747E+00   -2.38025993E-01   1.18314698E-01   1.68012118E+00   1.67249238E+06   7.50644350E+00   1.68118072E+00   1.64702562E+06   7.45081043E+00 
0 120 2.24938579E-09   1.96674364E-07   5.29017612E-08   3.13536894E-08   7.44677031E-09   3.58460012E-10   2.54617390E-07   8.78376007E+00   -1.43738282E+00   -6.77278996E-01   1.21950716E-01   8.85477638E+00   -1.50513256E+00   -2.11014703E-01   1.18323714E-01   1.68031776E+00   1.66811212E+06   7.49687433E+00   1.68135893E+00   1.64219338E+06   7.44025421E+00 
0 130 1.92691707E-09   1.85872679E-07   4.95319306E-08   3.03770697E-08   6.51609167E-09   3.38883310E-10   2.37266647E-07   8.80432415E+00   -1.43406200E+00   -6.58423960E-01   1.21685557E-01   8.86083889E+00   -1.51255763E+00   -1.81552753E-01   1.18220426E-01   1.68039179E+00   1.66642825E+06   7.49319601E+00   1.68136919E+00   1.64190912E+06   7.43963289E+00 
0 140 1.73790771E-09   1.75880771E-07   4.67930938E-08   2.88447293E-08   5.54715163E-09   3.23138155E-10   2.21436466E-07   8.81901741E+00   -1.43590975E+00   -6.32470608E-01   1.21449307E-01   8.86561584E+00   -1.52354681E+00   -1.57281846E-01   1.18136853E-01   1.68035984E+00   1.66715738E+06   7.49478912E+00   1.68130314E+00   1.64372775E+06   7.44360590E+00 
0 150 1.70134240E-09   1.66556717E-07   4.45172148E-08   2.66030380E-08   5.08226483E-09   3.10132836E-10   2.06835168E-07   8.82685661E+00   -1.43821585E+00   -6.02997184E-01   1.21281311E-01   8.86089611E+00   -1.53528988E+00   -1.39723614E-01   1.18177541E-01   1.68034589E+00   1.66747525E+06   7.49548340E+00   1.68130112E+00   1.64378275E+06   7.44372606E+00 
0 160 1.59420932E-09   1.57845292E-07   4.23064108E-08   2.47344438E-08   4.72777817E-09   2.98840341E-10   1.93040918E-07   8.82379818E+00   -1.43887079E+00   -5.71972668E-01   1.21259555E-01   8.84900665E+00   -1.54464245E+00   -1.24691561E-01   1.18316405E-01   1.68045449E+00   1.66498450E+06   7.49004221E+00   1.68139064E+00   1.64131488E+06   7.43833494E+00 
0 170 1.46773438E-09   1.49638325E-07   4.01390672E-08   2.33350530E-08   4.47595516E-09   2.88892743E-10   1.79866873E-07   8.81267357E+00   -1.44007707E+00   -5.41128576E-01   1.21354766E-01   8.83729172E+00   -1.55097008E+00   -1.11135870E-01   1.18457854E-01   1.68063998E+00   1.66062638E+06   7.48052168E+00   1.68149436E+00   1.63838388E+06   7.43193197E+00 
0 180 1.40774969E-09   1.41874764E-07   3.82209748E-08   2.19909246E-08   4.30252589E-09   2.80518941E-10   1.67502094E-07   8.80075741E+00   -1.44351757E+00   -5.13692677E-01   1.21468745E-01   8.82971191E+00   -1.55602849E+00   -1.00895122E-01   1.18546873E-01   1.68079543E+00   1.65686200E+06   7.47229815E+00   1.68156123E+00   1.63645438E+06   7.42771721E+00 
0 190 1.39038581E-09   1.34576169E-07   3.66140256E-08   2.07215933E-08   4.09048528E-09   2.73605777E-10   1.56011566E-07   8.79094028E+00   -1.44883060E+00   -4.91713077E-01   1.21560894E-01   8.82391548E+00   -1.55963016E+00   -9.55531150E-02   1.18615121E-01   1.68090045E+00   1.65425600E+06   7.46660566E+00   1.68161666E+00   1.63482925E+06   7.42416668E+00 
0 200 1.37434530E-09   1.27730360E-07   3.51638541E-08   1.96820924E-08   3.87527921E-09   2.67756289E-10   1.45259591E-07   8.78201962E+00   -1.45423520E+00   -4.75722492E-01   1.21648327E-01   8.81676960E+00   -1.56084061E+00   -9.43901390E-02   1.18704647E-01   1.68100786E+00   1.65153250E+06   7.46065569E+00   1.68170035E+00   1.63232662E+06   7.41869974E+00 
0 210 1.32469347E-09   1.21354077E-07   3.37653248E-08   1.87664320E-08   3.60201735E-09   2.62671274E-10   1.35135508E-07   8.77314281E+00   -1.45836687E+00   -4.65532273E-01   1.21743537E-01   8.80857086E+00   -1.56005478E+00   -9.53612030E-02   1.18809916E-01   1.68114483E+00   1.64797550E+06   7.45288563E+00   1.68180966E+00   1.62896750E+06   7.41136169E+00 
