RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 4.55577691E-08   1.42193403E-06   1.11178711E-08   2.97993751E-07   1.63599324E-07   1.01189755E-07   7.93713989E-05   9.96484852E+00   -4.65390185E-04   2.94326921E-03   1.05451614E-01   9.97207737E+00   -5.77162486E-04   1.09126698E-03   1.05375454E-01   1.68639910E+00   2.15251725E+06   9.70067501E+00   1.68640447E+00   2.15209700E+06   9.69645500E+00 
0 10 6.28216457E-09   1.03905870E-06   1.95742000E-08   9.50901367E-08   3.59359227E-08   1.14674614E-09   6.56336113E-07   9.63301945E+00   -2.10057106E-03   4.51605916E-02   1.09025501E-01   9.65244198E+00   -3.83107061E-03   5.06910719E-02   1.08808719E-01   1.68270063E+00   2.10356975E+06   9.20927811E+00   1.68220568E+00   2.10065700E+06   9.18003654E+00 
0 20 5.44859002E-09   6.32786055E-07   3.12733128E-08   5.08496747E-08   2.51640238E-08   9.59909152E-10   5.81657787E-07   9.46603489E+00   -1.19689358E-02   1.08128004E-01   1.10894628E-01   9.47633743E+00   -2.97180290E-04   9.06176865E-02   1.10791564E-01   1.67572796E+00   2.06927425E+06   8.87784386E+00   1.67629611E+00   2.06403550E+06   8.85806179E+00 
0 30 4.43934756E-09   4.74403379E-07   3.71463003E-08   4.32167759E-08   1.87776958E-08   8.28319247E-10   5.22464859E-07   9.41965961E+00   -3.18927467E-02   1.17784277E-01   1.11436330E-01   9.43533325E+00   1.36621613E-02   8.83053318E-02   1.11281797E-01   1.68040156E+00   2.01880662E+06   8.68727303E+00   1.68051386E+00   2.01729725E+06   8.68157387E+00 
0 40 3.75822173E-09   4.02727835E-07   3.72378253E-08   3.82279204E-08   1.56911462E-08   7.26682159E-10   4.74108674E-07   9.40287685E+00   -5.21710888E-02   1.12399735E-01   1.11688472E-01   9.42874241E+00   3.00324745E-02   9.89868268E-02   1.11406460E-01   1.68267310E+00   1.98225275E+06   8.54924297E+00   1.68270671E+00   1.98156700E+06   8.54665375E+00 
0 50 3.39335204E-09   3.33002845E-07   3.28208394E-08   3.30344712E-08   1.34890845E-08   6.43370246E-10   4.32690115E-07   9.34692955E+00   -6.68687448E-02   1.49828434E-01   1.12464570E-01   9.38489532E+00   4.46535759E-02   1.36342108E-01   1.12007447E-01   1.68405712E+00   1.94361425E+06   8.40334034E+00   1.68406343E+00   1.94333025E+06   8.40226841E+00 
0 60 2.96738123E-09   2.79266970E-07   2.67349218E-08   2.84329928E-08   1.12641443E-08   5.72707604E-10   3.96622681E-07   9.23966026E+00   -7.63349831E-02   1.84623048E-01   1.13915555E-01   9.28836250E+00   4.95603830E-02   1.62177429E-01   1.13299638E-01   1.68435395E+00   1.89889438E+06   8.23447514E+00   1.68435788E+00   1.89932975E+06   8.23611927E+00 
0 70 2.38112996E-09   2.52742126E-07   2.17760334E-08   2.56171688E-08   9.00551456E-09   5.12754783E-10   3.64861506E-07   9.11044312E+00   -8.14747140E-02   1.91658080E-01   1.15718931E-01   9.16515636E+00   4.20296602E-02   1.75473228E-01   1.14986002E-01   1.68316948E+00   1.85219412E+06   8.05813122E+00   1.68321276E+00   1.85324062E+06   8.06208229E+00 
0 80 2.13901119E-09   2.33427571E-07   1.90811864E-08   2.22784617E-08   7.90950061E-09   4.62184152E-10   3.36321733E-07   8.99739552E+00   -8.60577673E-02   1.87285796E-01   1.17376857E-01   9.05177689E+00   2.62153875E-02   1.87339261E-01   1.16613545E-01   1.68080544E+00   1.81026850E+06   7.89981651E+00   1.68082941E+00   1.81060738E+06   7.90109587E+00 
0 90 2.10870565E-09   2.16636721E-07   1.85780404E-08   1.85597084E-08   7.54481899E-09   4.19859952E-10   3.10387009E-07   8.91996479E+00   -9.38922539E-02   1.97212979E-01   1.18592687E-01   8.96769810E+00   5.76945348E-03   1.99350297E-01   1.17903754E-01   1.67805254E+00   1.77698700E+06   7.77414274E+00   1.67792654E+00   1.77565925E+06   7.76912880E+00 
0 100 1.89402716E-09   2.01471408E-07   1.92249683E-08   1.60767186E-08   6.78224632E-09   3.84704435E-10   2.86735940E-07   8.87539005E+00   -1.04714207E-01   2.21153960E-01   1.19385831E-01   8.91794491E+00   -1.55670699E-02   2.08986640E-01   1.18762277E-01   1.67550492E+00   1.75225825E+06   7.68076468E+00   1.67583275E+00   1.74743562E+06   7.67016029E+00 
0 110 1.61546609E-09   1.87595091E-07   1.93177421E-08   1.45851251E-08   6.00393069E-09   3.55502155E-10   2.64920118E-07   8.85569859E+00   -1.16597243E-01   2.46662870E-01   1.19862460E-01   8.89667130E+00   -3.40285078E-02   2.23848164E-01   1.19260028E-01   1.67754483E+00   1.72100212E+06   7.61241531E+00   1.67788303E+00   1.71534400E+06   7.60005474E+00 
0 120 1.43811973E-09   1.74791737E-07   1.81349034E-08   1.39391547E-08   5.61104363E-09   3.31256633E-10   2.44671611E-07   8.85107613E+00   -1.27630785E-01   2.60082424E-01   1.20153926E-01   8.89246273E+00   -4.99637090E-02   2.38295615E-01   1.19545609E-01   1.67888439E+00   1.69750150E+06   7.56107712E+00   1.67916024E+00   1.69224988E+06   7.54960442E+00 
0 130 1.31773237E-09   1.62968490E-07   1.62458402E-08   1.36065319E-08   5.34149569E-09   3.11292436E-10   2.25944035E-07   8.85431194E+00   -1.37100518E-01   2.59075373E-01   1.20353349E-01   8.89520550E+00   -6.54782057E-02   2.45910928E-01   1.19748086E-01   1.67980325E+00   1.67931225E+06   7.52134180E+00   1.68003964E+00   1.67427112E+06   7.51032925E+00 
0 140 1.18042787E-09   1.52061119E-07   1.45424490E-08   1.30642750E-08   4.86983920E-09   2.95042046E-10   2.08682906E-07   8.86157799E+00   -1.44107983E-01   2.50991523E-01   1.20502368E-01   8.90004826E+00   -8.17398056E-02   2.46427715E-01   1.19926155E-01   1.68044698E+00   1.66515962E+06   7.49042463E+00   1.68068671E+00   1.65950462E+06   7.47807121E+00 
0 150 1.06739628E-09   1.41933157E-07   1.35294149E-08   1.21819843E-08   4.29794556E-09   2.81827561E-10   1.92750704E-07   8.87067318E+00   -1.47534519E-01   2.43343070E-01   1.20619699E-01   8.90675259E+00   -9.81439129E-02   2.41191119E-01   1.20072328E-01   1.68090785E+00   1.65407075E+06   7.46620083E+00   1.68116355E+00   1.64748162E+06   7.45180655E+00 
0 160 1.01490472E-09   1.32493568E-07   1.31393589E-08   1.10325686E-08   3.84780963E-09   2.71003997E-10   1.77998217E-07   8.88103294E+00   -1.47580981E-01   2.39060372E-01   1.20705701E-01   8.91575050E+00   -1.13250859E-01   2.34007508E-01   1.20172516E-01   1.68125021E+00   1.64516450E+06   7.44674444E+00   1.68151164E+00   1.63788800E+06   7.43084860E+00 
0 170 9.85528326E-10   1.23698030E-07   1.29928903E-08   9.88542936E-09   3.54660634E-09   2.62047523E-10   1.64290583E-07   8.89326286E+00   -1.46350905E-01   2.36457631E-01   1.20748132E-01   8.92696095E+00   -1.26104206E-01   2.29613215E-01   1.20223396E-01   1.68150926E+00   1.63795588E+06   7.43099689E+00   1.68177032E+00   1.63019212E+06   7.41403675E+00 
0 180 9.38568889E-10   1.15514020E-07   1.27081190E-08   9.14470188E-09   3.32637695E-09   2.54554156E-10   1.51492785E-07   8.90820885E+00   -1.46001413E-01   2.34244332E-01   1.20733492E-01   8.93959999E+00   -1.37125567E-01   2.28668094E-01   1.20234847E-01   1.68170190E+00   1.63228012E+06   7.41859818E+00   1.68197131E+00   1.62379325E+06   7.40005827E+00 
0 190 8.82304452E-10   1.07895310E-07   1.21786856E-08   8.83127971E-09   3.14709170E-09   2.48259885E-10   1.39507804E-07   8.92630196E+00   -1.47266492E-01   2.31412083E-01   1.20655574E-01   8.95293140E+00   -1.47036746E-01   2.29197621E-01   1.20217107E-01   1.68183637E+00   1.62813375E+06   7.40954018E+00   1.68212736E+00   1.61851700E+06   7.38853216E+00 
0 200 8.35774616E-10   1.00797443E-07   1.15430847E-08   8.68945182E-09   2.96790925E-09   2.43064902E-10   1.28241410E-07   8.94661045E+00   -1.49780706E-01   2.27332756E-01   1.20527111E-01   8.96700764E+00   -1.56088874E-01   2.29595765E-01   1.20169625E-01   1.68192065E+00   1.62544288E+06   7.40366173E+00   1.68224120E+00   1.61447350E+06   7.37969875E+00 
0 210 8.06767597E-10   9.41996205E-08   1.09947589E-08   8.46753778E-09   2.79692380E-09   2.38793929E-10   1.17643175E-07   8.96708012E+00   -1.52612701E-01   2.22325101E-01   1.20375782E-01   8.98183346E+00   -1.64045513E-01   2.29699597E-01   1.20093279E-01   1.68196797E+00   1.62390088E+06   7.40029335E+00   1.68231785E+00   1.61164125E+06   7.37351179E+00 
0 220 7.97807431E-10   8.80737332E-08   1.05970983E-08   8.07681033E-09   2.65677880E-09   2.35095610E-10   1.07625851E-07   8.98556042E+00   -1.54705614E-01   2.18307182E-01   1.20229617E-01   8.99677372E+00   -1.70515001E-01   2.30526134E-01   1.19996786E-01   1.68199563E+00   1.62298938E+06   7.39830208E+00   1.68236601E+00   1.60981275E+06   7.36951733E+00 
0 230 7.87200194E-10   8.23801400E-08   1.02983053E-08   7.62880159E-09   2.50423282E-09   2.31738045E-10   9.81207506E-08   9.00117779E+00   -1.55620471E-01   2.17136055E-01   1.20098479E-01   9.01084137E+00   -1.75251514E-01   2.32701287E-01   1.19893551E-01   1.68201995E+00   1.62217712E+06   7.39652777E+00   1.68239760E+00   1.60859450E+06   7.36685610E+00 
0 240 7.53251739E-10   7.71027899E-08   1.00086233E-08   7.29609706E-09   2.30106045E-09   2.29054081E-10   8.92539305E-08   9.01415920E+00   -1.55721039E-01   2.18568653E-01   1.19979508E-01   9.02324200E+00   -1.78529084E-01   2.36444011E-01   1.19794674E-01   1.68204951E+00   1.62118725E+06   7.39436531E+00   1.68242455E+00   1.60753962E+06   7.36455154E+00 
0 250 7.11345760E-10   7.22091400E-08   9.68300196E-09   7.06878645E-09   2.10561746E-09   2.26916319E-10   8.10938658E-08   9.02540493E+00   -1.55705556E-01   2.21714869E-01   1.19861491E-01   9.03362179E+00   -1.80928737E-01   2.41772160E-01   1.19705789E-01   1.68208265E+00   1.62005800E+06   7.39189863E+00   1.68245423E+00   1.60635750E+06   7.36196899E+00 
0 260 6.92007229E-10   6.76729499E-08   9.33030453E-09   6.82263401E-09   1.99406780E-09   2.25102631E-10   7.35850563E-08   9.03582191E+00   -1.55995235E-01   2.26105034E-01   1.19734779E-01   9.04195023E+00   -1.82907447E-01   2.48335749E-01   1.19628936E-01   1.68211293E+00   1.61901900E+06   7.38962889E+00   1.68248749E+00   1.60501550E+06   7.35903740E+00 
0 270 6.94289071E-10   6.34725410E-08   9.00067576E-09   6.57897203E-09   1.91476568E-09   2.23329646E-10   6.66416895E-08   9.04568672E+00   -1.56652167E-01   2.31180772E-01   1.19599588E-01   9.04850960E+00   -1.84617236E-01   2.55364507E-01   1.19562671E-01   1.68213582E+00   1.61822250E+06   7.38788891E+00   1.68252099E+00   1.60364325E+06   7.35603952E+00 
0 280 7.01909031E-10   5.95889666E-08   8.73038353E-09   6.36711306E-09   1.79696436E-09   2.21636251E-10   6.02012378E-08   9.05466938E+00   -1.57585949E-01   2.36460358E-01   1.19465046E-01   9.05366230E+00   -1.85955524E-01   2.62443721E-01   1.19505517E-01   1.68215322E+00   1.61761650E+06   7.38656473E+00   1.68255198E+00   1.60234588E+06   7.35320568E+00 
0 290 7.10143055E-10   5.60070639E-08   8.51685655E-09   6.15220941E-09   1.65501801E-09   2.19975163E-10   5.42563647E-08   9.06210423E+00   -1.58615261E-01   2.41886780E-01   1.19344741E-01   9.05753803E+00   -1.86738759E-01   2.69586712E-01   1.19458936E-01   1.68216980E+00   1.61703150E+06   7.38528681E+00   1.68258107E+00   1.60111388E+06   7.35051441E+00 
0 300 7.20248083E-10   5.27122808E-08   8.32385361E-09   5.95132166E-09   1.52784907E-09   2.18264323E-10   4.87963554E-08   9.06753063E+00   -1.59650579E-01   2.47662932E-01   1.19248651E-01   9.06009102E+00   -1.86942488E-01   2.76906490E-01   1.19426079E-01   1.68218982E+00   1.61632200E+06   7.38373709E+00   1.68260860E+00   1.59992312E+06   7.34791279E+00 
0 310 7.33726635E-10   4.96882961E-08   8.12518852E-09   5.77368686E-09   1.45286927E-09   2.15906848E-10   4.37914842E-08   9.07087803E+00   -1.60654619E-01   2.53721029E-01   1.19180277E-01   9.06134701E+00   -1.86712757E-01   2.84378469E-01   1.19408645E-01   1.68221498E+00   1.61542062E+06   7.38176775E+00   1.68263519E+00   1.59875612E+06   7.34536362E+00 
0 320 7.51278206E-10   4.69070010E-08   7.91158516E-09   5.59810065E-09   1.45934753E-09   2.13106768E-10   3.92093895E-08   9.07255077E+00   -1.61553606E-01   2.59965479E-01   1.19135864E-01   9.06151676E+00   -1.86186746E-01   2.91807473E-01   1.19405538E-01   1.68224335E+00   1.61439662E+06   7.37953091E+00   1.68266022E+00   1.59764025E+06   7.34292603E+00 
0 330 7.71571362E-10   4.43564510E-08   7.68529684E-09   5.40283951E-09   1.52364132E-09   2.10019488E-10   3.50410367E-08   9.07320309E+00   -1.62232563E-01   2.66180992E-01   1.19107753E-01   9.06089783E+00   -1.85428277E-01   2.98929334E-01   1.19413927E-01   1.68227041E+00   1.61340575E+06   7.37736607E+00   1.68268216E+00   1.59665125E+06   7.34076548E+00 
0 340 7.87377386E-10   4.20227657E-08   7.45652251E-09   5.21460830E-09   1.56376390E-09   2.06040615E-10   3.12958939E-08   9.07341003E+00   -1.62695065E-01   2.72375703E-01   1.19088769E-01   9.05974483E+00   -1.84506074E-01   3.05464983E-01   1.19431108E-01   1.68229306E+00   1.61256888E+06   7.37553787E+00   1.68269920E+00   1.59587325E+06   7.33906555E+00 
0 350 7.95360444E-10   3.98805255E-08   7.24285210E-09   5.06297626E-09   1.54000934E-09   2.01776221E-10   2.79780910E-08   9.07344913E+00   -1.62988558E-01   2.78568804E-01   1.19075559E-01   9.05825520E+00   -1.83417261E-01   3.11302871E-01   1.19454794E-01   1.68231010E+00   1.61193350E+06   7.37415028E+00   1.68271101E+00   1.59532775E+06   7.33787441E+00 
0 360 8.02105993E-10   3.79096221E-08   7.05622938E-09   4.92564212E-09   1.49848189E-09   1.97379488E-10   2.50624392E-08   9.07333279E+00   -1.63101315E-01   2.84584135E-01   1.19068250E-01   9.05652428E+00   -1.82108983E-01   3.16595286E-01   1.19483642E-01   1.68232238E+00   1.61147300E+06   7.37314415E+00   1.68271804E+00   1.59499900E+06   7.33715630E+00 
0 370 8.13879353E-10   3.60787453E-08   6.89717972E-09   4.76916728E-09   1.49701829E-09   1.92862920E-10   2.25080115E-08   9.07297230E+00   -1.63076341E-01   2.90206850E-01   1.19068086E-01   9.05457115E+00   -1.80627972E-01   3.21493626E-01   1.19516909E-01   1.68233132E+00   1.61113700E+06   7.37241030E+00   1.68272114E+00   1.59485462E+06   7.33684063E+00 
0 380 8.28621116E-10   3.43932847E-08   6.75621159E-09   4.60224125E-09   1.53338076E-09   1.88155061E-10   2.02843893E-08   9.07233906E+00   -1.62959069E-01   2.95298904E-01   1.19075194E-01   9.05239391E+00   -1.79059729E-01   3.25900853E-01   1.19554184E-01   1.68233788E+00   1.61088775E+06   7.37186575E+00   1.68272126E+00   1.59484975E+06   7.33683014E+00 
0 390 8.39346093E-10   3.28441914E-08   6.62444677E-09   4.45210446E-09   1.56441571E-09   1.83480231E-10   1.83805540E-08   9.07145214E+00   -1.62749738E-01   2.99858093E-01   1.19088836E-01   9.05004311E+00   -1.77461535E-01   3.29762489E-01   1.19594470E-01   1.68234253E+00   1.61070862E+06   7.37147427E+00   1.68271887E+00   1.59495950E+06   7.33706999E+00 
0 400 8.41521852E-10   3.14236317E-08   6.49478249E-09   4.32170166E-09   1.55894009E-09   1.78919907E-10   1.67915903E-08   9.07039452E+00   -1.62422031E-01   3.03944677E-01   1.19107246E-01   9.04761791E+00   -1.75850421E-01   3.32952946E-01   1.19636163E-01   1.68234515E+00   1.61061100E+06   7.37126112E+00   1.68271458E+00   1.59516138E+06   7.33751059E+00 
0 410 8.36538616E-10   3.01332079E-08   6.36282671E-09   4.20791979E-09   1.51622548E-09   1.74374390E-10   1.54975854E-08   9.06935310E+00   -1.61965236E-01   3.07607353E-01   1.19127251E-01   9.04522896E+00   -1.74178556E-01   3.35407108E-01   1.19677410E-01   1.68234479E+00   1.61062512E+06   7.37129211E+00   1.68270814E+00   1.59546062E+06   7.33816433E+00 
0 420 8.29745550E-10   2.89457365E-08   6.22428376E-09   4.10517886E-09   1.46246126E-09   1.69995587E-10   1.44547894E-08   9.06852818E+00   -1.61371872E-01   3.10912013E-01   1.19145773E-01   9.04299641E+00   -1.72402352E-01   3.37072194E-01   1.19716242E-01   1.68234050E+00   1.61078962E+06   7.37165117E+00   1.68269944E+00   1.59586250E+06   7.33904266E+00 
0 430 8.26516633E-10   2.78587375E-08   6.07774320E-09   3.99845224E-09   1.43482304E-09   1.65781527E-10   1.36131613E-08   9.06803226E+00   -1.60657302E-01   3.13822001E-01   1.19160965E-01   9.04099751E+00   -1.70526803E-01   3.38030219E-01   1.19751230E-01   1.68233168E+00   1.61112225E+06   7.37237787E+00   1.68268812E+00   1.59637912E+06   7.34017086E+00 
0 440 8.27393654E-10   2.68492517E-08   5.92635052E-09   3.87397536E-09   1.44359835E-09   1.61660033E-10   1.29442466E-08   9.06786251E+00   -1.59900159E-01   3.16224903E-01   1.19172618E-01   9.03929043E+00   -1.68584540E-01   3.38457823E-01   1.19781271E-01   1.68231857E+00   1.61161400E+06   7.37345219E+00   1.68267429E+00   1.59701088E+06   7.34155083E+00 
0 450 8.27338253E-10   2.59199382E-08   5.77869752E-09   3.75312492E-09   1.45874102E-09   1.57665617E-10   1.24324586E-08   9.06795979E+00   -1.59193397E-01   3.18019360E-01   1.19181134E-01   9.03793812E+00   -1.66628256E-01   3.38473171E-01   1.19805284E-01   1.68230164E+00   1.61224975E+06   7.37484074E+00   1.68265831E+00   1.59772988E+06   7.34312153E+00 
0 460 8.21357926E-10   2.50563481E-08   5.64011726E-09   3.65530584E-09   1.44884216E-09   1.53834501E-10   1.20580790E-08   9.06827831E+00   -1.58579379E-01   3.19176048E-01   1.19186744E-01   9.03695011E+00   -1.64713711E-01   3.38149816E-01   1.19823009E-01   1.68228149E+00   1.61299825E+06   7.37647629E+00   1.68264103E+00   1.59850088E+06   7.34480619E+00 
0 470 8.08206835E-10   2.42531382E-08   5.51586332E-09   3.57597907E-09   1.40928658E-09   1.50143439E-10   1.17936620E-08   9.06876373E+00   -1.58032313E-01   3.19833398E-01   1.19189814E-01   9.03624725E+00   -1.62881985E-01   3.37506562E-01   1.19835414E-01   1.68225908E+00   1.61382175E+06   7.37827492E+00   1.68262291E+00   1.59929962E+06   7.34655094E+00 
