RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 7.47297619E-08   2.52577274E-06   2.59868102E-07   4.05115657E-07   2.70471389E-07   1.17373801E-07   9.21297542E-05   9.84790421E+00   -2.50864998E-02   -6.44121552E-03   1.06708519E-01   9.87263680E+00   -6.84992690E-03   -2.72121076E-02   1.06444813E-01   1.68631220E+00   2.14095225E+06   9.58456898E+00   1.68634892E+00   2.14236700E+06   9.59877396E+00 
0 10 9.36310940E-08   1.70370208E-06   7.13337954E-07   7.39483710E-07   3.08100027E-07   1.22538102E-09   1.07420817E-06   9.66170216E+00   -1.00575998E-01   -1.24200575E-01   1.08877502E-01   9.62571144E+00   -3.34686860E-02   -2.15985805E-01   1.09293245E-01   1.67618966E+00   2.06503088E+06   8.86182022E+00   1.67670965E+00   2.06010512E+06   8.84321976E+00 
0 20 5.12568725E-08   1.23859184E-06   5.53823838E-07   4.65824854E-07   1.92301684E-07   1.23492594E-09   1.11344309E-06   1.01042261E+01   -1.92058265E-01   -1.83852211E-01   1.04393795E-01   1.01069765E+01   -2.49826405E-02   -2.59891421E-01   1.04371391E-01   1.67964077E+00   2.02851788E+06   8.72394371E+00   1.67947507E+00   2.03052838E+06   8.73153591E+00 
0 30 4.40916494E-08   1.03682169E-06   4.40070636E-07   4.14155551E-07   1.38755695E-07   9.74401559E-10   1.00862781E-06   9.98197269E+00   -1.39913633E-01   -2.40689993E-01   1.05898261E-01   9.97490883E+00   -1.04006238E-01   -2.97693819E-01   1.05987936E-01   1.68434370E+00   1.92574138E+06   8.33585167E+00   1.68436015E+00   1.92394975E+06   8.32908630E+00 
0 40 2.77208336E-08   9.20674324E-07   3.93743562E-07   4.08195092E-07   9.06305146E-08   8.60794713E-10   8.54509892E-07   1.00038586E+01   -1.42143220E-01   -2.49540225E-01   1.05923690E-01   1.00814514E+01   -1.14009857E-01   -2.51267195E-01   1.05111092E-01   1.68376076E+00   1.86864025E+06   8.12023258E+00   1.68377101E+00   1.86898000E+06   8.12151623E+00 
0 50 2.02430233E-08   8.22861068E-07   3.37132803E-07   3.46149960E-07   6.08100237E-08   8.02190592E-10   7.14537407E-07   9.96452236E+00   -1.34139568E-01   -2.89520442E-01   1.06551744E-01   1.00985909E+01   -1.51782721E-01   -2.38929942E-01   1.05156511E-01   1.68168926E+00   1.82357862E+06   7.95007658E+00   1.68173146E+00   1.82426562E+06   7.95267057E+00 
0 60 1.75929991E-08   7.04200602E-07   2.94688618E-07   2.95561392E-07   5.10101330E-08   7.65076225E-10   6.18826107E-07   9.86913490E+00   -1.36069998E-01   -3.04010153E-01   1.07702106E-01   1.00437431E+01   -1.73634022E-01   -2.34227955E-01   1.05861157E-01   1.67905307E+00   1.78804350E+06   7.81589317E+00   1.67908704E+00   1.78843612E+06   7.81737566E+00 
0 70 1.27285489E-08   5.97920518E-07   2.63766594E-07   2.61852165E-07   3.66086113E-08   7.35360883E-10   5.40480755E-07   9.81519890E+00   -1.51495725E-01   -2.83992440E-01   1.08338289E-01   1.00142803E+01   -1.74589366E-01   -2.07118988E-01   1.06247976E-01   1.67699623E+00   1.76622325E+06   7.73349762E+00   1.67753649E+00   1.77162538E+06   7.75389671E+00 
0 80 9.77588144E-09   5.45355363E-07   2.37060675E-07   2.40810635E-07   2.87376167E-08   7.05269343E-10   4.71403183E-07   9.74335289E+00   -1.58411220E-01   -2.61445105E-01   1.09111033E-01   9.98666286E+00   -1.77190095E-01   -1.82807848E-01   1.06524967E-01   1.67656302E+00   1.73656612E+06   7.64641523E+00   1.67667949E+00   1.76314812E+06   7.72188616E+00 
0 90 8.77864892E-09   5.05282571E-07   2.10402220E-07   2.21407973E-07   2.69175668E-08   6.80758061E-10   4.14904605E-07   9.64572525E+00   -1.65813074E-01   -2.59065658E-01   1.10152647E-01   9.95658970E+00   -1.78216517E-01   -1.74342230E-01   1.06779575E-01   1.67940760E+00   1.68739425E+06   7.53899717E+00   1.67580593E+00   1.75497762E+06   7.69103336E+00 
