RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 7.22832425E-08   2.37809400E-06   7.01895374E-07   3.97170510E-07   2.62302336E-07   1.19139933E-07   9.35377975E-05   9.51772022E+00   2.53089547E+00   -4.65019457E-02   1.06700882E-01   9.51530743E+00   2.53189111E+00   2.92514265E-02   1.06721342E-01   1.68635058E+00   2.14243525E+06   9.59945869E+00   1.68636549E+00   2.14311725E+06   9.60630608E+00 
0 10 8.99555630E-08   1.60567390E-06   7.71143846E-07   6.83697010E-07   2.97569557E-07   1.23729904E-09   1.07703204E-06   9.19592094E+00   2.39567280E+00   -2.75110960E-01   1.10629559E-01   9.15973377E+00   2.37132144E+00   2.15977937E-01   1.11018099E-01   1.67632496E+00   2.06376412E+06   8.85703659E+00   1.67586768E+00   2.06800200E+06   8.87303925E+00 
0 20 4.88045409E-08   1.14906970E-06   6.07370225E-07   4.56020473E-07   1.83361450E-07   1.21992993E-09   1.08338759E-06   9.59802055E+00   2.42757440E+00   -3.91474038E-01   1.06533408E-01   9.53363895E+00   2.48178291E+00   2.79466093E-01   1.07027970E-01   1.67856848E+00   2.04097288E+06   8.77097511E+00   1.67825878E+00   2.04435238E+06   8.78373623E+00 
0 30 4.11160848E-08   9.63161142E-07   4.73402366E-07   3.84472173E-07   1.30241190E-07   9.83967574E-10   9.86901227E-07   9.38091278E+00   2.36204982E+00   -3.95542771E-01   1.09280124E-01   9.32087517E+00   2.39726615E+00   3.05843174E-01   1.09821901E-01   1.68415308E+00   1.93897175E+06   8.38581085E+00   1.68401384E+00   1.94549625E+06   8.41044712E+00 
0 40 2.70850382E-08   8.40576661E-07   4.32945370E-07   3.87909665E-07   8.68128964E-08   8.62368177E-10   8.35753895E-07   9.38723946E+00   2.36667991E+00   -3.34767580E-01   1.09461047E-01   9.24421024E+00   2.44269347E+00   3.04639608E-01   1.10779434E-01   1.68413627E+00   1.88370588E+06   8.17712212E+00   1.68426275E+00   1.89112425E+06   8.20513439E+00 
0 50 1.92357454E-08   7.42442694E-07   3.76807151E-07   3.17746810E-07   5.90673217E-08   7.98121236E-10   6.99773182E-07   9.37181950E+00   2.37050605E+00   -3.52136195E-01   1.09903112E-01   9.22974205E+00   2.45578623E+00   2.59011000E-01   1.11197397E-01   1.68280721E+00   1.84406412E+06   8.02743149E+00   1.68312883E+00   1.85122638E+06   8.05447674E+00 
0 60 1.68938517E-08   6.38609265E-07   3.23488450E-07   2.78700327E-07   4.84112554E-08   7.54974916E-10   6.12200552E-07   9.28971481E+00   2.38842821E+00   -3.51027995E-01   1.10970072E-01   9.13461590E+00   2.43782973E+00   2.19990939E-01   1.12518258E-01   1.68079901E+00   1.81017850E+06   7.89947605E+00   1.68135965E+00   1.81839288E+06   7.93049431E+00 
0 70 1.20580177E-08   5.42520240E-07   2.84584303E-07   2.48158955E-07   3.51649447E-08   7.24599103E-10   5.37218739E-07   9.27183819E+00   2.38540244E+00   -3.38382334E-01   1.11377731E-01   9.09079838E+00   2.44180226E+00   2.21440166E-01   1.13121666E-01   1.67946267E+00   1.79286575E+06   7.83410215E+00   1.68014872E+00   1.80141500E+06   7.86638498E+00 
0 80 9.31963839E-09   4.84050702E-07   2.58931806E-07   2.28717482E-07   2.61380642E-08   6.92820745E-10   4.70931269E-07   9.25542259E+00   2.37792158E+00   -3.29039842E-01   1.11730836E-01   9.06126690E+00   2.42586541E+00   2.32738942E-01   1.13548197E-01   1.67865837E+00   1.78356850E+06   7.79899502E+00   1.67924476E+00   1.79027612E+06   7.82432365E+00 
0 90 7.96698973E-09   4.38405266E-07   2.33491932E-07   2.09051905E-07   2.21299334E-08   6.66733835E-10   4.17634396E-07   9.22998238E+00   2.36215448E+00   -3.14460903E-01   1.12154685E-01   9.02127838E+00   2.41080451E+00   2.39999741E-01   1.14037760E-01   1.67762113E+00   1.77249088E+06   7.75716496E+00   1.67826176E+00   1.77922288E+06   7.78258562E+00 
0 100 6.80343515E-09   3.95992203E-07   2.00276830E-07   1.88038442E-07   1.92701481E-08   6.40477615E-10   3.74814732E-07   9.20495415E+00   2.34221172E+00   -3.16726744E-01   1.12544678E-01   8.98533249E+00   2.40451908E+00   2.39113718E-01   1.14443764E-01   1.67643452E+00   1.76081212E+06   7.71306515E+00   1.67716289E+00   1.76786788E+06   7.73970795E+00 
0 110 5.84983084E-09   3.57162719E-07   1.69653461E-07   1.67251031E-07   1.62061937E-08   6.11374673E-10   3.40348691E-07   9.18323421E+00   2.33234382E+00   -3.25495303E-01   1.12836473E-01   8.95242119E+00   2.40241432E+00   2.35520467E-01   1.14809521E-01   1.67569697E+00   1.74939812E+06   7.67444706E+00   1.67603278E+00   1.75705762E+06   7.69888735E+00 
0 120 5.18009458E-09   3.21359664E-07   1.48272051E-07   1.48471713E-07   1.37766811E-08   5.81957427E-10   3.13146188E-07   9.16926575E+00   2.33007026E+00   -3.28000069E-01   1.13006197E-01   8.93172073E+00   2.40298128E+00   2.32735321E-01   1.15033552E-01   1.67661238E+00   1.73581200E+06   7.64476776E+00   1.67586088E+00   1.74702650E+06   7.66926670E+00 
0 130 4.51571758E-09   2.91034070E-07   1.31342205E-07   1.29416762E-07   1.17665548E-08   5.51871659E-10   2.89992755E-07   9.15241718E+00   2.33201933E+00   -3.23544472E-01   1.13200486E-01   8.91873264E+00   2.40158963E+00   2.33165026E-01   1.15182638E-01   1.67739546E+00   1.72344812E+06   7.61775875E+00   1.67649627E+00   1.73758300E+06   7.64863634E+00 
0 140 3.95833677E-09   2.64407021E-07   1.16129513E-07   1.11637604E-07   1.06086215E-08   5.21880983E-10   2.69260283E-07   9.13007259E+00   2.33586836E+00   -3.15606594E-01   1.13458522E-01   8.90514946E+00   2.39840555E+00   2.38677472E-01   1.15350299E-01   1.67811430E+00   1.71137525E+06   7.59138489E+00   1.67703438E+00   1.72924362E+06   7.63041925E+00 
0 150 3.54234486E-09   2.40355547E-07   1.02590036E-07   9.66209441E-08   9.72285807E-09   4.93923458E-10   2.50389689E-07   9.10757160E+00   2.33899689E+00   -3.08082283E-01   1.13724001E-01   8.89054680E+00   2.39396524E+00   2.45512351E-01   1.15537338E-01   1.67869604E+00   1.70099538E+06   7.56870937E+00   1.67750525E+00   1.72165288E+06   7.61383677E+00 
0 160 3.10172532E-09   2.19479560E-07   9.09608460E-08   8.56411191E-08   8.32853875E-09   4.69634331E-10   2.32975268E-07   9.08631039E+00   2.34072828E+00   -3.03137869E-01   1.13980152E-01   8.87572670E+00   2.38883615E+00   2.49659881E-01   1.15730964E-01   1.67915797E+00   1.69229338E+06   7.54969931E+00   1.67791104E+00   1.71486775E+06   7.59901428E+00 
0 170 2.75026801E-09   2.01784687E-07   8.14753562E-08   7.76220475E-08   7.29183247E-09   4.49559029E-10   2.17185715E-07   9.06399345E+00   2.34283042E+00   -2.99643010E-01   1.14247046E-01   8.86161613E+00   2.38502169E+00   2.50817299E-01   1.15912423E-01   1.67957318E+00   1.68406300E+06   7.53172016E+00   1.67825735E+00   1.70887850E+06   7.58593035E+00 
