RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 4.22940296E-08   1.36827862E-06   5.96138250E-08   2.75211420E-07   1.52608365E-07   1.07541055E-07   8.41532528E-05   9.90907192E+00   -3.46658617E-01   1.20370304E-02   1.05982132E-01   9.92684269E+00   -3.47307235E-01   -1.02246581E-02   1.05790868E-01   1.68641925E+00   2.14713925E+06   9.64668179E+00   1.68642378E+00   2.14826625E+06   9.65799618E+00 
0 10 1.93688585E-08   1.02911031E-06   8.76385897E-08   1.23588336E-07   7.29932879E-08   1.09627796E-09   6.11320047E-07   9.33758163E+00   -3.10410589E-01   1.36570215E-01   1.12570234E-01   9.38324642E+00   -3.41556787E-01   -1.09664299E-01   1.11986317E-01   1.67605352E+00   2.06629412E+06   8.86659050E+00   1.67571175E+00   2.06942112E+06   8.87839794E+00 
0 20 1.03589173E-08   6.69243718E-07   1.17178914E-07   1.08171562E-07   3.74334697E-08   9.40285960E-10   5.68598750E-07   9.33242226E+00   -3.37036073E-01   2.16910630E-01   1.13062680E-01   9.39819813E+00   -3.32649201E-01   -2.39801690E-01   1.12187460E-01   1.68168592E+00   2.00001738E+06   8.61632347E+00   1.68160093E+00   2.00138275E+06   8.62147903E+00 
0 30 8.44608117E-09   5.00545468E-07   1.00923423E-07   8.11568910E-08   3.14338138E-08   8.25818691E-10   5.15401382E-07   9.26998138E+00   -4.21112001E-01   3.20812404E-01   1.14159539E-01   9.43013000E+00   -2.98819393E-01   -3.18708062E-01   1.12398855E-01   1.68385053E+00   1.95182312E+06   8.43433857E+00   1.68375111E+00   1.95522388E+06   8.44717979E+00 
0 40 7.28486160E-09   4.25334235E-07   7.35652748E-08   6.95046438E-08   2.69744049E-08   7.17846393E-10   4.60843665E-07   9.10866928E+00   -4.48384851E-01   3.32147777E-01   1.16427720E-01   9.19606113E+00   -2.78156072E-01   -2.84481347E-01   1.15915135E-01   1.68403816E+00   1.87909250E+06   8.15970135E+00   1.68398678E+00   1.87691700E+06   8.15148640E+00 
0 50 5.81207660E-09   3.74910940E-07   6.15513258E-08   6.87497916E-08   2.02826094E-08   6.42627174E-10   4.23573198E-07   8.97628593E+00   -4.30609941E-01   2.64528811E-01   1.18371189E-01   8.99388027E+00   -2.39649951E-01   -3.32025200E-01   1.19133614E-01   1.68085659E+00   1.81099200E+06   7.90254831E+00   1.68026829E+00   1.80297238E+06   7.87226582E+00 
0 60 5.35887290E-09   3.17329523E-07   6.18562694E-08   5.74840335E-08   1.79536848E-08   5.83318616E-10   3.93707268E-07   8.94813919E+00   -4.50356603E-01   2.10885435E-01   1.18870355E-01   8.99427128E+00   -2.05935836E-01   -4.27701652E-01   1.19665101E-01   1.67705464E+00   1.76679788E+06   7.73566771E+00   1.67599142E+00   1.75667575E+06   7.69744587E+00 
0 70 4.04192280E-09   2.79609850E-07   6.12810425E-08   4.83436473E-08   1.38177754E-08   5.33132150E-10   3.67260895E-07   8.99236107E+00   -4.62969840E-01   1.98396906E-01   1.18377313E-01   9.06094551E+00   -2.03729391E-01   -4.61637408E-01   1.19267948E-01   1.67684305E+00   1.73224662E+06   7.63697910E+00   1.67786276E+00   1.71568725E+06   7.60080481E+00 
0 80 3.29514438E-09   2.57626112E-07   5.60250975E-08   4.30816876E-08   1.15951613E-08   4.84797980E-10   3.40121318E-07   9.04743195E+00   -4.44594353E-01   1.75228640E-01   1.17726699E-01   9.11265564E+00   -2.11155817E-01   -4.70778704E-01   1.18977949E-01   1.67847621E+00   1.70498938E+06   7.57743454E+00   1.67928588E+00   1.68980288E+06   7.54425907E+00 
0 90 2.99313330E-09   2.40670431E-07   5.00361423E-08   4.08898337E-08   1.01700026E-08   4.43459186E-10   3.15311752E-07   9.09934521E+00   -4.25182194E-01   1.35177985E-01   1.17082693E-01   9.16966915E+00   -2.11456358E-01   -4.97481197E-01   1.18494600E-01   1.67929590E+00   1.68960525E+06   7.54382706E+00   1.68004489E+00   1.67415888E+06   7.51008415E+00 
0 100 2.69822498E-09   2.26363355E-07   4.69918859E-08   3.89749246E-08   8.87551632E-09   4.10933343E-10   2.93945874E-07   9.14729786E+00   -4.06786233E-01   9.82881188E-02   1.16444096E-01   9.24367905E+00   -2.09694505E-01   -5.34277141E-01   1.17675558E-01   1.67972708E+00   1.68090188E+06   7.52481461E+00   1.68048120E+00   1.66436650E+06   7.48869228E+00 
0 110 2.50247711E-09   2.13618023E-07   4.49635920E-08   3.48541107E-08   8.31656699E-09   3.84709820E-10   2.74761732E-07   9.18686008E+00   -3.84703517E-01   8.21868181E-02   1.15880467E-01   9.32285404E+00   -2.09941193E-01   -5.56806266E-01   1.16696328E-01   1.67999315E+00   1.67527725E+06   7.51252699E+00   1.68068945E+00   1.65944050E+06   7.47793102E+00 
0 120 2.12776752E-09   2.02072755E-07   4.25294786E-08   3.16157056E-08   7.14924919E-09   3.62469055E-10   2.56662304E-07   9.21906567E+00   -3.63133520E-01   8.82048830E-02   1.15412749E-01   9.39055634E+00   -2.10213766E-01   -5.63130379E-01   1.15784138E-01   1.68010676E+00   1.67280812E+06   7.50713348E+00   1.68075180E+00   1.65792988E+06   7.47463083E+00 
0 130 1.87692972E-09   1.91106864E-07   3.99068618E-08   2.99720462E-08   6.27777519E-09   3.43332612E-10   2.39399014E-07   9.24766064E+00   -3.45301896E-01   1.05506688E-01   1.15003943E-01   9.43836308E+00   -2.11647764E-01   -5.64316332E-01   1.15062736E-01   1.68006766E+00   1.67366212E+06   7.50899887E+00   1.68076396E+00   1.65763300E+06   7.47398281E+00 
0 140 1.73635384E-09   1.80845120E-07   3.76478155E-08   2.87151494E-08   5.64642555E-09   3.27617683E-10   2.23354448E-07   9.26976871E+00   -3.29390794E-01   1.28628865E-01   1.14684418E-01   9.46877289E+00   -2.14388892E-01   -5.59686899E-01   1.14540011E-01   1.67997634E+00   1.67563662E+06   7.51331234E+00   1.68076086E+00   1.65770788E+06   7.47414589E+00 
0 150 1.64220670E-09   1.71381913E-07   3.57513592E-08   2.71284737E-08   5.19372412E-09   3.14704818E-10   2.08502200E-07   9.28423691E+00   -3.15686673E-01   1.55981898E-01   1.14462763E-01   9.48662567E+00   -2.18411386E-01   -5.50221264E-01   1.14187509E-01   1.67995381E+00   1.67612112E+06   7.51437092E+00   1.68077600E+00   1.65733638E+06   7.47333431E+00 
0 160 1.53914737E-09   1.62574224E-07   3.39894903E-08   2.57057717E-08   4.81804241E-09   3.03640613E-10   1.94526734E-07   9.29064560E+00   -3.05184156E-01   1.84351936E-01   1.14347436E-01   9.49433517E+00   -2.22196281E-01   -5.34751415E-01   1.13992028E-01   1.68001819E+00   1.67473725E+06   7.51134729E+00   1.68085372E+00   1.65542038E+06   7.46914911E+00 
0 170 1.45131152E-09   1.54255588E-07   3.23835501E-08   2.45491805E-08   4.54004923E-09   2.94039737E-10   1.81283497E-07   9.29161739E+00   -2.98929095E-01   2.10256323E-01   1.14309706E-01   9.49405766E+00   -2.25445658E-01   -5.13372242E-01   1.13928549E-01   1.68011224E+00   1.67268762E+06   7.50687027E+00   1.68097830E+00   1.65228938E+06   7.46230936E+00 
0 180 1.41329903E-09   1.46381211E-07   3.10710959E-08   2.34079174E-08   4.36423919E-09   2.85998031E-10   1.68856360E-07   9.28993511E+00   -2.96105415E-01   2.30538204E-01   1.14313856E-01   9.49007893E+00   -2.29659781E-01   -4.88821656E-01   1.13938585E-01   1.68020666E+00   1.67060600E+06   7.50232267E+00   1.68109953E+00   1.64916238E+06   7.45547819E+00 
0 190 1.40770551E-09   1.38971956E-07   3.00275538E-08   2.22134453E-08   4.21989377E-09   2.79334444E-10   1.57277668E-07   9.28547287E+00   -2.95968652E-01   2.44023085E-01   1.14358030E-01   9.48549652E+00   -2.34608680E-01   -4.64435190E-01   1.13978080E-01   1.68031931E+00   1.66807850E+06   7.49680138E+00   1.68120825E+00   1.64629250E+06   7.44920874E+00 
0 200 1.38078637E-09   1.32069687E-07   2.91060616E-08   2.11233875E-08   3.98096445E-09   2.73664008E-10   1.46437841E-07   9.27775192E+00   -2.97438532E-01   2.50770152E-01   1.14448205E-01   9.48024845E+00   -2.38900408E-01   -4.43011165E-01   1.14042863E-01   1.68046498E+00   1.66474312E+06   7.48951483E+00   1.68133128E+00   1.64295588E+06   7.44191980E+00 
0 210 1.32417699E-09   1.25668862E-07   2.81418728E-08   2.01436414E-08   3.67940656E-09   2.68746886E-10   1.36236096E-07   9.26812267E+00   -2.99445719E-01   2.52330750E-01   1.14568114E-01   9.47414684E+00   -2.41727829E-01   -4.26264465E-01   1.14131622E-01   1.68062758E+00   1.66092275E+06   7.48116922E+00   1.68147588E+00   1.63891250E+06   7.43308687E+00 
0 220 1.28159394E-09   1.19721378E-07   2.70925131E-08   1.92418721E-08   3.47303319E-09   2.64607392E-10   1.26738215E-07   9.25850105E+00   -3.01165938E-01   2.50106186E-01   1.14692718E-01   9.46872997E+00   -2.43676722E-01   -4.15019155E-01   1.14221670E-01   1.68077970E+00   1.65724700E+06   7.47313929E+00   1.68161762E+00   1.63480012E+06   7.42410326E+00 
