RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 7.28159861E-08   2.38542657E-06   7.96619190E-07   4.04438197E-07   2.63723791E-07   1.18199516E-07   9.27834335E-05   9.43553066E+00   2.84465575E+00   3.10554095E-02   1.06635042E-01   9.39333057E+00   2.84430647E+00   3.30868177E-02   1.07066281E-01   1.68636060E+00   2.14288400E+06   9.60396385E+00   1.68635201E+00   2.14250250E+06   9.60013294E+00 
0 10 9.25048269E-08   1.60883485E-06   8.12672624E-07   7.09846802E-07   3.05849227E-07   1.22671351E-09   1.05383060E-06   9.13049316E+00   2.68883824E+00   1.51111990E-01   1.10537030E-01   9.14148045E+00   2.63132310E+00   1.10386245E-01   1.10553123E-01   1.67550540E+00   2.07127988E+06   8.88541698E+00   1.67589557E+00   2.06774750E+06   8.87207794E+00 
0 20 5.03337390E-08   1.14995999E-06   6.44263594E-07   4.65389945E-07   1.88788647E-07   1.24968613E-09   1.11391500E-06   9.48208523E+00   2.70164418E+00   3.20196778E-01   1.06940717E-01   9.58505821E+00   2.76556516E+00   2.92380542E-01   1.05782606E-01   1.67812681E+00   2.04576612E+06   8.78907490E+00   1.67841530E+00   2.04265488E+06   8.77732658E+00 
0 30 4.22322728E-08   9.63631919E-07   5.05470382E-07   3.96798356E-07   1.33522789E-07   9.82043225E-10   1.00683087E-06   9.25151539E+00   2.72952890E+00   3.66109014E-01   1.09581053E-01   9.37552929E+00   2.69243789E+00   3.34250510E-01   1.08413301E-01   1.68398738E+00   1.94660275E+06   8.41462517E+00   1.68401837E+00   1.94530512E+06   8.40972614E+00 
0 40 2.77453456E-08   8.52864616E-07   4.55998531E-07   3.97054009E-07   8.88307312E-08   8.63880356E-10   8.52426695E-07   9.20574665E+00   2.74451900E+00   3.66921872E-01   1.10295765E-01   9.27145767E+00   2.71290350E+00   3.38747501E-01   1.09710336E-01   1.68426836E+00   1.89150912E+06   8.20658779E+00   1.68424392E+00   1.88985700E+06   8.20034885E+00 
0 50 1.93116119E-08   7.58024953E-07   3.94921983E-07   3.32665024E-07   5.90503397E-08   8.03510258E-10   7.14385010E-07   9.15343666E+00   2.77323341E+00   2.87646472E-01   1.11072101E-01   9.22425461E+00   2.76259303E+00   2.88454950E-01   1.10334419E-01   1.68306375E+00   1.84971050E+06   8.04875278E+00   1.68311667E+00   1.85094075E+06   8.05339813E+00 
0 60 1.67922991E-08   6.52140727E-07   3.43602522E-07   2.82655805E-07   4.83303424E-08   7.60191854E-10   6.19195760E-07   9.01694107E+00   2.80705285E+00   2.27906585E-01   1.12711735E-01   9.08652020E+00   2.74817848E+00   2.65307814E-01   1.12093180E-01   1.68117034E+00   1.81554100E+06   7.91972589E+00   1.68133938E+00   1.81808362E+06   7.92932701E+00 
0 70 1.24685515E-08   5.50954212E-07   2.99806089E-07   2.54432251E-07   3.56167220E-08   7.29336980E-10   5.42889609E-07   8.95231152E+00   2.80060244E+00   2.24393576E-01   1.13632046E-01   9.00754833E+00   2.75656652E+00   2.76909739E-01   1.13095790E-01   1.67974329E+00   1.79628600E+06   7.84701729E+00   1.68009186E+00   1.80068138E+06   7.86361456E+00 
0 80 9.25534316E-09   4.90306263E-07   2.73041849E-07   2.34409782E-07   2.62737458E-08   7.00367597E-10   4.75511314E-07   8.89880657E+00   2.79494548E+00   2.42025658E-01   1.14363045E-01   8.96728420E+00   2.75562835E+00   2.95305640E-01   1.13649264E-01   1.67861044E+00   1.78303488E+06   7.79697990E+00   1.67923987E+00   1.79021912E+06   7.82410812E+00 
0 90 7.97465916E-09   4.45171224E-07   2.46335304E-07   2.14135738E-07   2.27979982E-08   6.73584910E-10   4.18499013E-07   8.84111691E+00   2.77573061E+00   2.52238423E-01   1.15157418E-01   8.92125607E+00   2.73634672E+00   2.99927562E-01   1.14301823E-01   1.67722392E+00   1.76847538E+06   7.74200201E+00   1.67827475E+00   1.77936325E+06   7.78311586E+00 
0 100 6.93390634E-09   4.01324456E-07   2.11122540E-07   1.94860206E-07   2.02617372E-08   6.45450193E-10   3.72551852E-07   8.78661919E+00   2.76595187E+00   2.53730506E-01   1.15858465E-01   8.88585663E+00   2.73325562E+00   2.91586906E-01   1.14759505E-01   1.67551863E+00   1.75238162E+06   7.68123055E+00   1.67729139E+00   1.76915000E+06   7.74454927E+00 
0 110 5.78293458E-09   3.60033141E-07   1.80223410E-07   1.75366722E-07   1.62701443E-08   6.16175555E-10   3.37547533E-07   8.73041821E+00   2.77161145E+00   2.43520603E-01   1.16519079E-01   8.86055565E+00   2.72926021E+00   2.80347735E-01   1.15088835E-01   1.67721951E+00   1.72629350E+06   7.62397432E+00   1.67642033E+00   1.76067738E+06   7.71255636E+00 
0 120 5.10815523E-09   3.24497535E-07   1.57985198E-07   1.53491925E-07   1.33632385E-08   5.86838023E-10   3.09857739E-07   8.68434906E+00   2.78567576E+00   2.31178641E-01   1.17025502E-01   8.84026337E+00   2.72391152E+00   2.76271075E-01   1.15354583E-01   1.67843628E+00   1.70570512E+06   7.57899809E+00   1.67567968E+00   1.75383112E+06   7.68670416E+00 
0 130 4.63412864E-09   2.95126114E-07   1.40152864E-07   1.31423207E-07   1.19725261E-08   5.56825475E-10   2.86789088E-07   8.63943386E+00   2.80385447E+00   2.27122307E-01   1.17505357E-01   8.81850624E+00   2.71722555E+00   2.81924218E-01   1.15639299E-01   1.67936027E+00   1.68833475E+06   7.54105186E+00   1.67610717E+00   1.74341450E+06   7.66137600E+00 
0 140 4.02668565E-09   2.69793560E-07   1.24193875E-07   1.12877231E-07   1.06280069E-08   5.26908128E-10   2.66597795E-07   8.58822823E+00   2.81868744E+00   2.32183337E-01   1.18082151E-01   8.79317093E+00   2.70735788E+00   2.93301463E-01   1.15978166E-01   1.68022716E+00   1.67014750E+06   7.50132132E+00   1.67687964E+00   1.73167562E+06   7.63573170E+00 
0 150 3.57090291E-09   2.46280024E-07   1.10037575E-07   9.80908226E-08   9.98886662E-09   4.98788899E-10   2.48103618E-07   8.53508091E+00   2.83024907E+00   2.39594504E-01   1.18704043E-01   8.77027798E+00   2.69870400E+00   3.03226411E-01   1.16287336E-01   1.68100297E+00   1.65165988E+06   7.46093416E+00   1.67749667E+00   1.72179450E+06   7.61414576E+00 
0 160 3.15954218E-09   2.24229481E-07   9.81033494E-08   8.76122073E-08   8.83055939E-09   4.74770778E-10   2.30855619E-07   8.48639011E+00   2.84142089E+00   2.43782118E-01   1.19278766E-01   8.75273705E+00   2.69315600E+00   3.07182014E-01   1.16525397E-01   1.68159819E+00   1.63537388E+06   7.42535686E+00   1.67792726E+00   1.71459200E+06   7.59841204E+00 
0 170 2.72245093E-09   2.05831370E-07   8.81642137E-08   7.98860853E-08   7.20222326E-09   4.55715132E-10   2.15013841E-07   8.44619370E+00   2.85218120E+00   2.46811062E-01   1.19749635E-01   8.73925400E+00   2.69044304E+00   3.06840539E-01   1.16705082E-01   1.68201685E+00   1.62228100E+06   7.39675474E+00   1.67822671E+00   1.70941588E+06   7.58710432E+00 
0 180 2.46002441E-09   1.91460899E-07   7.98741908E-08   7.32497156E-08   6.37697539E-09   4.40730535E-10   2.00619510E-07   8.41238976E+00   2.86088800E+00   2.52076387E-01   1.20145902E-01   8.72815514E+00   2.68909955E+00   3.05762798E-01   1.16849445E-01   1.68233573E+00   1.61096700E+06   7.37203884E+00   1.67847097E+00   1.70508225E+06   7.57763720E+00 
0 190 2.22042806E-09   1.79832071E-07   7.30882661E-08   6.65253879E-08   5.79392134E-09   4.28188124E-10   1.87497534E-07   8.38198757E+00   2.86690569E+00   2.60171354E-01   1.20508961E-01   8.71719265E+00   2.68703198E+00   3.06737125E-01   1.16993092E-01   1.68260646E+00   1.60001888E+06   7.34812212E+00   1.67872572E+00   1.70045112E+06   7.56752062E+00 
0 200 2.01672257E-09   1.69268517E-07   6.73800287E-08   5.94867338E-08   5.35011724E-09   4.16842977E-10   1.75099203E-07   8.35609055E+00   2.87078881E+00   2.70065188E-01   1.20823957E-01   8.70574188E+00   2.68369365E+00   3.10642153E-01   1.17146872E-01   1.68282461E+00   1.58983862E+06   7.32588291E+00   1.67900240E+00   1.69527400E+06   7.55621099E+00 
0 210 1.85661198E-09   1.59372505E-07   6.25560475E-08   5.25609103E-08   4.99657959E-09   4.06132489E-10   1.63150077E-07   8.33722591E+00   2.87263536E+00   2.80619621E-01   1.21058449E-01   8.69477081E+00   2.67970228E+00   3.15945715E-01   1.17298909E-01   1.68297863E+00   1.58153838E+06   7.30775070E+00   1.67927265E+00   1.69006225E+06   7.54482555E+00 
0 220 1.72607539E-09   1.50497186E-07   5.84460906E-08   4.62178775E-08   4.68758721E-09   3.95688038E-10   1.51617542E-07   8.32647133E+00   2.87151146E+00   2.91301012E-01   1.21202134E-01   8.68525314E+00   2.67589974E+00   3.20112735E-01   1.17435455E-01   1.68307674E+00   1.57553112E+06   7.29462767E+00   1.67950439E+00   1.68545462E+06   7.53476000E+00 
0 230 1.59534996E-09   1.42693622E-07   5.48677512E-08   4.06883167E-08   4.32163905E-09   3.85308840E-10   1.40665378E-07   8.32315159E+00   2.86653471E+00   3.01731735E-01   1.21267207E-01   8.67762756E+00   2.67300844E+00   3.21712255E-01   1.17547974E-01   1.68313622E+00   1.57150712E+06   7.28583717E+00   1.67968655E+00   1.68173862E+06   7.52664232E+00 
