RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 7.03300813E-08   2.15321506E-06   1.14318834E-06   3.97101815E-07   2.54764871E-07   1.19973947E-07   9.42076585E-05   8.81013680E+00   4.45149565E+00   -1.76231228E-02   1.06459439E-01   8.78665161E+00   4.45539284E+00   -3.38609554E-02   1.06662393E-01   1.68636310E+00   2.14300125E+06   9.60514164E+00   1.68635249E+00   2.14252200E+06   9.60032940E+00 
0 10 8.66976109E-08   1.47897765E-06   9.42948589E-07   6.70126440E-07   2.86571805E-07   1.24448518E-09   1.02767240E-06   8.52940369E+00   4.18389606E+00   -1.27473593E-01   1.10787496E-01   8.49835587E+00   4.19589758E+00   -2.38962054E-01   1.10829040E-01   1.67601311E+00   2.06666712E+06   8.86799908E+00   1.67571068E+00   2.06943112E+06   8.87843609E+00 
0 20 4.76687454E-08   1.06104585E-06   7.02460795E-07   4.39536649E-07   1.78999201E-07   1.26746669E-09   1.06527921E-06   8.94257164E+00   4.33534288E+00   -1.44038126E-01   1.06260367E-01   8.81768608E+00   4.34382248E+00   -3.80274326E-01   1.07231773E-01   1.67840874E+00   2.04272688E+06   8.77759838E+00   1.67813158E+00   2.04571500E+06   8.78888130E+00 
0 30 3.95326758E-08   8.79080119E-07   5.66361962E-07   3.71630392E-07   1.24737667E-07   1.00791342E-09   9.64150900E-07   8.75896549E+00   4.23031330E+00   -1.88406110E-01   1.08792260E-01   8.60986042E+00   4.20569658E+00   -4.37320650E-01   1.10253870E-01   1.68408895E+00   1.94215375E+06   8.39782619E+00   1.68388033E+00   1.95074312E+06   8.43025970E+00 
0 40 2.63619100E-08   7.61016963E-07   5.06684046E-07   3.73365367E-07   8.52310222E-08   8.70601646E-10   8.17596685E-07   8.70005798E+00   4.25091362E+00   -2.01226741E-01   1.09526478E-01   8.54125500E+00   4.21514082E+00   -4.36632901E-01   1.11157857E-01   1.68420911E+00   1.88769550E+06   8.19218731E+00   1.68435454E+00   1.89895362E+06   8.23469925E+00 
0 50 1.87409022E-08   6.77994876E-07   4.44533356E-07   3.14665812E-07   5.77799604E-08   8.05058298E-10   6.92233812E-07   8.66211605E+00   4.26015902E+00   -2.52222449E-01   1.10138483E-01   8.50525188E+00   4.20161343E+00   -4.69724327E-01   1.11882120E-01   1.68301511E+00   1.84860125E+06   8.04456425E+00   1.68358850E+00   1.86326838E+06   8.09994793E+00 
0 60 1.61392322E-08   5.82205985E-07   3.83474799E-07   2.64218926E-07   4.66634518E-08   7.59372565E-10   6.07352320E-07   8.55180645E+00   4.23808002E+00   -3.21687013E-01   1.11582905E-01   8.38977051E+00   4.16822577E+00   -4.90688801E-01   1.13478437E-01   1.68113935E+00   1.81508288E+06   7.91799545E+00   1.68213379E+00   1.83109775E+06   7.97846937E+00 
0 70 1.16991759E-08   4.89803824E-07   3.31730206E-07   2.36279234E-07   3.40560966E-08   7.24970473E-10   5.33927789E-07   8.49935436E+00   4.23482227E+00   -3.42174500E-01   1.12348475E-01   8.33511829E+00   4.14776134E+00   -4.81735557E-01   1.14353597E-01   1.67982090E+00   1.79725012E+06   7.85065794E+00   1.68091226E+00   1.81178312E+06   7.90553570E+00 
0 80 8.94644447E-09   4.35695569E-07   2.95909786E-07   2.15787111E-07   2.54418211E-08   6.91180446E-10   4.70178804E-07   8.46141338E+00   4.20977354E+00   -3.28778446E-01   1.13051243E-01   8.29808521E+00   4.11882973E+00   -4.64632243E-01   1.15050651E-01   1.67888176E+00   1.78608200E+06   7.80848646E+00   1.68005431E+00   1.80019888E+06   7.86179304E+00 
0 90 7.41368433E-09   3.91098695E-07   2.64182034E-07   1.97033387E-07   2.04047090E-08   6.62734589E-10   4.18101649E-07   8.42130947E+00   4.19105959E+00   -3.13469678E-01   1.13700166E-01   8.26648998E+00   4.10047913E+00   -4.50789124E-01   1.15578003E-01   1.67788875E+00   1.77526300E+06   7.76763248E+00   1.67926490E+00   1.79051350E+06   7.82521963E+00 
