RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 7.21786222E-08   2.26528255E-06   1.06751042E-06   4.00941389E-07   2.61991431E-07   1.18871874E-07   9.33241536E-05   8.94292641E+00   -4.19285393E+00   2.57709417E-02   1.06397763E-01   8.91417694E+00   -4.17552328E+00   -4.75153513E-02   1.06749617E-01   1.68637836E+00   2.14377825E+06   9.61294079E+00   1.68636763E+00   2.14322225E+06   9.60735989E+00 
0 10 8.97992649E-08   1.51860911E-06   9.19654099E-07   6.81737959E-07   2.97072546E-07   1.23552368E-09   1.09308837E-06   8.55260754E+00   -4.08128357E+00   1.18951760E-01   1.11043192E-01   8.53652668E+00   -4.09436607E+00   -2.78958440E-01   1.10973611E-01   1.67570651E+00   2.06946875E+06   8.87857819E+00   1.67593515E+00   2.06738412E+06   8.87070560E+00 
0 20 4.87149627E-08   1.09743132E-06   6.98903534E-07   4.53794172E-07   1.83597706E-07   1.24287014E-09   1.10910139E-06   8.93404484E+00   -4.34335756E+00   2.18592331E-01   1.06250510E-01   8.85932922E+00   -4.26292753E+00   -3.75778764E-01   1.07232615E-01   1.67795205E+00   2.04761638E+06   8.79606152E+00   1.67825913E+00   2.04434788E+06   8.78371906E+00 
0 30 4.08417336E-08   9.20969512E-07   5.57396277E-07   3.83755690E-07   1.29483411E-07   9.89821891E-10   9.96479002E-07   8.75090218E+00   -4.19043446E+00   2.53624171E-01   1.09036826E-01   8.66660023E+00   -4.16788292E+00   -3.58911812E-01   1.09863736E-01   1.68396437E+00   1.94753238E+06   8.41813564E+00   1.68399203E+00   1.94640988E+06   8.41389751E+00 
0 40 2.74630878E-08   8.12584119E-07   4.89814227E-07   3.93823029E-07   8.76609718E-08   8.64086525E-10   8.42184647E-07   8.72717476E+00   -4.12969398E+00   3.22871476E-01   1.09803364E-01   8.63814163E+00   -4.12803555E+00   -2.76890129E-01   1.10629484E-01   1.68426347E+00   1.89117150E+06   8.20531273E+00   1.68425322E+00   1.89047062E+06   8.20266628E+00 
0 50 1.91136973E-08   7.25278596E-07   4.20864666E-07   3.26429756E-07   5.91419678E-08   8.00992495E-10   7.04403590E-07   8.75876904E+00   -4.09307814E+00   3.36530775E-01   1.09932959E-01   8.62104511E+00   -4.09756899E+00   -2.52973050E-01   1.11233816E-01   1.68318796E+00   1.85263825E+06   8.05980778E+00   1.68324387E+00   1.85400400E+06   8.06496525E+00 
0 60 1.69666290E-08   6.27217446E-07   3.61231940E-07   2.74468960E-07   4.89752594E-08   7.60825181E-10   6.14933924E-07   8.69671631E+00   -4.02192020E+00   3.29972714E-01   1.11126177E-01   8.53839874E+00   -4.03493643E+00   -2.56605893E-01   1.12612277E-01   1.68132210E+00   1.81782025E+06   7.92833233E+00   1.68157661E+00   1.82177300E+06   7.94325829E+00 
0 70 1.24420731E-08   5.32412116E-07   3.11208908E-07   2.49036759E-07   3.57430849E-08   7.28577199E-10   5.37182700E-07   8.66798306E+00   -4.00006485E+00   3.56633455E-01   1.11694194E-01   8.48053360E+00   -3.99788356E+00   -2.37857059E-01   1.13575712E-01   1.68000364E+00   1.79955200E+06   7.85934973E+00   1.68029416E+00   1.80331375E+06   7.87355423E+00 
0 80 9.38891453E-09   4.75474451E-07   2.76371821E-07   2.29145698E-07   2.68834661E-08   6.95793867E-10   4.70499657E-07   8.64991188E+00   -3.99505544E+00   3.63841593E-01   1.12023421E-01   8.44026566E+00   -3.98728061E+00   -2.36885518E-01   1.14177287E-01   1.67916286E+00   1.78931788E+06   7.82070494E+00   1.67943037E+00   1.79247900E+06   7.83264160E+00 
0 90 7.97619215E-09   4.28328605E-07   2.47012821E-07   2.07791771E-07   2.19259881E-08   6.72240819E-10   4.17813794E-07   8.61589527E+00   -3.99073076E+00   3.65318716E-01   1.12464547E-01   8.39990044E+00   -3.97870779E+00   -2.46401727E-01   1.14726469E-01   1.67830706E+00   1.77971212E+06   7.78443289E+00   1.67856646E+00   1.78254875E+06   7.79514456E+00 
