RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 7.20065572E-08   2.41654152E-06   5.60670799E-07   3.98139719E-07   2.61483592E-07   1.19087083E-07   9.34963246E-05   9.62596226E+00   -2.06374621E+00   -4.33850512E-02   1.06740728E-01   9.62146759E+00   -2.05588150E+00   3.06004416E-02   1.06807046E-01   1.68634903E+00   2.14237225E+06   9.59882545E+00   1.68637109E+00   2.14339375E+06   9.60908031E+00 
0 10 9.00292036E-08   1.61935498E-06   7.31777334E-07   6.82886935E-07   2.97789029E-07   1.23877597E-09   1.08342226E-06   9.24106407E+00   -2.04634905E+00   -3.04682165E-01   1.10991217E-01   9.22628784E+00   -2.04836249E+00   2.57531524E-01   1.11211732E-01   1.67633319E+00   2.06368712E+06   8.85674572E+00   1.67616081E+00   2.06529925E+06   8.86283302E+00 
0 20 4.89420700E-08   1.16372996E-06   5.80357721E-07   4.52936888E-07   1.83586451E-07   1.21070443E-09   1.08310746E-06   9.60154438E+00   -2.15701461E+00   -4.67323691E-01   1.07097715E-01   9.57564163E+00   -2.12113047E+00   3.97245169E-01   1.07475109E-01   1.67887557E+00   2.03753238E+06   8.75798321E+00   1.67857182E+00   2.04093612E+06   8.77083683E+00 
0 30 4.09136192E-08   9.79236233E-07   4.50822370E-07   3.83472099E-07   1.29065143E-07   9.85072468E-10   9.91174375E-07   9.38645840E+00   -2.10762072E+00   -4.80292857E-01   1.09812029E-01   9.37963676E+00   -2.10949731E+00   4.80454028E-01   1.09854937E-01   1.68422532E+00   1.93486738E+06   8.37031174E+00   1.68411303E+00   1.94099838E+06   8.39346313E+00 
0 40 2.70755418E-08   8.57107182E-07   3.99993326E-07   3.87031122E-07   8.69525110E-08   8.63129346E-10   8.39695986E-07   9.37697792E+00   -2.09324431E+00   -3.94105077E-01   1.10235482E-01   9.34126472E+00   -2.03494024E+00   5.32021999E-01   1.10678889E-01   1.68405557E+00   1.87986112E+06   8.16260338E+00   1.68414795E+00   1.88430638E+06   8.17938995E+00 
0 50 1.93647427E-08   7.58337478E-07   3.44435364E-07   3.22814344E-07   5.96649770E-08   7.98790145E-10   7.03020646E-07   9.37616062E+00   -2.07648253E+00   -3.87670547E-01   1.10577047E-01   9.34784603E+00   -2.01321626E+00   5.10474622E-01   1.10930555E-01   1.68265009E+00   1.84082612E+06   8.01520443E+00   1.68282056E+00   1.84434500E+06   8.02849197E+00 
0 60 1.69483823E-08   6.54135363E-07   2.96745242E-07   2.80845825E-07   4.89661680E-08   7.53957841E-10   6.14293583E-07   9.27970600E+00   -2.03059435E+00   -3.80374283E-01   1.11979976E-01   9.27565765E+00   -1.97141540E+00   4.80858088E-01   1.12044759E-01   1.68055451E+00   1.80679800E+06   7.88671160E+00   1.68088269E+00   1.81136238E+06   7.90394688E+00 
0 70 1.19717738E-08   5.59003297E-07   2.61372463E-07   2.45951242E-07   3.49156046E-08   7.25208560E-10   5.38716279E-07   9.25125122E+00   -2.02454996E+00   -3.66197973E-01   1.12494119E-01   9.25502110E+00   -1.94780636E+00   4.74674344E-01   1.12450607E-01   1.67922831E+00   1.79008275E+06   7.82359362E+00   1.67958927E+00   1.79439712E+06   7.83988428E+00 
0 80 9.27990307E-09   5.01268460E-07   2.35606961E-07   2.27826462E-07   2.62452939E-08   6.92596924E-10   4.71398351E-07   9.22571945E+00   -2.02167034E+00   -3.65081578E-01   1.12911575E-01   9.23116207E+00   -1.95158207E+00   4.78358209E-01   1.12753145E-01   1.67835569E+00   1.78023975E+06   7.78642511E+00   1.67860210E+00   1.78294250E+06   7.79663086E+00 
0 90 8.02400191E-09   4.54477316E-07   2.11605737E-07   2.08662215E-07   2.24003056E-08   6.65372313E-10   4.17855034E-07   9.19019222E+00   -2.02183533E+00   -3.63344550E-01   1.13383472E-01   9.19910336E+00   -1.95322537E+00   4.81004000E-01   1.13102227E-01   1.67726481E+00   1.76888350E+06   7.74354315E+00   1.67757165E+00   1.77198425E+06   7.75525188E+00 
