RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 7.28592653E-08   2.45563706E-06   5.33514481E-07   4.04044300E-07   2.63897249E-07   1.18097255E-07   9.27028595E-05   9.66055202E+00   -1.91865551E+00   1.55595522E-02   1.06698565E-01   9.61274052E+00   -1.89557719E+00   3.66668738E-02   1.07247956E-01   1.68637276E+00   2.14348250E+06   9.60997200E+00   1.68634117E+00   2.14204575E+06   9.59554768E+00 
0 10 9.32311437E-08   1.64816743E-06   7.41179576E-07   7.10247832E-07   3.06739764E-07   1.22815447E-09   1.05496645E-06   9.32022858E+00   -1.95294929E+00   1.01567164E-01   1.10528342E-01   9.30022526E+00   -1.94753098E+00   1.47210494E-01   1.10700697E-01   1.67626584E+00   2.06431888E+06   8.85913086E+00   1.67625511E+00   2.06441888E+06   8.85950947E+00 
0 20 5.04110922E-08   1.18605340E-06   5.89297542E-07   4.61531471E-07   1.89440300E-07   1.24563659E-09   1.10996803E-06   9.63750839E+00   -2.08304381E+00   2.63035119E-01   1.06999286E-01   9.70197201E+00   -2.07795095E+00   3.54943275E-01   1.06340848E-01   1.67818272E+00   2.04516938E+06   8.78682137E+00   1.67858803E+00   2.04075575E+06   8.77015495E+00 
0 30 4.30352038E-08   9.91476782E-07   4.57472339E-07   3.99387915E-07   1.35860986E-07   9.81750681E-10   1.00306613E-06   9.42287540E+00   -1.99652863E+00   3.73242408E-01   1.09761953E-01   9.51452923E+00   -2.01311851E+00   4.19026375E-01   1.08710177E-01   1.68411994E+00   1.94065575E+06   8.39216900E+00   1.68418264E+00   1.93737200E+06   8.37977028E+00 
0 40 2.81909447E-08   8.79920549E-07   4.07452234E-07   3.98961191E-07   9.10973270E-08   8.64523841E-10   8.52719438E-07   9.40871143E+00   -1.95629883E+00   4.32600379E-01   1.10232674E-01   9.45342350E+00   -1.95834589E+00   4.58613366E-01   1.09730475E-01   1.68410909E+00   1.88235138E+06   8.17200661E+00   1.68412411E+00   1.88309462E+06   8.17481422E+00 
0 50 1.99284074E-08   7.85746920E-07   3.49921550E-07   3.32999718E-07   6.08416357E-08   8.04351974E-10   7.18617002E-07   9.38249588E+00   -1.88532543E+00   4.28577483E-01   1.10944822E-01   9.45992756E+00   -1.87964869E+00   4.38510716E-01   1.10088661E-01   1.68261373E+00   1.84009775E+06   8.01245403E+00   1.68273973E+00   1.84265500E+06   8.02210999E+00 
0 60 1.69885457E-08   6.77109313E-07   3.04541629E-07   2.84798375E-07   4.91381797E-08   7.61169627E-10   6.23603228E-07   9.30709934E+00   -1.82104206E+00   4.16949034E-01   1.12136140E-01   9.36809444E+00   -1.82010221E+00   4.28820819E-01   1.11432031E-01   1.68034911E+00   1.80403925E+06   7.87629414E+00   1.68065441E+00   1.80816550E+06   7.89187527E+00 
0 70 1.25045752E-08   5.76674779E-07   2.68283856E-07   2.57431537E-07   3.60242964E-08   7.28590133E-10   5.46028275E-07   9.26284218E+00   -1.78183651E+00   4.35464352E-01   1.12855434E-01   9.32125568E+00   -1.78107131E+00   4.39355671E-01   1.12165287E-01   1.67875540E+00   1.78465388E+06   7.80309296E+00   1.67922437E+00   1.79003750E+06   7.82342243E+00 
0 80 9.59327462E-09   5.17777721E-07   2.42265884E-07   2.34815658E-07   2.72351581E-08   7.00134173E-10   4.78798768E-07   9.22767162E+00   -1.77040195E+00   4.56312805E-01   1.13339655E-01   9.30140591E+00   -1.77358794E+00   4.47111547E-01   1.12459622E-01   1.67747307E+00   1.77098088E+06   7.75146294E+00   1.67822480E+00   1.77882538E+06   7.78108454E+00 
0 90 8.19855828E-09   4.70468052E-07   2.17116849E-07   2.14592163E-07   2.35571367E-08   6.72604195E-10   4.21763502E-07   9.17401409E+00   -1.78174400E+00   4.56127018E-01   1.13957062E-01   9.26912308E+00   -1.78309870E+00   4.44724202E-01   1.12814270E-01   1.67579627E+00   1.75488912E+06   7.69069910E+00   1.67711031E+00   1.76734725E+06   7.73774195E+00 
0 100 7.09000947E-09   4.25476742E-07   1.83397319E-07   1.96553131E-07   2.09507789E-08   6.43911258E-10   3.75456352E-07   9.12065887E+00   -1.79341710E+00   4.43227589E-01   1.14559479E-01   9.25038624E+00   -1.78317666E+00   4.34249371E-01   1.13013625E-01   1.67717290E+00   1.72703975E+06   7.62560463E+00   1.67594671E+00   1.75626462E+06   7.69589329E+00 
0 110 5.91734706E-09   3.83517971E-07   1.54396901E-07   1.77043134E-07   1.67215219E-08   6.14644891E-10   3.39852619E-07   9.07101059E+00   -1.80284107E+00   4.22966301E-01   1.15126923E-01   9.24218559E+00   -1.77882552E+00   4.27417278E-01   1.13091119E-01   1.67885482E+00   1.69805512E+06   7.56228638E+00   1.67608178E+00   1.74379062E+06   7.66219711E+00 
0 120 5.21665955E-09   3.46871246E-07   1.34529884E-07   1.55864441E-07   1.37656029E-08   5.85226145E-10   3.11964641E-07   9.02800083E+00   -1.80780745E+00   4.04876947E-01   1.15629062E-01   9.23810863E+00   -1.77479661E+00   4.29746240E-01   1.13118798E-01   1.68009031E+00   1.67316838E+06   7.50792027E+00   1.67686009E+00   1.73198100E+06   7.63639879E+00 
0 130 4.73851403E-09   3.16789937E-07   1.18634560E-07   1.33830696E-07   1.24444250E-08   5.55014590E-10   2.89090536E-07   8.98394775E+00   -1.81009758E+00   3.95379514E-01   1.16158858E-01   9.22863770E+00   -1.76990283E+00   4.40369159E-01   1.13217331E-01   1.68107271E+00   1.64986238E+06   7.45700741E+00   1.67758882E+00   1.72027575E+06   7.61082840E+00 
0 140 4.12657464E-09   2.90822641E-07   1.04595621E-07   1.13813741E-07   1.10774572E-08   5.25075705E-10   2.69018869E-07   8.92782974E+00   -1.81421459E+00   3.92698854E-01   1.16845921E-01   9.21181202E+00   -1.76449609E+00   4.55199987E-01   1.13409504E-01   1.68195045E+00   1.62447588E+06   7.40154934E+00   1.67827451E+00   1.70857512E+06   7.58526754E+00 
0 150 3.69722231E-09   2.66819399E-07   9.26735311E-08   9.76544641E-08   1.03825721E-08   4.97075159E-10   2.50634884E-07   8.86219311E+00   -1.82162082E+00   3.89176339E-01   1.17660619E-01   9.19504833E+00   -1.75945497E+00   4.66928750E-01   1.13608986E-01   1.68266070E+00   1.59762138E+06   7.34288502E+00   1.67881882E+00   1.69872562E+06   7.56375122E+00 
0 160 3.26215721E-09   2.44875025E-07   8.26582109E-08   8.60005898E-08   9.15713905E-09   4.73195982E-10   2.33597689E-07   8.79451275E+00   -1.83057618E+00   3.79698664E-01   1.18515059E-01   9.18219376E+00   -1.75450706E+00   4.71842885E-01   1.13770708E-01   1.68313730E+00   1.57142862E+06   7.28566551E+00   1.67920113E+00   1.69145762E+06   7.54787397E+00 
0 170 2.89258884E-09   2.26771377E-07   7.46206794E-08   7.80725458E-08   7.75907960E-09   4.54279170E-10   2.17756750E-07   8.72807407E+00   -1.84083807E+00   3.68006498E-01   1.19362652E-01   9.17348862E+00   -1.74993002E+00   4.72196519E-01   1.13886379E-01   1.68339086E+00   1.54679600E+06   7.23185444E+00   1.67945874E+00   1.68637275E+06   7.53676558E+00 
0 180 2.64571764E-09   2.12969809E-07   6.80423184E-08   7.18804500E-08   6.97209135E-09   4.39340814E-10   2.03256988E-07   8.66130924E+00   -1.85334826E+00   3.58720809E-01   1.20218143E-01   9.16705132E+00   -1.74614894E+00   4.71856207E-01   1.13973752E-01   1.68345618E+00   1.52269462E+06   7.17920446E+00   1.67966723E+00   1.68213725E+06   7.52751303E+00 
0 190 2.40115394E-09   2.01893201E-07   6.23423588E-08   6.57593660E-08   6.31914387E-09   4.26764457E-10   1.89989024E-07   8.59248257E+00   -1.86739278E+00   3.52561384E-01   1.21108539E-01   9.15979195E+00   -1.74298012E+00   4.73528773E-01   1.14068568E-01   1.68333626E+00   1.49806975E+06   7.12541008E+00   1.67989004E+00   1.67748162E+06   7.51734257E+00 
0 200 2.18891794E-09   1.91601359E-07   5.74605643E-08   5.91774878E-08   5.81374682E-09   4.15435630E-10   1.77445656E-07   8.52360916E+00   -1.88107347E+00   3.48287493E-01   1.22015454E-01   9.15108490E+00   -1.74029851E+00   4.77674246E-01   1.14179462E-01   1.68302822E+00   1.47347750E+06   7.07168722E+00   1.68013310E+00   1.67223138E+06   7.50587320E+00 
0 210 2.03437267E-09   1.81693679E-07   5.31863513E-08   5.23901242E-08   5.46177281E-09   4.04757450E-10   1.65379220E-07   8.45788097E+00   -1.89289081E+00   3.45298588E-01   1.22900575E-01   9.14226532E+00   -1.73815560E+00   4.82743472E-01   1.14292286E-01   1.68256199E+00   1.45014250E+06   7.02071095E+00   1.68036449E+00   1.66705175E+06   7.49455833E+00 
0 220 1.90253657E-09   1.72794302E-07   4.93417538E-08   4.60599416E-08   5.15291898E-09   3.94460464E-10   1.53730170E-07   8.39667892E+00   -1.90210271E+00   3.43544900E-01   1.23745441E-01   9.13456059E+00   -1.73636711E+00   4.86621380E-01   1.14393733E-01   1.68198240E+00   1.42864300E+06   6.97374439E+00   1.68055630E+00   1.66260900E+06   7.48485279E+00 
