RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 7.25297795E-08   2.17120851E-06   1.24114388E-06   4.01083270E-07   2.62999208E-07   1.18914549E-07   9.33574847E-05   8.65523529E+00   4.77786589E+00   2.48333048E-02   1.06292658E-01   8.62390137E+00   4.75634336E+00   -4.56993133E-02   1.06701009E-01   1.68636727E+00   2.14320600E+06   9.60719585E+00   1.68636858E+00   2.14326875E+06   9.60782623E+00 
0 10 8.94562362E-08   1.48084109E-06   9.94500624E-07   6.88477201E-07   2.95704353E-07   1.23447363E-09   1.09893324E-06   8.31995010E+00   4.59730673E+00   1.37467608E-01   1.10602595E-01   8.29755116E+00   4.50254440E+00   -2.64774859E-01   1.11372568E-01   1.67550027E+00   2.07132638E+06   8.88559246E+00   1.67560852E+00   2.07035375E+06   8.88191986E+00 
0 20 4.91708043E-08   1.06219147E-06   7.45557657E-07   4.52539155E-07   1.84361255E-07   1.25850874E-09   1.12784153E-06   8.69146538E+00   4.60838366E+00   3.22836459E-01   1.07181087E-01   8.67203426E+00   4.60404062E+00   -3.61949801E-01   1.07385084E-01   1.67824721E+00   2.04447612E+06   8.78420353E+00   1.67849207E+00   2.04181412E+06   8.77415180E+00 
0 30 4.05777953E-08   8.82908353E-07   6.07336972E-07   3.88196497E-07   1.28287681E-07   9.92097182E-10   1.00710895E-06   8.47881985E+00   4.55974102E+00   3.53018612E-01   1.09766439E-01   8.47488403E+00   4.52607298E+00   -3.67614031E-01   1.09983951E-01   1.68397176E+00   1.94723338E+06   8.41700649E+00   1.68403113E+00   1.94476025E+06   8.40766811E+00 
0 40 2.71701559E-08   7.72845453E-07   5.41812994E-07   3.89708703E-07   8.71571260E-08   8.62316440E-10   8.49985327E-07   8.37681675E+00   4.55413389E+00   3.84119868E-01   1.11065090E-01   8.45144939E+00   4.51861143E+00   -3.45035255E-01   1.10534132E-01   1.68427384E+00   1.89190550E+06   8.20808411E+00   1.68425930E+00   1.89088175E+06   8.20421886E+00 
0 50 1.90833429E-08   6.83889425E-07   4.76433200E-07   3.21120950E-07   5.85756581E-08   8.03674460E-10   7.09411381E-07   8.33755589E+00   4.55488586E+00   3.42637956E-01   1.11774981E-01   8.42451286E+00   4.52489471E+00   -3.83169979E-01   1.11040793E-01   1.68323207E+00   1.85371438E+06   8.06387138E+00   1.68321478E+00   1.85329100E+06   8.06227303E+00 
0 60 1.68144147E-08   5.86197928E-07   4.09721935E-07   2.77396680E-07   4.81303779E-08   7.58808738E-10   6.17766375E-07   8.19111443E+00   4.53969526E+00   2.80722290E-01   1.13622129E-01   8.34410763E+00   4.51166916E+00   -4.13847089E-01   1.12143472E-01   1.68145847E+00   1.81991738E+06   7.93625116E+00   1.68157244E+00   1.82170712E+06   7.94300938E+00 
0 70 1.20741959E-08   4.96204734E-07   3.54939630E-07   2.47073388E-07   3.48348479E-08   7.27629956E-10   5.41815723E-07   8.11445236E+00   4.52965212E+00   2.70552546E-01   1.14679255E-01   8.28528500E+00   4.50260067E+00   -4.13652956E-01   1.12988926E-01   1.68022001E+00   1.80234025E+06   7.86987877E+00   1.68034279E+00   1.80395462E+06   7.87597466E+00 
0 80 9.28930888E-09   4.37412297E-07   3.19649416E-07   2.24960914E-07   2.61000572E-08   6.98507363E-10   4.74262407E-07   8.08055782E+00   4.51290035E+00   2.69917995E-01   1.15259856E-01   8.23351479E+00   4.49002600E+00   -3.97569209E-01   1.13749273E-01   1.67947888E+00   1.79306050E+06   7.83483791E+00   1.67938435E+00   1.79192950E+06   7.83056688E+00 
0 90 7.77375853E-09   3.91985509E-07   2.88055020E-07   2.05096256E-07   2.13912283E-08   6.71658951E-10   4.18291222E-07   8.03759575E+00   4.48913193E+00   2.77312666E-01   1.15910396E-01   8.19597149E+00   4.46740007E+00   -3.87435526E-01   1.14376672E-01   1.67851067E+00   1.78193325E+06   7.79282045E+00   1.67846107E+00   1.78138888E+06   7.79076433E+00 
0 100 6.73187994E-09   3.50680210E-07   2.52066968E-07   1.85729249E-07   1.87371239E-08   6.43049003E-10   3.73730046E-07   7.99989939E+00   4.46764660E+00   2.80409664E-01   1.16459534E-01   8.16510868E+00   4.45014811E+00   -3.83482695E-01   1.14868321E-01   1.67738831E+00   1.77012312E+06   7.74822426E+00   1.67759848E+00   1.77225888E+06   7.75628901E+00 
0 110 5.73273073E-09   3.13937790E-07   2.20239869E-07   1.66354226E-07   1.60014260E-08   6.14594098E-10   3.39125449E-07   7.97160625E+00   4.45730686E+00   2.76991516E-01   1.16825357E-01   8.14240170E+00   4.43512344E+00   -3.83722156E-01   1.15234278E-01   1.67636156E+00   1.76012338E+06   7.71046400E+00   1.67674339E+00   1.76376350E+06   7.72420931E+00 
0 120 4.90548180E-09   2.82363999E-07   1.95458298E-07   1.46698795E-07   1.29280453E-08   5.85946958E-10   3.11543175E-07   7.94922018E+00   4.45280457E+00   2.76959240E-01   1.17087647E-01   8.13013363E+00   4.42327452E+00   -3.86573136E-01   1.15454026E-01   1.67554331E+00   1.75260262E+06   7.68206501E+00   1.67607200E+00   1.75742038E+06   7.70025778E+00 
0 130 4.29867519E-09   2.55320572E-07   1.74143011E-07   1.27245514E-07   1.09828973E-08   5.56610535E-10   2.88076393E-07   7.93316031E+00   4.44930267E+00   2.79555500E-01   1.17282286E-01   8.12125015E+00   4.41425276E+00   -3.88236463E-01   1.15613855E-01   1.67612791E+00   1.74310862E+06   7.66070747E+00   1.67554927E+00   1.75265575E+06   7.68226576E+00 
0 140 3.82135523E-09   2.31889331E-07   1.55218473E-07   1.10152804E-07   9.79949899E-09   5.27242527E-10   2.67565099E-07   7.91847706E+00   4.44554710E+00   2.83603370E-01   1.17471583E-01   8.10829258E+00   4.40588522E+00   -3.85426313E-01   1.15814403E-01   1.67669618E+00   1.73452438E+06   7.64195490E+00   1.67602181E+00   1.74467338E+06   7.66412592E+00 
0 150 3.34466455E-09   2.11038355E-07   1.38567160E-07   9.71779741E-08   8.65436078E-09   4.99301822E-10   2.48993729E-07   7.90351248E+00   4.44278860E+00   2.87812203E-01   1.17663778E-01   8.09115887E+00   4.39765453E+00   -3.77193987E-01   1.16061941E-01   1.67717063E+00   1.72707600E+06   7.62568378E+00   1.67658067E+00   1.73629775E+06   7.64582872E+00 
0 160 2.93935365E-09   1.92476804E-07   1.24515168E-07   8.72153478E-08   7.69559882E-09   4.74680850E-10   2.31975619E-07   7.89022350E+00   4.44288015E+00   2.90439457E-01   1.17823005E-01   8.07475758E+00   4.38980579E+00   -3.67627710E-01   1.16300136E-01   1.67752802E+00   1.72127912E+06   7.61301994E+00   1.67705345E+00   1.72894138E+06   7.62975883E+00 
0 170 2.60928590E-09   1.76330332E-07   1.12960855E-07   7.92503272E-08   6.78345158E-09   4.54311172E-10   2.16287276E-07   7.87930965E+00   4.44522285E+00   2.92106271E-01   1.17940947E-01   8.06250572E+00   4.38257980E+00   -3.59876752E-01   1.16488881E-01   1.67777574E+00   1.71715625E+06   7.60401344E+00   1.67741168E+00   1.72318525E+06   7.61718416E+00 
0 180 2.31479746E-09   1.62702733E-07   1.03395578E-07   7.22241893E-08   5.95563776E-09   4.37636677E-10   2.01712652E-07   7.87195206E+00   4.44804859E+00   2.94055074E-01   1.18012875E-01   8.05451107E+00   4.37658358E+00   -3.53769779E-01   1.16622947E-01   1.67793882E+00   1.71439488E+06   7.59798098E+00   1.67766917E+00   1.71894038E+06   7.60791111E+00 
0 190 2.10378936E-09   1.51384000E-07   9.53988817E-08   6.52082264E-08   5.45670220E-09   4.23785784E-10   1.88179115E-07   7.86817551E+00   4.45020819E+00   2.97142178E-01   1.18045174E-01   8.04905701E+00   4.37178183E+00   -3.48502040E-01   1.16721831E-01   1.67804635E+00   1.71255000E+06   7.59395075E+00   1.67787576E+00   1.71546650E+06   7.60032225E+00 
0 200 1.95482897E-09   1.41785506E-07   8.86212916E-08   5.79430193E-08   5.18538590E-09   4.11813084E-10   1.75565020E-07   7.86719751E+00   4.45159388E+00   3.01588714E-01   1.18048467E-01   8.04395390E+00   4.36760807E+00   -3.43896359E-01   1.16813660E-01   1.67811263E+00   1.71140475E+06   7.59144926E+00   1.67808402E+00   1.71189925E+06   7.59252930E+00 
0 210 1.79559401E-09   1.33385214E-07   8.26896596E-08   5.09010931E-08   4.81349671E-09   4.00848882E-10   1.63752503E-07   7.86861038E+00   4.45224142E+00   3.06893498E-01   1.18028753E-01   8.03801346E+00   4.36376381E+00   -3.40194613E-01   1.16913341E-01   1.67813873E+00   1.71095100E+06   7.59045792E+00   1.67831123E+00   1.70792800E+06   7.58385420E+00 
0 220 1.59090774E-09   1.25905785E-07   7.74866322E-08   4.47396253E-08   4.22574420E-09   3.90133120E-10   1.52382356E-07   7.87237692E+00   4.45151615E+00   3.11861306E-01   1.17991783E-01   8.03143501E+00   4.36024427E+00   -3.37635010E-01   1.17017783E-01   1.67812490E+00   1.71119062E+06   7.59098148E+00   1.67853856E+00   1.70386600E+06   7.57498026E+00 
0 230 1.42917600E-09   1.19162216E-07   7.29108010E-08   3.98088602E-08   3.79026188E-09   3.79371479E-10   1.41425332E-07   7.87849474E+00   4.44877100E+00   3.15659463E-01   1.17942244E-01   8.02513027E+00   4.35721302E+00   -3.35877329E-01   1.17115118E-01   1.67807400E+00   1.71207288E+06   7.59290886E+00   1.67873728E+00   1.70023750E+06   7.56705379E+00 
0 240 1.37536904E-09   1.13094892E-07   6.88510653E-08   3.57857814E-08   3.78898868E-09   3.68466924E-10   1.31099782E-07   7.88642788E+00   4.44390392E+00   3.18326980E-01   1.17886826E-01   8.01978683E+00   4.35476494E+00   -3.34204137E-01   1.17197067E-01   1.67799580E+00   1.71341862E+06   7.59584856E+00   1.67889392E+00   1.69732162E+06   7.56068373E+00 
0 250 1.36616640E-09   1.07618995E-07   6.51796057E-08   3.24859037E-08   3.91666344E-09   3.57339380E-10   1.21346062E-07   7.89508295E+00   4.43743277E+00   3.20289135E-01   1.17834322E-01   8.01518250E+00   4.35264683E+00   -3.32147002E-01   1.17268071E-01   1.67790496E+00   1.71497012E+06   7.59923792E+00   1.67902029E+00   1.69493425E+06   7.55546904E+00 
0 260 1.30831457E-09   1.02675934E-07   6.18491356E-08   2.96200025E-08   3.80877774E-09   3.46227907E-10   1.12251172E-07   7.90344906E+00   4.43011141E+00   3.21708053E-01   1.17791183E-01   8.01065159E+00   4.35047340E+00   -3.29742134E-01   1.17338605E-01   1.67781305E+00   1.71652825E+06   7.60264158E+00   1.67913890E+00   1.69266150E+06   7.55050373E+00 
