RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 4.20868460E-08   1.29925343E-06   2.06247563E-07   2.72707467E-07   1.51230637E-07   9.24116037E-08   7.22245968E-05   9.86655235E+00   -1.56280208E+00   2.20440351E-03   1.05191126E-01   9.84884739E+00   -1.55981553E+00   2.18527159E-03   1.05380259E-01   1.68641865E+00   2.14705475E+06   9.64583397E+00   1.68641162E+00   2.15143050E+06   9.68976498E+00 
0 10 7.16056503E-09   9.46602881E-07   1.51204901E-07   9.34761317E-08   3.60691175E-08   1.04145403E-09   5.95335052E-07   9.62626648E+00   -1.52108657E+00   3.44449803E-02   1.07766576E-01   9.53588009E+00   -1.51380312E+00   2.57946644E-02   1.08792432E-01   1.68018103E+00   2.09023312E+06   9.07538891E+00   1.68133354E+00   2.09591462E+06   9.13242722E+00 
0 20 6.73875222E-09   5.78118431E-07   9.81489734E-08   5.97186229E-08   2.76583929E-08   8.71906936E-10   5.27975260E-07   9.45395756E+00   -1.48988605E+00   3.51441875E-02   1.09695144E-01   9.37796402E+00   -1.50688732E+00   2.86748819E-02   1.10567167E-01   1.68014884E+00   2.02212788E+06   8.69981480E+00   1.67841756E+00   2.04263000E+06   8.77723217E+00 
0 30 5.22581933E-09   4.34198654E-07   8.21014083E-08   5.02925595E-08   2.02175237E-08   7.53415996E-10   4.75048751E-07   9.37704659E+00   -1.49663556E+00   3.50273177E-02   1.10570207E-01   9.34461117E+00   -1.54529643E+00   2.88935415E-02   1.10887669E-01   1.68321311E+00   1.97029488E+06   8.50408936E+00   1.68232274E+00   1.98902638E+06   8.57482052E+00 
0 40 3.88497190E-09   3.68825539E-07   7.43444772E-08   4.36970424E-08   1.52586779E-08   6.61612376E-10   4.31415174E-07   9.33747387E+00   -1.53334582E+00   9.84351784E-02   1.11014940E-01   9.32987976E+00   -1.61043203E+00   6.00677505E-02   1.11065663E-01   1.68415260E+00   1.93899712E+06   8.38590622E+00   1.68386948E+00   1.95113812E+06   8.43175125E+00 
0 50 3.71502673E-09   3.05202661E-07   6.23604919E-08   3.57290730E-08   1.40639616E-08   5.85044346E-10   3.93125845E-07   9.27528286E+00   -1.57587183E+00   1.59433857E-01   1.11796238E-01   9.27499771E+00   -1.65796041E+00   1.15432151E-01   1.11871652E-01   1.68440747E+00   1.90817525E+06   8.26952076E+00   1.68441093E+00   1.91353188E+06   8.28974724E+00 
0 60 3.45831985E-09   2.56151168E-07   5.03969986E-08   2.99891880E-08   1.27670274E-08   5.20330390E-10   3.60006965E-07   9.17307568E+00   -1.59457660E+00   1.91003740E-01   1.13200910E-01   9.17592239E+00   -1.66559815E+00   1.65106907E-01   1.13325454E-01   1.68377852E+00   1.86922962E+06   8.12245846E+00   1.68379533E+00   1.86979825E+06   8.12460518E+00 
0 70 2.72307643E-09   2.31853946E-07   4.30911484E-08   2.74740408E-08   1.01123749E-08   4.65935956E-10   3.31150318E-07   9.04370785E+00   -1.58422565E+00   2.01331720E-01   1.15039662E-01   9.04718113E+00   -1.64280736E+00   1.94312021E-01   1.15241170E-01   1.68173754E+00   1.82436425E+06   7.95304298E+00   1.68159914E+00   1.82213050E+06   7.94460821E+00 
0 80 2.25727770E-09   2.14024411E-07   3.90872117E-08   2.47512340E-08   8.19390333E-09   4.20197432E-10   3.05221363E-07   8.92103291E+00   -1.55791903E+00   1.94685042E-01   1.16859041E-01   8.91893196E+00   -1.61256313E+00   2.00902030E-01   1.17188588E-01   1.67846870E+00   1.78147262E+06   7.79108047E+00   1.67811644E+00   1.77766600E+06   7.77670670E+00 
0 90 2.29201547E-09   1.98250646E-07   3.70076449E-08   2.06102424E-08   7.94489363E-09   3.82054166E-10   2.81662409E-07   8.82705498E+00   -1.53199375E+00   1.86048344E-01   1.18330337E-01   8.82243633E+00   -1.59266353E+00   1.98892877E-01   1.18719749E-01   1.67613614E+00   1.74298562E+06   7.66043901E+00   1.67664397E+00   1.73532738E+06   7.64370918E+00 
0 100 2.12220597E-09   1.84064518E-07   3.58108032E-08   1.73047603E-08   7.22576043E-09   3.50642376E-10   2.60237982E-07   8.76494122E+00   -1.52108240E+00   1.90059736E-01   1.19366594E-01   8.76647282E+00   -1.58948648E+00   2.01405182E-01   1.19697303E-01   1.67873812E+00   1.70022212E+06   7.56702042E+00   1.67909932E+00   1.69342250E+06   7.55216599E+00 
0 110 1.75343673E-09   1.71347196E-07   3.43337341E-08   1.51983848E-08   6.01436012E-09   3.24859528E-10   2.40530426E-07   8.72780514E+00   -1.52491546E+00   2.03420281E-01   1.20055616E-01   8.73797417E+00   -1.59884453E+00   2.08690003E-01   1.20295435E-01   1.68019927E+00   1.67077012E+06   7.50268126E+00   1.68043900E+00   1.66534388E+06   7.49082708E+00 
0 120 1.52495694E-09   1.59644046E-07   3.19881899E-08   1.38954164E-08   5.39066081E-09   3.03708864E-10   2.22235983E-07   8.70737839E+00   -1.53717875E+00   2.18389586E-01   1.20517053E-01   8.72270966E+00   -1.60985053E+00   2.17869446E-01   1.20724738E-01   1.68106961E+00   1.64994275E+06   7.45718288E+00   1.68126523E+00   1.64475850E+06   7.44585752E+00 
0 130 1.41098766E-09   1.48816639E-07   2.92389206E-08   1.32566305E-08   5.09182030E-09   2.86614094E-10   2.05314706E-07   8.69835663E+00   -1.55171764E+00   2.24200860E-01   1.20826043E-01   8.71229649E+00   -1.61698759E+00   2.19557390E-01   1.21099517E-01   1.68162334E+00   1.63463012E+06   7.42373180E+00   1.68183434E+00   1.62819738E+06   7.40967894E+00 
0 140 1.26649136E-09   1.38856223E-07   2.68415583E-08   1.29573454E-08   4.49261695E-09   2.73119666E-10   1.89737321E-07   8.69650078E+00   -1.56533527E+00   2.18458921E-01   1.21036202E-01   8.70539474E+00   -1.62077463E+00   2.12175086E-01   1.21420458E-01   1.68199408E+00   1.62304100E+06   7.39841509E+00   1.68223119E+00   1.61483775E+06   7.38049459E+00 
0 150 1.16901944E-09   1.29643041E-07   2.50818406E-08   1.23094397E-08   3.85700893E-09   2.62700306E-10   1.75360015E-07   8.69876194E+00   -1.57773876E+00   2.07565159E-01   1.21184014E-01   8.70367527E+00   -1.62306404E+00   2.00663954E-01   1.21656060E-01   1.68225384E+00   1.61401312E+06   7.37869310E+00   1.68248820E+00   1.60498750E+06   7.35897636E+00 
