RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 4.53199718E-08   1.41373266E-06   1.13531780E-08   2.96385821E-07   1.62729080E-07   1.00590796E-07   7.88872494E-05   9.98109055E+00   1.92775027E-04   3.41423816E-04   1.05280235E-01   9.97745514E+00   -1.24287573E-04   -2.72714347E-03   1.05319262E-01   1.68636250E+00   2.15462375E+06   9.72182083E+00   1.68631959E+00   2.15638325E+06   9.73948669E+00 
0 10 6.35363007E-09   1.03311515E-06   1.98871870E-08   9.44839371E-08   3.59543826E-08   1.13989029E-09   6.52274878E-07   9.69257259E+00   6.59518037E-03   3.23324185E-03   1.08352467E-01   9.68947315E+00   -6.13989355E-03   -1.66072138E-02   1.08428463E-01   1.68259525E+00   2.10293400E+06   9.20289516E+00   1.68343949E+00   2.10830450E+06   9.25681305E+00 
0 20 5.52923352E-09   6.29996805E-07   3.22771427E-08   5.08635516E-08   2.53223416E-08   9.54200718E-10   5.78058803E-07   9.47262955E+00   2.19693799E-02   1.77097935E-02   1.10823363E-01   9.49711895E+00   -1.50414240E-02   -3.83031219E-02   1.10613972E-01   1.67620099E+00   2.06492488E+06   8.86141968E+00   1.67682528E+00   2.07617938E+06   8.93430042E+00 
0 30 4.40063497E-09   4.72299632E-07   3.87490964E-08   4.37425491E-08   1.86252986E-08   8.23561219E-10   5.19287482E-07   9.36833954E+00   2.63869353E-02   5.61128110E-02   1.12077586E-01   9.40174103E+00   -2.28450075E-02   -6.03384078E-02   1.11769304E-01   1.68087947E+00   2.01222738E+06   8.66242981E+00   1.67916262E+00   2.03422775E+06   8.74550438E+00 
0 40 3.69287600E-09   4.00795557E-07   3.86973653E-08   3.83294179E-08   1.54790651E-08   7.22562343E-10   4.71255930E-07   9.33954716E+00   1.52036138E-02   1.14439361E-01   1.12482570E-01   9.34652519E+00   -3.07245236E-02   -7.07593337E-02   1.12522684E-01   1.68306446E+00   1.97381538E+06   8.51738262E+00   1.68191850E+00   1.99616912E+06   8.60179234E+00 
0 50 3.41870576E-09   3.31177404E-07   3.35551320E-08   3.29740608E-08   1.35901308E-08   6.39680309E-10   4.30057497E-07   9.31996155E+00   7.65874283E-04   1.59933165E-01   1.12811856E-01   9.28841496E+00   -3.56159173E-02   -6.97825700E-02   1.13333993E-01   1.68419826E+00   1.93648250E+06   8.37641048E+00   1.68376231E+00   1.95485375E+06   8.44578266E+00 
0 60 2.95083336E-09   2.77949084E-07   2.70073581E-08   2.90419511E-08   1.12813572E-08   5.69408520E-10   3.94208286E-07   9.27847672E+00   -1.25632286E-02   1.62593305E-01   1.13438785E-01   9.22128868E+00   -3.17765400E-02   -7.52948970E-02   1.14254057E-01   1.68430257E+00   1.89408538E+06   8.21631622E+00   1.68440449E+00   1.90711775E+06   8.26552677E+00 
0 70 2.38283149E-09   2.51586130E-07   2.19374030E-08   2.54674877E-08   9.04979025E-09   5.09814524E-10   3.62656237E-07   9.21759701E+00   -2.30852421E-02   1.35262892E-01   1.14322238E-01   9.15936756E+00   -1.91374924E-02   -9.74297523E-02   1.15119688E-01   1.68300140E+00   1.84829075E+06   8.04339123E+00   1.68342447E+00   1.85865738E+06   8.08253670E+00 
0 80 2.18778884E-09   2.32280868E-07   1.97484198E-08   2.17972609E-08   8.00647015E-09   4.59581789E-10   3.34285460E-07   9.15269184E+00   -3.14873382E-02   1.03688017E-01   1.15260683E-01   9.11059475E+00   -2.60838727E-03   -1.29737213E-01   1.15849614E-01   1.68045747E+00   1.80548488E+06   7.88175297E+00   1.68124068E+00   1.81659138E+06   7.92369223E+00 
0 90 2.13966289E-09   2.15513410E-07   1.98181809E-08   1.84802040E-08   7.58051844E-09   4.17652413E-10   3.08543889E-07   9.09383678E+00   -3.86288539E-02   8.85993689E-02   1.16118349E-01   9.07428265E+00   1.64645743E-02   -1.52817458E-01   1.16435230E-01   1.67747808E+00   1.77103138E+06   7.75165367E+00   1.67873406E+00   1.78441488E+06   7.80219078E+00 
0 100 1.89811233E-09   2.00408692E-07   2.02866470E-08   1.61111089E-08   6.75538958E-09   3.82881754E-10   2.85046724E-07   9.04841995E+00   -4.56493944E-02   9.03134793E-02   1.16800539E-01   9.05062866E+00   3.75474952E-02   -1.59936145E-01   1.16851777E-01   1.67625928E+00   1.74115350E+06   7.65643644E+00   1.67644727E+00   1.76093238E+06   7.71351910E+00 
0 110 1.59730229E-09   1.86635859E-07   1.98481604E-08   1.47372230E-08   5.91794569E-09   3.54000829E-10   2.63352888E-07   9.02272511E+00   -5.38057387E-02   9.60227475E-02   1.17220774E-01   9.04048824E+00   5.72397858E-02   -1.58724681E-01   1.17078193E-01   1.67817950E+00   1.71024088E+06   7.58890676E+00   1.67656827E+00   1.73648550E+06   7.64623928E+00 
0 120 1.42140943E-09   1.73961993E-07   1.83433091E-08   1.39625991E-08   5.55835156E-09   3.30022593E-10   2.43216704E-07   9.01779461E+00   -6.43674135E-02   9.47038457E-02   1.17358521E-01   9.04310513E+00   7.23034441E-02   -1.54780000E-01   1.17125899E-01   1.67937815E+00   1.68798100E+06   7.54027891E+00   1.67809522E+00   1.71170675E+06   7.59210873E+00 
