RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 7.17552311E-08   2.30698856E-06   9.08426841E-07   4.04292791E-07   2.60437133E-07   1.19230776E-07   9.36094366E-05   9.18213367E+00   -3.54364777E+00   -4.35233079E-02   1.06767617E-01   9.17673206E+00   -3.53192544E+00   2.81011108E-02   1.06870167E-01   1.68635643E+00   2.14269450E+06   9.60206223E+00   1.68636978E+00   2.14332975E+06   9.60843849E+00 
0 10 8.88971599E-08   1.55331657E-06   8.51701714E-07   6.81355516E-07   2.94375297E-07   1.23835786E-09   1.08410654E-06   8.77384949E+00   -3.47210550E+00   -3.01278293E-01   1.11319311E-01   8.77696323E+00   -3.46532202E+00   2.48745874E-01   1.11421794E-01   1.67570436E+00   2.06948838E+06   8.87865162E+00   1.67571700E+00   2.06937362E+06   8.87821865E+00 
0 20 4.85645799E-08   1.11540328E-06   6.52200811E-07   4.51873404E-07   1.82043919E-07   1.20807397E-09   1.08041934E-06   9.08610439E+00   -3.61579800E+00   -4.67031211E-01   1.07764520E-01   9.07661343E+00   -3.59926319E+00   3.97096902E-01   1.07964046E-01   1.67853737E+00   2.04131562E+06   8.77226925E+00   1.67804551E+00   2.04663025E+06   8.79233742E+00 
0 30 4.04995646E-08   9.35125001E-07   5.16327304E-07   3.79630677E-07   1.28017078E-07   9.86434934E-10   9.88456009E-07   8.87790108E+00   -3.53074217E+00   -4.95422632E-01   1.10553041E-01   8.87999344E+00   -3.53780723E+00   4.97199655E-01   1.10476188E-01   1.68406606E+00   1.94321012E+06   8.40181541E+00   1.68395412E+00   1.94793800E+06   8.41966724E+00 
0 40 2.67818905E-08   8.20027537E-07   4.54369001E-07   3.85959510E-07   8.61470753E-08   8.62705185E-10   8.35733999E-07   8.85146427E+00   -3.50398731E+00   -4.29071516E-01   1.11230180E-01   8.84204674E+00   -3.46635652E+00   5.47945499E-01   1.11409917E-01   1.68423676E+00   1.88939275E+06   8.19859600E+00   1.68427169E+00   1.89175175E+06   8.20750427E+00 
0 50 1.90275724E-08   7.25402060E-07   3.91669403E-07   3.22174571E-07   5.88400511E-08   7.98767552E-10   7.00028068E-07   8.84563541E+00   -3.49080276E+00   -4.29945827E-01   1.11641847E-01   8.84817886E+00   -3.43116045E+00   5.29339194E-01   1.11778989E-01   1.68311679E+00   1.85094362E+06   8.05340862E+00   1.68315589E+00   1.85186825E+06   8.05690002E+00 
0 60 1.68376868E-08   6.24684617E-07   3.35921470E-07   2.77174394E-07   4.86466156E-08   7.53451579E-10   6.10686754E-07   8.74545670E+00   -3.43539762E+00   -4.31852967E-01   1.13188319E-01   8.78487778E+00   -3.36874604E+00   4.95611101E-01   1.12969831E-01   1.68132925E+00   1.81793012E+06   7.92874718E+00   1.68144584E+00   1.81972050E+06   7.93550777E+00 
0 70 1.18861365E-08   5.31938610E-07   2.89839193E-07   2.41544228E-07   3.46481528E-08   7.24638183E-10   5.35616607E-07   8.70926857E+00   -3.41800618E+00   -4.26440954E-01   1.13849446E-01   8.76944256E+00   -3.33702588E+00   4.81281608E-01   1.13445237E-01   1.68010867E+00   1.80089725E+06   7.86442947E+00   1.68025088E+00   1.80274450E+06   7.87140512E+00 
0 80 9.05039332E-09   4.75604878E-07   2.59353072E-07   2.23128353E-07   2.56924633E-08   6.92162661E-10   4.69203030E-07   8.67584991E+00   -3.40419388E+00   -4.25166249E-01   1.14423007E-01   8.75048447E+00   -3.33167362E+00   4.80518401E-01   1.13783315E-01   1.67928112E+00   1.79070500E+06   7.82594299E+00   1.67936790E+00   1.79173350E+06   7.82982683E+00 
0 90 7.84926346E-09   4.29132569E-07   2.33172244E-07   2.05771869E-07   2.18380798E-08   6.64152178E-10   4.16050739E-07   8.63351631E+00   -3.39379334E+00   -4.22706395E-01   1.15036264E-01   8.72478485E+00   -3.32719302E+00   4.79347169E-01   1.14137433E-01   1.67832851E+00   1.77994400E+06   7.78530836E+00   1.67844975E+00   1.78126450E+06   7.79029465E+00 
