   2.5600000e+02   4.2544800e+05   6.1481000e+06	   7.4565043e+00   1.6951590e+00
   2.5600000e+02   4.2550700e+05   6.1475430e+06	   7.2649660e+00   1.6658237e+00
   2.5600000e+02   4.2565400e+05   6.1514470e+06	   7.2922139e+00   1.7841275e+00
   2.5600000e+02   4.2571300e+05   6.1508890e+06	   7.3850956e+00   1.7272468e+00
   2.5600000e+02   4.2577200e+05   6.1503310e+06	   7.3054748e+00   1.7527776e+00
   2.5600000e+02   4.2583100e+05   6.1497730e+06	   7.0473928e+00   1.6725408e+00
   2.5600000e+02   4.2589000e+05   6.1492160e+06	   7.3847661e+00   1.6896733e+00
   2.5600000e+02   4.2594900e+05   6.1486580e+06	   7.3442302e+00   1.6886103e+00
   2.5600000e+02   4.2600900e+05   6.1481000e+06	   7.3772082e+00   1.6934003e+00
   2.5600000e+02   4.2606800e+05   6.1475430e+06	   7.3843455e+00   1.7220959e+00
   2.5600000e+02   4.2621400e+05   6.1514470e+06	   6.4958425e+00   1.5896106e+00
   2.5600000e+02   4.2627300e+05   6.1508890e+06	   6.5482135e+00   1.5416075e+00
   2.5600000e+02   4.2633200e+05   6.1503310e+06	   6.4907751e+00   1.5551493e+00
   2.5600000e+02   4.2639200e+05   6.1497730e+06	   6.6166472e+00   1.5384465e+00
   2.5600000e+02   4.2645100e+05   6.1492160e+06	   6.0875158e+00   1.4106569e+00
   2.5600000e+02   4.2651000e+05   6.1486580e+06	   6.6835027e+00   1.5557184e+00
   2.5600000e+02   4.2656900e+05   6.1481000e+06	   6.5481195e+00   1.5142524e+00
   2.5600000e+02   4.2662800e+05   6.1475430e+06	   7.3813090e+00   1.7220162e+00
   2.5600000e+02   4.2677400e+05   6.1514470e+06	   6.3915305e+00   1.5737874e+00
   2.5600000e+02   4.2683300e+05   6.1508890e+06	   6.4227653e+00   1.5246278e+00
   2.5600000e+02   4.2689300e+05   6.1503310e+06	   6.2356863e+00   1.5171400e+00
   2.5600000e+02   4.2695200e+05   6.1497730e+06	   6.4794278e+00   1.5195464e+00
   2.5600000e+02   4.2701100e+05   6.1492160e+06	   5.9517627e+00   1.3948784e+00
   2.5600000e+02   4.2707000e+05   6.1486580e+06	   6.5278249e+00   1.5342903e+00
   2.5600000e+02   4.2713000e+05   6.1481000e+06	   6.4312291e+00   1.4848415e+00
   2.5600000e+02   4.2718900e+05   6.1475430e+06	   7.2403479e+00   1.7098129e+00
   2.5600000e+02   4.2733400e+05   6.1514470e+06	   6.3790660e+00   1.5677774e+00
   2.5600000e+02   4.2739300e+05   6.1508890e+06	   6.4098382e+00   1.5195121e+00
   2.5600000e+02   4.2745300e+05   6.1503310e+06	   6.2220483e+00   1.5121813e+00
   2.5600000e+02   4.2751200e+05   6.1497730e+06	   6.4646297e+00   1.5158063e+00
   2.5600000e+02   4.2757100e+05   6.1492160e+06	   5.9379959e+00   1.3925414e+00
   2.5600000e+02   4.2763100e+05   6.1486580e+06	   6.2866983e+00   1.4645891e+00
   2.5600000e+02   4.2769000e+05   6.1481000e+06	   6.4184713e+00   1.4866278e+00
   2.5600000e+02   4.2774900e+05   6.1475430e+06	   7.2365379e+00   1.7110542e+00
   2.5600000e+02   4.2789400e+05   6.1514470e+06	   6.2940788e+00   1.5379235e+00
   2.5600000e+02   4.2795300e+05   6.1508890e+06	   6.3382964e+00   1.4957361e+00
   2.5600000e+02   4.2801300e+05   6.1503310e+06	   6.1601391e+00   1.4896219e+00
   2.5600000e+02   4.2807200e+05   6.1497730e+06	   6.4014916e+00   1.4960125e+00
   2.5600000e+02   4.2813200e+05   6.1492160e+06	   6.3349819e+00   1.4754239e+00
   2.5600000e+02   4.2819100e+05   6.1486580e+06	   6.2394772e+00   1.4505881e+00
   2.5600000e+02   4.2825000e+05   6.1481000e+06	   6.4131613e+00   1.4886357e+00
   2.5600000e+02   4.2831000e+05   6.1475430e+06	   7.3737984e+00   1.7292980e+00
   2.5600000e+02   4.2845400e+05   6.1514470e+06	   6.0560913e+00   1.4751164e+00
   2.5600000e+02   4.2851300e+05   6.1508890e+06	   6.0976887e+00   1.4375863e+00
   2.5600000e+02   4.2857300e+05   6.1503310e+06	   5.9306269e+00   1.4291425e+00
   2.5600000e+02   4.2863200e+05   6.1497730e+06	   6.1512289e+00   1.4403688e+00
   2.5600000e+02   4.2869200e+05   6.1492160e+06	   6.0949154e+00   1.4251910e+00
   2.5600000e+02   4.2875100e+05   6.1486580e+06	   6.0213666e+00   1.4023420e+00
   2.5600000e+02   4.2881100e+05   6.1481000e+06	   5.9313927e+00   1.3883965e+00
   2.5600000e+02   4.2887000e+05   6.1475430e+06	   7.3756037e+00   1.7342883e+00
   2.5600000e+02   4.2901400e+05   6.1514470e+06	   5.9807601e+00   1.4518800e+00
   2.5600000e+02   4.2907400e+05   6.1508890e+06	   6.1402092e+00   1.4752215e+00
   2.5600000e+02   4.2913300e+05   6.1503310e+06	   5.8419037e+00   1.4091625e+00
   2.5600000e+02   4.2919300e+05   6.1497730e+06	   6.0125751e+00   1.4100262e+00
   2.5600000e+02   4.2925200e+05   6.1492160e+06	   5.9850698e+00   1.4083434e+00
   2.5600000e+02   4.2931200e+05   6.1486580e+06	   6.0465379e+00   1.4389896e+00
   2.5600000e+02   4.2937100e+05   6.1481000e+06	   5.9492392e+00   1.3942372e+00
   2.5600000e+02   4.2943100e+05   6.1475430e+06	   7.2692051e+00   1.6822250e+00
   2.5800000e+02   4.2397400e+05   6.1514470e+06	   7.4288201e+00   1.5072223e+00
   2.5800000e+02   4.2403300e+05   6.1508890e+06	   7.6154132e+00   1.4847593e+00
   2.5800000e+02   4.2409200e+05   6.1503310e+06	   7.3546257e+00   1.5298284e+00
   2.5800000e+02   4.2415100e+05   6.1497730e+06	   7.4608631e+00   1.4969251e+00
   2.5800000e+02   4.2420900e+05   6.1492160e+06	   7.4786496e+00   1.4788995e+00
   2.5800000e+02   4.2426800e+05   6.1486580e+06	   7.6560903e+00   1.5046997e+00
   2.5800000e+02   4.2432700e+05   6.1481000e+06	   6.9869661e+00   1.3024253e+00
   2.5800000e+02   4.2438600e+05   6.1475430e+06	   7.4398813e+00   1.4349247e+00
   2.5800000e+02   4.2453400e+05   6.1514470e+06	   7.4167933e+00   1.5280089e+00
   2.5800000e+02   4.2459300e+05   6.1508890e+06	   7.6032419e+00   1.5041904e+00
   2.5800000e+02   4.2465200e+05   6.1503310e+06	   7.3437367e+00   1.5460292e+00
   2.5800000e+02   4.2471100e+05   6.1497730e+06	   7.4498205e+00   1.5130913e+00
   2.5800000e+02   4.2477000e+05   6.1492160e+06	   7.4102931e+00   1.4644870e+00
   2.5800000e+02   4.2482900e+05   6.1486580e+06	   7.5700483e+00   1.5022253e+00
   2.5800000e+02   4.2488800e+05   6.1481000e+06	   6.8631186e+00   1.3518761e+00
   2.5800000e+02   4.2494700e+05   6.1475430e+06	   7.3319125e+00   1.4682162e+00
   2.5800000e+02   4.2509400e+05   6.1514470e+06	   7.4100981e+00   1.5278962e+00
   2.5800000e+02   4.2515300e+05   6.1508890e+06	   7.5979657e+00   1.5032406e+00
   2.5800000e+02   4.2521200e+05   6.1503310e+06	   7.3403087e+00   1.5445939e+00
   2.5800000e+02   4.2527100e+05   6.1497730e+06	   7.4458957e+00   1.5103797e+00
   2.5800000e+02   4.2533000e+05   6.1492160e+06	   7.4075985e+00   1.4607750e+00
   2.5800000e+02   4.2538900e+05   6.1486580e+06	   7.5643835e+00   1.4982160e+00
   2.5800000e+02   4.2544800e+05   6.1481000e+06	   7.2896504e+00   1.4335120e+00
   2.5800000e+02   4.2550700e+05   6.1475430e+06	   7.3265142e+00   1.4632947e+00
   2.5800000e+02   4.2565400e+05   6.1514470e+06	   7.3963628e+00   1.5220274e+00
   2.5800000e+02   4.2571300e+05   6.1508890e+06	   7.5869637e+00   1.4977032e+00
   2.5800000e+02   4.2577200e+05   6.1503310e+06	   7.3312798e+00   1.5387406e+00
   2.5800000e+02   4.2583100e+05   6.1497730e+06	   7.4352989e+00   1.5040731e+00
   2.5800000e+02   4.2589000e+05   6.1492160e+06	   7.3963776e+00   1.4542323e+00
   2.5800000e+02   4.2594900e+05   6.1486580e+06	   7.5556440e+00   1.4917313e+00
   2.5800000e+02   4.2600900e+05   6.1481000e+06	   7.4514337e+00   1.4605236e+00
   2.5800000e+02   4.2606800e+05   6.1475430e+06	   7.3567142e+00   1.4849193e+00
   2.5800000e+02   4.2621400e+05   6.1514470e+06	   6.9466763e+00   1.4140093e+00
   2.5800000e+02   4.2627300e+05   6.1508890e+06	   7.1712885e+00   1.4068136e+00
   2.5800000e+02   4.2633200e+05   6.1503310e+06	   6.9414053e+00   1.4387276e+00
   2.5800000e+02   4.2639200e+05   6.1497730e+06	   7.0578322e+00   1.3663526e+00
   2.5800000e+02   4.2645100e+05   6.1492160e+06	   6.6598496e+00   1.2610022e+00
   2.5800000e+02   4.2651000e+05   6.1486580e+06	   7.1091509e+00   1.3553207e+00
   2.5800000e+02   4.2656900e+05   6.1481000e+06	   7.1449771e+00   1.3925741e+00
   2.5800000e+02   4.2662800e+05   6.1475430e+06	   7.3545332e+00   1.4847381e+00
   2.5800000e+02   4.2677400e+05   6.1514470e+06	   6.3985515e+00   1.3194746e+00
   2.5800000e+02   4.2683300e+05   6.1508890e+06	   6.5739946e+00   1.3075002e+00
   2.5800000e+02   4.2689300e+05   6.1503310e+06	   6.4563761e+00   1.3174183e+00
   2.5800000e+02   4.2695200e+05   6.1497730e+06	   6.4535437e+00   1.2676717e+00
   2.5800000e+02   4.2701100e+05   6.1492160e+06	   6.0967631e+00   1.1749152e+00
   2.5800000e+02   4.2707000e+05   6.1486580e+06	   6.4804702e+00   1.2507575e+00
   2.5800000e+02   4.2713000e+05   6.1481000e+06	   6.4730358e+00   1.2670571e+00
   2.5800000e+02   4.2718900e+05   6.1475430e+06	   7.4570546e+00   1.4657852e+00
   2.5800000e+02   4.2733400e+05   6.1514470e+06	   6.3349495e+00   1.3120788e+00
   2.5800000e+02   4.2739300e+05   6.1508890e+06	   6.4965000e+00   1.2996300e+00
   2.5800000e+02   4.2745300e+05   6.1503310e+06	   6.3727126e+00   1.3080356e+00
   2.5800000e+02   4.2751200e+05   6.1497730e+06	   6.3633208e+00   1.2600459e+00
   2.5800000e+02   4.2757100e+05   6.1492160e+06	   6.0049143e+00   1.1688904e+00
   2.5800000e+02   4.2763100e+05   6.1486580e+06	   6.3986869e+00   1.2829559e+00
   2.5800000e+02   4.2769000e+05   6.1481000e+06	   6.3500266e+00   1.2594238e+00
   2.5800000e+02   4.2774900e+05   6.1475430e+06	   7.4539709e+00   1.4679768e+00
   2.5800000e+02   4.2789400e+05   6.1514470e+06	   6.3237567e+00   1.3053955e+00
   2.5800000e+02   4.2795300e+05   6.1508890e+06	   6.4849768e+00   1.2941774e+00
   2.5800000e+02   4.2801300e+05   6.1503310e+06	   6.3622284e+00   1.3034246e+00
   2.5800000e+02   4.2807200e+05   6.1497730e+06	   6.3508253e+00   1.2570853e+00
   2.5800000e+02   4.2813200e+05   6.1492160e+06	   6.1976757e+00   1.2561865e+00
   2.5800000e+02   4.2819100e+05   6.1486580e+06	   6.3806119e+00   1.2817789e+00
   2.5800000e+02   4.2825000e+05   6.1481000e+06	   6.3371038e+00   1.2628262e+00
   2.5800000e+02   4.2831000e+05   6.1475430e+06	   7.4110584e+00   1.4428183e+00
   2.5800000e+02   4.2845400e+05   6.1514470e+06	   6.2780347e+00   1.2852424e+00
   2.5800000e+02   4.2851300e+05   6.1508890e+06	   6.4481430e+00   1.2778257e+00
   2.5800000e+02   4.2857300e+05   6.1503310e+06	   6.3263164e+00   1.2884178e+00
   2.5800000e+02   4.2863200e+05   6.1497730e+06	   6.3195963e+00   1.2453073e+00
   2.5800000e+02   4.2869200e+05   6.1492160e+06	   6.1703363e+00   1.2476894e+00
   2.5800000e+02   4.2875100e+05   6.1486580e+06	   6.3560719e+00   1.2753046e+00
   2.5800000e+02   4.2881100e+05   6.1481000e+06	   5.9839063e+00   1.1646692e+00
   2.5800000e+02   4.2887000e+05   6.1475430e+06	   7.4113526e+00   1.4478269e+00
   2.5800000e+02   4.2901400e+05   6.1514470e+06	   6.0624671e+00   1.2296716e+00
   2.5800000e+02   4.2907400e+05   6.1508890e+06	   6.1198363e+00   1.2143569e+00
   2.5800000e+02   4.2913300e+05   6.1503310e+06	   6.1297007e+00   1.2413646e+00
   2.5800000e+02   4.2919300e+05   6.1497730e+06	   6.2633095e+00   1.2251805e+00
   2.5800000e+02   4.2925200e+05   6.1492160e+06	   5.9956517e+00   1.2132386e+00
   2.5800000e+02   4.2931200e+05   6.1486580e+06	   6.2880340e+00   1.2629334e+00
   2.5800000e+02   4.2937100e+05   6.1481000e+06	   6.0022721e+00   1.1711662e+00
   2.5800000e+02   4.2943100e+05   6.1475430e+06	   7.3304634e+00   1.4820544e+00
   2.6000000e+02   4.2397400e+05   6.1514470e+06	   7.3600445e+00   1.2204950e+00
   2.6000000e+02   4.2403300e+05   6.1508890e+06	   7.5256734e+00   1.2287617e+00
   2.6000000e+02   4.2409200e+05   6.1503310e+06	   7.5908794e+00   1.3079146e+00
   2.6000000e+02   4.2415100e+05   6.1497730e+06	   7.4020553e+00   1.1721690e+00
   2.6000000e+02   4.2420900e+05   6.1492160e+06	   7.5927119e+00   1.2421562e+00
   2.6000000e+02   4.2426800e+05   6.1486580e+06	   7.7790594e+00   1.2603073e+00
   2.6000000e+02   4.2432700e+05   6.1481000e+06	   6.9876251e+00   1.0658163e+00
   2.6000000e+02   4.2438600e+05   6.1475430e+06	   7.3778758e+00   1.1487319e+00
   2.6000000e+02   4.2453400e+05   6.1514470e+06	   7.3127289e+00   1.2495620e+00
   2.6000000e+02   4.2459300e+05   6.1508890e+06	   7.4798417e+00   1.2585152e+00
   2.6000000e+02   4.2465200e+05   6.1503310e+06	   7.5371871e+00   1.3311359e+00
   2.6000000e+02   4.2471100e+05   6.1497730e+06	   7.3458681e+00   1.1982205e+00
   2.6000000e+02   4.2477000e+05   6.1492160e+06	   7.4165707e+00   1.2229139e+00
   2.6000000e+02   4.2482900e+05   6.1486580e+06	   7.6136026e+00   1.2273171e+00
   2.6000000e+02   4.2488800e+05   6.1481000e+06	   6.8299527e+00   1.1197313e+00
   2.6000000e+02   4.2494700e+05   6.1475430e+06	   7.2528658e+00   1.2132181e+00
   2.6000000e+02   4.2509400e+05   6.1514470e+06	   7.3098459e+00   1.2494471e+00
   2.6000000e+02   4.2515300e+05   6.1508890e+06	   7.4773717e+00   1.2572806e+00
   2.6000000e+02   4.2521200e+05   6.1503310e+06	   7.5362530e+00   1.3296286e+00
   2.6000000e+02   4.2527100e+05   6.1497730e+06	   7.3442035e+00   1.1953228e+00
   2.6000000e+02   4.2533000e+05   6.1492160e+06	   7.4140143e+00   1.2184416e+00
   2.6000000e+02   4.2538900e+05   6.1486580e+06	   7.6079278e+00   1.2235537e+00
   2.6000000e+02   4.2544800e+05   6.1481000e+06	   7.2536187e+00   1.1951813e+00
   2.6000000e+02   4.2550700e+05   6.1475430e+06	   7.2467427e+00   1.2068665e+00
   2.6000000e+02   4.2565400e+05   6.1514470e+06	   7.3008399e+00   1.2477744e+00
   2.6000000e+02   4.2571300e+05   6.1508890e+06	   7.4687090e+00   1.2551839e+00
   2.6000000e+02   4.2577200e+05   6.1503310e+06	   7.5283871e+00   1.3270046e+00
   2.6000000e+02   4.2583100e+05   6.1497730e+06	   7.3370404e+00   1.1926510e+00
   2.6000000e+02   4.2589000e+05   6.1492160e+06	   7.4061704e+00   1.2154175e+00
   2.6000000e+02   4.2594900e+05   6.1486580e+06	   7.6017022e+00   1.2203914e+00
   2.6000000e+02   4.2600900e+05   6.1481000e+06	   7.5159860e+00   1.2329974e+00
   2.6000000e+02   4.2606800e+05   6.1475430e+06	   7.5379896e+00   1.2651862e+00
   2.6000000e+02   4.2621400e+05   6.1514470e+06	   7.2387104e+00   1.2287784e+00
   2.6000000e+02   4.2627300e+05   6.1508890e+06	   7.4183059e+00   1.2380792e+00
   2.6000000e+02   4.2633200e+05   6.1503310e+06	   7.4815207e+00   1.3100410e+00
   2.6000000e+02   4.2639200e+05   6.1497730e+06	   7.7615881e+00   1.2223479e+00
   2.6000000e+02   4.2645100e+05   6.1492160e+06	   6.8923578e+00   1.0908676e+00
   2.6000000e+02   4.2651000e+05   6.1486580e+06	   7.5530090e+00   1.2481467e+00
   2.6000000e+02   4.2656900e+05   6.1481000e+06	   7.4799466e+00   1.2218623e+00
   2.6000000e+02   4.2662800e+05   6.1475430e+06	   7.5322094e+00   1.2651421e+00
   2.6000000e+02   4.2677400e+05   6.1514470e+06	   6.6842413e+00   1.1279268e+00
   2.6000000e+02   4.2683300e+05   6.1508890e+06	   6.9189401e+00   1.1412179e+00
   2.6000000e+02   4.2689300e+05   6.1503310e+06	   6.9360385e+00   1.1321188e+00
   2.6000000e+02   4.2695200e+05   6.1497730e+06	   7.2472787e+00   1.1368412e+00
   2.6000000e+02   4.2701100e+05   6.1492160e+06	   6.4812150e+00   1.0249033e+00
   2.6000000e+02   4.2707000e+05   6.1486580e+06	   7.1064291e+00   1.1711909e+00
   2.6000000e+02   4.2713000e+05   6.1481000e+06	   6.9827495e+00   1.1189827e+00
   2.6000000e+02   4.2718900e+05   6.1475430e+06	   7.4893503e+00   1.1819900e+00
   2.6000000e+02   4.2733400e+05   6.1514470e+06	   6.2325888e+00   1.0691777e+00
   2.6000000e+02   4.2739300e+05   6.1508890e+06	   6.4475474e+00   1.0760717e+00
   2.6000000e+02   4.2745300e+05   6.1503310e+06	   6.4251757e+00   1.0654399e+00
   2.6000000e+02   4.2751200e+05   6.1497730e+06	   6.7075791e+00   1.0692731e+00
   2.6000000e+02   4.2757100e+05   6.1492160e+06	   5.9987249e+00   9.6964914e-01
   2.6000000e+02   4.2763100e+05   6.1486580e+06	   6.3696713e+00   1.0391781e+00
   2.6000000e+02   4.2769000e+05   6.1481000e+06	   6.4475074e+00   1.0525272e+00
   2.6000000e+02   4.2774900e+05   6.1475430e+06	   7.4859786e+00   1.1850730e+00
   2.6000000e+02   4.2789400e+05   6.1514470e+06	   6.1527643e+00   1.0610700e+00
