RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 7.48871400E-08   2.47952289E-06   5.42058331E-07   4.07518797E-07   2.70992871E-07   1.17605836E-07   9.23122789E-05   9.64298630E+00   -1.90911627E+00   -9.09637567E-03   1.06902063E-01   9.67935848E+00   -1.88718164E+00   -3.82949896E-02   1.06565453E-01   1.68630946E+00   2.14085700E+06   9.58361435E+00   1.68634927E+00   2.14238125E+06   9.59891510E+00 
0 10 9.43439886E-08   1.66971358E-06   7.69100780E-07   7.34782702E-07   3.10933984E-07   1.22539068E-09   1.07392111E-06   9.34299660E+00   -1.95266616E+00   -1.66099280E-01   1.10195853E-01   9.35385323E+00   -1.82985187E+00   -2.91014284E-01   1.10357516E-01   1.67631567E+00   2.06385112E+06   8.85736561E+00   1.67656374E+00   2.06150400E+06   8.84850216E+00 
0 20 5.11063156E-08   1.20669142E-06   5.87504871E-07   4.64334562E-07   1.92093808E-07   1.23458155E-09   1.11129793E-06   9.64863205E+00   -2.09565067E+00   -2.62706161E-01   1.06825531E-01   9.70678234E+00   -1.86106527E+00   -3.65834296E-01   1.06704034E-01   1.67912340E+00   2.03468538E+06   8.74723244E+00   1.67874157E+00   2.03904412E+06   8.76369190E+00 
0 30 4.37594352E-08   1.00614352E-06   4.68026769E-07   4.08778277E-07   1.37629698E-07   9.73968795E-10   1.00331351E-06   9.45757294E+00   -1.97537851E+00   -3.10864061E-01   1.09379262E-01   9.46594429E+00   -1.91793644E+00   -4.32130069E-01   1.09410979E-01   1.68431258E+00   1.92862225E+06   8.34673023E+00   1.68420517E+00   1.93608088E+06   8.37489414E+00 
0 40 2.76311507E-08   8.96154745E-07   4.15747650E-07   4.03448041E-07   9.01657344E-08   8.61653748E-10   8.46153739E-07   9.41170692E+00   -1.95600557E+00   -3.04649323E-01   1.10213324E-01   9.47380066E+00   -1.91421342E+00   -3.82229894E-01   1.09590270E-01   1.68381858E+00   1.87059638E+06   8.12761879E+00   1.68406355E+00   1.88021900E+06   8.16395473E+00 
0 50 1.99682813E-08   8.01375108E-07   3.52807461E-07   3.41177184E-07   6.01662720E-08   8.00869593E-10   7.06158801E-07   9.33383369E+00   -1.90857077E+00   -3.33225697E-01   1.11448340E-01   9.43647957E+00   -1.93252301E+00   -3.64846408E-01   1.10225759E-01   1.68174827E+00   1.82453975E+06   7.95370579E+00   1.68246281E+00   1.83715050E+06   8.00132465E+00 
0 60 1.75625807E-08   6.85938176E-07   3.06334528E-07   2.90776569E-07   5.09082945E-08   7.63824115E-10   6.12384895E-07   9.21297169E+00   -1.89239848E+00   -3.39270741E-01   1.13073260E-01   9.35044384E+00   -1.92911232E+00   -3.53863716E-01   1.11389898E-01   1.67913699E+00   1.78901612E+06   7.81956530E+00   1.68010318E+00   1.80082650E+06   7.86416245E+00 
0 70 1.26409390E-08   5.82400901E-07   2.71470526E-07   2.56169102E-07   3.64421062E-08   7.35002170E-10   5.35262586E-07   9.14656734E+00   -1.89879584E+00   -3.21562231E-01   1.13998055E-01   9.31026363E+00   -1.90872085E+00   -3.28471899E-01   1.12063937E-01   1.67720151E+00   1.76825162E+06   7.74115705E+00   1.67870176E+00   1.78405212E+06   7.80082083E+00 
0 80 9.60155067E-09   5.29832278E-07   2.43727300E-07   2.36617737E-07   2.81367907E-08   7.03056169E-10   4.67777767E-07   9.06525898E+00   -1.91133595E+00   -3.09371382E-01   1.15043007E-01   9.27841663E+00   -1.90271890E+00   -3.09212774E-01   1.12555973E-01   1.67609596E+00   1.74358075E+06   7.66173887E+00   1.67791748E+00   1.77556350E+06   7.76876736E+00 
0 90 8.73549588E-09   4.88778028E-07   2.14649219E-07   2.17870820E-07   2.66674842E-08   6.77692069E-10   4.12849261E-07   8.96923256E+00   -1.92732239E+00   -3.15656006E-01   1.16225675E-01   9.24453068E+00   -1.89289236E+00   -3.09936821E-01   1.13034442E-01   1.67871797E+00   1.70059200E+06   7.56782818E+00   1.67710888E+00   1.76733262E+06   7.73768711E+00 
0 100 7.15443482E-09   4.43676697E-07   1.80692055E-07   1.98313501E-07   2.09851887E-08   6.50229759E-10   3.69110211E-07   8.87137127E+00   -1.93960559E+00   -3.43666315E-01   1.17427051E-01   9.20074368E+00   -1.88849711E+00   -3.29982281E-01   1.13580368E-01   1.68081760E+00   1.65631450E+06   7.47110224E+00   1.67601144E+00   1.75686088E+06   7.69814491E+00 
0 110 6.24042640E-09   4.00252276E-07   1.52567480E-07   1.76010360E-07   1.70635861E-08   6.21444896E-10   3.35683438E-07   8.77626228E+00   -1.94954455E+00   -3.67828250E-01   1.18605740E-01   9.16278267E+00   -1.88685346E+00   -3.47764075E-01   1.14033736E-01   1.68221176E+00   1.61553562E+06   7.38201904E+00   1.67623401E+00   1.74153050E+06   7.65725994E+00 
0 120 5.70759706E-09   3.66380931E-07   1.32893007E-07   1.53514208E-07   1.52146988E-08   5.93146698E-10   3.09747492E-07   8.67914581E+00   -1.96204209E+00   -3.71054500E-01   1.19835787E-01   9.13871956E+00   -1.88223422E+00   -3.50742400E-01   1.14333101E-01   1.68305910E+00   1.57666875E+06   7.29711294E+00   1.67718053E+00   1.72691775E+06   7.62533808E+00 
0 130 4.89723950E-09   3.40102105E-07   1.17384708E-07   1.32358721E-07   1.31697195E-08   5.64018998E-10   2.87762532E-07   8.56869507E+00   -1.97738993E+00   -3.59012783E-01   1.21274598E-01   9.12027740E+00   -1.87762713E+00   -3.41046631E-01   1.14578336E-01   1.68344414E+00   1.53544125E+06   7.20704985E+00   1.67793024E+00   1.71454125E+06   7.59830093E+00 
0 140 4.43583525E-09   3.14525749E-07   1.03656248E-07   1.13669081E-07   1.26598962E-08   5.34318256E-10   2.67577491E-07   8.44869614E+00   -1.99146175E+00   -3.45276684E-01   1.22887067E-01   9.10496616E+00   -1.87238252E+00   -3.24935764E-01   1.14799313E-01   1.68328309E+00   1.49251288E+06   7.11327076E+00   1.67853308E+00   1.70396538E+06   7.57519770E+00 
0 150 4.19385993E-09   2.89653059E-07   9.22314598E-08   9.92527802E-08   1.21743442E-08   5.06691522E-10   2.49079960E-07   8.32996941E+00   -2.00185037E+00   -3.37613642E-01   1.24533474E-01   9.09271812E+00   -1.86729634E+00   -3.10869008E-01   1.14987172E-01   1.68259847E+00   1.45170588E+06   7.02412605E+00   1.67896998E+00   1.69588962E+06   7.55755568E+00 
0 160 3.82881993E-09   2.69542198E-07   8.30992519E-08   8.86131701E-08   1.06482316E-08   4.83536156E-10   2.32307272E-07   8.21579456E+00   -2.00932765E+00   -3.32931161E-01   1.26164064E-01   9.08095264E+00   -1.86243546E+00   -3.03683519E-01   1.15165696E-01   1.68150210E+00   1.41390488E+06   6.94154835E+00   1.67931056E+00   1.68931638E+06   7.54319620E+00 
0 170 3.36008577E-09   2.54285396E-07   7.52772351E-08   8.11397101E-08   8.91216434E-09   4.65135541E-10   2.16971102E-07   8.10297585E+00   -2.01511908E+00   -3.26879799E-01   1.27820581E-01   9.06889343E+00   -1.85829782E+00   -3.02121073E-01   1.15339629E-01   1.68001938E+00   1.37735800E+06   6.86171007E+00   1.67960203E+00   1.68347550E+06   7.53043652E+00 
0 180 2.91888536E-09   2.40922390E-07   6.83783270E-08   7.42761372E-08   7.64660602E-09   4.50427889E-10   2.02714020E-07   7.99127579E+00   -2.01892734E+00   -3.19398403E-01   1.29508391E-01   9.05757713E+00   -1.85535276E+00   -3.02586645E-01   1.15496047E-01   1.67815542E+00   1.34140750E+06   6.78317499E+00   1.67985845E+00   1.67814975E+06   7.51880217E+00 
0 190 2.60733457E-09   2.27911386E-07   6.28482724E-08   6.73819756E-08   6.95603264E-09   4.38455355E-10   1.89253782E-07   7.88490677E+00   -2.01984453E+00   -3.11575800E-01   1.31166369E-01   9.04759312E+00   -1.85342872E+00   -3.02069724E-01   1.15630813E-01   1.67601204E+00   1.30725225E+06   6.70856142E+00   1.68008697E+00   1.67324075E+06   7.50807858E+00 
0 200 2.47272380E-09   2.15131124E-07   5.83339101E-08   6.05659025E-08   6.78085277E-09   4.28493324E-10   1.76421196E-07   7.78999901E+00   -2.01818490E+00   -3.03637087E-01   1.32692948E-01   9.03923607E+00   -1.85195959E+00   -2.99588531E-01   1.15744367E-01   1.66206527E+00   1.27415562E+06   6.64425659E+00   1.68028605E+00   1.66882975E+06   7.49844217E+00 
0 210 2.32334885E-09   2.04366714E-07   5.44855716E-08   5.38376952E-08   6.38406883E-09   4.19913465E-10   1.64276528E-07   7.70327187E+00   -2.01317787E+00   -2.96466887E-01   1.34135127E-01   9.03177738E+00   -1.85035336E+00   -2.95728832E-01   1.15848087E-01   1.64673686E+00   1.24478800E+06   6.58923912E+00   1.68046761E+00   1.66468288E+06   7.48938322E+00 
0 220 2.13254658E-09   1.95206724E-07   5.13775831E-08   4.76553339E-08   5.79154147E-09   4.11822465E-10   1.52768919E-07   7.62553692E+00   -2.00438213E+00   -2.92083085E-01   1.35474324E-01   9.02375793E+00   -1.84827256E+00   -2.91630775E-01   1.15960069E-01   1.63351870E+00   1.21942312E+06   6.54172039E+00   1.68065119E+00   1.66035912E+06   7.47993803E+00 
0 230 1.97197636E-09   1.86286584E-07   4.88824909E-08   4.22611279E-08   5.33821698E-09   4.03835521E-10   1.41861150E-07   7.55850267E+00   -1.99158895E+00   -2.92151958E-01   1.36676699E-01   9.01488113E+00   -1.84566236E+00   -2.88217813E-01   1.16083205E-01   1.62215626E+00   1.19758925E+06   6.50081682E+00   1.68083656E+00   1.65584762E+06   7.47008228E+00 
0 240 1.89400384E-09   1.77618375E-07   4.67563979E-08   3.79660214E-08   5.23147126E-09   3.95988020E-10   1.31477179E-07   7.50198317E+00   -1.97463202E+00   -2.96947032E-01   1.37739003E-01   9.00607586E+00   -1.84285605E+00   -2.85715699E-01   1.16204843E-01   1.61237013E+00   1.17876188E+06   6.46554565E+00   1.68100488E+00   1.65160888E+06   7.46082258E+00 
0 250 1.82895477E-09   1.69431928E-07   4.48347528E-08   3.46915989E-08   5.20754240E-09   3.88460403E-10   1.21583255E-07   7.45696163E+00   -1.95443189E+00   -3.06131363E-01   1.38634011E-01   8.99836636E+00   -1.84029114E+00   -2.83829629E-01   1.16311550E-01   1.60415781E+00   1.16294662E+06   6.43591738E+00   1.68114090E+00   1.64807812E+06   7.45310926E+00 
0 260 1.70898717E-09   1.61682024E-07   4.32277751E-08   3.21770983E-08   4.99449904E-09   3.81527726E-10   1.12376888E-07   7.42281914E+00   -1.93187988E+00   -3.19486231E-01   1.39361680E-01   8.99188995E+00   -1.83819735E+00   -2.82232910E-01   1.16401628E-01   1.59734535E+00   1.14981612E+06   6.41131878E+00   1.68124664E+00   1.64526025E+06   7.44695377E+00 
0 270 1.56506574E-09   1.54356314E-07   4.19772554E-08   3.00821306E-08   4.68554440E-09   3.75388776E-10   1.03926283E-07   7.39830112E+00   -1.90768290E+00   -3.36189002E-01   1.39936090E-01   8.98603535E+00   -1.83659542E+00   -2.80835688E-01   1.16483107E-01   1.59164321E+00   1.13881775E+06   6.39071465E+00   1.68133640E+00   1.64281675E+06   7.44161558E+00 
0 280 1.45562407E-09   1.47449128E-07   4.09488088E-08   2.80884649E-08   4.42806147E-09   3.70297099E-10   9.63706412E-08   7.38231134E+00   -1.88237107E+00   -3.54830027E-01   1.40372261E-01   8.98030567E+00   -1.83537400E+00   -2.79583812E-01   1.16562858E-01   1.58677816E+00   1.12942850E+06   6.37312460E+00   1.68142188E+00   1.64044050E+06   7.43642473E+00 
0 290 1.38107059E-09   1.40944081E-07   3.99546991E-08   2.61711222E-08   4.15851753E-09   3.66394470E-10   8.97182773E-08   7.37349272E+00   -1.85646856E+00   -3.73881698E-01   1.40691996E-01   8.97460651E+00   -1.83428693E+00   -2.78333992E-01   1.16642870E-01   1.58252919E+00   1.12122388E+06   6.35775423E+00   1.68150687E+00   1.63802738E+06   7.43115330E+00 
0 300 1.32533429E-09   1.34741313E-07   3.88891017E-08   2.45281537E-08   3.83571219E-09   3.63659214E-10   8.37751983E-08   7.37061214E+00   -1.83068061E+00   -3.92185390E-01   1.40915349E-01   8.96911049E+00   -1.83314598E+00   -2.77005404E-01   1.16721362E-01   1.57873344E+00   1.11389112E+06   6.34401703E+00   1.68158877E+00   1.63565050E+06   7.42596054E+00 
0 310 1.30056910E-09   1.28742442E-07   3.77412768E-08   2.31747208E-08   3.59192742E-09   3.62016250E-10   7.83397027E-08   7.37263536E+00   -1.80563605E+00   -4.09282774E-01   1.41059205E-01   8.96403503E+00   -1.83193803E+00   -2.75690883E-01   1.16795398E-01   1.57529318E+00   1.10724250E+06   6.33156109E+00   1.68166363E+00   1.63343388E+06   7.42111874E+00 
0 320 1.29909239E-09   1.22930459E-07   3.65223443E-08   2.20692087E-08   3.46477336E-09   3.61390751E-10   7.32969454E-08   7.37886763E+00   -1.78180659E+00   -4.24850941E-01   1.41134396E-01   8.95941830E+00   -1.83075392E+00   -2.74488449E-01   1.16863973E-01   1.57220137E+00   1.10126500E+06   6.32036304E+00   1.68173003E+00   1.63142575E+06   7.41673183E+00 
0 330 1.29352951E-09   1.17344442E-07   3.52090197E-08   2.11265050E-08   3.35047590E-09   3.61682656E-10   6.86320263E-08   7.38865042E+00   -1.75970531E+00   -4.38235253E-01   1.41151264E-01   8.95511436E+00   -1.82967901E+00   -2.73407638E-01   1.16928510E-01   1.56947911E+00   1.09600025E+06   6.31050014E+00   1.68178999E+00   1.62958300E+06   7.41270590E+00 
