RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 7.17356343E-08   2.13402814E-06   1.26615055E-06   4.10043668E-07   2.60112131E-07   1.19330807E-07   9.36881333E-05   8.54155064E+00   4.90997982E+00   -4.35954481E-02   1.06661811E-01   8.53838539E+00   4.91359425E+00   2.54708547E-02   1.06668137E-01   1.68637216E+00   2.14345175E+06   9.60966206E+00   1.68636596E+00   2.14314300E+06   9.60656357E+00 
0 10 8.86912446E-08   1.46716354E-06   1.00787929E-06   6.82931670E-07   2.94041939E-07   1.23520949E-09   1.07142239E-06   8.26622772E+00   4.67552376E+00   -2.66991258E-01   1.10727258E-01   8.20855999E+00   4.64822292E+00   2.05097541E-01   1.11317404E-01   1.67556739E+00   2.07072388E+06   8.88331699E+00   1.67551196E+00   2.07137088E+06   8.88602734E+00 
0 20 4.85079958E-08   1.05466415E-06   7.54642087E-07   4.56071092E-07   1.82050641E-07   1.22694377E-09   1.08316124E-06   8.63391495E+00   4.77683449E+00   -3.64518821E-01   1.06908970E-01   8.52242470E+00   4.85394287E+00   2.44339257E-01   1.07498467E-01   1.67848337E+00   2.04191038E+06   8.77451515E+00   1.67809844E+00   2.04606812E+06   8.79021549E+00 
0 30 4.05210159E-08   8.74795376E-07   6.09336325E-07   3.86206551E-07   1.28868550E-07   9.82677828E-10   9.77404170E-07   8.45264530E+00   4.65201283E+00   -3.84820461E-01   1.09579526E-01   8.30420589E+00   4.68196821E+00   2.59240299E-01   1.10896051E-01   1.68404531E+00   1.94414000E+06   8.40532589E+00   1.68392944E+00   1.94889950E+06   8.42329884E+00 
0 40 2.68448144E-08   7.62869377E-07   5.47255809E-07   3.88633453E-07   8.61843361E-08   8.62827476E-10   8.29602186E-07   8.44428158E+00   4.64102793E+00   -3.44457090E-01   1.09986693E-01   8.18193150E+00   4.67506170E+00   2.58956999E-01   1.12423494E-01   1.68423855E+00   1.88950788E+06   8.19903088E+00   1.68431628E+00   1.89523625E+06   8.22066116E+00 
0 50 1.88964062E-08   6.70928841E-07   4.79790287E-07   3.16969192E-07   5.80080588E-08   7.98846156E-10   6.95287724E-07   8.41456127E+00   4.64527512E+00   -3.68628770E-01   1.10540956E-01   8.15932274E+00   4.68110895E+00   2.12358788E-01   1.12938352E-01   1.68311048E+00   1.85079650E+06   8.05285358E+00   1.68335092E+00   1.85671575E+06   8.07520485E+00 
0 60 1.66253837E-08   5.76888681E-07   4.10956403E-07   2.76448901E-07   4.75824997E-08   7.55566720E-10   6.08375728E-07   8.33030033E+00   4.64924955E+00   -3.67008358E-01   1.11594938E-01   8.04803181E+00   4.62011242E+00   1.78333178E-01   1.14687622E-01   1.68134964E+00   1.81824000E+06   7.92991734E+00   1.68178105E+00   1.82507738E+06   7.95573568E+00 
0 70 1.19658035E-08   4.87299019E-07   3.53528634E-07   2.46451691E-07   3.47029818E-08   7.24015348E-10   5.33447349E-07   8.29772377E+00   4.64098263E+00   -3.49321991E-01   1.12192981E-01   7.99647522E+00   4.60001802E+00   1.74865603E-01   1.15521647E-01   1.68012583E+00   1.80111875E+06   7.86526585E+00   1.68070388E+00   1.80885025E+06   7.89446068E+00 
0 80 9.06427466E-09   4.33195282E-07   3.17886048E-07   2.26419886E-07   2.52221266E-08   6.92913116E-10   4.68622375E-07   8.27403545E+00   4.63660002E+00   -3.39329541E-01   1.12634912E-01   7.96781969E+00   4.57264566E+00   1.80110216E-01   1.16112873E-01   1.67939878E+00   1.79210125E+06   7.83121490E+00   1.67993534E+00   1.79868688E+06   7.85608339E+00 
0 90 7.72462005E-09   3.89894893E-07   2.86981731E-07   2.06791228E-07   2.12101678E-08   6.67190081E-10   4.15835018E-07   8.24339199E+00   4.61401463E+00   -3.26195866E-01   1.13204591E-01   7.93170309E+00   4.53724146E+00   1.86583057E-01   1.16782948E-01   1.67852104E+00   1.78204700E+06   7.79324961E+00   1.67908776E+00   1.78844450E+06   7.81740713E+00 
