RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 7.49975300E-08   2.49608433E-06   4.68435303E-07   4.07211900E-07   2.71364030E-07   1.17567694E-07   9.22822728E-05   9.70401096E+00   -1.57091701E+00   -9.74885095E-03   1.06899865E-01   9.73699665E+00   -1.54865587E+00   -3.80779468E-02   1.06589712E-01   1.68631184E+00   2.14093950E+06   9.58444214E+00   1.68634963E+00   2.14239875E+06   9.59909153E+00 
0 10 9.44131173E-08   1.68048803E-06   7.52646883E-07   7.36651373E-07   3.10937480E-07   1.22539179E-09   1.07412063E-06   9.41170979E+00   -1.62238526E+00   -1.58449993E-01   1.10131875E-01   9.41160107E+00   -1.50664961E+00   -2.83992559E-01   1.10359728E-01   1.67625093E+00   2.06445862E+06   8.85965919E+00   1.67652845E+00   2.06183925E+06   8.84976864E+00 
0 20 5.12156326E-08   1.21560947E-06   5.77201035E-07   4.64809631E-07   1.92505297E-07   1.23422472E-09   1.11136501E-06   9.73708630E+00   -1.75849533E+00   -2.39689991E-01   1.06604643E-01   9.77531052E+00   -1.52761400E+00   -3.49204421E-01   1.06600046E-01   1.67920172E+00   2.03377138E+06   8.74378109E+00   1.67892396E+00   2.03698038E+06   8.75589848E+00 
0 30 4.39249455E-08   1.01397063E-06   4.59948865E-07   4.10216273E-07   1.38114927E-07   9.73992997E-10   1.00410068E-06   9.55797386E+00   -1.64804864E+00   -2.88982153E-01   1.08968377E-01   9.54684353E+00   -1.59130716E+00   -4.07046556E-01   1.09197602E-01   1.68432331E+00   1.92768700E+06   8.34319782E+00   1.68424416E+00   1.93366938E+06   8.36578846E+00 
0 40 2.77025407E-08   9.02253248E-07   4.07807988E-07   4.04715507E-07   9.04752682E-08   8.61534233E-10   8.47377919E-07   9.52535439E+00   -1.62689376E+00   -2.76196063E-01   1.09649949E-01   9.57127953E+00   -1.58679938E+00   -3.53107482E-01   1.09195270E-01   1.68379855E+00   1.86991050E+06   8.12502956E+00   1.68401206E+00   1.87796850E+06   8.15545750E+00 
0 50 2.00602646E-08   8.07413926E-07   3.46803404E-07   3.42448487E-07   6.03820496E-08   8.01005817E-10   7.07399352E-07   9.46184158E+00   -1.58320379E+00   -3.08117270E-01   1.10691383E-01   9.54601192E+00   -1.60729814E+00   -3.32253724E-01   1.09700434E-01   1.68171668E+00   1.82402475E+06   7.95176077E+00   1.68234682E+00   1.83496212E+06   7.99306154E+00 
0 60 1.75923329E-08   6.91444825E-07   3.01726089E-07   2.92076066E-07   5.09797324E-08   7.63824726E-10   6.13380791E-07   9.35208988E+00   -1.56380284E+00   -3.19371849E-01   1.12169392E-01   9.46845913E+00   -1.60889590E+00   -3.22912425E-01   1.10754073E-01   1.67908823E+00   1.78845012E+06   7.81742859E+00   1.67996597E+00   1.79907462E+06   7.85754728E+00 
0 70 1.26532855E-08   5.87426598E-07   2.68194839E-07   2.57724395E-07   3.64459503E-08   7.34815819E-10   5.35969150E-07   9.29360771E+00   -1.57447505E+00   -3.02472293E-01   1.12977646E-01   9.43653297E+00   -1.59508359E+00   -2.99908489E-01   1.11306876E-01   1.67712593E+00   1.76750162E+06   7.73832512E+00   1.67856145E+00   1.78249350E+06   7.79493523E+00 
0 80 9.68582459E-09   5.35050219E-07   2.41237018E-07   2.37829326E-07   2.84329502E-08   7.03300418E-10   4.68270969E-07   9.21790600E+00   -1.58671117E+00   -2.90153205E-01   1.13939010E-01   9.41173649E+00   -1.59266853E+00   -2.79435188E-01   1.11701533E-01   1.67623043E+00   1.74158525E+06   7.65737963E+00   1.67778027E+00   1.77413200E+06   7.76336193E+00 
0 90 8.78228512E-09   4.94359313E-07   2.12389324E-07   2.19129703E-07   2.68944973E-08   6.78036238E-10   4.13094881E-07   9.12290955E+00   -1.60313332E+00   -2.95611501E-01   1.15090668E-01   9.38384914E+00   -1.58559978E+00   -2.77828723E-01   1.12091415E-01   1.67890489E+00   1.69711588E+06   7.56023455E+00   1.67695963E+00   1.76586488E+06   7.73214483E+00 
