RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 7.18239974E-08   2.32488355E-06   8.72389990E-07   4.10375833E-07   2.60689831E-07   1.19216907E-07   9.35985154E-05   9.24484825E+00   -3.38312912E+00   -4.40047421E-02   1.06743611E-01   9.23804855E+00   -3.37085438E+00   3.00348587E-02   1.06860504E-01   1.68635631E+00   2.14268750E+06   9.60199070E+00   1.68637133E+00   2.14340950E+06   9.60923958E+00 
0 10 8.91546179E-08   1.56393878E-06   8.37217442E-07   6.83080486E-07   2.95113466E-07   1.23851096E-09   1.08420636E-06   8.83238411E+00   -3.31748199E+00   -3.12999874E-01   1.11326091E-01   8.83188820E+00   -3.30705571E+00   2.73802578E-01   1.11481257E-01   1.67575860E+00   2.06899600E+06   8.87679291E+00   1.67566967E+00   2.06980175E+06   8.87983513E+00 
0 20 4.86682445E-08   1.12245743E-06   6.43714202E-07   4.52788015E-07   1.82464788E-07   1.20854482E-09   1.08088807E-06   9.14623451E+00   -3.46169114E+00   -4.72384810E-01   1.07756548E-01   9.10474682E+00   -3.43915963E+00   4.43616211E-01   1.08289815E-01   1.67857051E+00   2.04094962E+06   8.77088737E+00   1.67796838E+00   2.04744475E+06   8.79541302E+00 
0 30 4.06556033E-08   9.41203211E-07   5.08425501E-07   3.80840532E-07   1.28436184E-07   9.86164594E-10   9.88666443E-07   8.93911076E+00   -3.38897586E+00   -5.00380814E-01   1.10481001E-01   8.89754009E+00   -3.38133383E+00   5.52618802E-01   1.10908501E-01   1.68410516E+00   1.94137962E+06   8.39490223E+00   1.68390536E+00   1.94981362E+06   8.42675018E+00 
0 40 2.68468980E-08   8.24847575E-07   4.47542305E-07   3.86718796E-07   8.63838636E-08   8.62831473E-10   8.36079721E-07   8.90591431E+00   -3.36491227E+00   -4.32161450E-01   1.11215152E-01   8.83912468E+00   -3.30549502E+00   6.14283979E-01   1.12080984E-01   1.68420517E+00   1.88746038E+06   8.19129944E+00   1.68430173E+00   1.89401662E+06   8.21605587E+00 
0 50 1.90837408E-08   7.29703288E-07   3.85727105E-07   3.22820000E-07   5.89616249E-08   7.98774991E-10   7.00318822E-07   8.89912701E+00   -3.35411835E+00   -4.34290558E-01   1.11622639E-01   8.83320522E+00   -3.26920676E+00   6.02571309E-01   1.12600885E-01   1.68301570E+00   1.84861425E+06   8.04461288E+00   1.68326724E+00   1.85458575E+06   8.06716156E+00 
0 60 1.68711818E-08   6.28512964E-07   3.30734764E-07   2.78136071E-07   4.87482694E-08   7.53526519E-10   6.11054816E-07   8.79405785E+00   -3.29898095E+00   -4.38486040E-01   1.13212712E-01   8.76227379E+00   -3.20878696E+00   5.73932528E-01   1.13908440E-01   1.68116558E+00   1.81547088E+06   7.91946125E+00   1.68162823E+00   1.82259500E+06   7.94636250E+00 
0 70 1.19057546E-08   5.35389688E-07   2.85906395E-07   2.42551550E-07   3.47077780E-08   7.24679816E-10   5.35892809E-07   8.75337601E+00   -3.28334856E+00   -4.35399413E-01   1.13911085E-01   8.74231339E+00   -3.17416668E+00   5.61706841E-01   1.14497498E-01   1.67993653E+00   1.79870112E+06   7.85613680E+00   1.68046784E+00   1.80562488E+06   7.88228178E+00 
0 80 9.08055231E-09   4.78785864E-07   2.55948606E-07   2.24247913E-07   2.57910848E-08   6.92202407E-10   4.69373560E-07   8.71417999E+00   -3.27095819E+00   -4.35626298E-01   1.14540383E-01   8.72213936E+00   -3.17140317E+00   5.60688853E-01   1.14909969E-01   1.67909837E+00   1.78856812E+06   7.81787395E+00   1.67960393E+00   1.79457538E+06   7.84055805E+00 
0 90 7.87306575E-09   4.32226187E-07   2.30146227E-07   2.06566938E-07   2.19006981E-08   6.64272304E-10   4.16193188E-07   8.66814327E+00   -3.26229501E+00   -4.33068156E-01   1.15188651E-01   8.69361401E+00   -3.16650200E+00   5.57704329E-01   1.15383796E-01   1.67812431E+00   1.77775025E+06   7.77702475E+00   1.67870474E+00   1.78408612E+06   7.80094910E+00 
