RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 7.26437861E-08   2.42125998E-06   6.46337980E-07   4.01123003E-07   2.63174798E-07   1.18151121E-07   9.27452129E-05   9.55367565E+00   -2.42039490E+00   1.30079156E-02   1.06630638E-01   9.50714302E+00   -2.39763212E+00   3.81518155E-02   1.07172184E-01   1.68637419E+00   2.14355325E+06   9.61068344E+00   1.68634903E+00   2.14236975E+06   9.59880066E+00 
0 10 9.23621783E-08   1.62747756E-06   7.71572900E-07   7.06638787E-07   3.04190735E-07   1.22831445E-09   1.05591084E-06   9.23808289E+00   -2.43097520E+00   8.80188271E-02   1.10190324E-01   9.22019196E+00   -2.42367697E+00   1.56003386E-01   1.10338546E-01   1.67600858E+00   2.06670888E+06   8.86815643E+00   1.67568576E+00   2.06965712E+06   8.87928963E+00 
0 20 5.01231661E-08   1.17187074E-06   6.08540915E-07   4.57976341E-07   1.88189262E-07   1.24766453E-09   1.11064617E-06   9.56409168E+00   -2.57712388E+00   2.30395079E-01   1.06524073E-01   9.62196827E+00   -2.58049774E+00   3.61853123E-01   1.05909489E-01   1.67796361E+00   2.04749425E+06   8.79560089E+00   1.67811334E+00   2.04590988E+06   8.78961754E+00 
0 30 4.27294040E-08   9.78514663E-07   4.75191911E-07   3.97522541E-07   1.35091454E-07   9.81926207E-10   1.00143450E-06   9.36291599E+00   -2.48695636E+00   3.33880991E-01   1.09152265E-01   9.43833637E+00   -2.50960994E+00   4.30370599E-01   1.08245336E-01   1.68409061E+00   1.94207062E+06   8.39751244E+00   1.68395853E+00   1.94776400E+06   8.41901112E+00 
0 40 2.80319910E-08   8.69686744E-07   4.22184314E-07   3.97168634E-07   9.05076405E-08   8.64911698E-10   8.50283470E-07   9.35728168E+00   -2.45058465E+00   3.93156052E-01   1.09536849E-01   9.37766266E+00   -2.46085334E+00   4.67495710E-01   1.09265536E-01   1.68414414E+00   1.88411100E+06   8.17865181E+00   1.68431044E+00   1.89473425E+06   8.21876621E+00 
0 50 1.97594900E-08   7.76888385E-07   3.63403927E-07   3.30518390E-07   6.03466148E-08   8.04664002E-10   7.17000546E-07   9.33915234E+00   -2.38298702E+00   3.98853064E-01   1.10174149E-01   9.38049221E+00   -2.37826943E+00   4.44445163E-01   1.09727062E-01   1.68266368E+00   1.84109925E+06   8.01623631E+00   1.68331230E+00   1.85572150E+06   8.07145023E+00 
0 60 1.69312795E-08   6.69085296E-07   3.14962421E-07   2.82701762E-07   4.90200698E-08   7.62000463E-10   6.22480002E-07   9.27376366E+00   -2.31929374E+00   3.89035076E-01   1.11260079E-01   9.28998375E+00   -2.30855703E+00   4.34297740E-01   1.11113496E-01   1.68042910E+00   1.80510550E+06   7.88032007E+00   1.68158019E+00   1.82183025E+06   7.94347429E+00 
0 70 1.24124329E-08   5.69207657E-07   2.75511297E-07   2.55735898E-07   3.58255008E-08   7.29769467E-10   5.45201601E-07   9.23331642E+00   -2.27705240E+00   4.08373713E-01   1.11949593E-01   9.24225903E+00   -2.26223111E+00   4.40801561E-01   1.11911461E-01   1.67886794E+00   1.78592438E+06   7.80789089E+00   1.68033218E+00   1.80381525E+06   7.87544823E+00 
0 80 9.50492396E-09   5.10643758E-07   2.47636905E-07   2.33446883E-07   2.69872622E-08   7.01344260E-10   4.78186564E-07   9.20301819E+00   -2.26255131E+00   4.27791566E-01   1.12382308E-01   9.22548389E+00   -2.25089979E+00   4.47132528E-01   1.12202719E-01   1.67764080E+00   1.77269275E+06   7.75792742E+00   1.67945862E+00   1.79281688E+06   7.83391762E+00 
0 90 8.10654655E-09   4.63497315E-07   2.22173284E-07   2.13223586E-07   2.32358115E-08   6.74064971E-10   4.21457543E-07   9.15100574E+00   -2.27093053E+00   4.24670041E-01   1.12966590E-01   9.19306278E+00   -2.25900435E+00   4.43672776E-01   1.12566419E-01   1.67606759E+00   1.75737862E+06   7.70009947E+00   1.67847025E+00   1.78148888E+06   7.79114199E+00 
