RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 7.19244824E-08   2.28093813E-06   9.70263272E-07   3.97908423E-07   2.60957790E-07   1.19244405E-07   9.36200231E-05   9.13928986E+00   3.67299581E+00   -4.71198894E-02   1.06687553E-01   9.13766575E+00   3.67590904E+00   3.04313656E-02   1.06689729E-01   1.68635225E+00   2.14251125E+06   9.60022068E+00   1.68635821E+00   2.14277425E+06   9.60286140E+00 
0 10 8.94148116E-08   1.55114196E-06   8.72570524E-07   6.81691915E-07   2.96115616E-07   1.23635502E-09   1.07475967E-06   8.82446003E+00   3.49073792E+00   -2.73168743E-01   1.10800683E-01   8.78211308E+00   3.46074820E+00   2.00045407E-01   1.11254610E-01   1.67614329E+00   2.06546250E+06   8.86345005E+00   1.67586935E+00   2.06798762E+06   8.87298489E+00 
0 20 4.86972915E-08   1.11148393E-06   6.69899293E-07   4.54519238E-07   1.82915201E-07   1.22224197E-09   1.08275083E-06   9.18651867E+00   3.55605936E+00   -3.90436113E-01   1.07078075E-01   9.12113762E+00   3.62426686E+00   2.41614804E-01   1.07416563E-01   1.67847955E+00   2.04195238E+06   8.77467346E+00   1.67816281E+00   2.04538162E+06   8.78762341E+00 
0 30 4.08876559E-08   9.27564145E-07   5.32221179E-07   3.83245492E-07   1.29663817E-07   9.83417792E-10   9.82006327E-07   8.95737743E+00   3.46119905E+00   -4.08780247E-01   1.10089548E-01   8.90297031E+00   3.50974154E+00   2.77657211E-01   1.10448800E-01   1.68410492E+00   1.94138938E+06   8.39493942E+00   1.68396890E+00   1.94735200E+06   8.41745472E+00 
0 40 2.69180447E-08   8.08146410E-07   4.82680377E-07   3.87559879E-07   8.64048886E-08   8.62522387E-10   8.32219428E-07   8.93888283E+00   3.45913935E+00   -3.52095991E-01   1.10566847E-01   8.80382919E+00   3.53621149E+00   2.81359971E-01   1.11641638E-01   1.68419838E+00   1.88706688E+06   8.18981361E+00   1.68429565E+00   1.89354088E+06   8.21426010E+00 
0 50 1.90903204E-08   7.11956602E-07   4.22050505E-07   3.16806336E-07   5.85868598E-08   7.98329847E-10   6.96974155E-07   8.90167332E+00   3.46015072E+00   -3.82706404E-01   1.11245401E-01   8.78705406E+00   3.55132174E+00   2.35745892E-01   1.12060234E-01   1.68297970E+00   1.84780575E+06   8.04156017E+00   1.68327224E+00   1.85470975E+06   8.06762981E+00 
0 60 1.68044121E-08   6.11942369E-07   3.61063684E-07   2.76800847E-07   4.81587392E-08   7.54931562E-10   6.10003383E-07   8.81060982E+00   3.46999550E+00   -3.90999198E-01   1.12412237E-01   8.67974186E+00   3.51738191E+00   2.03695983E-01   1.13593146E-01   1.68108082E+00   1.81422175E+06   7.91474438E+00   1.68160629E+00   1.82224450E+06   7.94503832E+00 
0 70 1.20505694E-08   5.18437162E-07   3.13638708E-07   2.46153604E-07   3.51058169E-08   7.24212357E-10   5.35168397E-07   8.77796936E+00   3.46140623E+00   -3.82672936E-01   1.13021679E-01   8.63017654E+00   3.51156473E+00   1.99293077E-01   1.14309728E-01   1.67981195E+00   1.79713850E+06   7.85023642E+00   1.68047321E+00   1.80569725E+06   7.88255501E+00 
0 80 9.18392207E-09   4.61821543E-07   2.83699848E-07   2.26894272E-07   2.56459227E-08   6.92766899E-10   4.69561741E-07   8.75366211E+00   3.45647526E+00   -3.72945040E-01   1.13480650E-01   8.59532166E+00   3.49107718E+00   2.09380865E-01   1.14873499E-01   1.67904067E+00   1.78790062E+06   7.81535339E+00   1.67963743E+00   1.79498400E+06   7.84210110E+00 
0 90 7.86176813E-09   4.16686618E-07   2.56272983E-07   2.07396752E-07   2.17340297E-08   6.66659672E-10   4.16563950E-07   8.72198486E+00   3.43665314E+00   -3.57560635E-01   1.14037968E-01   8.55498981E+00   3.46545482E+00   2.17549235E-01   1.15476161E-01   1.67808115E+00   1.77729125E+06   7.77529144E+00   1.67873228E+00   1.78439375E+06   7.80211115E+00 
0 100 6.71542999E-09   3.74761782E-07   2.22686168E-07   1.86441412E-07   1.89644798E-08   6.39880815E-10   3.73647879E-07   8.69157696E+00   3.41181874E+00   -3.58003080E-01   1.14560761E-01   8.51838779E+00   3.45160651E+00   2.18102157E-01   1.15968026E-01   1.67697620E+00   1.76602725E+06   7.73275805E+00   1.67770314E+00   1.77333375E+06   7.76034784E+00 
0 110 5.76727643E-09   3.36652789E-07   1.91801220E-07   1.65511878E-07   1.60007190E-08   6.10320905E-10   3.39319286E-07   8.66498375E+00   3.39734030E+00   -3.66228372E-01   1.14958987E-01   8.48452473E+00   3.44280219E+00   2.15172097E-01   1.16400138E-01   1.67593110E+00   1.75612112E+06   7.69535160E+00   1.67664003E+00   1.76276938E+06   7.72045565E+00 
0 120 5.11174569E-09   3.02026990E-07   1.68399737E-07   1.46574209E-07   1.35597533E-08   5.80672788E-10   3.12240019E-07   8.64523411E+00   3.39085245E+00   -3.69400114E-01   1.15227163E-01   8.46260166E+00   3.43829751E+00   2.12906450E-01   1.16672359E-01   1.67593563E+00   1.74593662E+06   7.66688538E+00   1.67583072E+00   1.75520312E+06   7.69188499E+00 
