RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 4.20668584E-08   1.30681428E-06   1.34790072E-08   2.72507748E-07   1.51162638E-07   9.23265802E-08   7.21578108E-05   9.98723602E+00   -1.66672384E-04   2.76482152E-03   1.05215453E-01   9.97049141E+00   6.95382405E-05   2.86647561E-03   1.05391942E-01   1.68642342E+00   2.14812150E+06   9.65654278E+00   1.68640006E+00   2.15244450E+06   9.69994354E+00 
0 10 6.63150468E-09   9.52626124E-07   2.19133547E-08   9.14723088E-08   3.49224436E-08   1.04128239E-09   5.95251265E-07   9.73901272E+00   6.31338591E-03   3.93128768E-02   1.07838333E-01   9.65504265E+00   -1.06176990E-03   3.14593725E-02   1.08787298E-01   1.68186021E+00   2.09872475E+06   9.16063976E+00   1.68276143E+00   2.10394050E+06   9.21300125E+00 
0 20 6.18175555E-09   5.80580320E-07   3.61779016E-08   5.61605233E-08   2.62259974E-08   8.71824057E-10   5.27830480E-07   9.56504726E+00   2.33369544E-02   4.46931571E-02   1.09762251E-01   9.49452496E+00   -5.02405455E-03   3.75948250E-02   1.10594772E-01   1.67720962E+00   2.05520988E+06   8.82473564E+00   1.67568123E+00   2.06969788E+06   8.87944317E+00 
0 30 4.84378715E-09   4.36143011E-07   4.51922446E-08   4.76459903E-08   1.92674428E-08   7.53430263E-10   4.74941601E-07   9.48970222E+00   2.77858227E-02   4.38525006E-02   1.10657811E-01   9.45448685E+00   -1.47295445E-02   5.09467721E-02   1.11069895E-01   1.68144298E+00   2.00386612E+06   8.63085651E+00   1.68071830E+00   2.01449288E+06   8.67098427E+00 
0 40 3.76328968E-09   3.70826626E-07   4.62624001E-08   4.10393035E-08   1.50740043E-08   6.61659227E-10   4.31304073E-07   9.45047379E+00   1.48863634E-02   9.58539769E-02   1.11178659E-01   9.43723583E+00   -3.34825478E-02   9.35638025E-02   1.11364491E-01   1.68331754E+00   1.96768612E+06   8.49423885E+00   1.68309677E+00   1.97306888E+06   8.51456356E+00 
0 50 3.58557850E-09   3.06834465E-07   4.01754896E-08   3.46042555E-08   1.37152130E-08   5.85132220E-10   3.92993513E-07   9.38982010E+00   -8.02647322E-03   1.51850253E-01   1.12023696E-01   9.39028358E+00   -5.23985401E-02   1.47398919E-01   1.12114236E-01   1.68427432E+00   1.93160700E+06   8.35800076E+00   1.68425536E+00   1.93292425E+06   8.36297417E+00 
0 60 3.29251382E-09   2.57980815E-07   3.15691899E-08   3.02056620E-08   1.21994157E-08   5.20536336E-10   3.59867414E-07   9.29619408E+00   -2.76272930E-02   1.82636216E-01   1.13321871E-01   9.30072880E+00   -6.64662197E-02   1.95618898E-01   1.13406561E-01   1.68424881E+00   1.89017638E+06   8.20155525E+00   1.68423057E+00   1.88900662E+06   8.19713783E+00 
0 70 2.61671396E-09   2.33941762E-07   2.47980978E-08   2.79863084E-08   9.67495506E-09   4.66339078E-10   3.31020374E-07   9.18610764E+00   -3.88923772E-02   2.00830415E-01   1.14854790E-01   9.18585300E+00   -7.48363212E-02   2.29464814E-01   1.15038283E-01   1.68290222E+00   1.84609875E+06   8.03511429E+00   1.68279898E+00   1.84389125E+06   8.02677917E+00 
0 80 2.30703412E-09   2.16297892E-07   2.18046825E-08   2.51109160E-08   8.27633073E-09   4.20810276E-10   3.05091135E-07   9.08404541E+00   -4.29474413E-02   2.05750674E-01   1.16324052E-01   9.07695389E+00   -8.14562663E-02   2.42398277E-01   1.16622478E-01   1.68046415E+00   1.80557512E+06   7.88209391E+00   1.68032265E+00   1.80368962E+06   7.87497377E+00 
0 90 2.37777997E-09   2.00766081E-07   2.19838832E-08   2.13838636E-08   8.24920043E-09   3.82917614E-10   2.81531356E-07   9.00647449E+00   -4.59174141E-02   2.07882553E-01   1.17508516E-01   9.00134850E+00   -9.18685645E-02   2.48373896E-01   1.17798947E-01   1.67767811E+00   1.77307662E+06   7.75937700E+00   1.67763638E+00   1.77264700E+06   7.75775480E+00 
0 100 2.15878337E-09   1.86868945E-07   2.31895072E-08   1.85331253E-08   7.46076356E-09   3.51877971E-10   2.60131486E-07   8.95680618E+00   -5.38790934E-02   2.17676565E-01   1.18345037E-01   8.96223927E+00   -1.08359724E-01   2.55864173E-01   1.18520446E-01   1.67591023E+00   1.74630750E+06   7.66769600E+00   1.67569423E+00   1.74943662E+06   7.67453146E+00 
0 110 1.74884063E-09   1.74300382E-07   2.32380977E-08   1.66764007E-08   6.20942231E-09   3.26452115E-10   2.40414579E-07   8.93063545E+00   -6.80616051E-02   2.31013194E-01   1.18884772E-01   8.94844151E+00   -1.28600225E-01   2.68961638E-01   1.18931264E-01   1.67788160E+00   1.71536775E+06   7.60010672E+00   1.67745459E+00   1.72248338E+06   7.61565113E+00 
0 120 1.51954327E-09   1.62670943E-07   2.15735820E-08   1.54384132E-08   5.66346348E-09   3.05575731E-10   2.22073950E-07   8.92128563E+00   -8.55514705E-02   2.42967919E-01   1.19216412E-01   8.94776249E+00   -1.46093577E-01   2.82385796E-01   1.19186446E-01   1.67915642E+00   1.69232375E+06   7.54976606E+00   1.67862809E+00   1.70224075E+06   7.57143021E+00 
0 130 1.40645173E-09   1.51911976E-07   1.91393568E-08   1.49711834E-08   5.41428635E-09   2.88638169E-10   2.05087659E-07   8.92182255E+00   -1.02872990E-01   2.49227896E-01   1.19429842E-01   8.95004940E+00   -1.56525001E-01   2.87310094E-01   1.19407684E-01   1.67999184E+00   1.67530425E+06   7.51258612E+00   1.67945766E+00   1.68639550E+06   7.53681564E+00 
0 140 1.25796229E-09   1.42000843E-07   1.71569940E-08   1.47264991E-08   4.87704366E-09   2.75114681E-10   1.89440144E-07   8.92741966E+00   -1.17803074E-01   2.46025428E-01   1.19582489E-01   8.95330811E+00   -1.60549998E-01   2.80561805E-01   1.19609676E-01   1.68054855E+00   1.66279175E+06   7.48525190E+00   1.68002188E+00   1.67465600E+06   7.51116991E+00 
0 150 1.15698895E-09   1.32813142E-07   1.61333062E-08   1.40301717E-08   4.32480540E-09   2.64385541E-10   1.75010925E-07   8.93557453E+00   -1.29699990E-01   2.39262566E-01   1.19698428E-01   8.96039677E+00   -1.61584675E-01   2.67458498E-01   1.19748428E-01   1.68094516E+00   1.65312838E+06   7.46414185E+00   1.68037689E+00   1.66676812E+06   7.49393845E+00 
0 160 1.13065968E-09   1.24260922E-07   1.58123470E-08   1.28098421E-08   4.00491595E-09   2.55828969E-10   1.61657638E-07   8.94545460E+00   -1.38721272E-01   2.33917221E-01   1.19781941E-01   8.97321987E+00   -1.62761778E-01   2.53616273E-01   1.19796365E-01   1.68126500E+00   1.64476462E+06   7.44587088E+00   1.68059373E+00   1.66172588E+06   7.48292398E+00 
0 170 1.08706666E-09   1.16328060E-07   1.56355640E-08   1.16094379E-08   3.74826126E-09   2.48999626E-10   1.49226651E-07   8.95708656E+00   -1.45481825E-01   2.31496707E-01   1.19827911E-01   8.99016476E+00   -1.65551364E-01   2.42547303E-01   1.19775929E-01   1.68154395E+00   1.63695638E+06   7.42881346E+00   1.68073857E+00   1.65825175E+06   7.47533417E+00 
0 180 1.00492936E-09   1.08967178E-07   1.51891122E-08   1.08778639E-08   3.46367401E-09   2.43599668E-10   1.37597240E-07   8.97105694E+00   -1.50532097E-01   2.30198696E-01   1.19827598E-01   9.00846767E+00   -1.69397473E-01   2.35102937E-01   1.19726755E-01   1.68178141E+00   1.62984738E+06   7.41328382E+00   1.68084633E+00   1.65560575E+06   7.46955395E+00 
0 190 9.35870714E-10   1.02112821E-07   1.44607535E-08   1.05073008E-08   3.24659144E-09   2.39430697E-10   1.26651074E-07   8.98762131E+00   -1.54451013E-01   2.28629977E-01   1.19779386E-01   9.02680588E+00   -1.72617465E-01   2.30173498E-01   1.19665064E-01   1.68196297E+00   1.62406400E+06   7.40064955E+00   1.68091798E+00   1.65381612E+06   7.46564436E+00 
0 200 8.93161156E-10   9.57394590E-08   1.37087453E-08   1.03080753E-08   3.08503756E-09   2.36193121E-10   1.16344353E-07   9.00629139E+00   -1.57826200E-01   2.26768002E-01   1.19690791E-01   9.04493618E+00   -1.74049988E-01   2.25501731E-01   1.19590119E-01   1.68208134E+00   1.62010212E+06   7.39199495E+00   1.68094265E+00   1.65319100E+06   7.46427917E+00 
0 210 8.62354577E-10   8.98239563E-08   1.31620901E-08   1.00608872E-08   2.93650837E-09   2.33994990E-10   1.06650454E-07   9.02578926E+00   -1.60908192E-01   2.24726006E-01   1.19576752E-01   9.06258297E+00   -1.73716888E-01   2.20918149E-01   1.19502440E-01   1.68214869E+00   1.61777562E+06   7.38691235E+00   1.68092668E+00   1.65359450E+06   7.46516037E+00 
0 220 8.36695824E-10   8.43336210E-08   1.28317392E-08   9.69983560E-09   2.76997936E-09   2.32770359E-10   9.75678489E-08   9.04419994E+00   -1.63613051E-01   2.23072454E-01   1.19460493E-01   9.07825756E+00   -1.72768265E-01   2.17747524E-01   1.19420029E-01   1.68218946E+00   1.61633362E+06   7.38376236E+00   1.68088973E+00   1.65452375E+06   7.46719027E+00 
0 230 8.15532697E-10   7.92357326E-08   1.25700170E-08   9.30192989E-09   2.55050314E-09   2.31754338E-10   8.90490170E-08   9.05990601E+00   -1.65577620E-01   2.23236009E-01   1.19361565E-01   9.09102917E+00   -1.72312930E-01   2.17102572E-01   1.19353972E-01   1.68222904E+00   1.61491550E+06   7.38066435E+00   1.68085778E+00   1.65532138E+06   7.46893263E+00 
0 240 8.14780909E-10   7.45123714E-08   1.22531985E-08   8.89147866E-09   2.34708164E-09   2.31434871E-10   8.11182161E-08   9.07224274E+00   -1.66579932E-01   2.26120576E-01   1.19288169E-01   9.10025692E+00   -1.72768429E-01   2.19307840E-01   1.19312733E-01   1.68227911E+00   1.61308250E+06   7.37665987E+00   1.68084610E+00   1.65561150E+06   7.46956635E+00 
0 250 8.40983005E-10   7.01559557E-08   1.18460051E-08   8.49372483E-09   2.25929941E-09   2.31827196E-10   7.38494137E-08   9.08174038E+00   -1.66893244E-01   2.31759563E-01   1.19232759E-01   9.10648346E+00   -1.73902556E-01   2.23760054E-01   1.19288944E-01   1.68233681E+00   1.61092538E+06   7.37194777E+00   1.68085086E+00   1.65549325E+06   7.46930838E+00 
0 260 8.67089067E-10   6.61469883E-08   1.14046008E-08   8.14070500E-09   2.24019781E-09   2.32971975E-10   6.71937102E-08   9.08943462E+00   -1.66953862E-01   2.39020810E-01   1.19182318E-01   9.11068249E+00   -1.75239533E-01   2.29532555E-01   1.19270064E-01   1.68239164E+00   1.60882425E+06   7.36735773E+00   1.68086040E+00   1.65525450E+06   7.46878672E+00 
0 270 8.63232597E-10   6.24579499E-08   1.09984661E-08   7.84510146E-09   2.16471041E-09   2.34263720E-10   6.09958946E-08   9.09609318E+00   -1.67165056E-01   2.46582314E-01   1.19128458E-01   9.11354923E+00   -1.76355347E-01   2.36067429E-01   1.19248450E-01   1.68243480E+00   1.60713112E+06   7.36365891E+00   1.68086457E+00   1.65515200E+06   7.46856260E+00 
0 280 8.27846791E-10   5.90700608E-08   1.06709468E-08   7.56179830E-09   1.99331240E-09   2.35744257E-10   5.52004913E-08   9.10172653E+00   -1.67566314E-01   2.54062623E-01   1.19073316E-01   9.11532688E+00   -1.77088574E-01   2.43405685E-01   1.19224004E-01   1.68246472E+00   1.60593975E+06   7.36105680E+00   1.68086433E+00   1.65515588E+06   7.46857119E+00 
0 290 7.90426335E-10   5.59572797E-08   1.04073123E-08   7.29315452E-09   1.80045590E-09   2.35730213E-10   4.98373360E-08   9.10594749E+00   -1.68059811E-01   2.61496067E-01   1.19024552E-01   9.11576939E+00   -1.77581370E-01   2.51806974E-01   1.19203627E-01   1.68248498E+00   1.60511988E+06   7.35926533E+00   1.68086767E+00   1.65507275E+06   7.46838951E+00 
0 300 7.88576926E-10   5.30941762E-08   1.01636317E-08   7.05517023E-09   1.72354520E-09   2.34783887E-10   4.49360726E-08   9.10830975E+00   -1.68527156E-01   2.69179076E-01   1.18990943E-01   9.11461449E+00   -1.78003907E-01   2.61204302E-01   1.19194448E-01   1.68250275E+00   1.60439450E+06   7.35768080E+00   1.68088031E+00   1.65475962E+06   7.46770525E+00 
