RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 7.20804110E-08   2.21023765E-06   1.18113508E-06   4.01124140E-07   2.61582187E-07   1.18903365E-07   9.33489864E-05   8.71201992E+00   -4.65563869E+00   2.48962641E-02   1.06387690E-01   8.68409061E+00   -4.63697100E+00   -4.67187166E-02   1.06739812E-01   1.68638873E+00   2.14438375E+06   9.61902046E+00   1.68637657E+00   2.14368175E+06   9.61197281E+00 
0 10 8.95668677E-08   1.48565562E-06   9.71189820E-07   6.82205723E-07   2.96341739E-07   1.23509514E-09   1.09208361E-06   8.33510303E+00   -4.53700447E+00   1.04600683E-01   1.10892087E-01   8.31441498E+00   -4.52638626E+00   -2.55995870E-01   1.10985465E-01   1.67556393E+00   2.07155538E+06   8.88787842E+00   1.67575598E+00   2.06902075E+06   8.87688637E+00 
0 20 4.86675518E-08   1.07658639E-06   7.29577948E-07   4.53361338E-07   1.83315990E-07   1.24424970E-09   1.10854967E-06   8.70386410E+00   -4.82444191E+00   1.89458996E-01   1.06073111E-01   8.62700558E+00   -4.69542789E+00   -3.46646726E-01   1.07344918E-01   1.67790723E+00   2.04808638E+06   8.79783630E+00   1.67817807E+00   2.04521850E+06   8.78700733E+00 
0 30 4.07049718E-08   9.01688793E-07   5.85443559E-07   3.84083194E-07   1.29219103E-07   9.89430426E-10   9.94857601E-07   8.52065659E+00   -4.67416763E+00   2.20554754E-01   1.08867712E-01   8.43519020E+00   -4.57764769E+00   -3.23312938E-01   1.10095702E-01   1.68391776E+00   1.94934712E+06   8.42498875E+00   1.68398452E+00   1.94671788E+06   8.41506004E+00 
0 40 2.73893228E-08   7.96638460E-07   5.13684768E-07   3.93571725E-07   8.73910153E-08   8.64298633E-10   8.40736959E-07   8.50302887E+00   -4.62132835E+00   2.86184639E-01   1.09561212E-01   8.40108204E+00   -4.52780151E+00   -2.51712084E-01   1.10977329E-01   1.68428826E+00   1.89296500E+06   8.21208477E+00   1.68425298E+00   1.89045512E+06   8.20260715E+00 
0 50 1.89976852E-08   7.10844631E-07   4.43387989E-07   3.26014856E-07   5.86875366E-08   8.00961797E-10   7.03180490E-07   8.53151608E+00   -4.58108187E+00   3.03520083E-01   1.09770656E-01   8.37566090E+00   -4.49432707E+00   -2.31637836E-01   1.11690082E-01   1.68327045E+00   1.85466600E+06   8.06746483E+00   1.68324161E+00   1.85394900E+06   8.06475735E+00 
0 60 1.69216516E-08   6.14464284E-07   3.80215198E-07   2.74319774E-07   4.87515024E-08   7.60683350E-10   6.14027783E-07   8.47509575E+00   -4.50224495E+00   2.98825771E-01   1.10970356E-01   8.28830051E+00   -4.43273020E+00   -2.36892015E-01   1.13128841E-01   1.68148637E+00   1.82035138E+06   7.93789005E+00   1.68158865E+00   1.82196462E+06   7.94398165E+00 
0 70 1.23618822E-08   5.21413085E-07   3.25641054E-07   2.48604209E-07   3.55219001E-08   7.28617167E-10   5.36459936E-07   8.45239162E+00   -4.47135210E+00   3.24203253E-01   1.11534521E-01   8.22351265E+00   -4.39521551E+00   -2.16544718E-01   1.14177592E-01   1.68019485E+00   1.80201275E+06   7.86864185E+00   1.68031430E+00   1.80357862E+06   7.87455463E+00 
0 80 9.35816313E-09   4.65351775E-07   2.88810611E-07   2.28651530E-07   2.67115592E-08   6.95698443E-10   4.70007336E-07   8.43729496E+00   -4.45850515E+00   3.29773247E-01   1.11878671E-01   8.18194008E+00   -4.38379431E+00   -2.12369904E-01   1.14798605E-01   1.67937768E+00   1.79184912E+06   7.83026314E+00   1.67947900E+00   1.79306275E+06   7.83484602E+00 
0 90 7.90166066E-09   4.18631657E-07   2.57736673E-07   2.07472354E-07   2.16847944E-08   6.72147171E-10   4.17370330E-07   8.40501118E+00   -4.44937897E+00   3.29156458E-01   1.12326205E-01   8.14167595E+00   -4.37153673E+00   -2.19823718E-01   1.15371786E-01   1.67855012E+00   1.78236725E+06   7.79445887E+00   1.67863905E+00   1.78335325E+06   7.79818249E+00 
0 100 6.78703493E-09   3.73176107E-07   2.25402815E-07   1.88998271E-07   1.88018738E-08   6.46777965E-10   3.74226516E-07   8.36656380E+00   -4.43997145E+00   3.17507267E-01   1.12810843E-01   8.10709286E+00   -4.35853386E+00   -2.24748746E-01   1.15869537E-01   1.67749929E+00   1.77124750E+06   7.75247002E+00   1.67767823E+00   1.77307775E+06   7.75938082E+00 
0 110 5.74592240E-09   3.33698893E-07   1.95699855E-07   1.70453021E-07   1.61494143E-08   6.16737383E-10   3.39570676E-07   8.32944870E+00   -4.42789555E+00   3.01509172E-01   1.13276422E-01   8.08153725E+00   -4.34900999E+00   -2.26780653E-01   1.16236389E-01   1.67634010E+00   1.75992150E+06   7.70970201E+00   1.67675030E+00   1.76383000E+06   7.72446060E+00 
0 120 4.91941909E-09   3.00157012E-07   1.73013817E-07   1.50621318E-07   1.30248079E-08   5.87755400E-10   3.12247437E-07   8.30092335E+00   -4.41935301E+00   2.93144137E-01   1.13623209E-01   8.06894302E+00   -4.34289217E+00   -2.23141193E-01   1.16433814E-01   1.67557359E+00   1.75116638E+06   7.67830992E+00   1.67608833E+00   1.75757088E+06   7.70082617E+00 
0 130 4.34216130E-09   2.71065289E-07   1.55296675E-07   1.30285486E-07   1.11800960E-08   5.58452340E-10   2.89272577E-07   8.28057194E+00   -4.41193199E+00   2.93595642E-01   1.13878615E-01   8.06075954E+00   -4.33776999E+00   -2.16059551E-01   1.16574019E-01   1.67626393E+00   1.74108425E+06   7.65628529E+00   1.67554736E+00   1.75263875E+06   7.68220139E+00 
