RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 4.13786339E-08   1.31142031E-06   3.05513737E-07   2.69741378E-07   1.49210663E-07   1.05200129E-07   8.22619622E-05   9.65840340E+00   -2.23419285E+00   -1.33547541E-02   1.05997935E-01   9.61736488E+00   -2.22146869E+00   2.85713747E-02   1.06458470E-01   1.68641567E+00   2.14662750E+06   9.64154625E+00   1.68640709E+00   2.14572450E+06   9.63248062E+00 
0 10 2.16042828E-08   9.83320888E-07   2.44281267E-07   1.30794717E-07   7.94297890E-08   1.07027120E-09   5.96396831E-07   9.05912876E+00   -2.09998703E+00   -1.54954106E-01   1.12926498E-01   8.86098289E+00   -2.10923529E+00   1.12241089E-01   1.15366727E-01   1.67854667E+00   2.04121325E+06   8.77188301E+00   1.67819607E+00   2.04502550E+06   8.78627777E+00 
0 20 1.15292984E-08   6.40258691E-07   1.95442922E-07   1.19431647E-07   4.04184348E-08   9.22119159E-10   5.57736882E-07   8.93570995E+00   -2.09993386E+00   -1.69847831E-01   1.14604108E-01   8.90640545E+00   -2.23138499E+00   1.77108064E-01   1.14661723E-01   1.68252623E+00   1.98516800E+06   8.56025124E+00   1.68207216E+00   1.99352838E+06   8.59182072E+00 
0 30 8.81271589E-09   4.80337974E-07   1.54293332E-07   9.00815706E-08   3.29547127E-08   8.10708056E-10   5.05949913E-07   8.91436005E+00   -2.10486317E+00   -9.34445187E-02   1.15213186E-01   8.92301750E+00   -2.20064330E+00   3.10848773E-01   1.15126863E-01   1.68384981E+00   1.95184650E+06   8.43442631E+00   1.68379045E+00   1.95390788E+06   8.44221020E+00 
0 40 7.82265008E-09   4.08575517E-07   1.19300111E-07   7.31873939E-08   2.92237665E-08   7.00731584E-10   4.49503972E-07   8.80547810E+00   -2.07587361E+00   -1.17915541E-01   1.17018610E-01   8.67828560E+00   -2.12469506E+00   4.21140969E-01   1.18971325E-01   1.68415511E+00   1.88467775E+06   8.18079185E+00   1.68409777E+00   1.88180900E+06   8.16995907E+00 
0 50 5.56719915E-09   3.61023183E-07   1.03069617E-07   7.23647915E-08   1.96878958E-08   6.27557839E-10   4.13359430E-07   8.69630527E+00   -2.02836823E+00   -1.89451367E-01   1.18815400E-01   8.43162251E+00   -2.08240938E+00   4.36282456E-01   1.23005256E-01   1.68118441E+00   1.81575075E+06   7.92051792E+00   1.68090987E+00   1.81175038E+06   7.90541172E+00 
0 60 5.75939652E-09   3.05713826E-07   9.32972952E-08   5.57310180E-08   1.91676648E-08   5.70886893E-10   3.85143579E-07   8.61355686E+00   -1.97135961E+00   -2.24770397E-01   1.20258823E-01   8.37790108E+00   -2.06604028E+00   4.43245798E-01   1.24408104E-01   1.67736793E+00   1.76991750E+06   7.74744797E+00   1.67699337E+00   1.76619488E+06   7.73339081E+00 
0 70 4.35576153E-09   2.69068863E-07   8.65728467E-08   4.75480810E-08   1.44074939E-08   5.24424948E-10   3.60788221E-07   8.57311630E+00   -1.94302940E+00   -2.30304152E-01   1.21047318E-01   8.45823002E+00   -2.05952525E+00   4.54690933E-01   1.23883814E-01   1.67629683E+00   1.74059175E+06   7.65520906E+00   1.67654705E+00   1.73680962E+06   7.64694738E+00 
0 80 3.56708929E-09   2.47570085E-07   7.81248062E-08   4.49133104E-08   1.25169208E-08   4.74399464E-10   3.32389703E-07   8.57821560E+00   -1.94410551E+00   -2.21070334E-01   1.21121168E-01   8.54376221E+00   -2.05981517E+00   4.45113242E-01   1.23222411E-01   1.67768061E+00   1.71874975E+06   7.60749483E+00   1.67788088E+00   1.71538000E+06   7.60013342E+00 
0 90 2.95115998E-09   2.31283892E-07   7.09271433E-08   4.23341575E-08   1.03139994E-08   4.33533265E-10   3.07651646E-07   8.60244370E+00   -1.94433546E+00   -2.21897870E-01   1.20907344E-01   8.61104965E+00   -2.05795860E+00   4.08386916E-01   1.22747406E-01   1.67843008E+00   1.70581562E+06   7.57923937E+00   1.67876029E+00   1.69981250E+06   7.56612539E+00 
0 100 2.78625700E-09   2.17330140E-07   6.69822668E-08   3.83849539E-08   9.14107368E-09   4.02201550E-10   2.86951320E-07   8.61880016E+00   -1.93843687E+00   -2.29657188E-01   1.20776579E-01   8.66372490E+00   -2.05732584E+00   3.56553674E-01   1.22359805E-01   1.67890835E+00   1.69705225E+06   7.56009579E+00   1.67936158E+00   1.68831038E+06   7.54099846E+00 
0 110 2.68914224E-09   2.04905930E-07   6.38489368E-08   3.39353150E-08   8.76182149E-09   3.77279152E-10   2.68673205E-07   8.62192440E+00   -1.93634212E+00   -2.24460453E-01   1.20783783E-01   8.70398521E+00   -2.05626369E+00   3.17869753E-01   1.22021042E-01   1.67924094E+00   1.69068200E+06   7.54617977E+00   1.67976487E+00   1.68011412E+06   7.52309322E+00 
0 120 2.23193353E-09   1.93645960E-07   6.02745374E-08   3.15139950E-08   7.45151141E-09   3.55600160E-10   2.51042565E-07   8.62077332E+00   -1.94020164E+00   -2.01532915E-01   1.20824687E-01   8.73517704E+00   -2.05587721E+00   2.97392786E-01   1.21704891E-01   1.67942989E+00   1.68695112E+06   7.53802919E+00   1.68000817E+00   1.67495338E+06   7.51181984E+00 
0 130 1.90388172E-09   1.82975995E-07   5.65855522E-08   3.00659622E-08   6.41620490E-09   3.36554340E-10   2.33998946E-07   8.62237549E+00   -1.94778740E+00   -1.72705695E-01   1.20819733E-01   8.75592232E+00   -2.05632401E+00   2.87265420E-01   1.21449798E-01   1.67945468E+00   1.68645550E+06   7.53694677E+00   1.68007684E+00   1.67346262E+06   7.50856304E+00 
0 140 1.74373738E-09   1.73045819E-07   5.35049480E-08   2.83263848E-08   5.53044943E-09   3.20994786E-10   2.18308131E-07   8.62650299E+00   -1.95808601E+00   -1.48029789E-01   1.20769948E-01   8.76138401E+00   -2.05963469E+00   2.85060823E-01   1.21333189E-01   1.67938876E+00   1.68777100E+06   7.53982019E+00   1.68004298E+00   1.67419988E+06   7.51017380E+00 
0 150 1.69472258E-09   1.63834855E-07   5.08347568E-08   2.62828692E-08   5.10874587E-09   3.08071929E-10   2.03830623E-07   8.62624168E+00   -1.96884573E+00   -1.29370153E-01   1.20769270E-01   8.75434875E+00   -2.06482196E+00   2.93226957E-01   1.21347979E-01   1.67937756E+00   1.68799225E+06   7.54030371E+00   1.68005228E+00   1.67399738E+06   7.50973129E+00 
0 160 1.57196978E-09   1.55243029E-07   4.82044982E-08   2.47009595E-08   4.78986095E-09   2.96795283E-10   1.90189226E-07   8.61756039E+00   -1.97714555E+00   -1.14758693E-01   1.20880343E-01   8.73884773E+00   -2.06717730E+00   3.09110641E-01   1.21478729E-01   1.67948210E+00   1.68590488E+06   7.53574371E+00   1.68016386E+00   1.67155375E+06   7.50439310E+00 
0 170 1.43611634E-09   1.47165679E-07   4.57082336E-08   2.32578419E-08   4.50983606E-09   2.86984519E-10   1.77252232E-07   8.60448265E+00   -1.98264110E+00   -1.03340834E-01   1.21053971E-01   8.72151947E+00   -2.06670260E+00   3.29253137E-01   1.21650092E-01   1.67962384E+00   1.68302862E+06   7.52946043E+00   1.68029726E+00   1.66857575E+06   7.49788761E+00 
0 180 1.38241130E-09   1.39525866E-07   4.35379555E-08   2.18084146E-08   4.30695879E-09   2.78821383E-10   1.65141287E-07   8.59265518E+00   -1.98667753E+00   -9.51632634E-02   1.21213399E-01   8.70669365E+00   -2.06433392E+00   3.50868136E-01   1.21806912E-01   1.67973328E+00   1.68077100E+06   7.52452850E+00   1.68038332E+00   1.66662162E+06   7.49361849E+00 
0 190 1.38360279E-09   1.32335700E-07   4.16709227E-08   2.05995789E-08   4.12349843E-09   2.71983686E-10   1.53777364E-07   8.58299637E+00   -1.98973930E+00   -9.08512697E-02   1.21345706E-01   8.69441986E+00   -2.06073999E+00   3.71856242E-01   1.21945456E-01   1.67984056E+00   1.67852700E+06   7.51962662E+00   1.68044734E+00   1.66515200E+06   7.49040794E+00 
0 200 1.35917344E-09   1.25647887E-07   3.99122939E-08   1.96491872E-08   3.84764220E-09   2.66068584E-10   1.43088499E-07   8.57263851E+00   -1.99132109E+00   -9.00755227E-02   1.21490680E-01   8.68311310E+00   -2.05642891E+00   3.90143812E-01   1.22083791E-01   1.68000126E+00   1.67510212E+06   7.51214457E+00   1.68054533E+00   1.66286712E+06   7.48541689E+00 
0 210 1.32232736E-09   1.19467416E-07   3.81725442E-08   1.87480733E-08   3.57770569E-09   2.60964278E-10   1.33144709E-07   8.56029510E+00   -1.99143040E+00   -9.16274190E-02   1.21665575E-01   8.67217064E+00   -2.05212307E+00   4.04035360E-01   1.22227244E-01   1.68021524E+00   1.67041438E+06   7.50190401E+00   1.68068695E+00   1.65949962E+06   7.47806025E+00 
