RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 7.31776666E-08   2.48845481E-06   3.38967169E-07   4.17784179E-07   2.65678665E-07   1.18539610E-07   9.30626265E-05   9.84478092E+00   -8.79039705E-01   2.52527744E-02   1.06322885E-01   9.80279732E+00   -8.73723209E-01   -4.80228662E-02   1.06772050E-01   1.68635774E+00   2.14275650E+06   9.60268497E+00   1.68634856E+00   2.14234900E+06   9.59859276E+00 
0 10 9.20588121E-08   1.66294262E-06   6.84731958E-07   6.90806360E-07   3.02862475E-07   1.23662225E-09   1.09505277E-06   9.42977047E+00   -8.95261407E-01   1.66405514E-01   1.11063510E-01   9.36252689E+00   -9.35865343E-01   -3.34946662E-01   1.11650802E-01   1.67674315E+00   2.05978200E+06   8.84200001E+00   1.67686582E+00   2.05859325E+06   8.83751106E+00 
0 20 5.02382491E-08   1.19632000E-06   5.56991495E-07   4.63275967E-07   1.89037294E-07   1.23947952E-09   1.11536428E-06   9.83380795E+00   -1.04403889E+00   3.33216041E-01   1.06678039E-01   9.77962685E+00   -1.01303399E+00   -4.42668140E-01   1.07214794E-01   1.67863667E+00   2.04021600E+06   8.76811695E+00   1.67866755E+00   2.03987262E+06   8.76681995E+00 
0 30 4.22027675E-08   1.01007754E-06   4.27123666E-07   3.91958253E-07   1.33102617E-07   9.91312699E-10   1.00869318E-06   9.65031147E+00   -9.70902503E-01   3.95474434E-01   1.09013535E-01   9.56653500E+00   -9.96642768E-01   -4.17725682E-01   1.09845914E-01   1.68420959E+00   1.93581988E+06   8.37390900E+00   1.68423998E+00   1.93394388E+06   8.36682415E+00 
0 40 2.80137833E-08   8.86381940E-07   3.85896328E-07   4.02343090E-07   8.98454715E-08   8.61313632E-10   8.54101756E-07   9.64342213E+00   -9.25435662E-01   4.79268283E-01   1.09351628E-01   9.58708572E+00   -1.00286531E+00   -3.08974028E-01   1.09911345E-01   1.68400586E+00   1.87770912E+06   8.15447807E+00   1.68405068E+00   1.87964400E+06   8.16178417E+00 
0 50 1.97959000E-08   7.90514207E-07   3.28832272E-07   3.33520433E-07   6.11209146E-08   8.00790489E-10   7.14905127E-07   9.68634129E+00   -9.26617682E-01   4.78061110E-01   1.09148800E-01   9.60378838E+00   -1.00824249E+00   -2.81694025E-01   1.09994844E-01   1.68255103E+00   1.83886012E+06   8.00778103E+00   1.68267167E+00   1.84126100E+06   8.01684666E+00 
0 60 1.74249628E-08   6.84921929E-07   2.85333186E-07   2.84402347E-07   5.01429973E-08   7.59500962E-10   6.24367487E-07   9.60743999E+00   -9.02158141E-01   4.49520469E-01   1.10251211E-01   9.55874634E+00   -9.96183157E-01   -2.77161300E-01   1.10711560E-01   1.68025219E+00   1.80276150E+06   7.87146902E+00   1.68061101E+00   1.80757000E+06   7.88962650E+00 
0 70 1.27522988E-08   5.84654629E-07   2.56554699E-07   2.59651898E-07   3.65298654E-08   7.27151839E-10   5.46499678E-07   9.56683636E+00   -8.90431941E-01   4.63850707E-01   1.10838838E-01   9.54225254E+00   -9.85625565E-01   -2.65302122E-01   1.11060530E-01   1.67868435E+00   1.78385738E+06   7.80008554E+00   1.67920876E+00   1.78985438E+06   7.82273102E+00 
0 80 9.81261383E-09   5.25910195E-07   2.30998864E-07   2.37799114E-07   2.81752062E-08   6.95626223E-10   4.78587310E-07   9.54452038E+00   -8.87956321E-01   4.63650882E-01   1.11136042E-01   9.52882290E+00   -9.92345929E-01   -2.66884178E-01   1.11293979E-01   1.67769444E+00   1.77324412E+06   7.76000929E+00   1.67810118E+00   1.77750425E+06   7.77609587E+00 
0 90 8.32535196E-09   4.76881496E-07   2.08041641E-07   2.15462691E-07   2.30842918E-08   6.71016465E-10   4.24193246E-07   9.50813961E+00   -8.80399644E-01   4.72260714E-01   1.11527354E-01   9.51553726E+00   -1.00107074E+00   -2.75244534E-01   1.11465871E-01   1.67648828E+00   1.76132188E+06   7.71498966E+00   1.67704356E+00   1.76668900E+06   7.73525667E+00 
0 100 7.23986959E-09   4.32651007E-07   1.76998014E-07   1.97022104E-07   2.04543991E-08   6.43678832E-10   3.79588187E-07   9.46819973E+00   -8.73061836E-01   4.75296617E-01   1.11944444E-01   9.50208759E+00   -1.00700724E+00   -2.81215876E-01   1.11609519E-01   1.67609584E+00   1.74358175E+06   7.66174126E+00   1.67592788E+00   1.75609225E+06   7.69524240E+00 
0 110 6.11555340E-09   3.93579143E-07   1.47429589E-07   1.78533341E-07   1.74247479E-08   6.13850359E-10   3.44256392E-07   9.42909622E+00   -8.60822797E-01   4.66707230E-01   1.12372898E-01   9.48883724E+00   -1.01484001E+00   -2.81598330E-01   1.11735605E-01   1.67765903E+00   1.71911000E+06   7.60828161E+00   1.67622316E+00   1.74169262E+06   7.65761423E+00 
0 120 5.28307176E-09   3.57609736E-07   1.26825810E-07   1.57929762E-07   1.42091006E-08   5.85705928E-10   3.16584959E-07   9.39740372E+00   -8.53689551E-01   4.55951691E-01   1.12724669E-01   9.48438835E+00   -1.02294421E+00   -2.75907993E-01   1.11762777E-01   1.67883992E+00   1.69833250E+06   7.56289244E+00   1.67696953E+00   1.73026625E+06   7.63265276E+00 
0 130 4.66214312E-09   3.26248710E-07   1.10570248E-07   1.36060933E-07   1.21580799E-08   5.57004887E-10   2.93208416E-07   9.36668587E+00   -8.52399230E-01   4.46898758E-01   1.13071330E-01   9.47888565E+00   -1.02805054E+00   -2.67370999E-01   1.11812390E-01   1.67975068E+00   1.68040912E+06   7.52373791E+00   1.67754829E+00   1.72094538E+06   7.61229086E+00 
0 140 4.16749879E-09   2.98056705E-07   9.69467067E-08   1.17725818E-07   1.09563674E-08   5.28457056E-10   2.72836928E-07   9.33155823E+00   -8.55184078E-01   4.42088991E-01   1.13474712E-01   9.46512222E+00   -1.02985036E+00   -2.56094247E-01   1.11967877E-01   1.68056691E+00   1.66235925E+06   7.48430729E+00   1.67815959E+00   1.71058788E+06   7.58966494E+00 
0 150 3.68273412E-09   2.72904742E-07   8.50644852E-08   1.03794413E-07   9.96032945E-09   5.01261921E-10   2.54244668E-07   9.28940010E+00   -8.61129701E-01   4.38960969E-01   1.13968141E-01   9.44655514E+00   -1.02834845E+00   -2.44372725E-01   1.12187415E-01   1.68133426E+00   1.64287450E+06   7.44174194E+00   1.67873728E+00   1.70023575E+06   7.56704998E+00 
0 160 3.30108096E-09   2.50648355E-07   7.52553433E-08   9.26616579E-08   9.22919607E-09   4.76938822E-10   2.36980526E-07   9.24012756E+00   -8.67286563E-01   4.33214009E-01   1.14560373E-01   9.42892265E+00   -1.02528512E+00   -2.35260248E-01   1.12400301E-01   1.68202913E+00   1.62187188E+06   7.39586115E+00   1.67920911E+00   1.69130212E+06   7.54753447E+00 
0 170 2.95780089E-09   2.31499172E-07   6.74055585E-08   8.37508694E-08   8.23132940E-09   4.56456817E-10   2.21113424E-07   9.18694401E+00   -8.72973680E-01   4.23833847E-01   1.15213700E-01   9.41538620E+00   -1.02283776E+00   -2.29336530E-01   1.12565704E-01   1.68260539E+00   1.60006425E+06   7.34822130E+00   1.67955196E+00   1.68449312E+06   7.53265953E+00 
