RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 7.26552472E-08   2.43940940E-06   4.42391098E-07   4.05816365E-07   2.63625196E-07   1.19010238E-07   9.34357959E-05   9.75101376E+00   1.35581374E+00   -4.84259501E-02   1.06740542E-01   9.75076771E+00   1.36014640E+00   2.89991107E-02   1.06735028E-01   1.68635035E+00   2.14242575E+06   9.59936237E+00   1.68636727E+00   2.14320475E+06   9.60718441E+00 
0 10 9.08037663E-08   1.64048163E-06   6.99033535E-07   6.87946283E-07   3.00128875E-07   1.23788191E-09   1.07819210E-06   9.43035984E+00   1.27000654E+00   -2.96537638E-01   1.10460594E-01   9.38325405E+00   1.24156260E+00   2.04547822E-01   1.11000441E-01   1.67668664E+00   2.06032688E+06   8.84405708E+00   1.67621660E+00   2.06477925E+06   8.86086941E+00 
0 20 4.90968368E-08   1.17503612E-06   5.61652939E-07   4.58810405E-07   1.84658205E-07   1.21744648E-09   1.08392067E-06   9.83874416E+00   1.24982929E+00   -4.47652698E-01   1.06328242E-01   9.79741192E+00   1.31175113E+00   2.65908450E-01   1.06676780E-01   1.67877269E+00   2.03869512E+06   8.76237392E+00   1.67867494E+00   2.03979038E+06   8.76651001E+00 
0 30 4.15923580E-08   9.89760565E-07   4.30094872E-07   3.87075858E-07   1.31406068E-07   9.83849002E-10   9.91404136E-07   9.61564064E+00   1.23232567E+00   -4.58698869E-01   1.09027870E-01   9.58049583E+00   1.25500119E+00   2.59822369E-01   1.09407224E-01   1.68424535E+00   1.93359112E+06   8.36549282E+00   1.68417096E+00   1.93801400E+06   8.38219357E+00 
0 40 2.72779204E-08   8.64024628E-07   3.95514803E-07   3.90987310E-07   8.75715429E-08   8.62302174E-10   8.40219400E-07   9.63219738E+00   1.22858167E+00   -3.90815467E-01   1.09113038E-01   9.54459667E+00   1.31362259E+00   2.51135081E-01   1.09965816E-01   1.68401647E+00   1.87815562E+06   8.15616417E+00   1.68411648E+00   1.88271500E+06   8.17337990E+00 
0 50 1.94567562E-08   7.64854349E-07   3.44181643E-07   3.21927871E-07   5.97354344E-08   7.98093702E-10   7.03728347E-07   9.62814903E+00   1.22398853E+00   -4.00239915E-01   1.09447435E-01   9.54600525E+00   1.33217359E+00   1.99855253E-01   1.10213064E-01   1.68254459E+00   1.83873300E+06   8.00730038E+00   1.68271518E+00   1.84214838E+06   8.02019787E+00 
0 60 1.70308034E-08   6.59687430E-07   2.96881382E-07   2.81988292E-07   4.89083369E-08   7.54663054E-10   6.15592171E-07   9.55049419E+00   1.23776138E+00   -3.92900407E-01   1.10502020E-01   9.46998596E+00   1.33471167E+00   1.62545636E-01   1.11265421E-01   1.68039060E+00   1.80458988E+06   7.87837315E+00   1.68070257E+00   1.80883112E+06   7.89438868E+00 
0 70 1.21435049E-08   5.62589378E-07   2.63823836E-07   2.50455855E-07   3.54015519E-08   7.25022986E-10   5.40074325E-07   9.53946400E+00   1.23180819E+00   -3.79457682E-01   1.10825039E-01   9.44398117E+00   1.35127282E+00   1.56902745E-01   1.11658946E-01   1.67901516E+00   1.78760625E+06   7.81424141E+00   1.67938364E+00   1.79191988E+06   7.83053017E+00 
0 80 9.45316980E-09   5.03423905E-07   2.40350715E-07   2.31476605E-07   2.64608548E-08   6.93253011E-10   4.73077620E-07   9.52897835E+00   1.22664273E+00   -3.74651879E-01   1.11084953E-01   9.42648220E+00   1.34107184E+00   1.66955411E-01   1.11921132E-01   1.67819059E+00   1.77845838E+06   7.77969837E+00   1.67841005E+00   1.78083112E+06   7.78865862E+00 
0 90 8.09051581E-09   4.57131563E-07   2.16141331E-07   2.11239907E-07   2.25619594E-08   6.66623090E-10   4.19580772E-07   9.51021576E+00   1.21650684E+00   -3.62895161E-01   1.11392364E-01   9.39754391E+00   1.33267605E+00   1.71604857E-01   1.12251274E-01   1.67707086E+00   1.76695725E+06   7.73626947E+00   1.67734039E+00   1.76964088E+06   7.74640322E+00 
0 100 6.90393565E-09   4.14273728E-07   1.83147620E-07   1.90382480E-07   1.95670431E-08   6.40361320E-10   3.76462111E-07   9.49384117E+00   1.20185590E+00   -3.66717100E-01   1.11640513E-01   9.37167263E+00   1.32887995E+00   1.70084357E-01   1.12519376E-01   1.67580426E+00   1.75496225E+06   7.69097519E+00   1.67617750E+00   1.75839900E+06   7.70395279E+00 
0 110 5.98647087E-09   3.75620203E-07   1.52165342E-07   1.69328118E-07   1.66464744E-08   6.11127149E-10   3.41853337E-07   9.47917366E+00   1.19552410E+00   -3.75243723E-01   1.11828461E-01   9.34704399E+00   1.32977843E+00   1.66332632E-01   1.12768240E-01   1.67641199E+00   1.73886088E+06   7.65142822E+00   1.67606699E+00   1.74400750E+06   7.66267109E+00 
