RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 4.83300866E-08   1.58269336E-06   3.01334673E-08   3.22006230E-07   1.74000775E-07   1.27807965E-07   1.00484744E-04   9.91062260E+00   -1.11354701E-03   -1.01693096E-02   1.06027476E-01   9.91446209E+00   -3.11136502E-03   1.31260336E-03   1.05987020E-01   1.68642247E+00   2.14780350E+06   9.65335178E+00   1.68642056E+00   2.14737525E+06   9.64905167E+00 
0 10 1.91706064E-08   1.20468724E-06   6.92947921E-08   1.14113490E-07   7.50553468E-08   1.30602140E-09   7.29136957E-07   9.31307411E+00   1.39653962E-02   -7.76042938E-02   1.12762511E-01   9.37479782E+00   -3.01400423E-02   1.14715099E-01   1.12055480E-01   1.67585409E+00   2.06812662E+06   8.87350941E+00   1.67573774E+00   2.06918550E+06   8.87750816E+00 
0 20 8.96453756E-09   7.77182038E-07   9.65064970E-08   9.37355438E-08   3.53884602E-08   1.11350729E-09   6.72736007E-07   9.32626724E+00   5.82279451E-02   -1.89320266E-01   1.12730704E-01   9.38260460E+00   -2.13738922E-02   1.86852723E-01   1.12381965E-01   1.68184817E+00   1.99735250E+06   8.60626125E+00   1.68135321E+00   2.00524888E+06   8.63607788E+00 
0 30 7.34073113E-09   5.78225752E-07   8.38816092E-08   7.10523480E-08   2.91348474E-08   9.75916348E-10   6.08722303E-07   9.39997005E+00   2.51741428E-02   -2.92680055E-01   1.12468459E-01   9.33550549E+00   -2.53607016E-02   2.79497653E-01   1.13636963E-01   1.68393230E+00   1.94878912E+06   8.42288113E+00   1.68382227E+00   1.95281562E+06   8.43808556E+00 
0 40 6.22754648E-09   4.91026867E-07   6.17205274E-08   6.14141982E-08   2.45620804E-08   8.56348548E-10   5.50184154E-07   9.23726940E+00   -1.60744656E-02   -3.42697144E-01   1.15075909E-01   9.12973690E+00   -5.98811358E-02   3.51843625E-01   1.16813518E-01   1.68386352E+00   1.87218662E+06   8.13362408E+00   1.68404973E+00   1.87960275E+06   8.16162872E+00 
0 50 4.93788788E-09   4.33657107E-07   5.19676213E-08   5.90436287E-08   1.89390050E-08   7.66838704E-10   5.06518802E-07   9.07648945E+00   2.99650636E-02   -4.05346602E-01   1.17640942E-01   8.99758053E+00   -9.80762467E-02   3.81246239E-01   1.19088560E-01   1.67995489E+00   1.79893400E+06   7.85701609E+00   1.68091762E+00   1.81186012E+06   7.90582657E+00 
0 60 4.81126827E-09   3.64266668E-07   5.15971372E-08   4.58459830E-08   1.70638828E-08   6.93670954E-10   4.69761858E-07   9.05591393E+00   8.59757587E-02   -4.60250556E-01   1.18386954E-01   8.96262360E+00   -1.24246284E-01   4.20495212E-01   1.20043889E-01   1.67555034E+00   1.75149800E+06   7.67903471E+00   1.67696798E+00   1.76594662E+06   7.73245335E+00 
0 70 3.62767505E-09   3.17112892E-07   5.17513996E-08   3.94369692E-08   1.27588571E-08   6.31002639E-10   4.37109890E-07   9.10417557E+00   1.01602063E-01   -4.89755005E-01   1.18230477E-01   8.99311543E+00   -1.18164465E-01   4.53001261E-01   1.20088346E-01   1.67828894E+00   1.70832150E+06   7.58471394E+00   1.67687237E+00   1.73178912E+06   7.63597965E+00 
0 80 2.97262082E-09   2.90345383E-07   4.61583589E-08   3.79918816E-08   1.08375158E-08   5.71952041E-10   4.04854688E-07   9.17348766E+00   1.04043692E-01   -5.17032802E-01   1.17756635E-01   9.05265427E+00   -1.06977411E-01   4.60895032E-01   1.19707644E-01   1.67946744E+00   1.68619912E+06   7.53638649E+00   1.67832553E+00   1.70767562E+06   7.58330250E+00 
0 90 2.51342036E-09   2.70734574E-07   4.07482332E-08   3.73635594E-08   8.92632102E-09   5.21900967E-10   3.75971297E-07   9.23969173E+00   1.15718700E-01   -5.63286543E-01   1.17237322E-01   9.11085320E+00   -1.01943538E-01   4.37334299E-01   1.19292095E-01   1.68012142E+00   1.67248838E+06   7.50643492E+00   1.67920005E+00   1.69147762E+06   7.54791737E+00 
