RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 4.08971559E-08   1.32445996E-06   1.21751839E-07   2.66005884E-07   1.47519742E-07   1.03665556E-07   8.10248821E-05   9.89486408E+00   -8.64294291E-01   1.43738613E-02   1.05796658E-01   9.86508751E+00   -8.67442131E-01   -1.29548982E-02   1.06109075E-01   1.68642080E+00   2.14743425E+06   9.64964390E+00   1.68641710E+00   2.14682375E+06   9.64351559E+00 
0 10 2.11953513E-08   9.93521439E-07   1.22053052E-07   1.32914437E-07   7.80007170E-08   1.05476528E-09   5.87807619E-07   9.35704994E+00   -8.26882482E-01   4.58474308E-02   1.12012297E-01   9.31382847E+00   -8.42930913E-01   -1.30942866E-01   1.12377077E-01   1.67685139E+00   2.05873362E+06   8.83804131E+00   1.67749131E+00   2.05237750E+06   8.81403923E+00 
0 20 1.12939489E-08   6.49322374E-07   1.36548167E-07   1.23321698E-07   3.97062401E-08   9.08668141E-10   5.50015727E-07   9.23637199E+00   -8.49294305E-01   1.70870930E-01   1.13776609E-01   9.31287384E+00   -8.84894550E-01   -2.02856243E-01   1.12654693E-01   1.68159759E+00   2.00143750E+06   8.62168598E+00   1.68227255E+00   1.98994938E+06   8.57830620E+00 
0 30 8.98918540E-09   4.86987688E-07   1.15867202E-07   9.08258286E-08   3.34470620E-08   7.98224431E-10   4.98192037E-07   9.11116695E+00   -8.39728892E-01   3.58027846E-01   1.15738370E-01   9.30533028E+00   -9.01654661E-01   -1.74050257E-01   1.13146462E-01   1.68374789E+00   1.95532838E+06   8.44757462E+00   1.68387699E+00   1.95086675E+06   8.43072701E+00 
0 40 7.84713183E-09   4.14764344E-07   8.37910221E-08   7.52226939E-08   2.89778335E-08   6.91322832E-10   4.43103204E-07   8.87190914E+00   -8.42865467E-01   4.68941629E-01   1.19305424E-01   9.16188240E+00   -8.50774050E-01   -1.21875010E-01   1.15309805E-01   1.68403959E+00   1.87915550E+06   8.15993977E+00   1.68402839E+00   1.87866775E+06   8.15809727E+00 
0 50 5.90764504E-09   3.65345613E-07   7.16324777E-08   7.54732312E-08   2.03434727E-08   6.20120510E-10   4.08018167E-07   8.71062946E+00   -8.78876269E-01   5.00569344E-01   1.22051470E-01   9.01932716E+00   -8.28700364E-01   -1.95569485E-01   1.17415473E-01   1.68076241E+00   1.80966600E+06   7.89754105E+00   1.68048465E+00   1.80585062E+06   7.88313389E+00 
0 60 5.88437876E-09   3.10158441E-07   7.03260028E-08   5.92405698E-08   1.94163707E-08   5.64669644E-10   3.80337383E-07   8.70115185E+00   -8.89683425E-01   5.16678452E-01   1.22781135E-01   8.97709560E+00   -8.23964536E-01   -2.79487759E-01   1.18118301E-01   1.67706931E+00   1.76694275E+06   7.73621464E+00   1.67619658E+00   1.75857675E+06   7.70462418E+00 
0 70 4.43856107E-09   2.74615331E-07   6.94575633E-08   4.96633845E-08   1.46456314E-08   5.16544696E-10   3.54715866E-07   8.76003742E+00   -8.85916233E-01   5.27008891E-01   1.22518972E-01   8.98765564E+00   -8.08125496E-01   -2.94574440E-01   1.18048988E-01   1.67655504E+00   1.73668838E+06   7.64668226E+00   1.67767441E+00   1.71885412E+06   7.60772276E+00 
0 80 3.52620355E-09   2.53172374E-07   6.22623801E-08   4.74858766E-08   1.22275567E-08   4.68226180E-10   3.27202457E-07   8.80990219E+00   -8.94219398E-01   5.04938483E-01   1.22317694E-01   9.00604248E+00   -7.97609270E-01   -2.93345958E-01   1.17801420E-01   1.67808521E+00   1.71187888E+06   7.59248495E+00   1.67898071E+00   1.69568625E+06   7.55711174E+00 
0 90 2.97941671E-09   2.36779002E-07   5.51172619E-08   4.43102657E-08   1.01825464E-08   4.28920427E-10   3.03326857E-07   8.86800480E+00   -9.02084827E-01   4.53880936E-01   1.21937692E-01   9.02222919E+00   -7.98042953E-01   -3.04776162E-01   1.17524959E-01   1.67896271E+00   1.69602725E+06   7.55785656E+00   1.67967498E+00   1.68197875E+06   7.52716684E+00 
0 100 2.83390444E-09   2.22777842E-07   5.25454737E-08   3.99987172E-08   9.17647824E-09   3.98899941E-10   2.83255503E-07   8.94001007E+00   -8.92898858E-01   3.95098746E-01   1.21297784E-01   9.02453136E+00   -7.98006773E-01   -3.10312837E-01   1.17415600E-01   1.67951643E+00   1.68521225E+06   7.53423071E+00   1.68013895E+00   1.67210312E+06   7.50559330E+00 
0 110 2.63985722E-09   2.10415067E-07   5.05685946E-08   3.64247299E-08   8.47689119E-09   3.74473286E-10   2.64961869E-07   9.01776981E+00   -8.75170171E-01   3.56752902E-01   1.20472573E-01   9.01957893E+00   -7.94363797E-01   -3.02424073E-01   1.17409930E-01   1.67994750E+00   1.67625588E+06   7.51466513E+00   1.68047905E+00   1.66441550E+06   7.48879957E+00 
0 120 2.21033236E-09   1.99160780E-07   4.71212900E-08   3.49049358E-08   7.25947613E-09   3.52976648E-10   2.47073075E-07   9.08740711E+00   -8.64777863E-01   3.35850835E-01   1.19636483E-01   9.01478481E+00   -7.97106683E-01   -2.76723772E-01   1.17410488E-01   1.68023121E+00   1.67005888E+06   7.50112724E+00   1.68068171E+00   1.65962538E+06   7.47833490E+00 
0 130 1.91559213E-09   1.88607970E-07   4.36029808E-08   3.29970895E-08   6.29853414E-09   3.35054623E-10   2.30262273E-07   9.14185619E+00   -8.60952556E-01   3.24174851E-01   1.18889876E-01   9.01338291E+00   -8.07576001E-01   -2.45547444E-01   1.17372788E-01   1.68034959E+00   1.66739050E+06   7.49529839E+00   1.68071651E+00   1.65878562E+06   7.47650051E+00 
0 140 1.79588544E-09   1.78749588E-07   4.13681818E-08   3.07742809E-08   5.60939917E-09   3.20958315E-10   2.15053035E-07   9.18071365E+00   -8.58865023E-01   3.24004441E-01   1.18261427E-01   9.01251411E+00   -8.17812979E-01   -2.18681723E-01   1.17345259E-01   1.68044710E+00   1.66515700E+06   7.49041891E+00   1.68067813E+00   1.65971088E+06   7.47852182E+00 
