RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 7.27084739E-08   2.23415509E-06   1.13283090E-06   4.01753937E-07   2.63669165E-07   1.18884685E-07   9.33339470E-05   8.89320469E+00   4.31998777E+00   2.32088193E-02   1.06287293E-01   8.86010933E+00   4.30140781E+00   -4.41829301E-02   1.06695585E-01   1.68636465E+00   2.14308000E+06   9.60593224E+00   1.68636107E+00   2.14290950E+06   9.60421944E+00 
0 10 8.99267150E-08   1.51716813E-06   9.45013369E-07   6.89926708E-07   2.97130811E-07   1.23502608E-09   1.09957512E-06   8.54279804E+00   4.16598511E+00   1.50642097E-01   1.10620171E-01   8.52308273E+00   4.07190752E+00   -2.71368355E-01   1.11307219E-01   1.67551780E+00   2.07116862E+06   8.88499641E+00   1.67574215E+00   2.06914600E+06   8.87735844E+00 
0 20 4.93205832E-08   1.08660720E-06   7.13265138E-07   4.53832854E-07   1.85158456E-07   1.25723276E-09   1.12776524E-06   8.92437935E+00   4.17807579E+00   3.51857752E-01   1.07001491E-01   8.91545200E+00   4.16852427E+00   -3.56417269E-01   1.07149877E-01   1.67797005E+00   2.04742675E+06   8.79534531E+00   1.67828035E+00   2.04411962E+06   8.78285789E+00 
0 30 4.07505816E-08   9.05125717E-07   5.78320510E-07   3.89530641E-07   1.28586947E-07   9.91990823E-10   1.00789543E-06   8.70201683E+00   4.14664888E+00   3.89509141E-01   1.09620415E-01   8.71992683E+00   4.09433699E+00   -3.52852911E-01   1.09716922E-01   1.68387067E+00   1.95109725E+06   8.43159771E+00   1.68403959E+00   1.94438925E+06   8.40626717E+00 
0 40 2.72542238E-08   7.91252091E-07   5.18427328E-07   3.91320896E-07   8.74158346E-08   8.62434457E-10   8.50625383E-07   8.59463692E+00   4.14389896E+00   4.17444080E-01   1.10981122E-01   8.70561504E+00   4.08369398E+00   -3.18265051E-01   1.10194691E-01   1.68432534E+00   1.89603462E+06   8.22367668E+00   1.68425691E+00   1.89072338E+06   8.20362091E+00 
0 50 1.91606322E-08   7.01101555E-07   4.53514218E-07   3.22800133E-07   5.88458953E-08   8.03306754E-10   7.10124823E-07   8.55475521E+00   4.14696550E+00   3.78280848E-01   1.11692287E-01   8.68495083E+00   4.08335543E+00   -3.49458307E-01   1.10675581E-01   1.68340731E+00   1.85819638E+06   8.08079624E+00   1.68316853E+00   1.85217162E+06   8.05804634E+00 
0 60 1.68521588E-08   6.01890406E-07   3.90814932E-07   2.78313422E-07   4.82550604E-08   7.58778318E-10   6.18376816E-07   8.40758038E+00   4.13267946E+00   3.13253641E-01   1.13572896E-01   8.60683441E+00   4.07122374E+00   -3.77748817E-01   1.11756966E-01   1.68171978E+00   1.82407488E+06   7.95195007E+00   1.68149114E+00   1.82042575E+06   7.93817091E+00 
0 70 1.21152413E-08   5.10293034E-07   3.39217422E-07   2.48217248E-07   3.48626727E-08   7.27498228E-10   5.42401040E-07   8.32593250E+00   4.12179422E+00   3.05224031E-01   1.14700340E-01   8.55074692E+00   4.06489134E+00   -3.75898182E-01   1.12566851E-01   1.68051159E+00   1.80621450E+06   7.88450813E+00   1.68026531E+00   1.80293412E+06   7.87212133E+00 
0 80 9.33780786E-09   4.50597497E-07   3.06081432E-07   2.26445167E-07   2.62660542E-08   6.98122171E-10   4.74667502E-07   8.28803730E+00   4.10560608E+00   3.03306073E-01   1.15320213E-01   8.50304127E+00   4.05366850E+00   -3.59508961E-01   1.13278165E-01   1.67978537E+00   1.79680812E+06   7.84898901E+00   1.67930079E+00   1.79093700E+06   7.82681942E+00 
0 90 7.83485188E-09   4.04648659E-07   2.76111592E-07   2.06320394E-07   2.15743121E-08   6.71453282E-10   4.18631231E-07   8.23987198E+00   4.08369589E+00   3.10974240E-01   1.16016820E-01   8.46655369E+00   4.03493118E+00   -3.49016249E-01   1.13862738E-01   1.67881572E+00   1.78533300E+06   7.80565786E+00   1.67838097E+00   1.78051350E+06   7.78745890E+00 
