RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 7.28131155E-08   2.46754621E-06   2.46967829E-07   3.96381324E-07   2.64174133E-07   1.18834265E-07   9.32974071E-05   9.85142899E+00   -1.27976397E-02   -3.95022593E-02   1.06666707E-01   9.85344028E+00   -5.82201872E-03   2.20855512E-02   1.06645547E-01   1.68633389E+00   2.14175450E+06   9.59262466E+00   1.68635786E+00   2.14276050E+06   9.60272312E+00 
0 10 9.12080509E-08   1.66119776E-06   6.66981236E-07   6.90756792E-07   3.01468219E-07   1.23900146E-09   1.07882693E-06   9.54104710E+00   -6.21108674E-02   -2.48402238E-01   1.10121749E-01   9.53218937E+00   -5.54718003E-02   1.85873479E-01   1.10244364E-01   1.67731237E+00   2.05418362E+06   8.82085991E+00   1.67650652E+00   2.06204800E+06   8.85055637E+00 
0 20 4.93396897E-08   1.19789968E-06   5.35144864E-07   4.56462061E-07   1.85518033E-07   1.21621313E-09   1.08661447E-06   1.00261526E+01   -1.15929492E-01   -3.55775356E-01   1.05156288E-01   1.00135832E+01   -3.34312432E-02   2.65674859E-01   1.05304129E-01   1.67927647E+00   2.03289238E+06   8.74046230E+00   1.67858672E+00   2.04077075E+06   8.77021217E+00 
0 30 4.18320525E-08   1.00860291E-06   4.11562809E-07   3.89468738E-07   1.31811021E-07   9.82931514E-10   9.95092137E-07   9.88612270E+00   -1.30514324E-01   -3.35688621E-01   1.06910355E-01   9.88733959E+00   -6.21045120E-02   3.04394394E-01   1.06897138E-01   1.68436921E+00   1.92282900E+06   8.32485390E+00   1.68410313E+00   1.94147775E+06   8.39527321E+00 
0 40 2.72254681E-08   8.81940252E-07   3.73801839E-07   3.91863807E-07   8.77019275E-08   8.62986460E-10   8.44868907E-07   9.96069813E+00   -1.33489579E-01   -2.46944651E-01   1.06361724E-01   9.90523052E+00   -4.03672457E-03   3.11941773E-01   1.06929779E-01   1.68370843E+00   1.86693762E+06   8.11380386E+00   1.68415427E+00   1.88463400E+06   8.18062687E+00 
0 50 1.96888514E-08   7.79865616E-07   3.24530589E-07   3.24685260E-07   6.03661476E-08   7.98454414E-10   7.07810045E-07   1.00023069E+01   -1.32920474E-01   -2.62358636E-01   1.06172562E-01   9.93465328E+00   1.18464138E-02   2.72080839E-01   1.06863953E-01   1.68187380E+00   1.82662038E+06   7.96156216E+00   1.68295979E+00   1.84736375E+06   8.03989124E+00 
0 60 1.70768679E-08   6.72641136E-07   2.79516911E-07   2.84202827E-07   4.92146413E-08   7.54642959E-10   6.20017886E-07   9.94811153E+00   -1.20414332E-01   -2.64222741E-01   1.06888533E-01   9.87096500E+00   3.04732509E-02   2.25019619E-01   1.07688956E-01   1.67943025E+00   1.79247712E+06   7.83263493E+00   1.68108988E+00   1.81435425E+06   7.91524458E+00 
0 70 1.21722392E-08   5.75115791E-07   2.50314002E-07   2.50807176E-07   3.55475755E-08   7.25389804E-10   5.43927058E-07   9.94346905E+00   -1.27578005E-01   -2.49612555E-01   1.07017934E-01   9.85813332E+00   4.56264094E-02   2.19078153E-01   1.07862584E-01   1.67800653E+00   1.77650025E+06   7.77230453E+00   1.67981613E+00   1.79719112E+06   7.85043478E+00 
0 80 9.58769331E-09   5.16049170E-07   2.28150185E-07   2.32811587E-07   2.69218550E-08   6.93681335E-10   4.75579810E-07   9.94200420E+00   -1.36042759E-01   -2.43958026E-01   1.07027546E-01   9.84764957E+00   4.05030549E-02   2.29176983E-01   1.07927509E-01   1.67707527E+00   1.76700150E+06   7.73643684E+00   1.67887437E+00   1.78599825E+06   7.80816984E+00 
0 90 8.13998202E-09   4.69593999E-07   2.05709824E-07   2.13116067E-07   2.26968968E-08   6.67100541E-10   4.21469451E-07   9.93248463E+00   -1.46737948E-01   -2.30689764E-01   1.07069075E-01   9.82381058E+00   3.75507437E-02   2.35426888E-01   1.08100273E-01   1.67584598E+00   1.75534212E+06   7.69240952E+00   1.67783678E+00   1.77472012E+06   7.76558304E+00 
