RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T002_omega   T002_power   T002_uref 
0 1 7.39216048E-08   2.33770243E-06   1.00259740E-06   4.14559963E-07   2.67732275E-07   1.17781397E-07   9.24502601E-05   9.12585449E+00   3.64766622E+00   -1.27176913E-02   1.06926613E-01   9.15105438E+00   3.69054127E+00   -2.25693006E-02   1.06503479E-01   1.68632567E+00   2.14144250E+06   9.58949184E+00   1.68636429E+00   2.14305775E+06   9.60570717E+00 
0 10 9.24688806E-08   1.58040746E-06   9.15064390E-07   7.30692875E-07   3.05002487E-07   1.22257271E-09   1.07749963E-06   8.88477421E+00   3.48407960E+00   -2.24216670E-01   1.10250689E-01   8.74941158E+00   3.55253768E+00   -1.78586155E-01   1.11452885E-01   1.67596710E+00   2.06709062E+06   8.86959839E+00   1.67555022E+00   2.07087812E+06   8.88389969E+00 
0 20 5.02739184E-08   1.14172906E-06   6.91720913E-07   4.65834972E-07   1.87960524E-07   1.23126553E-09   1.10332599E-06   9.25213528E+00   3.50484610E+00   -3.22016239E-01   1.06631935E-01   9.06804466E+00   3.64978671E+00   -2.50634670E-01   1.07905470E-01   1.67882740E+00   2.03807712E+06   8.76004028E+00   1.67850018E+00   2.04172550E+06   8.77381706E+00 
0 30 4.25539000E-08   9.51483912E-07   5.59040245E-07   4.05785642E-07   1.34575473E-07   9.79562764E-10   1.00247996E-06   9.00863838E+00   3.49096775E+00   -3.94527286E-01   1.09412380E-01   8.82030964E+00   3.52033019E+00   -2.98983306E-01   1.11342616E-01   1.68419993E+00   1.93638850E+06   8.37605572E+00   1.68402123E+00   1.94518475E+06   8.40927124E+00 
0 40 2.75433898E-08   8.39329971E-07   4.94671156E-07   4.01772951E-07   8.91164618E-08   8.59466054E-10   8.46929083E-07   8.96513557E+00   3.52251935E+00   -4.09985185E-01   1.10005699E-01   8.86256981E+00   3.51336360E+00   -3.28418881E-01   1.11168340E-01   1.68404424E+00   1.87935725E+06   8.16070080E+00   1.68424344E+00   1.88982650E+06   8.20023441E+00 
0 50 1.93706065E-08   7.47723902E-07   4.32011660E-07   3.38426133E-07   5.81971484E-08   8.01820721E-10   7.04268416E-07   8.88714981E+00   3.53408670E+00   -4.69606280E-01   1.11024678E-01   8.83751774E+00   3.49072909E+00   -3.69866192E-01   1.11812346E-01   1.68245733E+00   1.83704712E+06   8.00093460E+00   1.68296623E+00   1.84750438E+06   8.04042244E+00 
0 60 1.69925443E-08   6.35868446E-07   3.75443477E-07   2.86475256E-07   4.90305681E-08   7.64198260E-10   6.10757638E-07   8.77352715E+00   3.52439690E+00   -5.00966191E-01   1.12487778E-01   8.78659630E+00   3.45483971E+00   -4.03714389E-01   1.12742431E-01   1.68031812E+00   1.80362962E+06   7.87474728E+00   1.68097389E+00   1.81266850E+06   7.90887880E+00 
0 70 1.23224302E-08   5.34384583E-07   3.26189706E-07   2.52014758E-07   3.53505740E-08   7.34385830E-10   5.36099947E-07   8.71313477E+00   3.51521397E+00   -4.98928219E-01   1.13361441E-01   8.76825333E+00   3.43835044E+00   -3.97662312E-01   1.13241851E-01   1.67880785E+00   1.78524512E+06   7.80532598E+00   1.67963707E+00   1.79498025E+06   7.84208632E+00 
0 80 9.23659282E-09   4.80576489E-07   2.94280994E-07   2.31385613E-07   2.66200946E-08   7.04159286E-10   4.70022570E-07   8.65000439E+00   3.50908303E+00   -4.76939380E-01   1.14221282E-01   8.75119972E+00   3.41415119E+00   -3.68631214E-01   1.13731399E-01   1.67728889E+00   1.76912438E+06   7.74445248E+00   1.67889071E+00   1.78618375E+06   7.80887032E+00 
0 90 8.29974667E-09   4.40450094E-07   2.64721933E-07   2.12518032E-07   2.48021994E-08   6.78368473E-10   4.14126760E-07   8.56754112E+00   3.51238155E+00   -4.61580247E-01   1.15213379E-01   8.72973442E+00   3.38995337E+00   -3.53833914E-01   1.14225633E-01   1.67582393E+00   1.74756275E+06   7.67043781E+00   1.67810321E+00   1.77752612E+06   7.77617836E+00 
0 100 6.92338809E-09   3.96883138E-07   2.27399440E-07   1.93279789E-07   2.01663273E-08   6.50384191E-10   3.69452124E-07   8.49217415E+00   3.53005004E+00   -4.61995155E-01   1.16027839E-01   8.69658566E+00   3.36929727E+00   -3.55524868E-01   1.14788495E-01   1.67791045E+00   1.71487750E+06   7.59903574E+00   1.67707002E+00   1.76694962E+06   7.73624086E+00 
0 110 5.98848837E-09   3.53278693E-07   1.94784107E-07   1.71230070E-07   1.64116027E-08   6.21164176E-10   3.35476955E-07   8.42978668E+00   3.55477691E+00   -4.65398192E-01   1.16640329E-01   8.66701984E+00   3.35581517E+00   -3.62219542E-01   1.15234286E-01   1.67931569E+00   1.68921600E+06   7.54297686E+00   1.67593336E+00   1.75614225E+06   7.69543123E+00 
0 120 5.48450929E-09   3.17479135E-07   1.71525500E-07   1.48316360E-07   1.46013388E-08   5.92562499E-10   3.09355897E-07   8.38040829E+00   3.57714200E+00   -4.58736271E-01   1.17115870E-01   8.64989185E+00   3.35095000E+00   -3.63602608E-01   1.15473829E-01   1.68022919E+00   1.67010175E+06   7.50122118E+00   1.67602003E+00   1.74470012E+06   7.66418409E+00 
0 130 4.53050442E-09   2.89486593E-07   1.52283150E-07   1.28001346E-07   1.17300045E-08   5.62522140E-10   2.87024790E-07   8.33201218E+00   3.59076095E+00   -4.39748436E-01   1.17637686E-01   8.63593769E+00   3.34838796E+00   -3.58550638E-01   1.15658119E-01   1.68098450E+00   1.65213012E+06   7.46196127E+00   1.67676163E+00   1.73351162E+06   7.63974237E+00 
0 140 3.92581212E-09   2.63288683E-07   1.34739665E-07   1.11043015E-07   1.07970974E-08   5.31570565E-10   2.66412286E-07   8.28381729E+00   3.59829450E+00   -4.14634168E-01   1.18200377E-01   8.62145042E+00   3.34533668E+00   -3.49223703E-01   1.15851991E-01   1.68160784E+00   1.63509012E+06   7.42473650E+00   1.67737627E+00   1.72376088E+06   7.61844158E+00 
0 150 3.65794617E-09   2.38495716E-07   1.19674652E-07   9.77420953E-08   1.04729665E-08   5.02924313E-10   2.47410128E-07   8.24696350E+00   3.60203624E+00   -3.90881181E-01   1.18652612E-01   8.60764408E+00   3.34077144E+00   -3.39135319E-01   1.16047114E-01   1.68201625E+00   1.62230312E+06   7.39680290E+00   1.67785525E+00   1.71581538E+06   7.60108471E+00 
0 160 3.26746896E-09   2.17749218E-07   1.07332085E-07   8.77671908E-08   8.98010910E-09   4.79283391E-10   2.30186430E-07   8.22544098E+00   3.60154295E+00   -3.69515449E-01   1.18942395E-01   8.59385204E+00   3.33519816E+00   -3.31271291E-01   1.16245888E-01   1.68224561E+00   1.61431150E+06   7.37934494E+00   1.67823112E+00   1.70933900E+06   7.58693647E+00 
0 170 2.82444379E-09   2.01220814E-07   9.72655201E-08   8.00604809E-08   7.43067474E-09   4.60743471E-10   2.14542339E-07   8.21535015E+00   3.59775758E+00   -3.48262697E-01   1.19108751E-01   8.58017826E+00   3.32995367E+00   -3.25853616E-01   1.16438620E-01   1.68238652E+00   1.60902550E+06   7.36779785E+00   1.67853987E+00   1.70384162E+06   7.57492733E+00 
0 180 2.45486631E-09   1.87233638E-07   8.89883154E-08   7.34792778E-08   6.45707665E-09   4.46036819E-10   2.00167563E-07   8.21387386E+00   3.59100127E+00   -3.28119755E-01   1.19181886E-01   8.56745815E+00   3.32566929E+00   -3.21741432E-01   1.16612643E-01   1.68248951E+00   1.60493312E+06   7.35885763E+00   1.67880845E+00   1.69891850E+06   7.56417227E+00 
0 190 2.22347452E-09   1.74744685E-07   8.22425434E-08   6.63332358E-08   6.12417139E-09   4.33839797E-10   1.86713393E-07   8.22183990E+00   3.58051395E+00   -3.11134040E-01   1.19155020E-01   8.55671597E+00   3.32195330E+00   -3.17489028E-01   1.16759777E-01   1.68255413E+00   1.60225688E+06   7.35301113E+00   1.67904878E+00   1.69439125E+06   7.55428219E+00 
0 200 2.07492334E-09   1.63711874E-07   7.66981429E-08   5.89736473E-08   5.86651705E-09   4.23151819E-10   1.74001883E-07   8.24097633E+00   3.56554079E+00   -2.97269285E-01   1.19012609E-01   8.54838848E+00   3.31845379E+00   -3.12564582E-01   1.16878651E-01   1.68256390E+00   1.60184062E+06   7.35210180E+00   1.67925930E+00   1.69032362E+06   7.54539680E+00 
0 210 1.93278971E-09   1.54281892E-07   7.20894064E-08   5.18197609E-08   5.42502399E-09   4.13264228E-10   1.62057248E-07   8.26986599E+00   3.54625392E+00   -2.86190540E-01   1.18772745E-01   8.54130173E+00   3.31508231E+00   -3.07796538E-01   1.16984248E-01   1.68251967E+00   1.60369412E+06   7.35615110E+00   1.67945266E+00   1.68649638E+06   7.53703594E+00 
0 220 1.74712989E-09   1.45940987E-07   6.80763179E-08   4.51827056E-08   4.75851358E-09   4.03458239E-10   1.50813321E-07   8.30424500E+00   3.52384257E+00   -2.78933913E-01   1.18482031E-01   8.53354740E+00   3.31178164E+00   -3.04284811E-01   1.17098659E-01   1.68244088E+00   1.60689162E+06   7.36313581E+00   1.67965293E+00   1.68243300E+06   7.52815914E+00 
0 230 1.55201352E-09   1.38302127E-07   6.42766906E-08   3.97409501E-08   4.10071532E-09   3.93331395E-10   1.40184000E-07   8.34040260E+00   3.49993038E+00   -2.77078480E-01   1.18177347E-01   8.52453804E+00   3.30866885E+00   -3.02295089E-01   1.17227271E-01   1.68234587E+00   1.61058500E+06   7.37120438E+00   1.67986166E+00   1.67808125E+06   7.51865244E+00 
0 240 1.46754786E-09   1.31209745E-07   6.05964416E-08   3.55759866E-08   4.01985867E-09   3.82939458E-10   1.30245382E-07   8.37643528E+00   3.47624588E+00   -2.80901134E-01   1.17872670E-01   8.51536751E+00   3.30589747E+00   -3.01083267E-01   1.17355831E-01   1.68223977E+00   1.61452412E+06   7.37980938E+00   1.68005526E+00   1.67393212E+06   7.50958872E+00 
0 250 1.47046908E-09   1.24666570E-07   5.70894372E-08   3.24828875E-08   4.24913349E-09   3.72430975E-10   1.20899372E-07   8.41115952E+00   3.45436549E+00   -2.89073586E-01   1.17574185E-01   8.50735855E+00   3.30345511E+00   -2.99602509E-01   1.17468759E-01   1.68212199E+00   1.61870262E+06   7.38893747E+00   1.68021250E+00   1.67047375E+06   7.50203371E+00 
0 260 1.43371082E-09   1.18633196E-07   5.38318865E-08   3.00946148E-08   4.18966328E-09   3.62019886E-10   1.12056753E-07   8.44325924E+00   3.43553877E+00   -2.99777061E-01   1.17291637E-01   8.50097179E+00   3.30111027E+00   -2.97459126E-01   1.17562197E-01   1.68199682E+00   1.62295050E+06   7.39821720E+00   1.68033254E+00   1.66777788E+06   7.49614477E+00 
0 270 1.36219036E-09   1.13012128E-07   5.08770732E-08   2.80637398E-08   3.90445143E-09   3.52141177E-10   1.03880907E-07   8.47134209E+00   3.42030597E+00   -3.11563969E-01   1.17039219E-01   8.49580097E+00   3.29863763E+00   -2.95059234E-01   1.17642447E-01   1.68187499E+00   1.62691038E+06   7.40686750E+00   1.68042982E+00   1.66555362E+06   7.49128580E+00 
0 280 1.30052735E-09   1.07809022E-07   4.82147584E-08   2.61692303E-08   3.67062203E-09   3.43149398E-10   9.64094369E-08   8.49436188E+00   3.40849900E+00   -3.23179305E-01   1.16830468E-01   8.49118805E+00   3.29601812E+00   -2.93076247E-01   1.17717512E-01   1.68176949E+00   1.63021488E+06   7.41408634E+00   1.68051922E+00   1.66347950E+06   7.48675442E+00 
0 290 1.24214328E-09   1.03013583E-07   4.57981919E-08   2.43088127E-08   3.49545304E-09   3.35249523E-10   8.95857752E-08   8.51190472E+00   3.39971900E+00   -3.33353430E-01   1.16672747E-01   8.48668003E+00   3.29339623E+00   -2.91796118E-01   1.17791817E-01   1.68168962E+00   1.63265312E+06   7.41941309E+00   1.68060780E+00   1.66139300E+06   7.48219681E+00 
