RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 1.68516607E-07   4.19810431E-06   6.62205196E-07   7.88690954E-07   6.31388048E-07   3.47564679E-07   1.94356733E-04   1.39920588E+01   -4.24556993E-03   9.26994951E-04   1.05145805E-01   1.39857025E+01   -2.36634654E-03   -1.30429585E-02   1.05193146E-01   1.39876766E+01   -1.59583241E-02   2.52391282E-03   1.05178393E-01   1.67822063E+00   2.29773250E+06   1.36760273E+01   1.67821157E+00   2.29774075E+06   1.36785183E+01   1.67821586E+00   2.29773675E+06   1.36773281E+01 
0 10 2.18728758E-07   3.61152797E-06   1.30939827E-06   1.12541295E-06   7.59391071E-07   2.61289013E-09   2.04907838E-06   1.38064680E+01   -4.39992696E-02   1.79175716E-02   1.06571473E-01   1.37893686E+01   -6.97111934E-02   -3.85920629E-02   1.06690452E-01   1.37919827E+01   -8.13171789E-02   1.70586575E-02   1.06675558E-01   1.67848456E+00   2.29673600E+06   1.33828392E+01   1.67850137E+00   2.29676925E+06   1.33926229E+01   1.67850423E+00   2.29677525E+06   1.33944016E+01 
0 20 2.11660051E-07   3.02960893E-06   1.53513986E-06   1.38146140E-06   7.14814121E-07   2.33552955E-09   1.77625395E-06   1.37981930E+01   -7.83936307E-02   3.47443782E-02   1.06642850E-01   1.37825136E+01   -1.19226448E-01   -4.68534827E-02   1.06747724E-01   1.37696648E+01   -1.04568660E-01   2.39400174E-02   1.06873289E-01   1.67828500E+00   2.29646825E+06   1.33041115E+01   1.67832482E+00   2.29651125E+06   1.33167582E+01   1.67833054E+00   2.29651775E+06   1.33186874E+01 
0 30 1.75686296E-07   2.73204660E-06   1.53910287E-06   1.41234761E-06   5.53244433E-07   2.24713137E-09   1.62644221E-06   1.38631325E+01   -1.24122038E-01   4.53879684E-02   1.06171682E-01   1.38529758E+01   -1.24019630E-01   -6.51486218E-02   1.06244810E-01   1.38341274E+01   -1.25265196E-01   1.57896392E-02   1.06413901E-01   1.67820489E+00   2.29639000E+06   1.32810707E+01   1.67825902E+00   2.29644175E+06   1.32963228E+01   1.67826617E+00   2.29644900E+06   1.32984390E+01 
0 40 1.46842325E-07   2.44135617E-06   1.43176487E-06   1.35221592E-06   4.35371390E-07   1.99879890E-09   1.44167450E-06   1.38831205E+01   -1.59979180E-01   3.65924723E-02   1.06064044E-01   1.38835611E+01   -1.38070390E-01   -9.19826999E-02   1.06059171E-01   1.38735628E+01   -1.48908913E-01   -8.16770177E-03   1.06144309E-01   1.67800045E+00   2.29622225E+06   1.32317209E+01   1.67808139E+00   2.29628425E+06   1.32499886E+01   1.67810249E+00   2.29630125E+06   1.32549944E+01 
0 50 1.26576921E-07   2.28924455E-06   1.27458702E-06   1.22451388E-06   3.68244173E-07   1.83983229E-09   1.27886381E-06   1.38558922E+01   -1.72075585E-01   2.89513730E-02   1.06306948E-01   1.38608274E+01   -1.62292644E-01   -1.03814840E-01   1.06264584E-01   1.38556747E+01   -1.61174268E-01   -2.48190854E-02   1.06307134E-01   1.67767501E+00   2.29600875E+06   1.31688900E+01   1.67776442E+00   2.29606275E+06   1.31848326E+01   1.67781591E+00   2.29609525E+06   1.31943893E+01 
0 60 1.10065209E-07   2.23300526E-06   1.13718932E-06   1.07164271E-06   3.21054841E-07   1.76047144E-09   1.16069521E-06   1.38177643E+01   -1.75796226E-01   3.60111743E-02   1.06619246E-01   1.38134193E+01   -1.75193578E-01   -9.56574902E-02   1.06646724E-01   1.38093653E+01   -1.59709811E-01   -2.69777048E-02   1.06682904E-01   1.67727292E+00   2.29579325E+06   1.31055317E+01   1.67734039E+00   2.29582675E+06   1.31153965E+01   1.67742467E+00   2.29587000E+06   1.31281004E+01 
0 70 9.52290335E-08   2.16960257E-06   1.03165166E-06   9.44351370E-07   2.78837661E-07   1.71280923E-09   1.07402536E-06   1.37754087E+01   -1.86103448E-01   4.23874035E-02   1.06965899E-01   1.37645426E+01   -1.75226972E-01   -8.70011151E-02   1.07049488E-01   1.37634172E+01   -1.58045560E-01   -3.02970000E-02   1.07061833E-01   1.67679048E+00   2.29557525E+06   1.30413952E+01   1.67685866E+00   2.29560425E+06   1.30498800E+01   1.67695427E+00   2.29564550E+06   1.30620699E+01 
0 80 8.31284197E-08   2.06322306E-06   9.46953890E-07   8.62138393E-07   2.43614494E-07   1.66713110E-09   1.00149521E-06   1.37292414E+01   -1.92716971E-01   4.13581915E-02   1.07353888E-01   1.37219238E+01   -1.69975102E-01   -8.51731002E-02   1.07414655E-01   1.37238827E+01   -1.58023193E-01   -3.58559527E-02   1.07398234E-01   1.67623389E+00   2.29535800E+06   1.29774704E+01   1.67636144E+00   2.29540525E+06   1.29913750E+01   1.67645931E+00   2.29544250E+06   1.30023270E+01 
0 90 7.46621396E-08   1.92445532E-06   8.72277781E-07   8.04733475E-07   2.19316505E-07   1.61578517E-09   9.34039633E-07   1.36857367E+01   -1.87353119E-01   3.88254151E-02   1.07728034E-01   1.36880980E+01   -1.61459595E-01   -8.02967474E-02   1.07712403E-01   1.36885824E+01   -1.52954474E-01   -3.66916284E-02   1.07704140E-01   1.67568266E+00   2.29516725E+06   1.29213076E+01   1.67589164E+00   2.29523725E+06   1.29419079E+01   1.67602253E+00   2.29528250E+06   1.29552183E+01 
