RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 1.72694044E-07   4.22409630E-06   6.53189943E-07   7.84495910E-07   6.50036498E-07   3.42982418E-07   1.91829531E-04   1.39848604E+01   -9.44223627E-03   6.81672525E-03   1.05199799E-01   1.39913902E+01   -1.39041962E-02   1.28035969E-03   1.05150044E-01   1.39867935E+01   -2.30911393E-02   1.13820322E-02   1.05184920E-01   1.67821658E+00   2.29773625E+06   1.36771345E+01   1.67821467E+00   2.29773800E+06   1.36776686E+01   1.67821467E+00   2.29773800E+06   1.36776543E+01 
0 10 2.16014897E-07   3.59521368E-06   1.28990621E-06   1.11309680E-06   7.50501385E-07   2.58709942E-09   2.27545092E-06   1.37649565E+01   -7.14062974E-02   2.65685413E-02   1.06896244E-01   1.38056269E+01   -5.75385317E-02   1.39364852E-02   1.06563076E-01   1.37819099E+01   -1.05224930E-01   4.22420800E-02   1.06757961E-01   1.67849410E+00   2.29675450E+06   1.33882837E+01   1.67850864E+00   2.29678475E+06   1.33972034E+01   1.67849708E+00   2.29676050E+06   1.33900518E+01 
0 20 2.07052693E-07   3.00729926E-06   1.50503172E-06   1.36813287E-06   6.99774944E-07   2.29653718E-09   1.95916755E-06   1.37455359E+01   -1.10138640E-01   4.25536335E-02   1.07067689E-01   1.37749100E+01   -7.57045448E-02   2.23823320E-02   1.06808245E-01   1.37772713E+01   -1.41333342E-01   6.34057671E-02   1.06807292E-01   1.67830181E+00   2.29648600E+06   1.33093548E+01   1.67833126E+00   2.29651875E+06   1.33189268E+01   1.67832398E+00   2.29651050E+06   1.33165007E+01 
0 30 1.73156650E-07   2.70597661E-06   1.50193125E-06   1.39832116E-06   5.45196485E-07   2.20473462E-09   1.76817389E-06   1.38232803E+01   -1.25395238E-01   3.98971438E-02   1.06490247E-01   1.38288774E+01   -9.57174227E-02   6.07465487E-03   1.06427871E-01   1.38509378E+01   -1.75698370E-01   6.45377710E-02   1.06267214E-01   1.67822039E+00   2.29640450E+06   1.32853155E+01   1.67824495E+00   2.29642800E+06   1.32922335E+01   1.67824876E+00   2.29643175E+06   1.32933493E+01 
0 40 1.45355187E-07   2.41268253E-06   1.39169083E-06   1.33305298E-06   4.30899149E-07   1.97584793E-09   1.56077181E-06   1.38578882E+01   -1.37394443E-01   2.45564356E-02   1.06258102E-01   1.38569736E+01   -1.13747291E-01   -2.69105658E-02   1.06260255E-01   1.38834496E+01   -1.94282249E-01   4.73717898E-02   1.06063366E-01   1.67801881E+00   2.29623600E+06   1.32357531E+01   1.67805696E+00   2.29626500E+06   1.32443180E+01   1.67803979E+00   2.29625175E+06   1.32404156E+01 
0 50 1.23770050E-07   2.26439215E-06   1.23840084E-06   1.20460345E-06   3.58092166E-07   1.84327231E-09   1.38908763E-06   1.38385048E+01   -1.56246841E-01   1.94494892E-02   1.06442422E-01   1.38384876E+01   -1.24991916E-01   -4.63976488E-02   1.06433399E-01   1.38655319E+01   -2.04137906E-01   3.91849205E-02   1.06230222E-01   1.67769337E+00   2.29601950E+06   1.31721029E+01   1.67776597E+00   2.29606375E+06   1.31851130E+01   1.67769825E+00   2.29602250E+06   1.31729479E+01 
0 60 1.08155788E-07   2.20336210E-06   1.11360623E-06   1.06090704E-06   3.15114221E-07   1.76995874E-09   1.25659994E-06   1.38034363E+01   -1.74701288E-01   3.24725136E-02   1.06732883E-01   1.37949181E+01   -1.28686979E-01   -4.62053977E-02   1.06783196E-01   1.38264551E+01   -2.09637970E-01   4.09344435E-02   1.06546156E-01   1.67729139E+00   2.29580250E+06   1.31082077E+01   1.67739761E+00   2.29585600E+06   1.31239700E+01   1.67729175E+00   2.29580250E+06   1.31082563E+01 
0 70 9.39867491E-08   2.13252906E-06   1.01994749E-06   9.43303576E-07   2.76746761E-07   1.73357950E-09   1.15446733E-06   1.37707644E+01   -1.90012887E-01   4.45596315E-02   1.07002079E-01   1.37483683E+01   -1.37593284E-01   -4.53201346E-02   1.07160747E-01   1.37828341E+01   -2.12897316E-01   3.67090665E-02   1.06906220E-01   1.67682362E+00   2.29558925E+06   1.30454988E+01   1.67694056E+00   2.29563950E+06   1.30602989E+01   1.67683983E+00   2.29559625E+06   1.30475178E+01 
0 80 8.09933951E-08   2.03339846E-06   9.39163044E-07   8.61523290E-07   2.38674659E-07   1.69440084E-09   1.06776588E-06   1.37321682E+01   -1.95746392E-01   4.38621640E-02   1.07330509E-01   1.37037859E+01   -1.48008540E-01   -5.05897440E-02   1.07537091E-01   1.37362719E+01   -2.03490466E-01   2.45463736E-02   1.07301950E-01   1.67629051E+00   2.29537900E+06   1.29835958E+01   1.67640555E+00   2.29542200E+06   1.29962864E+01   1.67632544E+00   2.29539175E+06   1.29874077E+01 
0 90 7.27486196E-08   1.90859828E-06   8.61590991E-07   7.98451026E-07   2.14850488E-07   1.64413649E-09   9.86941359E-07   1.36914835E+01   -1.90336108E-01   4.08181697E-02   1.07681938E-01   1.36602850E+01   -1.49030417E-01   -5.38183562E-02   1.07911706E-01   1.36918707E+01   -1.82691798E-01   1.64370425E-02   1.07685231E-01   1.67575574E+00   2.29519125E+06   1.29284277E+01   1.67588067E+00   2.29523350E+06   1.29408054E+01   1.67578530E+00   2.29520125E+06   1.29313307E+01 
