RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 1.66896541E-07   4.15201475E-06   6.59437319E-07   7.94952598E-07   6.21736319E-07   3.56184188E-07   1.99298738E-04   1.39903526E+01   1.03829307E-02   -4.77938447E-03   1.05158195E-01   1.39903631E+01   -2.05728952E-02   -3.11344839E-03   1.05157815E-01   1.39790592E+01   -2.79037207E-02   1.50395173E-03   1.05243430E-01   1.67822051E+00   2.29773250E+06   1.36760521E+01   1.67821121E+00   2.29774125E+06   1.36786242E+01   1.67822206E+00   2.29773100E+06   1.36756353E+01 
0 10 2.17784176E-07   3.61771208E-06   1.30287879E-06   1.13298086E-06   7.56284862E-07   2.69034883E-09   3.14452564E-06   1.38056879E+01   1.62287150E-02   -1.34521734E-03   1.06576145E-01   1.37920666E+01   -9.74883586E-02   -4.48316056E-03   1.06678136E-01   1.37655802E+01   -1.04483947E-01   -1.79732908E-02   1.06891744E-01   1.67848766E+00   2.29674175E+06   1.33845787E+01   1.67850351E+00   2.29677375E+06   1.33939838E+01   1.67848432E+00   2.29673525E+06   1.33826809E+01 
0 20 2.09679641E-07   3.02827425E-06   1.52078132E-06   1.38147641E-06   7.08018092E-07   2.39220932E-09   2.55837153E-06   1.38162117E+01   -7.13301543E-03   1.30923502E-02   1.06514163E-01   1.37725267E+01   -1.19427226E-01   -4.00145864E-03   1.06855094E-01   1.37672682E+01   -1.07266158E-01   -2.62599625E-02   1.06898464E-01   1.67829120E+00   2.29647475E+06   1.33060331E+01   1.67832124E+00   2.29650725E+06   1.33156061E+01   1.67828405E+00   2.29646725E+06   1.33038321E+01 
0 30 1.75139888E-07   2.72700345E-06   1.52511996E-06   1.41342343E-06   5.51654978E-07   2.26750885E-09   2.16168178E-06   1.38994932E+01   -3.08502261E-02   1.93524361E-02   1.05915062E-01   1.38388252E+01   -1.48479193E-01   -2.23580226E-02   1.06380194E-01   1.38284664E+01   -1.31436646E-01   -4.18286026E-02   1.06448412E-01   1.67820632E+00   2.29639125E+06   1.32814436E+01   1.67822564E+00   2.29640950E+06   1.32867813E+01   1.67820704E+00   2.29639200E+06   1.32816305E+01 
0 40 1.46950512E-07   2.43513728E-06   1.41390058E-06   1.34777281E-06   4.35766708E-07   2.05116546E-09   1.83797920E-06   1.39270849E+01   -5.37007488E-02   1.21121574E-02   1.05753943E-01   1.38690376E+01   -1.79848507E-01   -4.98744100E-02   1.06182344E-01   1.38450899E+01   -1.59933418E-01   -7.31973797E-02   1.06349520E-01   1.67799592E+00   2.29621875E+06   1.32307301E+01   1.67801523E+00   2.29623325E+06   1.32349653E+01   1.67800510E+00   2.29622575E+06   1.32327414E+01 
0 50 1.25779763E-07   2.29242596E-06   1.25772783E-06   1.21585822E-06   3.64548100E-07   1.90865723E-09   1.57897784E-06   1.38994398E+01   -7.04298541E-02   5.57322148E-03   1.06000118E-01   1.38517723E+01   -2.05069721E-01   -6.35233894E-02   1.06341079E-01   1.38221416E+01   -1.74037203E-01   -8.48527476E-02   1.06551006E-01   1.67766130E+00   2.29600075E+06   1.31665239E+01   1.67770374E+00   2.29602575E+06   1.31739225E+01   1.67766535E+00   2.29600300E+06   1.31672163E+01 
0 60 1.09848699E-07   2.23313714E-06   1.13186843E-06   1.06662162E-06   3.20849665E-07   1.83461268E-09   1.38747362E-06   1.38548555E+01   -8.11818838E-02   1.40145905E-02   1.06362067E-01   1.38138723E+01   -2.14005440E-01   -6.36060610E-02   1.06653638E-01   1.37849789E+01   -1.73721045E-01   -7.01794103E-02   1.06857352E-01   1.67725325E+00   2.29578375E+06   1.31027031E+01   1.67731512E+00   2.29581425E+06   1.31116648E+01   1.67722702E+00   2.29577100E+06   1.30989590E+01 
0 70 9.47274685E-08   2.16155172E-06   1.03774869E-06   9.47503054E-07   2.78845448E-07   1.78684789E-09   1.24444659E-06   1.38121719E+01   -8.96870717E-02   2.43024994E-02   1.06714174E-01   1.37698832E+01   -2.10661039E-01   -6.76460639E-02   1.07018687E-01   1.37410860E+01   -1.72042087E-01   -6.05376028E-02   1.07218690E-01   1.67677414E+00   2.29556850E+06   1.30393915E+01   1.67682242E+00   2.29558875E+06   1.30453587E+01   1.67670870E+00   2.29554150E+06   1.30314388E+01 
0 80 8.19490182E-08   2.05884749E-06   9.54015945E-07   8.68806751E-07   2.40933076E-07   1.74275028E-09   1.13104079E-06   1.37692165E+01   -9.42840204E-02   2.62682773E-02   1.07076108E-01   1.37257404E+01   -1.99648246E-01   -7.72991553E-02   1.07393935E-01   1.36895189E+01   -1.68033525E-01   -6.32012710E-02   1.07651658E-01   1.67621446E+00   2.29535100E+06   1.29753799E+01   1.67623580E+00   2.29535875E+06   1.29776735E+01   1.67614162E+00   2.29532475E+06   1.29676352E+01 
0 90 7.43795496E-08   1.92768584E-06   8.74405373E-07   8.10520362E-07   2.19540539E-07   1.68690439E-09   1.03188916E-06   1.37249632E+01   -9.54691321E-02   2.76280921E-02   1.07450917E-01   1.36880922E+01   -1.82916909E-01   -8.40412900E-02   1.07721433E-01   1.36419802E+01   -1.56341866E-01   -6.43639863E-02   1.08061388E-01   1.67563534E+00   2.29515175E+06   1.29167461E+01   1.67566252E+00   2.29516050E+06   1.29193573E+01   1.67560923E+00   2.29514325E+06   1.29142399E+01 
