RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 8.73112072E-08   4.46275317E-06   6.12218571E-07   6.52115205E-07   3.16547414E-07   1.28021910E-07   1.00205601E-04   9.95771217E+00   -2.27400567E-02   5.92366001E-03   1.05531432E-01   9.95262241E+00   -1.64450891E-02   -2.53987440E-04   1.05586275E-01   9.94468307E+00   -1.23016266E-02   1.69676426E-03   1.05671354E-01   1.68640196E+00   2.15230200E+06   9.69851208E+00   1.68640375E+00   2.15215600E+06   9.69704819E+00   1.68640077E+00   2.15239375E+06   9.69943333E+00 
0 10 2.59800942E-07   3.71967622E-06   1.78358687E-06   1.27841281E-06   8.94489631E-07   1.02288922E-09   1.44766284E-06   9.56460667E+00   -1.56611621E-01   5.68777733E-02   1.09817564E-01   9.57380581E+00   -1.42866686E-01   1.20554706E-02   1.09769523E-01   9.50977707E+00   -8.15905035E-02   -2.71789115E-02   1.10520653E-01   1.67916751E+00   2.08565788E+06   9.02945614E+00   1.67907584E+00   2.08526025E+06   9.02546501E+00   1.67937720E+00   2.08657688E+06   9.03868294E+00 
0 20 2.48149036E-07   3.40100178E-06   2.14670422E-06   1.78011067E-06   8.31611658E-07   1.35917722E-09   1.40885675E-06   9.77897644E+00   -2.64305294E-01   1.07885726E-01   1.07341409E-01   9.70645905E+00   -2.23202407E-01   3.68133672E-02   1.08241178E-01   9.79041290E+00   -1.77060843E-01   -5.16488738E-02   1.07352644E-01   1.67555571E+00   2.07082900E+06   8.88371372E+00   1.67561769E+00   2.07174662E+06   8.88979912E+00   1.67593980E+00   2.07290388E+06   8.90141678E+00 
0 30 1.86873436E-07   2.97631459E-06   2.14800548E-06   1.73932563E-06   6.02065995E-07   1.66902558E-09   1.44949274E-06   1.00814896E+01   -3.38990808E-01   9.76379365E-02   1.04196906E-01   9.94194221E+00   -2.63205618E-01   4.41311151E-02   1.05735548E-01   1.01302023E+01   -2.38966331E-01   -8.80220458E-02   1.03847630E-01   1.67709899E+00   2.05630788E+06   8.82888126E+00   1.67699933E+00   2.05728862E+06   8.83258438E+00   1.67682219E+00   2.05901700E+06   8.83911133E+00 
0 40 1.38687724E-07   2.58361501E-06   1.83468433E-06   1.54566158E-06   4.47245753E-07   1.24094457E-09   1.16569458E-06   1.01864929E+01   -3.56361955E-01   9.16983038E-02   1.03214823E-01   1.00434284E+01   -2.85891920E-01   5.13310917E-02   1.04738861E-01   1.02133303E+01   -2.80381739E-01   -1.30650267E-01   1.03062652E-01   1.68079865E+00   2.01336850E+06   8.66673851E+00   1.68086028E+00   2.01249888E+06   8.66345501E+00   1.68078315E+00   2.01358738E+06   8.66756535E+00 
0 50 1.13345003E-07   2.44176954E-06   1.54348209E-06   1.37260713E-06   3.64323995E-07   9.70564629E-10   9.56924737E-07   1.01815853E+01   -3.27362806E-01   1.03127547E-01   1.03335418E-01   1.00310707E+01   -2.62327552E-01   6.58244491E-02   1.04922324E-01   1.02212114E+01   -2.91054845E-01   -1.46918491E-01   1.03031181E-01   1.68341780E+00   1.96506312E+06   8.48433304E+00   1.68347895E+00   1.96339975E+06   8.47805214E+00   1.68343878E+00   1.96450038E+06   8.48220825E+00 
0 60 9.59064579E-08   2.43247496E-06   1.33979825E-06   1.20187474E-06   3.05115378E-07   8.99966823E-10   8.33716911E-07   1.01597548E+01   -2.59298325E-01   1.14430539E-01   1.03623770E-01   1.00040646E+01   -2.12056458E-01   8.45263675E-02   1.05265185E-01   1.02160425E+01   -2.75777876E-01   -1.43591806E-01   1.03150435E-01   1.68437529E+00   1.92201725E+06   8.32178879E+00   1.68439019E+00   1.91966888E+06   8.31292152E+00   1.68437135E+00   1.92254400E+06   8.32377815E+00 
0 70 8.17168839E-08   2.34743561E-06   1.19174319E-06   1.07171218E-06   2.56671143E-07   8.90805041E-10   7.43277269E-07   1.01448565E+01   -1.90619886E-01   1.02992795E-01   1.03879400E-01   9.98248577E+00   -1.38035908E-01   8.70550051E-02   1.05591290E-01   1.01930056E+01   -2.45455161E-01   -1.46936640E-01   1.03469349E-01   1.68412077E+00   1.88292475E+06   8.17417240E+00   1.68405581E+00   1.87987162E+06   8.16264343E+00   1.68415380E+00   1.88460988E+06   8.18053532E+00 
0 80 7.00652976E-08   2.17120328E-06   1.07084168E-06   9.80443360E-07   2.12056804E-07   9.16477616E-10   6.77952414E-07   1.01060925E+01   -1.38228521E-01   8.76105353E-02   1.04403876E-01   9.93405628E+00   -8.02185461E-02   7.96573311E-02   1.06220558E-01   1.01591196E+01   -2.13326067E-01   -1.46138877E-01   1.03910431E-01   1.68302166E+00   1.84874912E+06   8.04512215E+00   1.68291736E+00   1.84642788E+06   8.03635693E+00   1.68312585E+00   1.85115562E+06   8.05420971E+00 
0 90 6.22642062E-08   1.98865814E-06   9.74262889E-07   9.11429254E-07   1.82644243E-07   9.33921385E-10   6.22334085E-07   1.00510759E+01   -1.01401597E-01   7.82707632E-02   1.05105162E-01   9.86940193E+00   -4.63951901E-02   7.35048205E-02   1.07026391E-01   1.01241665E+01   -1.78676769E-01   -1.33478820E-01   1.04375310E-01   1.68160605E+00   1.82224050E+06   7.94502354E+00   1.68159854E+00   1.82212238E+06   7.94457769E+00   1.68178093E+00   1.82507612E+06   7.95573092E+00 
