RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 8.49650945E-08   4.34146159E-06   5.91443836E-07   6.32559136E-07   3.09324292E-07   1.25072972E-07   9.78269891E-05   9.95369244E+00   -1.94756407E-02   7.93839525E-03   1.05573915E-01   9.95728779E+00   -4.79923747E-03   4.45406744E-03   1.05536804E-01   9.95787621E+00   -2.45783571E-03   -1.88191875E-03   1.05530746E-01   1.68640220E+00   2.15227800E+06   9.69827175E+00   1.68640208E+00   2.15228475E+06   9.69833851E+00   1.68640113E+00   2.15236025E+06   9.69909763E+00 
0 10 2.49833676E-07   3.60727540E-06   1.72480293E-06   1.22032850E-06   8.61116405E-07   9.98472083E-10   1.76468927E-06   9.54930401E+00   -1.46429420E-01   6.58921450E-02   1.10006161E-01   9.57421207E+00   -8.51106644E-02   2.79726312E-02   1.09765418E-01   9.54095459E+00   -5.96220158E-02   -9.29478649E-03   1.10127091E-01   1.67919779E+00   2.08579012E+06   9.03078461E+00   1.67950153E+00   2.08712812E+06   9.04421711E+00   1.67947781E+00   2.08702300E+06   9.04316139E+00 
0 20 2.38273685E-07   3.29495310E-06   2.06735626E-06   1.71091222E-06   7.99076929E-07   1.31754307E-09   1.60548791E-06   9.76254082E+00   -2.78818667E-01   1.10396378E-01   1.07556961E-01   9.76698208E+00   -2.09940761E-01   5.01971021E-02   1.07603699E-01   9.69776440E+00   -9.89663452E-02   -2.67885495E-02   1.08255990E-01   1.67567849E+00   2.07196388E+06   8.89197922E+00   1.67623508E+00   2.07398012E+06   8.91222095E+00   1.67607355E+00   2.07338950E+06   8.90629196E+00 
0 30 1.80409671E-07   2.88119372E-06   2.07460084E-06   1.67406245E-06   5.81551831E-07   1.59715452E-09   1.54455915E-06   1.01137609E+01   -3.20281923E-01   1.33686960E-01   1.03923373E-01   1.00858641E+01   -2.99613833E-01   6.22019544E-02   1.04246266E-01   1.00230255E+01   -1.24981754E-01   -3.25501561E-02   1.04848608E-01   1.67686033E+00   2.05864712E+06   8.83771420E+00   1.67652524E+00   2.06187050E+06   8.84988594E+00   1.67659664E+00   2.06118912E+06   8.84731293E+00 
0 40 1.34139555E-07   2.49159689E-06   1.76119636E-06   1.47939397E-06   4.33116298E-07   1.20609822E-09   1.24280052E-06   1.02253695E+01   -3.29294115E-01   1.30834535E-01   1.02891214E-01   1.01918163E+01   -3.32376599E-01   5.85112013E-02   1.03237644E-01   1.01205263E+01   -1.62586063E-01   -5.67084253E-02   1.03961915E-01   1.68061841E+00   2.01587250E+06   8.67619419E+00   1.68049407E+00   2.01756400E+06   8.68258095E+00   1.68061888E+00   2.01586650E+06   8.67617130E+00 
0 50 1.08965068E-07   2.34974436E-06   1.48223251E-06   1.31003765E-06   3.49511453E-07   9.58808699E-10   1.02178399E-06   1.01995869E+01   -3.11870188E-01   1.26785681E-01   1.03203528E-01   1.02085400E+01   -3.33207011E-01   6.53927922E-02   1.03123516E-01   1.00827379E+01   -1.66977957E-01   -5.39589524E-02   1.04402035E-01   1.68328989E+00   1.96839012E+06   8.49689674E+00   1.68320870E+00   1.97040012E+06   8.50448608E+00   1.68337989E+00   1.96607062E+06   8.48813820E+00 
0 60 9.25436581E-08   2.33686842E-06   1.28796273E-06   1.15506896E-06   2.94254107E-07   8.87893314E-10   8.81407686E-07   1.01656084E+01   -2.75759131E-01   1.25290021E-01   1.03600860E-01   1.02016964E+01   -2.89247155E-01   7.74122030E-02   1.03269540E-01   1.00306492E+01   -1.43518001E-01   -2.78067030E-02   1.04999274E-01   1.68433475E+00   1.92662550E+06   8.33918953E+00   1.68430054E+00   1.92961338E+06   8.35047245E+00   1.68437171E+00   1.92250225E+06   8.32362080E+00 
0 70 7.88553081E-08   2.25867257E-06   1.14806278E-06   1.03591458E-06   2.48769993E-07   8.75005568E-10   7.75373621E-07   1.01436901E+01   -2.19714448E-01   1.09823264E-01   1.03923224E-01   1.01854887E+01   -2.28302628E-01   7.38652498E-02   1.03549607E-01   9.99348164E+00   -1.22420587E-01   -2.31169052E-02   1.05485655E-01   1.68422008E+00   1.88835225E+06   8.19466686E+00   1.68428731E+00   1.89289950E+06   8.21183777E+00   1.68412662E+00   1.88321638E+06   8.17527390E+00 
0 80 6.75220519E-08   2.09877658E-06   1.03149853E-06   9.47794831E-07   2.05477178E-07   8.98004227E-10   6.97606765E-07   1.00983515E+01   -1.55391097E-01   8.82030949E-02   1.04507901E-01   1.01331253E+01   -1.73781112E-01   7.28257746E-02   1.04210980E-01   9.93639565E+00   -1.04182743E-01   -2.89382506E-02   1.06206357E-01   1.68324673E+00   1.85407588E+06   8.06523705E+00   1.68347788E+00   1.86011238E+06   8.08803082E+00   1.68301797E+00   1.84866562E+06   8.04480743E+00 
0 90 6.06330346E-08   1.92634434E-06   9.33015372E-07   8.76920637E-07   1.78592643E-07   9.12996234E-10   6.33422019E-07   1.00386534E+01   -1.04674853E-01   7.25280866E-02   1.05250277E-01   1.00598059E+01   -1.29870251E-01   7.39675239E-02   1.05097927E-01   9.86551571E+00   -8.08459744E-02   -2.83884611E-02   1.07082650E-01   1.68189895E+00   1.82704212E+06   7.96315527E+00   1.68227839E+00   1.83370112E+06   7.98829985E+00   1.68156981E+00   1.82166412E+06   7.94284725E+00 
