RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 8.40178700E-08   4.35061429E-06   5.94419362E-07   6.37982453E-07   3.04328978E-07   1.28689990E-07   1.00763158E-04   9.94969654E+00   -5.15145855E-03   1.30637502E-02   1.05617411E-01   9.94763088E+00   -1.47736762E-02   -9.68329492E-04   1.05639182E-01   9.95147896E+00   -2.47078501E-02   5.16066374E-03   1.05598122E-01   1.68640411E+00   2.15212475E+06   9.69673443E+00   1.68640316E+00   2.15220100E+06   9.69749832E+00   1.68640065E+00   2.15239625E+06   9.69945908E+00 
0 10 2.52644952E-07   3.62987748E-06   1.73603576E-06   1.23810037E-06   8.70452311E-07   1.02482101E-09   1.51206712E-06   9.51419735E+00   -9.51771587E-02   7.32477233E-02   1.10440798E-01   9.52051163E+00   -1.19518496E-01   1.38985680E-03   1.10379405E-01   9.55892086E+00   -1.58526435E-01   3.66102010E-02   1.09913103E-01   1.67904902E+00   2.08514462E+06   9.02430439E+00   1.67925310E+00   2.08603150E+06   9.03320789E+00   1.67939341E+00   2.08664838E+06   9.03940010E+00 
0 20 2.40964852E-07   3.33914022E-06   2.09113659E-06   1.73845228E-06   8.08056598E-07   1.35932587E-09   1.43173452E-06   9.68709469E+00   -2.15868086E-01   9.58725289E-02   1.08440757E-01   9.69079685E+00   -2.39263132E-01   2.39708107E-02   1.08405866E-01   9.81369400E+00   -2.72221833E-01   6.08106218E-02   1.07034922E-01   1.67560935E+00   2.07171688E+06   8.88950062E+00   1.67582679E+00   2.07249612E+06   8.89732265E+00   1.67610312E+00   2.07349712E+06   8.90737247E+00 
0 30 1.82898390E-07   2.90769003E-06   2.09139489E-06   1.69938630E-06   5.89295098E-07   1.62408598E-09   1.42444958E-06   9.98343372E+00   -2.81505287E-01   1.03861369E-01   1.05288923E-01   1.00261660E+01   -2.92335898E-01   4.16221321E-02   1.04837738E-01   1.01183090E+01   -3.31096888E-01   6.57069162E-02   1.03892304E-01   1.67700243E+00   2.05725838E+06   8.83246994E+00   1.67678797E+00   2.05934862E+06   8.84036350E+00   1.67664242E+00   2.06075100E+06   8.84565926E+00 
0 40 1.35098873E-07   2.52795917E-06   1.78245182E-06   1.50704363E-06   4.35404985E-07   1.21267840E-09   1.13156273E-06   1.01033659E+01   -3.12076569E-01   9.70209613E-02   1.04139306E-01   1.01022968E+01   -2.91852981E-01   2.67778356E-02   1.04132615E-01   1.02057991E+01   -3.38321894E-01   6.84115589E-02   1.03087164E-01   1.68080521E+00   2.01327788E+06   8.66639614E+00   1.68054426E+00   2.01688412E+06   8.68001366E+00   1.68084526E+00   2.01271175E+06   8.66425896E+00 
0 50 1.10739343E-07   2.38038797E-06   1.49872051E-06   1.33574656E-06   3.55064543E-07   9.79563430E-10   9.27236954E-07   1.01206446E+01   -3.12985331E-01   1.02616817E-01   1.04019277E-01   1.00717068E+01   -2.70397067E-01   3.73756066E-02   1.04504742E-01   1.02120523E+01   -3.30389798E-01   8.85625482E-02   1.03087477E-01   1.68339622E+00   1.96564075E+06   8.48651409E+00   1.68322122E+00   1.97009650E+06   8.50333977E+00   1.68351591E+00   1.96236700E+06   8.47415257E+00 
0 60 9.35289606E-08   2.36925007E-06   1.30748037E-06   1.17450065E-06   2.97814097E-07   8.93272845E-10   7.91719060E-07   1.01050673E+01   -2.89247423E-01   1.15512192E-01   1.04233578E-01   1.00382938E+01   -2.29794294E-01   6.36227876E-02   1.04910932E-01   1.01981249E+01   -2.89783090E-01   9.73581821E-02   1.03311889E-01   1.68436599E+00   1.92324688E+06   8.32643223E+00   1.68432474E+00   1.92756225E+06   8.34272766E+00   1.68438876E+00   1.91991912E+06   8.31386662E+00 
0 70 7.91657015E-08   2.29531861E-06   1.16110766E-06   1.04783442E-06   2.49084337E-07   8.79416595E-10   6.97107453E-07   1.00835857E+01   -2.36854404E-01   9.93764624E-02   1.04547396E-01   1.00047970E+01   -1.70839921E-01   6.67638704E-02   1.05351344E-01   1.01584558E+01   -2.31564909E-01   9.19259265E-02   1.03821278E-01   1.68414295E+00   1.88404888E+06   8.17841721E+00   1.68422902E+00   1.88890462E+06   8.19675255E+00   1.68408477E+00   1.88119512E+06   8.16764164E+00 
0 80 6.80025565E-08   2.12733630E-06   1.04120932E-06   9.56865279E-07   2.05849119E-07   9.01706487E-10   6.31859677E-07   1.00442791E+01   -1.82073340E-01   7.59054720E-02   1.05068929E-01   9.94789124E+00   -1.16575524E-01   5.89232706E-02   1.06055796E-01   1.00845633E+01   -1.74819663E-01   8.53928998E-02   1.04699880E-01   1.68304443E+00   1.84926888E+06   8.04708481E+00   1.68331587E+00   1.85581325E+06   8.07179737E+00   1.68294764E+00   1.84709312E+06   8.03886890E+00 
0 90 6.08687714E-08   1.94593326E-06   9.45542695E-07   8.89069725E-07   1.78475176E-07   9.16242693E-10   5.78967501E-07   9.99282932E+00   -1.36447296E-01   6.54818565E-02   1.05723664E-01   9.88806248E+00   -8.05831850E-02   5.25973700E-02   1.06798388E-01   1.00122051E+01   -1.24670684E-01   8.53750557E-02   1.05573945E-01   1.68160796E+00   1.82227238E+06   7.94514370E+00   1.68210196E+00   1.83053812E+06   7.97635603E+00   1.68152153E+00   1.82090288E+06   7.93997288E+00 
