RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 8.23581416E-08   4.33877767E-06   5.90439015E-07   6.23546953E-07   2.98044881E-07   1.28116710E-07   1.00315345E-04   9.94586849E+00   -3.07765840E-05   -2.75014108E-03   1.05657667E-01   9.95021057E+00   -2.44720206E-02   -8.36293306E-03   1.05610184E-01   9.94984818E+00   -2.98251025E-02   9.79848858E-03   1.05615415E-01   1.68640149E+00   2.15233800E+06   9.69887352E+00   1.68640018E+00   2.15243350E+06   9.69983387E+00   1.68640447E+00   2.15209375E+06   9.69642067E+00 
0 10 2.52337628E-07   3.59942351E-06   1.73932779E-06   1.22974211E-06   8.69429982E-07   1.02339737E-09   1.58207229E-06   9.51070690E+00   -8.00761506E-02   -1.34021519E-02   1.10493071E-01   9.56000328E+00   -1.33120477E-01   -1.00870896E-02   1.09874487E-01   9.53178883E+00   -1.91954151E-01   5.33898361E-02   1.10255055E-01   1.67921162E+00   2.08585025E+06   9.03138828E+00   1.67952240E+00   2.08722162E+06   9.04515553E+00   1.67913067E+00   2.08549800E+06   9.02785206E+00 
0 20 2.39766138E-07   3.29572367E-06   2.07791709E-06   1.71853651E-06   8.02482361E-07   1.29973066E-09   1.44966509E-06   9.76623249E+00   -1.77815676E-01   -3.96228768E-02   1.07596956E-01   9.70917225E+00   -1.97652996E-01   1.46604413E-02   1.08146340E-01   9.73348331E+00   -3.29580426E-01   8.01116750E-02   1.07967801E-01   1.67551172E+00   2.07136988E+06   8.88601685E+00   1.67626965E+00   2.07410750E+06   8.91349983E+00   1.67564130E+00   2.07183088E+06   8.89064503E+00 
0 30 1.80138130E-07   2.87919738E-06   2.07917219E-06   1.67621204E-06   5.80122276E-07   1.59336722E-09   1.43628654E-06   1.00834761E+01   -2.37316519E-01   -7.18697309E-02   1.04291879E-01   1.00218601E+01   -2.59218246E-01   -5.66477003E-03   1.04878090E-01   1.00465612E+01   -4.04643416E-01   7.31622577E-02   1.04658149E-01   1.67708004E+00   2.05649462E+06   8.82958603E+00   1.67661703E+00   2.06099438E+06   8.84657764E+00   1.67677462E+00   2.05947838E+06   8.84085369E+00 
0 40 1.33601318E-07   2.49175923E-06   1.76443314E-06   1.47798232E-06   4.31418556E-07   1.19555121E-09   1.14728834E-06   1.01886892E+01   -2.83009410E-01   -9.07065645E-02   1.03313275E-01   1.01447001E+01   -2.50285387E-01   -1.37151144E-02   1.03731684E-01   1.01215277E+01   -4.05562252E-01   3.82713489E-02   1.03961460E-01   1.68082058E+00   2.01306088E+06   8.66557693E+00   1.68074131E+00   2.01417275E+06   8.66977596E+00   1.68024075E+00   2.02093125E+06   8.69529629E+00 
0 50 1.08865187E-07   2.34475488E-06   1.48122797E-06   1.31272657E-06   3.49349847E-07   9.55906132E-10   9.37777202E-07   1.02005415E+01   -2.95698643E-01   -9.53669101E-02   1.03243075E-01   1.01084223E+01   -2.08588824E-01   -1.80329438E-02   1.04177266E-01   1.00971422E+01   -3.33813667E-01   2.69385986E-02   1.04282029E-01   1.68344522E+00   1.96432512E+06   8.48154640E+00   1.68343222E+00   1.96467800E+06   8.48287964E+00   1.68298745E+00   1.97556388E+06   8.52398586E+00 
0 60 9.19937193E-08   2.33554783E-06   1.29143450E-06   1.15909052E-06   2.92436056E-07   8.84507967E-10   8.04514400E-07   1.01968279E+01   -2.80194789E-01   -8.92576277E-02   1.03338391E-01   1.00488071E+01   -1.54855266E-01   -2.06074677E-03   1.04864515E-01   1.00634527E+01   -2.49699950E-01   4.26749028E-02   1.04699507E-01   1.68437958E+00   1.92140275E+06   8.31946850E+00   1.68437386E+00   1.92222075E+06   8.32255745E+00   1.68423975E+00   1.93395500E+06   8.36686707E+00 
0 70 7.83412801E-08   2.25331951E-06   1.14899649E-06   1.03322589E-06   2.46733805E-07   8.74215977E-10   7.07365018E-07   1.01837349E+01   -2.46435687E-01   -9.65898111E-02   1.03567667E-01   9.99685478E+00   -1.06362768E-01   1.55732604E-02   1.05518639E-01   1.00271101E+01   -1.72268108E-01   3.95767502E-02   1.05167404E-01   1.68411148E+00   1.88247050E+06   8.17245674E+00   1.68414032E+00   1.88391175E+06   8.17789936E+00   1.68433571E+00   1.89700588E+06   8.22734356E+00 
0 80 6.69437341E-08   2.08891674E-06   1.03139382E-06   9.42078032E-07   2.03192897E-07   8.95043650E-10   6.36698473E-07   1.01342468E+01   -2.11038724E-01   -1.07934929E-01   1.04188658E-01   9.94087982E+00   -6.41809627E-02   1.67833250E-02   1.06230088E-01   9.96537113E+00   -1.12344004E-01   3.54599580E-02   1.05921030E-01   1.68299103E+00   1.84806025E+06   8.04252052E+00   1.68307233E+00   1.84990975E+06   8.04950428E+00   1.68364203E+00   1.86487088E+06   8.10599899E+00 
0 90 6.00896044E-08   1.91581466E-06   9.32199725E-07   8.73838417E-07   1.76640299E-07   9.07950992E-10   5.78548736E-07   1.00740929E+01   -1.79170549E-01   -1.13879897E-01   1.04931168E-01   9.87224770E+00   -3.64273675E-02   1.41863832E-02   1.07075445E-01   9.90078259E+00   -6.84925243E-02   3.89809310E-02   1.06717341E-01   1.68155634E+00   1.82145212E+06   7.94204664E+00   1.68167067E+00   1.82327775E+06   7.94894028E+00   1.68258262E+00   1.83948112E+06   8.01012516E+00 
