RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 8.36559266E-08   4.33418018E-06   5.92363733E-07   6.42889916E-07   3.04828035E-07   1.25193495E-07   9.79267279E-05   9.94680309E+00   7.27776904E-03   1.92485284E-02   1.05647147E-01   9.94563675E+00   -1.98008725E-03   9.17228591E-03   1.05659157E-01   9.93704987E+00   -9.48970765E-03   1.62581410E-02   1.05751216E-01   1.68640304E+00   2.15221500E+06   9.69763851E+00   1.68639910E+00   2.15251550E+06   9.70065594E+00   1.68639719E+00   2.15265200E+06   9.70202732E+00 
0 10 2.50173116E-07   3.59550927E-06   1.69926273E-06   1.21924563E-06   8.61789601E-07   9.98934269E-10   1.74767092E-06   9.56558800E+00   -2.00518239E-02   1.06928751E-01   1.09839834E-01   9.54001522E+00   -4.67563681E-02   5.67557625E-02   1.10118531E-01   9.52466297E+00   -1.29172459E-01   9.03773084E-02   1.10327214E-01   1.67907751E+00   2.08526762E+06   9.02553844E+00   1.67957187E+00   2.08744238E+06   9.04737186E+00   1.67982352E+00   2.08857938E+06   9.05878639E+00 
0 20 2.38013016E-07   3.29527757E-06   2.06605910E-06   1.71287456E-06   7.98286749E-07   1.33188138E-09   1.59995625E-06   9.77198124E+00   -1.10031202E-01   1.51430607E-01   1.07531063E-01   9.72231770E+00   -1.33678630E-01   8.35351571E-02   1.08052433E-01   9.78936768E+00   -2.44249552E-01   1.26407638E-01   1.07360058E-01   1.67553461E+00   2.07145138E+06   8.88683414E+00   1.67618692E+00   2.07380350E+06   8.91044807E+00   1.67635190E+00   2.07441050E+06   8.91654205E+00 
0 30 1.81172126E-07   2.88110255E-06   2.06760592E-06   1.68172062E-06   5.83829717E-07   1.61730940E-09   1.54513782E-06   1.00349112E+01   -1.98014826E-01   1.56122237E-01   1.04792625E-01   1.00161495E+01   -2.21919045E-01   9.42500159E-02   1.04959793E-01   1.01173105E+01   -3.01407188E-01   1.19305708E-01   1.03932075E-01   1.67702007E+00   2.05708488E+06   8.83181477E+00   1.67649615E+00   2.06214738E+06   8.85093212E+00   1.67612374E+00   2.06564300E+06   8.86413193E+00 
0 40 1.34368392E-07   2.49810910E-06   1.76204514E-06   1.48826621E-06   4.32881393E-07   1.21413002E-09   1.23769314E-06   1.01403103E+01   -2.47288093E-01   1.31405458E-01   1.03787929E-01   1.01415997E+01   -2.67084390E-01   8.27310234E-02   1.03751913E-01   1.01888866E+01   -3.22576284E-01   1.15813948E-01   1.03281446E-01   1.68077374E+00   2.01371950E+06   8.66806412E+00   1.68056786E+00   2.01656338E+06   8.67880249E+00   1.68003356E+00   2.02360988E+06   8.70541096E+00 
0 50 1.09462192E-07   2.35464927E-06   1.47819935E-06   1.31604565E-06   3.51419970E-07   9.61709379E-10   1.01293108E-06   1.01630020E+01   -2.52021223E-01   1.05800055E-01   1.03622623E-01   1.01442862E+01   -2.63860792E-01   8.69896039E-02   1.03789367E-01   1.01825686E+01   -3.18168670E-01   1.05029739E-01   1.03412852E-01   1.68337345E+00   1.96624000E+06   8.48877811E+00   1.68332875E+00   1.96740025E+06   8.49315929E+00   1.68301880E+00   1.97485712E+06   8.52131653E+00 
0 60 9.23536092E-08   2.34435561E-06   1.28513477E-06   1.15705370E-06   2.93921062E-07   8.91064333E-10   8.72662952E-07   1.01670065E+01   -2.40975887E-01   9.31207314E-02   1.03651345E-01   1.00993538E+01   -2.44295746E-01   1.05688743E-01   1.04315706E-01   1.01726055E+01   -2.74668932E-01   1.08173490E-01   1.03590012E-01   1.68435729E+00   1.92427325E+06   8.33030796E+00   1.68435681E+00   1.92433525E+06   8.33054161E+00   1.68427944E+00   1.93122900E+06   8.35657310E+00 
0 70 7.80665061E-08   2.26812745E-06   1.14683235E-06   1.03465641E-06   2.45828630E-07   8.78288775E-10   7.68325094E-07   1.01565056E+01   -2.17009142E-01   7.89692253E-02   1.03858061E-01   1.00607119E+01   -2.10247636E-01   1.02205768E-01   1.04821555E-01   1.01453667E+01   -2.13801920E-01   1.02355413E-01   1.03974804E-01   1.68417037E+00   1.88549525E+06   8.18387890E+00   1.68416631E+00   1.88527838E+06   8.18305969E+00   1.68428588E+00   1.89279225E+06   8.21143246E+00 
0 80 6.68745344E-08   2.10296025E-06   1.03180992E-06   9.47054161E-07   2.02660374E-07   8.97317110E-10   6.90837908E-07   1.01165419E+01   -1.73314184E-01   7.00560808E-02   1.04387164E-01   1.00088367E+01   -1.64178759E-01   8.97092968E-02   1.05489664E-01   1.00996189E+01   -1.50744662E-01   8.88771191E-02   1.04565039E-01   1.68310189E+00   1.85059588E+06   8.05209541E+00   1.68313634E+00   1.85140462E+06   8.05515003E+00   1.68346322E+00   1.85970975E+06   8.08651066E+00 
0 90 6.04350419E-08   1.92728612E-06   9.33189995E-07   8.79578010E-07   1.77483798E-07   9.10549025E-10   6.26706935E-07   1.00628185E+01   -1.34072378E-01   7.04444572E-02   1.05060719E-01   9.94129372E+00   -1.18687145E-01   8.65871459E-02   1.06328622E-01   1.00502234E+01   -1.00783579E-01   8.34142193E-02   1.05197892E-01   1.68165672E+00   1.82305300E+06   7.94809151E+00   1.68181491E+00   1.82563675E+06   7.95784807E+00   1.68230021E+00   1.83410162E+06   7.98981237E+00 
0 100 5.52383952E-08   1.77927006E-06   8.55406881E-07   8.24020105E-07   1.63084778E-07   9.13835618E-10   5.68326357E-07   1.00276833E+01   -1.06058158E-01   7.18203858E-02   1.05542511E-01   9.89112949E+00   -8.49750638E-02   8.20645913E-02   1.06986172E-01   1.00144033E+01   -6.92654550E-02   8.09243843E-02   1.05689257E-01   1.68049121E+00   1.80593950E+06   7.88346958E+00   1.68078196E+00   1.80993912E+06   7.89857292E+00   1.68133473E+00   1.81801238E+06   7.92905760E+00 
0 110 4.67722643E-08   1.65347581E-06   8.02158922E-07   7.82304539E-07   1.38262592E-07   9.20243437E-10   5.16711907E-07   1.00189629E+01   -8.58134255E-02   6.88288286E-02   1.05744503E-01   9.87237835E+00   -6.37938306E-02   6.80496916E-02   1.07299156E-01   1.00000744E+01   -5.50725088E-02   7.51057342E-02   1.05949678E-01   1.67988825E+00   1.79809312E+06   7.85384083E+00   1.68024409E+00   1.80265562E+06   7.87106943E+00   1.68077707E+00   1.80987062E+06   7.89831400E+00 
0 120 3.94760420E-08   1.53265989E-06   7.68571510E-07   7.57945827E-07   1.16173204E-07   9.35814648E-10   4.75869285E-07   1.00185051E+01   -7.27940053E-02   6.37655780E-02   1.05854496E-01   9.86698151E+00   -5.20631038E-02   5.26560508E-02   1.07454181E-01   9.99640369E+00   -5.21620512E-02   6.68848455E-02   1.06091283E-01   1.67954600E+00   1.79387125E+06   7.83789873E+00   1.67991543E+00   1.79843450E+06   7.85513020E+00   1.68038917E+00   1.80457088E+06   7.87830162E+00 
0 130 3.60411931E-08   1.41589692E-06   7.42313205E-07   7.37451785E-07   1.05750274E-07   9.59030744E-10   4.48431194E-07   1.00094576E+01   -6.57322630E-02   6.32548779E-02   1.06048740E-01   9.85354042E+00   -4.68775146E-02   4.68284115E-02   1.07681610E-01   9.98435116E+00   -5.35749868E-02   6.44675642E-02   1.06314577E-01   1.67900336E+00   1.78747062E+06   7.81372976E+00   1.67938209E+00   1.79190250E+06   7.83046484E+00   1.67981184E+00   1.79713675E+06   7.85022974E+00 
0 140 3.29736736E-08   1.31538366E-06   7.10469521E-07   7.11097584E-07   9.46512344E-08   9.75820869E-10   4.25828858E-07   9.98520470E+00   -6.34127036E-02   7.03291148E-02   1.06395945E-01   9.82556057E+00   -4.74358760E-02   5.33928871E-02   1.08054504E-01   9.95743179E+00   -5.76051585E-02   7.30079487E-02   1.06688969E-01   1.67802298E+00   1.77667425E+06   7.77296162E+00   1.67844772E+00   1.78124200E+06   7.79020977E+00   1.67887568E+00   1.78601200E+06   7.80822182E+00 
0 150 3.00972260E-08   1.23006532E-06   6.63842002E-07   6.78785284E-07   8.46664605E-08   9.73547798E-10   3.99328542E-07   9.95394802E+00   -6.47250637E-02   8.12116787E-02   1.06808968E-01   9.79179668E+00   -5.27880043E-02   6.67221770E-02   1.08480573E-01   9.92560291E+00   -6.25511482E-02   8.83032009E-02   1.07108325E-01   1.67670131E+00   1.76335738E+06   7.72267628E+00   1.67722666E+00   1.76850238E+06   7.74210405E+00   1.67768478E+00   1.77314462E+06   7.75963354E+00 
0 160 2.93228801E-08   1.14891054E-06   6.05610694E-07   6.38374388E-07   8.46673487E-08   9.56879354E-10   3.69975197E-07   9.92847824E+00   -6.73068389E-02   9.00114328E-02   1.07148714E-01   9.76478386E+00   -5.93086183E-02   7.89332613E-02   1.08821645E-01   9.90214825E+00   -6.56394958E-02   1.01614200E-01   1.07426696E-01   1.67564321E+00   1.75017025E+06   7.67613411E+00   1.67603505E+00   1.75707788E+06   7.69896412E+00   1.67651963E+00   1.76161962E+06   7.71611404E+00 
