RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 8.84347173E-08   4.45160913E-06   6.13071506E-07   6.63295111E-07   3.20989670E-07   1.24623782E-07   9.75040821E-05   9.93920803E+00   -2.79157013E-02   1.24376379E-02   1.05727389E-01   9.93478870E+00   -1.55162085E-02   -1.19683882E-02   1.05774336E-01   9.94730091E+00   -2.57267542E-02   2.71024392E-03   1.05640776E-01   1.68640220E+00   2.15227875E+06   9.69827843E+00   1.68640268E+00   2.15224400E+06   9.69793034E+00   1.68640411E+00   2.15212500E+06   9.69673443E+00 
0 10 2.58390031E-07   3.69805912E-06   1.77901325E-06   1.26454597E-06   8.89601608E-07   1.00972930E-09   1.56331896E-06   9.54579449E+00   -1.32746786E-01   8.91242772E-02   1.10035717E-01   9.48767948E+00   -8.69596228E-02   -3.91797274E-02   1.10732198E-01   9.56825447E+00   -1.04364365E-01   3.09822727E-02   1.09774359E-01   1.67928100E+00   2.08615362E+06   9.03443432E+00   1.67931211E+00   2.08629050E+06   9.03580761E+00   1.67913449E+00   2.08551475E+06   9.02801991E+00 
0 20 2.46061830E-07   3.40151860E-06   2.12944860E-06   1.76725473E-06   8.25529924E-07   1.35079559E-09   1.47656215E-06   9.79532242E+00   -2.46714234E-01   1.13396034E-01   1.07205555E-01   9.73267365E+00   -1.51464924E-01   -6.93125203E-02   1.07975975E-01   9.77200222E+00   -1.58678994E-01   4.68629040E-03   1.07473150E-01   1.67572331E+00   2.07212425E+06   8.89358997E+00   1.67576396E+00   2.07227000E+06   8.89505291E+00   1.67583120E+00   2.07251175E+06   8.89747906E+00 
0 30 1.86286982E-07   2.97546012E-06   2.13486442E-06   1.73166325E-06   6.00793157E-07   1.62155656E-09   1.46063189E-06   1.01102200E+01   -3.25348437E-01   9.71976370E-02   1.03942454E-01   1.00718231E+01   -2.34301955E-01   -8.13581198E-02   1.04401730E-01   1.01131697E+01   -2.32504413E-01   -6.74669370E-02   1.03945740E-01   1.67697239E+00   2.05755312E+06   8.83358383E+00   1.67681444E+00   2.05909288E+06   8.83939743E+00   1.67664671E+00   2.06071025E+06   8.84550476E+00 
0 40 1.38361145E-07   2.57836359E-06   1.82491601E-06   1.53595010E-06   4.46606919E-07   1.22826549E-09   1.17437605E-06   1.02064247E+01   -3.72140348E-01   7.73410723E-02   1.03038229E-01   1.01827250E+01   -2.73063838E-01   -8.81879106E-02   1.03365622E-01   1.02329292E+01   -2.80269921E-01   -1.04564495E-01   1.02827303E-01   1.68081534E+00   2.01313512E+06   8.66585732E+00   1.68043816E+00   2.01831725E+06   8.68542576E+00   1.68040907E+00   2.01870650E+06   8.68689537E+00 
0 50 1.13023205E-07   2.42512760E-06   1.53494477E-06   1.36264453E-06   3.63157227E-07   9.75703407E-10   9.61701403E-07   1.02052345E+01   -3.54967833E-01   8.01761970E-02   1.03107959E-01   1.01771097E+01   -2.68523127E-01   -9.05270204E-02   1.03475980E-01   1.02084951E+01   -2.50726104E-01   -1.07800983E-01   1.03153393E-01   1.68341422E+00   1.96516000E+06   8.48469925E+00   1.68312228E+00   1.97246938E+06   8.51230049E+00   1.68314457E+00   1.97194450E+06   8.51031780E+00 
0 60 9.57902699E-08   2.42044734E-06   1.33199171E-06   1.19835147E-06   3.04804104E-07   8.98903452E-10   8.30213821E-07   1.01925859E+01   -3.02651018E-01   8.92661214E-02   1.03310153E-01   1.01409168E+01   -2.57131100E-01   -9.21100453E-02   1.03903286E-01   1.01840725E+01   -2.10249394E-01   -1.01180919E-01   1.03476912E-01   1.68436742E+00   1.92305762E+06   8.32571697E+00   1.68426764E+00   1.93208338E+06   8.35979939E+00   1.68429518E+00   1.93004500E+06   8.35210228E+00 
0 70 8.14233942E-08   2.34712297E-06   1.18478886E-06   1.06917537E-06   2.56729749E-07   8.84770091E-10   7.35108017E-07   1.01587200E+01   -2.48858601E-01   7.67038614E-02   1.03761092E-01   1.01007185E+01   -2.24917457E-01   -1.01539195E-01   1.04409941E-01   1.01768589E+01   -1.83998257E-01   -1.06742382E-01   1.03654787E-01   1.68414986E+00   1.88440325E+06   8.17975521E+00   1.68432426E+00   1.89594138E+06   8.22332382E+00   1.68426847E+00   1.89152088E+06   8.20663166E+00 
0 80 6.98374976E-08   2.17824049E-06   1.06834909E-06   9.78263188E-07   2.12463107E-07   9.09880560E-10   6.68596556E-07   1.00938749E+01   -1.94250330E-01   6.43454045E-02   1.04553498E-01   1.00499458E+01   -1.86398640E-01   -1.10681057E-01   1.05048276E-01   1.01301422E+01   -1.61090508E-01   -1.12125352E-01   1.04249604E-01   1.68307829E+00   1.85004612E+06   8.05002022E+00   1.68357658E+00   1.86291850E+06   8.09862709E+00   1.68338239E+00   1.85753800E+06   8.07831001E+00 
0 90 6.24443786E-08   1.99888109E-06   9.65526283E-07   9.08253526E-07   1.83513791E-07   9.28771449E-10   6.13467364E-07   1.00275669E+01   -1.37842223E-01   6.33756071E-02   1.05374403E-01   9.99084091E+00   -1.55174851E-01   -1.13256641E-01   1.05783001E-01   1.00612268E+01   -1.42718390E-01   -1.08671039E-01   1.05082467E-01   1.68165696E+00   1.82305712E+06   7.94810724E+00   1.68236732E+00   1.83534438E+06   7.99450493E+00   1.68214810E+00   1.83135350E+06   7.97943497E+00 
