RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 8.25632966E-08   4.36418031E-06   5.94519179E-07   6.25733776E-07   2.98567642E-07   1.27566508E-07   9.98748437E-05   9.94973564E+00   -2.37443913E-02   1.01793036E-02   1.05615817E-01   9.94185352E+00   -2.25816667E-02   -7.11853709E-03   1.05699256E-01   9.94383049E+00   -2.67305896E-02   1.04072606E-02   1.05680063E-01   1.68640566E+00   2.15199950E+06   9.69547558E+00   1.68640041E+00   2.15241650E+06   9.69966316E+00   1.68639922E+00   2.15250375E+06   9.70053864E+00 
0 10 2.55015266E-07   3.64908510E-06   1.74806348E-06   1.24327846E-06   8.77979289E-07   1.01771602E-09   1.55006228E-06   9.53331184E+00   -1.56432286E-01   6.70344979E-02   1.10234074E-01   9.53119087E+00   -1.52615592E-01   -1.85925625E-02   1.10214524E-01   9.54635429E+00   -1.01540387E-01   3.41497399E-02   1.10101618E-01   1.67889059E+00   2.08446475E+06   9.01747799E+00   1.67956269E+00   2.08740138E+06   9.04696083E+00   1.67955446E+00   2.08736425E+06   9.04658794E+00 
0 20 2.43029149E-07   3.34247011E-06   2.09964310E-06   1.73932199E-06   8.15228304E-07   1.35289990E-09   1.45531737E-06   9.73070812E+00   -3.01459849E-01   9.82457623E-02   1.08034670E-01   9.71014118E+00   -2.62213051E-01   -2.46045869E-02   1.08156182E-01   9.76305676E+00   -1.65769815E-01   1.39591489E-02   1.07655853E-01   1.67554593E+00   2.07091700E+06   8.88404655E+00   1.67619598E+00   2.07383688E+06   8.91078281E+00   1.67621768E+00   2.07391638E+06   8.91158104E+00 
0 30 1.83529849E-07   2.92295317E-06   2.10770190E-06   1.70373460E-06   5.91188893E-07   1.66798841E-09   1.46334537E-06   1.00708208E+01   -3.54912549E-01   1.09783277E-01   1.04441367E-01   1.00468092E+01   -2.89494127E-01   -5.16671091E-02   1.04629442E-01   1.00836773E+01   -2.57350534E-01   -1.20051508E-03   1.04261965E-01   1.67711020E+00   2.05619712E+06   8.82846355E+00   1.67634630E+00   2.06356338E+06   8.85627842E+00   1.67644942E+00   2.06258975E+06   8.85260201E+00 
0 40 1.36424006E-07   2.52694667E-06   1.79817209E-06   1.51193638E-06   4.40120573E-07   1.22722854E-09   1.15255739E-06   1.01705370E+01   -3.57562691E-01   9.97128189E-02   1.03493981E-01   1.01338310E+01   -2.89847344E-01   -5.97347356E-02   1.03830107E-01   1.01593437E+01   -3.05565357E-01   -1.14509929E-02   1.03545941E-01   1.68086314E+00   2.01245888E+06   8.66330433E+00   1.68024182E+00   2.02091750E+06   8.69524384E+00   1.68051410E+00   2.01729325E+06   8.68155861E+00 
0 50 1.11587411E-07   2.38350390E-06   1.50843528E-06   1.33825790E-06   3.58507805E-07   9.78583437E-10   9.39831068E-07   1.01884270E+01   -3.45821559E-01   9.45903584E-02   1.03354804E-01   1.00804558E+01   -2.67964810E-01   -4.03005220E-02   1.04416758E-01   1.01390543E+01   -2.96882331E-01   -1.87520701E-02   1.03814900E-01   1.68343413E+00   1.96462525E+06   8.48268032E+00   1.68313849E+00   1.97208688E+06   8.51085567E+00   1.68332195E+00   1.96757512E+06   8.49381924E+00 
0 60 9.43408125E-08   2.38110806E-06   1.30766875E-06   1.17374771E-06   2.99545007E-07   8.97617258E-10   8.05252114E-07   1.02071495E+01   -2.92665362E-01   9.57463384E-02   1.03228398E-01   1.00178127E+01   -2.31222242E-01   -1.50210047E-02   1.05119750E-01   1.00943899E+01   -2.49392435E-01   -1.31855793E-02   1.04330450E-01   1.68437219E+00   1.92243362E+06   8.32336140E+00   1.68430841E+00   1.92897562E+06   8.34806442E+00   1.68435776E+00   1.92421712E+06   8.33009624E+00 
0 70 8.03999924E-08   2.30384103E-06   1.16696549E-06   1.05038748E-06   2.52751477E-07   8.79002260E-10   7.05962236E-07   1.01997194E+01   -2.12462321E-01   8.16618949E-02   1.03404142E-01   9.97768211E+00   -1.83150455E-01   -1.20988600E-02   1.05629474E-01   1.00492382E+01   -1.74885407E-01   -1.08001372E-02   1.04897916E-01   1.68414259E+00   1.88403112E+06   8.17835045E+00   1.68426192E+00   1.89106412E+06   8.20490742E+00   1.68417382E+00   1.88568400E+06   8.18459129E+00 
0 80 6.91072870E-08   2.13253111E-06   1.04978767E-06   9.61120236E-07   2.10010043E-07   9.01896946E-10   6.36486504E-07   1.01575098E+01   -1.47903681E-01   6.47149086E-02   1.03944667E-01   9.92659569E+00   -1.18962564E-01   -1.29839666E-02   1.06277697E-01   9.99189091E+00   -1.08615227E-01   -6.68593729E-03   1.05614774E-01   1.68308020E+00   1.85009075E+06   8.05018806E+00   1.68340611E+00   1.85816488E+06   8.08067703E+00   1.68319118E+00   1.85271600E+06   8.06010151E+00 
0 90 6.13498443E-08   1.95529606E-06   9.52476967E-07   8.93465142E-07   1.80185452E-07   9.17924792E-10   5.79696916E-07   1.00973206E+01   -1.00136265E-01   5.67318723E-02   1.04683727E-01   9.87936306E+00   -6.78852648E-02   -1.25432694E-02   1.06891438E-01   9.92355061E+00   -5.67967370E-02   -6.00902829E-03   1.06457628E-01   1.68168628E+00   1.82353062E+06   7.94989538E+00   1.68218303E+00   1.83197500E+06   7.98178148E+00   1.68193865E+00   1.82771450E+06   7.96569347E+00 
