RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 8.60510667E-08   4.36003211E-06   5.92527101E-07   6.33015929E-07   3.12698660E-07   1.25961350E-07   9.85221341E-05   9.94184685E+00   -2.26665288E-02   1.53363599E-02   1.05700530E-01   9.95275402E+00   -7.23923603E-03   -7.28392927E-03   1.05584450E-01   9.95175171E+00   -2.45083924E-02   -2.71480135E-03   1.05594620E-01   1.68640304E+00   2.15221075E+06   9.69759750E+00   1.68640459E+00   2.15209025E+06   9.69638729E+00   1.68640089E+00   2.15238300E+06   9.69932461E+00 
0 10 2.53209606E-07   3.62757032E-06   1.73921660E-06   1.23955340E-06   8.71979751E-07   1.00410413E-09   8.66289099E-07   9.52993011E+00   -1.32138848E-01   8.99454802E-02   1.10267729E-01   9.55809689E+00   -8.57319310E-02   -2.71872226E-02   1.09941311E-01   9.57751369E+00   -1.67042866E-01   -1.51451426E-02   1.09665766E-01   1.67921185E+00   2.08585125E+06   9.03139782E+00   1.67900240E+00   2.08494362E+06   9.02228737E+00   1.67942762E+00   2.08680025E+06   9.04092503E+00 
0 20 2.40137354E-07   3.32073455E-06   2.08862980E-06   1.73653450E-06   8.04761612E-07   1.34056011E-09   1.03804462E-06   9.73600864E+00   -2.60883152E-01   1.57805845E-01   1.07911080E-01   9.75841427E+00   -1.64562747E-01   -1.47697218E-02   1.07650921E-01   9.79807663E+00   -3.09119433E-01   -2.60609034E-02   1.07109554E-01   1.67567337E+00   2.07194575E+06   8.89179802E+00   1.67552757E+00   2.07142600E+06   8.88658047E+00   1.67619991E+00   2.07385138E+06   8.91092873E+00 
0 30 1.81392849E-07   2.89630566E-06   2.08607707E-06   1.69705334E-06   5.85024566E-07   1.61014335E-09   1.18351852E-06   1.00723276E+01   -3.08249861E-01   1.61446095E-01   1.04403511E-01   1.00409479E+01   -2.06385270E-01   -1.75710861E-02   1.04714975E-01   1.01401491E+01   -3.61756116E-01   -6.93169162E-02   1.03600837E-01   1.67695725E+00   2.05770150E+06   8.83414364E+00   1.67695987E+00   2.05767550E+06   8.83404541E+00   1.67651105E+00   2.06200525E+06   8.85039520E+00 
0 40 1.34446978E-07   2.51141091E-06   1.77120171E-06   1.49880702E-06   4.34138428E-07   1.18078003E-09   9.21712967E-07   1.01896544E+01   -3.45798939E-01   1.46435097E-01   1.03262477E-01   1.00992584E+01   -2.56272018E-01   -1.14718489E-02   1.04216598E-01   1.02683296E+01   -3.66984159E-01   -1.16255976E-01   1.02431245E-01   1.68071568E+00   2.01452925E+06   8.67112160E+00   1.68071985E+00   2.01447112E+06   8.67090225E+00   1.68069243E+00   2.01485175E+06   8.67233944E+00 
0 50 1.09791607E-07   2.36700794E-06   1.48589925E-06   1.32771061E-06   3.52550984E-07   9.39123113E-10   7.52783365E-07   1.01819735E+01   -3.26032698E-01   1.40526965E-01   1.03381693E-01   1.00892429E+01   -2.70900011E-01   1.19353356E-02   1.04389019E-01   1.02689219E+01   -3.46075505E-01   -1.23331882E-01   1.02500811E-01   1.68335569E+00   1.96670388E+06   8.49052906E+00   1.68341315E+00   1.96518962E+06   8.48481083E+00   1.68344140E+00   1.96442838E+06   8.48193645E+00 
0 60 9.28530923E-08   2.35886910E-06   1.28808108E-06   1.16955823E-06   2.95201659E-07   8.63656646E-10   6.56818656E-07   1.01643295E+01   -2.90712625E-01   1.32148966E-01   1.03618741E-01   1.00628252E+01   -2.32162014E-01   4.39312644E-02   1.04736686E-01   1.02340631E+01   -3.08413804E-01   -1.09359749E-01   1.02917470E-01   1.68435442E+00   1.92460425E+06   8.33155727E+00   1.68438220E+00   1.92100662E+06   8.31797218E+00   1.68437934E+00   1.92143875E+06   8.31960487E+00 
0 70 7.89623300E-08   2.27808914E-06   1.14673617E-06   1.04511571E-06   2.48265991E-07   8.54763815E-10   5.93399363E-07   1.01391506E+01   -2.40905792E-01   1.08500801E-01   1.03974238E-01   1.00312967E+01   -1.79768011E-01   5.59312440E-02   1.05163619E-01   1.01993427E+01   -2.50709951E-01   -1.15580827E-01   1.03369221E-01   1.68418050E+00   1.88605225E+06   8.18598175E+00   1.68409884E+00   1.88186012E+06   8.17015171E+00   1.68412113E+00   1.88294362E+06   8.17424393E+00 
0 80 6.78603698E-08   2.11051452E-06   1.03412640E-06   9.54674078E-07   2.05857205E-07   8.78839335E-10   5.52392578E-07   1.00830050E+01   -1.78960308E-01   8.71265605E-02   1.04667768E-01   9.97810650E+00   -1.33840933E-01   5.22871055E-02   1.05835423E-01   1.01545076E+01   -1.88021526E-01   -1.22069933E-01   1.03951752E-01   1.68315089E+00   1.85174912E+06   8.05645084E+00   1.68301415E+00   1.84858062E+06   8.04448605E+00   1.68304276E+00   1.84923075E+06   8.04694080E+00 
0 90 6.06914909E-08   1.93490860E-06   9.38468474E-07   8.85524287E-07   1.78353432E-07   8.92718399E-10   5.16420812E-07   1.00203152E+01   -1.21417277E-01   7.71545768E-02   1.05441637E-01   9.92357254E+00   -9.66371521E-02   4.83817905E-02   1.06522590E-01   1.00998392E+01   -1.36164635E-01   -1.16805956E-01   1.04647309E-01   1.68176556E+00   1.82482288E+06   7.95477486E+00   1.68165398E+00   1.82300862E+06   7.94792414E+00   1.68167806E+00   1.82339800E+06   7.94939423E+00 
