RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 8.26387208E-08   4.32357274E-06   5.90265415E-07   6.30609350E-07   3.00306823E-07   1.27155630E-07   9.95083974E-05   9.93452930E+00   -5.38443588E-03   -2.94483919E-03   1.05778329E-01   9.96973610E+00   -9.38024651E-03   -7.06532039E-04   1.05404608E-01   9.95985699E+00   -2.09123902E-02   -3.44355445E-04   1.05507873E-01   1.68640411E+00   2.15212325E+06   9.69671917E+00   1.68640018E+00   2.15243450E+06   9.69984245E+00   1.68639982E+00   2.15246025E+06   9.70010185E+00 
0 10 2.50594383E-07   3.60677245E-06   1.70502562E-06   1.21776736E-06   8.63091373E-07   1.01198772E-09   8.68280665E-07   9.44783401E+00   -3.41761149E-02   -1.93324499E-02   1.11223854E-01   9.65163898E+00   -7.88475852E-03   2.69192643E-02   1.08882852E-01   9.61400604E+00   -1.33427545E-01   4.31640120E-03   1.09271906E-01   1.67896175E+00   2.08476900E+06   9.02053356E+00   1.67940986E+00   2.08672125E+06   9.04013252E+00   1.67957699E+00   2.08746562E+06   9.04760551E+00 
0 20 2.39318211E-07   3.30671537E-06   2.05898618E-06   1.70891008E-06   8.03196258E-07   1.31032385E-09   1.01628916E-06   9.66820621E+00   -1.21014424E-01   -3.74471731E-02   1.08711392E-01   9.78964043E+00   -2.35899985E-02   6.84549883E-02   1.07343629E-01   9.79295826E+00   -2.31719151E-01   -5.40712010E-03   1.07291408E-01   1.67562377E+00   2.07021700E+06   8.88140297E+00   1.67608249E+00   2.07342212E+06   8.90661907E+00   1.67627263E+00   2.07411838E+06   8.91360950E+00 
0 30 1.81768741E-07   2.89145601E-06   2.06876416E-06   1.68301153E-06   5.86785802E-07   1.59075453E-09   1.16636534E-06   1.00468569E+01   -2.08182871E-01   -6.26841187E-02   1.04691178E-01   1.00660906E+01   -1.15900308E-01   9.15105417E-02   1.04507685E-01   1.00868073E+01   -3.28434020E-01   -6.24300502E-02   1.04244217E-01   1.67697573E+00   2.05752112E+06   8.83346272E+00   1.67657614E+00   2.06138562E+06   8.84805584E+00   1.67637992E+00   2.06324738E+06   8.85508537E+00 
0 40 1.34652694E-07   2.51087135E-06   1.76700951E-06   1.49243215E-06   4.34481450E-07   1.19927057E-09   9.22351092E-07   1.01862135E+01   -2.80965507E-01   -9.77630764E-02   1.03331797E-01   1.02411470E+01   -1.50546759E-01   8.18213820E-02   1.02838509E-01   1.01970558E+01   -3.63799691E-01   -1.13325469E-01   1.03184000E-01   1.68067276E+00   2.01512350E+06   8.67336559E+00   1.68074417E+00   2.01413225E+06   8.66962242E+00   1.68035448E+00   2.01943288E+06   8.68963814E+00 
0 50 1.10193639E-07   2.36177561E-06   1.48017909E-06   1.32188381E-06   3.53570812E-07   9.46940637E-10   7.43169039E-07   1.01684227E+01   -2.96615601E-01   -1.14138611E-01   1.03552751E-01   1.02781839E+01   -1.26737356E-01   6.91822022E-02   1.02537066E-01   1.02052898E+01   -3.30809027E-01   -1.28553867E-01   1.03164703E-01   1.68336642E+00   1.96642388E+06   8.48947144E+00   1.68347239E+00   1.96358038E+06   8.47873402E+00   1.68315840E+00   1.97161500E+06   8.50907421E+00 
0 60 9.30661344E-08   2.35405219E-06   1.28575266E-06   1.15790635E-06   2.96233026E-07   8.71916483E-10   6.47029594E-07   1.01201487E+01   -2.80502528E-01   -1.01580195E-01   1.04091629E-01   1.02581253E+01   -9.23119783E-02   7.90342242E-02   1.02800392E-01   1.01932297E+01   -2.80988902E-01   -1.18961714E-01   1.03367627E-01   1.68436491E+00   1.92337912E+06   8.32693100E+00   1.68438399E+00   1.92071850E+06   8.31688499E+00   1.68428504E+00   1.93081900E+06   8.35502529E+00 
0 70 7.79488332E-08   2.28264389E-06   1.14534487E-06   1.03322850E-06   2.45678791E-07   8.53730864E-10   5.79204823E-07   1.00929508E+01   -2.58420318E-01   -1.01265222E-01   1.04455858E-01   1.02431660E+01   -8.55892152E-02   8.63991305E-02   1.03051364E-01   1.01747169E+01   -2.44211137E-01   -1.18697226E-01   1.03666551E-01   1.68415928E+00   1.88490075E+06   8.18163395E+00   1.68407905E+00   1.88093175E+06   8.16664600E+00   1.68430758E+00   1.89450112E+06   8.21788597E+00 
0 80 6.69832332E-08   2.11949077E-06   1.03098012E-06   9.44784688E-07   2.03535620E-07   8.77939832E-10   5.37520918E-07   1.00527935E+01   -2.30826169E-01   -1.09310098E-01   1.04977086E-01   1.02027817E+01   -7.60417730E-02   8.24985579E-02   1.03573926E-01   1.01243362E+01   -1.93779886E-01   -1.16691597E-01   1.04310393E-01   1.68311584E+00   1.85092175E+06   8.05332661E+00   1.68286693E+00   1.84533612E+06   8.03223419E+00   1.68354630E+00   1.86204038E+06   8.09531116E+00 
0 90 6.08792945E-08   1.93683604E-06   9.35656942E-07   8.78516516E-07   1.78692886E-07   8.94443630E-10   5.02828641E-07   9.99812603E+00   -1.87963888E-01   -1.11569710E-01   1.05669655E-01   1.01240759E+01   -6.12213388E-02   8.15518945E-02   1.04490459E-01   1.00638380E+01   -1.48303792E-01   -1.09684341E-01   1.05065264E-01   1.68173540E+00   1.82432938E+06   7.95291090E+00   1.68134534E+00   1.81817475E+06   7.92967081E+00   1.68238032E+00   1.83558862E+06   7.99542761E+00 
