RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 8.39710808E-08   4.32081515E-06   5.83823464E-07   6.16594946E-07   3.05371287E-07   1.26383824E-07   9.89137479E-05   9.94576931E+00   -1.95169058E-02   -4.08383459E-03   1.05658270E-01   9.95022583E+00   -2.32612137E-02   3.80845135E-03   1.05612129E-01   9.93619919E+00   -2.89056264E-02   3.29718739E-03   1.05760492E-01   1.68640316E+00   2.15220225E+06   9.69751263E+00   1.68640172E+00   2.15231575E+06   9.69865227E+00   1.68640101E+00   2.15237475E+06   9.69924450E+00 
0 10 2.49395697E-07   3.58276452E-06   1.71694251E-06   1.21925041E-06   8.58720796E-07   1.01029884E-09   2.19923595E-06   9.53725147E+00   -1.33323133E-01   -1.27297938E-02   1.10180207E-01   9.52695370E+00   -1.16656661E-01   1.13328677E-02   1.10296264E-01   9.49716568E+00   -1.57575205E-01   1.99608058E-02   1.10640191E-01   1.67929542E+00   2.08621688E+06   9.03506851E+00   1.67936516E+00   2.08652375E+06   9.03814888E+00   1.67955875E+00   2.08738350E+06   9.04678059E+00 
0 20 2.36669109E-07   3.28147621E-06   2.06148411E-06   1.69974840E-06   7.92967626E-07   1.34853884E-09   1.92004040E-06   9.74347878E+00   -1.97111815E-01   -3.25127058E-02   1.07843868E-01   9.68555832E+00   -2.08290815E-01   1.32159116E-02   1.08408883E-01   9.70548439E+00   -2.04373255E-01   3.60927545E-02   1.08246222E-01   1.67589533E+00   2.07274300E+06   8.89980125E+00   1.67616034E+00   2.07370638E+06   8.90947342E+00   1.67617011E+00   2.07374212E+06   8.90983295E+00 
0 30 1.79338642E-07   2.86839372E-06   2.05043716E-06   1.66194627E-06   5.76085768E-07   1.60108027E-09   1.75624814E-06   1.00676222E+01   -2.64365762E-01   -6.06430545E-02   1.04459211E-01   9.95290947E+00   -2.72489578E-01   -4.44278633E-03   1.05586089E-01   9.97094727E+00   -2.88480520E-01   3.83168757E-02   1.05440073E-01   1.67679656E+00   2.05926575E+06   8.84005070E+00   1.67655635E+00   2.06157412E+06   8.84876728E+00   1.67654932E+00   2.06164125E+06   8.84902096E+00 
0 40 1.32132314E-07   2.48648143E-06   1.74142906E-06   1.47292508E-06   4.25624847E-07   1.20285559E-09   1.41534611E-06   1.01946774E+01   -3.10216218E-01   -9.18218791E-02   1.03241064E-01   1.00296221E+01   -2.91187704E-01   -3.95997390E-02   1.04894154E-01   1.00567236E+01   -3.54978293E-01   3.08787748E-02   1.04626916E-01   1.68067837E+00   2.01504700E+06   8.67307663E+00   1.68069005E+00   2.01488525E+06   8.67246628E+00   1.68044877E+00   2.01817400E+06   8.68488503E+00 
0 50 1.07760151E-07   2.34236222E-06   1.45765307E-06   1.30687215E-06   3.46338908E-07   9.87225857E-10   1.17279990E-06   1.01917849E+01   -2.88296342E-01   -9.96476412E-02   1.03319272E-01   9.99574661E+00   -2.63932168E-01   -5.21022454E-02   1.05312884E-01   1.00465956E+01   -3.20765525E-01   3.09146587E-02   1.04805090E-01   1.68335223E+00   1.96679488E+06   8.49087238E+00   1.68342328E+00   1.96491862E+06   8.48378754E+00   1.68322361E+00   1.97003638E+06   8.50311279E+00 
0 60 9.10254556E-08   2.33340825E-06   1.26748751E-06   1.15190812E-06   2.89891972E-07   9.06369146E-10   1.00004638E-06   1.01698132E+01   -2.38356829E-01   -9.44828466E-02   1.03601880E-01   9.95468521E+00   -2.07029715E-01   -3.58168744E-02   1.05811022E-01   1.00265379E+01   -2.47136101E-01   4.97779697E-02   1.05083138E-01   1.68436038E+00   1.92392238E+06   8.32898235E+00   1.68437243E+00   1.92240238E+06   8.32324314E+00   1.68432593E+00   1.92745450E+06   8.34232044E+00 
0 70 7.69506840E-08   2.25618419E-06   1.13205931E-06   1.03001150E-06   2.42814110E-07   8.95007735E-10   8.70169970E-07   1.01535053E+01   -1.85398623E-01   -1.04229026E-01   1.03861511E-01   9.91821671E+00   -1.50820076E-01   -2.99973991E-02   1.06297262E-01   1.00062218E+01   -1.78968012E-01   4.95470464E-02   1.05384871E-01   1.68415868E+00   1.88486750E+06   8.18150806E+00   1.68415189E+00   1.88451075E+06   8.18016148E+00   1.68422115E+00   1.88842200E+06   8.19493008E+00 
0 80 6.59155504E-08   2.09479640E-06   1.01816659E-06   9.35793537E-07   2.00072165E-07   9.18771559E-10   7.72216595E-07   1.01129589E+01   -1.40363500E-01   -1.18238196E-01   1.04389347E-01   9.86505032E+00   -9.84681100E-02   -2.99847312E-02   1.06984839E-01   9.96062946E+00   -1.22764006E-01   4.27860618E-02   1.05965935E-01   1.68309629E+00   1.85046312E+06   8.05159473E+00   1.68312538E+00   1.85114450E+06   8.05416775E+00   1.68323004E+00   1.85366388E+06   8.06368065E+00 
0 90 5.97570846E-08   1.92180255E-06   9.18775925E-07   8.65809568E-07   1.75590586E-07   9.30924726E-10   6.90151694E-07   1.00532141E+01   -1.14360392E-01   -1.25152066E-01   1.05127439E-01   9.80587482E+00   -5.71291558E-02   -2.66562607E-02   1.07745178E-01   9.90528297E+00   -7.42206797E-02   4.26591337E-02   1.06659345E-01   1.68168867E+00   1.82356988E+06   7.95004368E+00   1.68174422E+00   1.82447412E+06   7.95345783E+00   1.68189263E+00   1.82693550E+06   7.96275234E+00 
0 100 5.48493695E-08   1.77179004E-06   8.41331143E-07   8.12672511E-07   1.62030176E-07   9.31532740E-10   6.17720787E-07   1.00153055E+01   -1.02140352E-01   -1.31582081E-01   1.05641454E-01   9.76723862E+00   -3.32188383E-02   -2.69017443E-02   1.08278826E-01   9.87127876E+00   -4.59319986E-02   4.26615141E-02   1.07130446E-01   1.68054068E+00   1.80661012E+06   7.88600206E+00   1.68057275E+00   1.80704612E+06   7.88764811E+00   1.68086672E+00   1.81113525E+06   7.90308905E+00 
0 110 4.67669565E-08   1.64275355E-06   7.92177559E-07   7.72977160E-07   1.38653036E-07   9.34727296E-10   5.54859071E-07   1.00040255E+01   -9.93351862E-02   -1.40747920E-01   1.05869778E-01   9.75703621E+00   -2.17935350E-02   -3.50607336E-02   1.08493246E-01   9.86539555E+00   -3.79206054E-02   3.50356363E-02   1.07297711E-01   1.67989194E+00   1.79813925E+06   7.85401535E+00   1.67988920E+00   1.79810550E+06   7.85388756E+00   1.68038511E+00   1.80451812E+06   7.87810230E+00 
0 120 3.96604314E-08   1.52152347E-06   7.62899845E-07   7.49179208E-07   1.17407438E-07   9.47851464E-10   5.04545596E-07   1.00023489E+01   -1.01094298E-01   -1.45992190E-01   1.05990157E-01   9.75862312E+00   -1.76527929E-02   -4.59490828E-02   1.08573146E-01   9.86925697E+00   -3.60777937E-02   2.51917746E-02   1.07355192E-01   1.67946959E+00   1.79294938E+06   7.83441830E+00   1.67946303E+00   1.79287012E+06   7.83411837E+00   1.68011212E+00   1.80094212E+06   7.86459923E+00 
0 130 3.59304302E-08   1.40822726E-06   7.38168012E-07   7.27430290E-07   1.06056596E-07   9.69116565E-10   4.68832496E-07   9.99063683E+00   -1.03396080E-01   -1.40258566E-01   1.06213510E-01   9.75209999E+00   -1.81196053E-02   -4.94954884E-02   1.08739957E-01   9.86678410E+00   -3.56230848E-02   2.35370081E-02   1.07477352E-01   1.67885542E+00   1.78578312E+06   7.80735779E+00   1.67888927E+00   1.78616638E+06   7.80880499E+00   1.67958772E+00   1.79437775E+06   7.83981180E+00 
