RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 8.44727950E-08   4.37526387E-06   5.98418012E-07   6.42036014E-07   3.05500436E-07   1.27867438E-07   1.00073245E-04   9.95305538E+00   -2.68780813E-02   -2.58036167E-03   1.05581172E-01   9.92847919E+00   -1.26669873E-02   -1.72168594E-02   1.05842374E-01   9.95469093E+00   -1.35463430E-02   6.77283667E-03   1.05563909E-01   1.68640184E+00   2.15230375E+06   9.69853115E+00   1.68640494E+00   2.15205200E+06   9.69600391E+00   1.68639946E+00   2.15248525E+06   9.70035362E+00 
0 10 2.55727002E-07   3.65793881E-06   1.75521461E-06   1.24914186E-06   8.81166159E-07   1.02151043E-09   8.91849368E-07   9.54585552E+00   -1.99924901E-01   1.84698738E-02   1.10073276E-01   9.48464394E+00   -8.62053409E-02   -6.59290329E-02   1.10788129E-01   9.58170128E+00   -1.01895884E-01   5.47716953E-02   1.09634511E-01   1.67915988E+00   2.08562462E+06   9.02912331E+00   1.67913699E+00   2.08552562E+06   9.02812862E+00   1.67946541E+00   2.08696775E+06   9.04260731E+00 
0 20 2.43394908E-07   3.34580409E-06   2.10915459E-06   1.75266609E-06   8.16070667E-07   1.33274281E-09   1.04129151E-06   9.71511936E+00   -3.50616395E-01   3.94023284E-02   1.08111091E-01   9.73796368E+00   -1.20170824E-01   -6.40062168E-02   1.07918143E-01   9.76585102E+00   -2.09298000E-01   9.80363041E-02   1.07531227E-01   1.67552328E+00   2.07141112E+06   8.88643074E+00   1.67569768E+00   2.07203275E+06   8.89267159E+00   1.67593884E+00   2.07290038E+06   8.90138149E+00 
0 30 1.83704472E-07   2.92328946E-06   2.11130987E-06   1.71580371E-06   5.91077367E-07   1.63198366E-09   1.20487641E-06   1.00253220E+01   -4.38693583E-01   4.53945063E-02   1.04831338E-01   1.00568991E+01   -2.13448986E-01   -7.60233328E-02   1.04560569E-01   1.00790148E+01   -2.73672521E-01   1.10412717E-01   1.04281180E-01   1.67695248E+00   2.05774825E+06   8.83432007E+00   1.67665064E+00   2.06067238E+06   8.84536171E+00   1.67668700E+00   2.06032338E+06   8.84404469E+00 
0 40 1.35830845E-07   2.52895848E-06   1.79427866E-06   1.51281893E-06   4.38463246E-07   1.20501420E-09   9.46540013E-07   1.01515636E+01   -4.46142673E-01   6.06475994E-02   1.03622049E-01   1.01267624E+01   -2.73821354E-01   -8.51102397E-02   1.03901230E-01   1.01835651E+01   -2.96773553E-01   1.07533924E-01   1.03307866E-01   1.68066859E+00   2.01518175E+06   8.67358589E+00   1.68031180E+00   2.01999750E+06   8.69177055E+00   1.68057406E+00   2.01647838E+06   8.67848206E+00 
0 50 1.10848688E-07   2.38759162E-06   1.50644212E-06   1.33929825E-06   3.56717322E-07   9.49541001E-10   7.66461767E-07   1.01446390E+01   -3.91483843E-01   8.73281881E-02   1.03751183E-01   1.00674334E+01   -2.75952220E-01   -6.18590452E-02   1.04559749E-01   1.01633530E+01   -2.88389385E-01   1.14215262E-01   1.03553243E-01   1.68333781E+00   1.96716600E+06   8.49227428E+00   1.68314779E+00   1.97186762E+06   8.51002789E+00   1.68333697E+00   1.96718762E+06   8.49235630E+00 
0 60 9.43913818E-08   2.38088433E-06   1.31403101E-06   1.18108778E-06   3.00422244E-07   8.74990802E-10   6.67612937E-07   1.01225739E+01   -3.15257192E-01   1.19292229E-01   1.04047552E-01   1.00320349E+01   -2.38409013E-01   -1.35284886E-02   1.04991429E-01   1.01421633E+01   -2.69352973E-01   1.13337852E-01   1.03837676E-01   1.68435323E+00   1.92472500E+06   8.33201313E+00   1.68432617E+00   1.92743300E+06   8.34223938E+00   1.68436217E+00   1.92370925E+06   8.32817745E+00 
0 70 8.03886877E-08   2.29948569E-06   1.17013678E-06   1.05633285E-06   2.52591263E-07   8.59871563E-10   5.98837005E-07   1.01011639E+01   -2.36742467E-01   1.19324714E-01   1.04366265E-01   1.00061216E+01   -1.86445639E-01   1.13322539E-02   1.05359472E-01   1.01200027E+01   -2.28482917E-01   9.69513580E-02   1.04184635E-01   1.68418729E+00   1.88643312E+06   8.18741989E+00   1.68420947E+00   1.88771412E+06   8.19225788E+00   1.68415570E+00   1.88470925E+06   8.18091011E+00 
0 80 6.89148294E-08   2.12696409E-06   1.05380275E-06   9.65944764E-07   2.09080227E-07   8.85046980E-10   5.55688530E-07   1.00524387E+01   -1.57292321E-01   1.03598543E-01   1.04988150E-01   9.95308304E+00   -1.43808141E-01   2.73454655E-02   1.06028400E-01   1.00658932E+01   -1.71162292E-01   8.17469880E-02   1.04874484E-01   1.68316948E+00   1.85219450E+06   8.05813217E+00   1.68327618E+00   1.85480762E+06   8.06799984E+00   1.68308961E+00   1.85030788E+06   8.05100822E+00 
0 90 6.17505549E-08   1.94662721E-06   9.57705311E-07   8.96705671E-07   1.81691931E-07   9.04515907E-10   5.20831918E-07   9.99459839E+00   -9.62788090E-02   8.96109939E-02   1.05715990E-01   9.88929176E+00   -1.02179557E-01   4.61025685E-02   1.06820755E-01   1.00025091E+01   -1.23507448E-01   7.39801303E-02   1.05662853E-01   1.68177485E+00   1.82497688E+06   7.95535660E+00   1.68210399E+00   1.83057275E+06   7.97648668E+00   1.68169487E+00   1.82366912E+06   7.95041800E+00 
