RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 8.36612628E-08   4.31525132E-06   5.83611495E-07   6.14810801E-07   3.04233566E-07   1.26243208E-07   9.87983076E-05   9.93905258E+00   -2.18774490E-02   -4.79685888E-03   1.05729789E-01   9.94029236E+00   -8.11462756E-03   -1.35043152E-02   1.05716810E-01   9.95614815E+00   -1.79347931E-03   -1.11472525E-03   1.05548449E-01   1.68640113E+00   2.15236475E+06   9.69914341E+00   1.68640089E+00   2.15238275E+06   9.69932461E+00   1.68639839E+00   2.15256800E+06   9.70118427E+00 
0 10 2.47467540E-07   3.59292562E-06   1.69564862E-06   1.21656024E-06   8.52452956E-07   1.01338515E-09   1.77081222E-06   9.50096798E+00   -1.50209934E-01   -1.38763115E-02   1.10586509E-01   9.48971558E+00   -8.75307620E-02   -5.34051657E-02   1.10715456E-01   9.60323906E+00   -5.20515405E-02   9.81709175E-03   1.09416403E-01   1.67922270E+00   2.08589850E+06   9.03187275E+00   1.67948353E+00   2.08704825E+06   9.04341507E+00   1.67964077E+00   2.08775150E+06   9.05047512E+00 
0 20 2.37662945E-07   3.27012071E-06   2.05263495E-06   1.70151952E-06   7.97320752E-07   1.35480904E-09   1.62198239E-06   9.75752258E+00   -2.82040089E-01   -2.14362834E-02   1.07672475E-01   9.70659733E+00   -1.55209154E-01   -7.28821009E-02   1.08219340E-01   9.74536896E+00   -1.36982352E-01   3.58959474E-02   1.07810527E-01   1.67551458E+00   2.07138000E+06   8.88611794E+00   1.67612600E+00   2.07358062E+06   8.90821075E+00   1.67618334E+00   2.07379038E+06   8.91031551E+00 
0 30 1.79774432E-07   2.86353134E-06   2.05871174E-06   1.67331245E-06   5.77820401E-07   1.60402014E-09   1.54951738E-06   1.01085215E+01   -3.68884981E-01   -4.87643033E-02   1.04011893E-01   1.00220232E+01   -2.11844251E-01   -7.47516602E-02   1.04903102E-01   1.00166559E+01   -2.13997424E-01   2.99975071E-02   1.04976997E-01   1.67707884E+00   2.05650638E+06   8.82963085E+00   1.67664480E+00   2.06072862E+06   8.84557438E+00   1.67641580E+00   2.06290850E+06   8.85380554E+00 
0 40 1.32899430E-07   2.47931234E-06   1.75148375E-06   1.48436015E-06   4.27849159E-07   1.20258725E-09   1.24600649E-06   1.02255020E+01   -3.72635990E-01   -8.90956745E-02   1.02919668E-01   1.01260357E+01   -2.75384724E-01   -6.98995739E-02   1.03902228E-01   1.00713062E+01   -2.54411548E-01   1.35661708E-02   1.04488105E-01   1.68083405E+00   2.01287075E+06   8.66485882E+00   1.68067837E+00   2.01504612E+06   8.67307377E+00   1.68040931E+00   2.01870200E+06   8.68687820E+00 
0 50 1.08142743E-07   2.33860055E-06   1.46570233E-06   1.31438719E-06   3.47051525E-07   9.76191794E-10   1.03227637E-06   1.02194014E+01   -3.48642290E-01   -1.01912394E-01   1.03044450E-01   1.01141472E+01   -2.88548082E-01   -3.82907875E-02   1.04066551E-01   1.00502682E+01   -2.58414000E-01   1.28174452E-02   1.04765505E-01   1.68346357E+00   1.96382488E+06   8.47965813E+00   1.68334258E+00   1.96704425E+06   8.49181461E+00   1.68327689E+00   1.96871612E+06   8.49812794E+00 
0 60 9.15696248E-08   2.32793104E-06   1.27338933E-06   1.15615273E-06   2.91036940E-07   8.98329633E-10   8.88495947E-07   1.01978970E+01   -3.14740777E-01   -9.76011232E-02   1.03330299E-01   1.00842619E+01   -2.58370489E-01   1.11902095E-02   1.04428172E-01   1.00372829E+01   -2.29316801E-01   2.90360693E-02   1.04966566E-01   1.68438423E+00   1.92067612E+06   8.31672478E+00   1.68434346E+00   1.92576838E+06   8.33595371E+00   1.68435872E+00   1.92411738E+06   8.32971859E+00 
0 70 7.81438629E-08   2.24796645E-06   1.13531075E-06   1.03559250E-06   2.46083061E-07   8.78874307E-10   7.78649905E-07   1.01696043E+01   -2.53762007E-01   -1.07571647E-01   1.03722095E-01   1.00504293E+01   -2.20112756E-01   4.27047834E-02   1.04863793E-01   1.00159502E+01   -2.02049226E-01   3.40743735E-02   1.05279207E-01   1.68408859E+00   1.88137412E+06   8.16831684E+00   1.68421853E+00   1.88826125E+06   8.19432354E+00   1.68415594E+00   1.88472650E+06   8.18097591E+00 
0 80 6.69372611E-08   2.08578376E-06   1.02315789E-06   9.47092303E-07   2.03394720E-07   9.06501096E-10   7.00628220E-07   1.01117125E+01   -1.97256207E-01   -1.20310009E-01   1.04434870E-01   1.00062437E+01   -1.72112733E-01   6.22691587E-02   1.05434701E-01   9.96830177E+00   -1.59578815E-01   3.28193456E-02   1.05888993E-01   1.68293452E+00   1.84680512E+06   8.03778172E+00   1.68327916E+00   1.85488388E+06   8.06828785E+00   1.68312550E+00   1.85114750E+06   8.05417919E+00 
0 90 5.98437637E-08   1.91714594E-06   9.30795579E-07   8.77988612E-07   1.75761002E-07   9.23675525E-10   6.35378569E-07   1.00480251E+01   -1.53894067E-01   -1.25554636E-01   1.05216667E-01   9.95272160E+00   -1.19455040E-01   7.57994652E-02   1.06116012E-01   9.91144371E+00   -1.16059735E-01   3.79953496E-02   1.06604353E-01   1.68148947E+00   1.82040000E+06   7.93807364E+00   1.68198979E+00   1.82858888E+06   7.96899557E+00   1.68177521E+00   1.82498112E+06   7.95537233E+00 
