RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 8.59768079E-08   4.40348549E-06   5.96792745E-07   6.25718656E-07   3.12333043E-07   1.24528469E-07   9.73959468E-05   9.93895245E+00   -5.55367721E-03   7.81877153E-03   1.05729699E-01   9.97155094E+00   -1.23889847E-02   4.72471630E-03   1.05384924E-01   9.94027519E+00   -1.83770079E-02   -1.47346035E-02   1.05717055E-01   1.68640399E+00   2.15213975E+06   9.69688511E+00   1.68640101E+00   2.15236975E+06   9.69919205E+00   1.68640435E+00   2.15210600E+06   9.69654560E+00 
0 10 2.56403268E-07   3.64413268E-06   1.75560922E-06   1.23460063E-06   8.82532618E-07   9.93813032E-10   1.71530883E-06   9.55575466E+00   -1.05263233E-01   4.75242399E-02   1.09929480E-01   9.67379475E+00   -7.57796466E-02   4.81806435E-02   1.08586550E-01   9.54477787E+00   -8.25123489E-02   -4.31643054E-02   1.10105507E-01   1.67908204E+00   2.08528738E+06   9.02573681E+00   1.67936790E+00   2.08653575E+06   9.03827000E+00   1.67919147E+00   2.08576212E+06   9.03050423E+00 
0 20 2.42967218E-07   3.33729190E-06   2.09913151E-06   1.73251692E-06   8.14110592E-07   1.31788247E-09   1.57031172E-06   9.82042694E+00   -2.03637898E-01   6.62412569E-02   1.06982969E-01   9.85191536E+00   -1.15006641E-01   6.74484894E-02   1.06623426E-01   9.77079105E+00   -1.16036005E-01   -2.55020261E-02   1.07631624E-01   1.67562604E+00   2.07177662E+06   8.89010048E+00   1.67607450E+00   2.07339312E+06   8.90632915E+00   1.67574716E+00   2.07220988E+06   8.89444923E+00 
0 30 1.82672736E-07   2.91357674E-06   2.10799499E-06   1.69016562E-06   5.88530781E-07   1.61395619E-09   1.52637313E-06   1.01434507E+01   -2.51895696E-01   8.72316435E-02   1.03652574E-01   1.01172972E+01   -1.62865907E-01   4.84630540E-02   1.03924543E-01   1.00410910E+01   -2.02489689E-01   2.42093272E-04   1.04784317E-01   1.67693222E+00   2.05794675E+06   8.83506966E+00   1.67658520E+00   2.06129825E+06   8.84772587E+00   1.67674637E+00   2.05975088E+06   8.84188271E+00 
0 40 1.35945101E-07   2.51209940E-06   1.79217045E-06   1.49463426E-06   4.39535029E-07   1.20326071E-09   1.22147105E-06   1.02495241E+01   -2.99808383E-01   7.54521340E-02   1.02681182E-01   1.01947985E+01   -1.75387725E-01   4.29250710E-02   1.03266865E-01   1.01079350E+01   -2.47961998E-01   5.30746183E-04   1.04158439E-01   1.68069494E+00   2.01481750E+06   8.67221069E+00   1.68071401E+00   2.01455225E+06   8.67120838E+00   1.68016899E+00   2.02186612E+06   8.69882584E+00 
0 50 1.11099979E-07   2.36644246E-06   1.50469054E-06   1.32391665E-06   3.56698820E-07   9.53887080E-10   1.00305556E-06   1.02400742E+01   -2.84704685E-01   7.18782544E-02   1.02848306E-01   1.01961737E+01   -1.58542454E-01   2.68684328E-02   1.03355929E-01   1.00988626E+01   -2.36968964E-01   2.04959698E-02   1.04303226E-01   1.68334198E+00   1.96705838E+06   8.49186802E+00   1.68349099E+00   1.96306400E+06   8.47678471E+00   1.68288052E+00   1.97791612E+06   8.53286743E+00 
0 60 9.38697369E-08   2.36072128E-06   1.30430055E-06   1.16359615E-06   2.97925908E-07   8.85716722E-10   8.66799041E-07   1.02131491E+01   -2.43452892E-01   8.15855265E-02   1.03208400E-01   1.01778383E+01   -1.44157514E-01   3.85220349E-02   1.03626400E-01   1.00786667E+01   -1.98704094E-01   4.57391292E-02   1.04573868E-01   1.68435383E+00   1.92467100E+06   8.33181000E+00   1.68439662E+00   1.91839450E+06   8.30810833E+00   1.68418121E+00   1.93745100E+06   8.38006783E+00 
0 70 8.03271618E-08   2.27829332E-06   1.15753551E-06   1.04313983E-06   2.53222254E-07   8.73664252E-10   7.64003346E-07   1.01783552E+01   -2.05668047E-01   8.04453045E-02   1.03668787E-01   1.01311054E+01   -1.19002245E-01   5.16801365E-02   1.04210883E-01   1.00501251E+01   -1.62402853E-01   5.01610115E-02   1.04963705E-01   1.68418324E+00   1.88620725E+06   8.18656731E+00   1.68403494E+00   1.87895038E+06   8.15916443E+00   1.68437314E+00   1.90123800E+06   8.24332428E+00 
0 80 6.88578794E-08   2.10578469E-06   1.03985951E-06   9.55684413E-07   2.09775990E-07   8.97631580E-10   6.88560419E-07   1.01190729E+01   -1.65334091E-01   7.41227418E-02   1.04395635E-01   1.00594769E+01   -8.90056863E-02   5.49454316E-02   1.05066337E-01   9.99982548E+00   -1.25257671E-01   5.16574942E-02   1.05593443E-01   1.68317640E+00   1.85235950E+06   8.05875492E+00   1.68286753E+00   1.84534675E+06   8.03227520E+00   1.68376541E+00   1.86879475E+06   8.12081623E+00 
0 90 6.11252489E-08   1.93526262E-06   9.42291138E-07   8.85824306E-07   1.79776251E-07   9.16377474E-10   6.25809776E-07   1.00498781E+01   -1.28065571E-01   6.88040107E-02   1.05231896E-01   9.98548031E+00   -6.53784201E-02   5.98875806E-02   1.05952434E-01   9.94236660E+00   -9.37606022E-02   5.14556617E-02   1.06306449E-01   1.68182266E+00   1.82576575E+06   7.95833540E+00   1.68144190E+00   1.81965988E+06   7.93527889E+00   1.68272460E+00   1.84234138E+06   8.02092648E+00 
0 100 5.57743505E-08   1.79708434E-06   8.64173160E-07   8.28305815E-07   1.64697710E-07   9.20452714E-10   5.67687266E-07   1.00013266E+01   -9.84388292E-02   6.48997724E-02   1.05854847E-01   9.93575954E+00   -5.43211512E-02   6.69527724E-02   1.06578805E-01   9.90381813E+00   -7.50195161E-02   4.52634767E-02   1.06822588E-01   1.68068194E+00   1.80854562E+06   7.89331055E+00   1.68030894E+00   1.80350738E+06   7.87428570E+00   1.68179750E+00   1.82535025E+06   7.95676613E+00 
0 110 4.76843347E-08   1.67554651E-06   8.11382847E-07   7.87187957E-07   1.41448979E-07   9.24649524E-10   5.16006310E-07   9.98261547E+00   -8.01308304E-02   5.78118041E-02   1.06159449E-01   9.91451168E+00   -4.72028032E-02   6.62931725E-02   1.06887378E-01   9.89268303E+00   -6.44144118E-02   3.33599560E-02   1.07041568E-01   1.68000495E+00   1.79956862E+06   7.85941267E+00   1.67967236E+00   1.79541288E+06   7.84372044E+00   1.68129051E+00   1.81734175E+06   7.92652559E+00 
0 120 4.04827922E-08   1.55075384E-06   7.76781462E-07   7.65649816E-07   1.19578431E-07   9.39113232E-10   4.75832394E-07   9.98027325E+00   -7.22228959E-02   4.98065054E-02   1.06283061E-01   9.90922165E+00   -4.27717492E-02   5.54596931E-02   1.07006863E-01   9.89359474E+00   -5.70089854E-02   2.11502519E-02   1.07124478E-01   1.67957962E+00   1.79427988E+06   7.83944178E+00   1.67923713E+00   1.79018725E+06   7.82398796E+00   1.68101263E+00   1.81322712E+06   7.91098833E+00 
0 130 3.70045932E-08   1.42853753E-06   7.48381751E-07   7.46721128E-07   1.08874175E-07   9.63923941E-10   4.50111770E-07   9.97493553E+00   -7.00783506E-02   4.78814840E-02   1.06430091E-01   9.90098095E+00   -4.27442379E-02   4.55357730E-02   1.07140377E-01   9.88759232E+00   -5.01642525E-02   1.90515537E-02   1.07274927E-01   1.67902339E+00   1.78770112E+06   7.81459999E+00   1.67857289E+00   1.78261875E+06   7.79540873E+00   1.68058717E+00   1.80724238E+06   7.88838911E+00 
0 140 3.38527606E-08   1.32442676E-06   7.15701788E-07   7.20217315E-07   9.77491439E-08   9.82790849E-10   4.29402292E-07   9.95744610E+00   -7.08608180E-02   5.50116450E-02   1.06698774E-01   9.87742710E+00   -4.58553769E-02   4.45361137E-02   1.07423402E-01   9.86699390E+00   -4.37383950E-02   3.05324048E-02   1.07579857E-01   1.67810738E+00   1.77756988E+06   7.77634335E+00   1.67748451E+00   1.77109700E+06   7.75190163E+00   1.67979109E+00   1.79687812E+06   7.84925318E+00 
0 150 3.06598587E-08   1.23706673E-06   6.68166763E-07   6.87619718E-07   8.69091892E-08   9.82012138E-10   4.04290716E-07   9.93241596E+00   -7.22724348E-02   6.77626878E-02   1.07040688E-01   9.84144878E+00   -4.96248677E-02   5.20683043E-02   1.07831001E-01   9.83974838E+00   -3.80981266E-02   4.94106449E-02   1.07957065E-01   1.67688274E+00   1.76511388E+06   7.72930861E+00   1.67611277E+00   1.75779800E+06   7.70168304E+00   1.67866945E+00   1.78369138E+06   7.79945898E+00 
0 160 2.98364533E-08   1.15443515E-06   6.06066465E-07   6.46023238E-07   8.69863754E-08   9.65553859E-10   3.75102275E-07   9.90977097E+00   -7.24860057E-02   8.00177231E-02   1.07347518E-01   9.80442810E+00   -5.23998812E-02   6.24070875E-02   1.08245388E-01   9.81899261E+00   -3.48700844E-02   6.54326826E-02   1.08260237E-01   1.67560840E+00   1.75318812E+06   7.68427610E+00   1.67622697E+00   1.74163638E+06   7.65749121E+00   1.67748523E+00   1.77110450E+06   7.75192976E+00 
0 170 2.90211855E-08   1.07374274E-06   5.43392218E-07   5.92780736E-07   8.70126797E-08   9.47386725E-10   3.48380070E-07   9.89707279E+00   -7.03176260E-02   8.59419480E-02   1.07532889E-01   9.77550983E+00   -5.34052216E-02   6.91802204E-02   1.08568132E-01   9.81162262E+00   -3.38795483E-02   7.10415766E-02   1.08405821E-01   1.67645776E+00   1.73816700E+06   7.64991236E+00   1.67712784E+00   1.72775900E+06   7.62717581E+00   1.67653406E+00   1.76175612E+06   7.71662951E+00 
0 180 2.56072195E-08   9.96407152E-07   4.91745823E-07   5.35925039E-07   7.55674989E-08   9.33458422E-10   3.27334476E-07   9.89353561E+00   -6.62884712E-02   8.27476531E-02   1.07600600E-01   9.75777054E+00   -5.25995679E-02   6.87294975E-02   1.08764194E-01   9.81457996E+00   -3.41103487E-02   6.53000399E-02   1.08420923E-01   1.67711079E+00   1.72803100E+06   7.62776995E+00   1.67763174E+00   1.71956312E+06   7.60927153E+00   1.67594612E+00   1.75625900E+06   7.69587183E+00 
0 190 2.18700063E-08   9.18793262E-07   4.51641966E-07   4.85376859E-07   6.14475653E-08   9.22206200E-10   3.11660216E-07   9.89286804E+00   -6.21465929E-02   7.32562914E-02   1.07618369E-01   9.74798679E+00   -5.03364652E-02   6.21885695E-02   1.08868167E-01   9.81955433E+00   -3.44415903E-02   5.45175374E-02   1.08395129E-01   1.67751086E+00   1.72156062E+06   7.61363506E+00   1.67793751E+00   1.71441738E+06   7.59803057E+00   1.67563510E+00   1.75342838E+06   7.68518353E+00 
