RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 8.85142981E-08   4.38306961E-06   5.95137010E-07   6.20750711E-07   3.23299588E-07   1.23992507E-07   9.69836619E-05   9.94632530E+00   -2.10042782E-02   8.18770472E-03   1.05652258E-01   9.96179771E+00   -1.92563329E-02   2.29219394E-03   1.05488449E-01   9.97122574E+00   -5.80137502E-03   1.09907042E-03   1.05389364E-01   1.68640530E+00   2.15202650E+06   9.69574833E+00   1.68640196E+00   2.15229525E+06   9.69844627E+00   1.68640018E+00   2.15243475E+06   9.69984436E+00 
0 10 2.54202860E-07   3.60628064E-06   1.75031926E-06   1.23952668E-06   8.74775196E-07   1.00094177E-09   2.33823152E-06   9.56461048E+00   -1.51621699E-01   7.30953664E-02   1.09863997E-01   9.57071114E+00   -1.20073438E-01   3.25444974E-02   1.09791413E-01   9.62727356E+00   -4.48105624E-03   3.27305426E-03   1.09190866E-01   1.67890847E+00   2.08454100E+06   9.01824474E+00   1.67914236E+00   2.08554850E+06   9.02835846E+00   1.67953360E+00   2.08727150E+06   9.04565716E+00 
0 20 2.41218544E-07   3.30688567E-06   2.08144684E-06   1.71619638E-06   8.07206050E-07   1.29893307E-09   2.01563171E-06   9.85732841E+00   -2.96155632E-01   1.11629173E-01   1.06594063E-01   9.71587276E+00   -1.40339658E-01   6.93920106E-02   1.08136535E-01   9.86306190E+00   1.20244985E-02   2.28677620E-03   1.06636889E-01   1.67559135E+00   2.07050838E+06   8.88250351E+00   1.67567062E+00   2.06979388E+06   8.87980556E+00   1.67621481E+00   2.07390575E+06   8.91147518E+00 
0 30 1.81357663E-07   2.88926685E-06   2.08327697E-06   1.67057465E-06   5.84871543E-07   1.57217950E-09   1.82864574E-06   1.01857529E+01   -3.34221691E-01   9.11657512E-02   1.03236757E-01   1.00718231E+01   -1.39193773E-01   6.16282597E-02   1.04406223E-01   1.02449999E+01   -3.77609842E-02   -9.77016333E-03   1.02742739E-01   1.67716122E+00   2.05569088E+06   8.82655144E+00   1.67736661E+00   2.05363775E+06   8.81879902E+00   1.67643523E+00   2.06272475E+06   8.85311222E+00 
0 40 1.35354512E-07   2.49173900E-06   1.76669380E-06   1.47749302E-06   4.37443731E-07   1.20142585E-09   1.48740287E-06   1.02484503E+01   -3.54853898E-01   7.56082013E-02   1.02670334E-01   1.02215014E+01   -1.62242115E-01   3.69806290E-02   1.02990381E-01   1.03606892E+01   -5.44215143E-02   -2.44452804E-02   1.01696141E-01   1.68096375E+00   2.01102175E+06   8.65787697E+00   1.68103194E+00   2.01003562E+06   8.65415382E+00   1.68024492E+00   2.02087688E+06   8.69509125E+00 
0 50 1.09703123E-07   2.34369827E-06   1.48582080E-06   1.31067031E-06   3.51457629E-07   9.72587233E-10   1.23416635E-06   1.02325830E+01   -3.26362431E-01   7.97302723E-02   1.02881044E-01   1.02439690E+01   -1.68276161E-01   3.47783081E-02   1.02826193E-01   1.03661118E+01   -2.95919199E-02   -1.29811289E-02   1.01719998E-01   1.68353760E+00   1.96175125E+06   8.47182751E+00   1.68349099E+00   1.96306488E+06   8.47678852E+00   1.68300021E+00   1.97527750E+06   8.52290344E+00 
0 60 9.27352843E-08   2.33270953E-06   1.29310695E-06   1.15466855E-06   2.95175255E-07   9.08392306E-10   1.06147115E-06   1.02163506E+01   -2.89653242E-01   8.70978162E-02   1.03117414E-01   1.02236671E+01   -1.52942166E-01   5.10216281E-02   1.03098802E-01   1.03923454E+01   -2.06503160E-02   2.37672422E-02   1.01540640E-01   1.68439317E+00   1.91912150E+06   8.31085396E+00   1.68437171E+00   1.92250262E+06   8.32362175E+00   1.68422031E+00   1.93517412E+06   8.37147045E+00 
0 70 7.87803671E-08   2.25503345E-06   1.15020657E-06   1.03480659E-06   2.49491279E-07   8.97656005E-10   9.26932842E-07   1.01861143E+01   -2.30594218E-01   7.58860037E-02   1.03529595E-01   1.01875534E+01   -1.12323612E-01   4.69904095E-02   1.03572935E-01   1.03830576E+01   -2.24591494E-02   4.22885157E-02   1.01736031E-01   1.68407404E+00   1.88069638E+06   8.16575813E+00   1.68415499E+00   1.88467138E+06   8.18076706E+00   1.68435550E+00   1.89906012E+06   8.23510075E+00 
0 80 6.73933158E-08   2.09590826E-06   1.03354159E-06   9.46033651E-07   2.05995988E-07   9.19015419E-10   8.23395396E-07   1.01239748E+01   -1.68649554E-01   6.44922033E-02   1.04283191E-01   1.01298714E+01   -8.28322843E-02   4.15183455E-02   1.04278438E-01   1.03206139E+01   -3.21980901E-02   4.95429449E-02   1.02467969E-01   1.68292415E+00   1.84657675E+06   8.03691959E+00   1.68305433E+00   1.84949388E+06   8.04793453E+00   1.68370712E+00   1.86689775E+06   8.11365318E+00 
0 90 6.07642647E-08   1.92711764E-06   9.36000561E-07   8.76171725E-07   1.79457913E-07   9.34048283E-10   7.37685298E-07   1.00577583E+01   -1.22010492E-01   6.65609688E-02   1.05086140E-01   1.00456238E+01   -5.82466871E-02   5.24693094E-02   1.05266042E-01   1.02355566E+01   -4.17197458E-02   5.59740290E-02   1.03435971E-01   1.68147516E+00   1.82017612E+06   7.93722820E+00   1.68153286E+00   1.82108100E+06   7.94064522E+00   1.68267131E+00   1.84125588E+06   8.01682758E+00 
0 100 5.63437936E-08   1.77963204E-06   8.57805162E-07   8.16558838E-07   1.67054608E-07   9.38652711E-10   6.62519824E-07   1.00178919E+01   -9.51706097E-02   6.88187331E-02   1.05620228E-01   9.97789288E+00   -4.11712974E-02   6.09261990E-02   1.06088065E-01   1.01686373E+01   -5.20230532E-02   5.76002225E-02   1.04226820E-01   1.68034470E+00   1.80398112E+06   7.87607479E+00   1.68027210E+00   1.80302362E+06   7.87245893E+00   1.68177867E+00   1.82503800E+06   7.95558739E+00 
0 110 4.83301577E-08   1.65177698E-06   8.03317505E-07   7.74404441E-07   1.43637649E-07   9.43807366E-10   5.96477207E-07   1.00062599E+01   -8.06222782E-02   6.18632957E-02   1.05856135E-01   9.94136715E+00   -3.36743072E-02   5.54760098E-02   1.06569901E-01   1.01252422E+01   -6.35172576E-02   5.13535514E-02   1.04767211E-01   1.67973435E+00   1.79617562E+06   7.84660053E+00   1.67959619E+00   1.79448112E+06   7.84020185E+00   1.68130088E+00   1.81749850E+06   7.92711735E+00 
0 120 4.04926332E-08   1.52986343E-06   7.69797737E-07   7.54193195E-07   1.19959878E-07   9.55684754E-10   5.41309703E-07   1.00048084E+01   -7.36996755E-02   5.29233851E-02   1.05979219E-01   9.92255878E+00   -3.06129400E-02   4.11654785E-02   1.06841311E-01   1.00954742E+01   -6.91089779E-02   3.95831876E-02   1.05152018E-01   1.67934811E+00   1.79149788E+06   7.82893705E+00   1.67925549E+00   1.79040212E+06   7.82479906E+00   1.68103814E+00   1.81359812E+06   7.91238880E+00 
0 130 3.65913984E-08   1.41287478E-06   7.44833756E-07   7.37290748E-07   1.08358144E-07   9.77751324E-10   5.01824161E-07   9.99630451E+00   -6.93877041E-02   5.11392169E-02   1.06169201E-01   9.90055275E+00   -2.75115725E-02   3.02782431E-02   1.07124656E-01   1.00667334E+01   -6.63692877E-02   3.23607437E-02   1.05512396E-01   1.67876184E+00   1.78472662E+06   7.80336809E+00   1.67878926E+00   1.78503450E+06   7.80453062E+00   1.68062222E+00   1.80772375E+06   7.89020729E+00 
0 140 3.34699202E-08   1.31111051E-06   7.14214252E-07   7.12353653E-07   9.72856924E-08   9.94966776E-10   4.69773596E-07   9.97464657E+00   -6.75415844E-02   5.91171682E-02   1.06490105E-01   9.86380959E+00   -2.52939593E-02   3.20792496E-02   1.07548952E-01   1.00267057E+01   -5.95839582E-02   3.58191989E-02   1.05980001E-01   1.67775428E+00   1.77386262E+06   7.76234484E+00   1.67790091E+00   1.77538962E+06   7.76811123E+00   1.67984045E+00   1.79749450E+06   7.85158062E+00 
0 150 3.04547392E-08   1.22363576E-06   6.66996584E-07   6.80490075E-07   8.66443060E-08   9.93245819E-10   4.36372432E-07   9.94715023E+00   -6.79747090E-02   7.25862831E-02   1.06864393E-01   9.81868458E+00   -2.61181779E-02   4.46195304E-02   1.08053811E-01   9.97828960E+00   -5.35844937E-02   4.84072380E-02   1.06530555E-01   1.67642653E+00   1.76073638E+06   7.71277905E+00   1.67660141E+00   1.76239938E+06   7.71905851E+00   1.67874861E+00   1.78457688E+06   7.80280256E+00 
0 160 2.97960696E-08   1.13965302E-06   6.06036792E-07   6.38782581E-07   8.69357137E-08   9.75265424E-10   4.00870107E-07   9.92425919E+00   -6.96435496E-02   8.37620869E-02   1.07176974E-01   9.77979279E+00   -3.00648753E-02   5.95696867E-02   1.08485684E-01   9.93450356E+00   -5.08653484E-02   6.23609722E-02   1.07030027E-01   1.67592001E+00   1.74616525E+06   7.66738462E+00   1.67583942E+00   1.74733850E+06   7.66994810E+00   1.67762101E+00   1.77248988E+06   7.75716114E+00 
0 170 2.91366060E-08   1.05636593E-06   5.45146690E-07   5.85443502E-07   8.73205366E-08   9.54989865E-10   3.68603139E-07   9.91182804E+00   -7.07660392E-02   8.69162157E-02   1.07358105E-01   9.75513744E+00   -3.55040841E-02   6.90243989E-02   1.08757854E-01   9.90502357E+00   -5.05916849E-02   7.02434257E-02   1.07372947E-01   1.67689455E+00   1.73144350E+06   7.63522482E+00   1.67695129E+00   1.73055238E+06   7.63327789E+00   1.67675161E+00   1.76384275E+06   7.72450876E+00 
0 180 2.56914827E-08   9.78187131E-07   4.94610958E-07   5.28092130E-07   7.57468470E-08   9.39355149E-10   3.42888455E-07   9.90734005E+00   -7.09416345E-02   8.17372128E-02   1.07429795E-01   9.74400330E+00   -4.00165282E-02   6.89189658E-02   1.08877987E-01   9.89028931E+00   -5.11326864E-02   6.93852827E-02   1.07550398E-01   1.67745137E+00   1.72253575E+06   7.61576509E+00   1.67755461E+00   1.72084100E+06   7.61206293E+00   1.67624855E+00   1.75906275E+06   7.70645905E+00 
0 190 2.17696812E-08   9.01775309E-07   4.54343649E-07   4.76656595E-07   6.10523685E-08   9.27422750E-10   3.23937826E-07   9.90460968E+00   -7.09236115E-02   7.33016506E-02   1.07460193E-01   9.73979187E+00   -4.21573073E-02   6.13782108E-02   1.08919516E-01   9.88412571E+00   -5.16862087E-02   6.20853454E-02   1.07627727E-01   1.67778277E+00   1.71703850E+06   7.60375643E+00   1.67783833E+00   1.71610050E+06   7.60170698E+00   1.67600238E+00   1.75677712E+06   7.69782877E+00 
0 200 2.08435083E-08   8.23533298E-07   4.21129727E-07   4.34515670E-07   5.81981858E-08   9.16559662E-10   3.10387748E-07   9.89672470E+00   -7.14648366E-02   6.86726123E-02   1.07532069E-01   9.73395061E+00   -4.24260348E-02   5.36425337E-02   1.08978286E-01   9.87797832E+00   -5.19400872E-02   5.46686910E-02   1.07699074E-01   1.67807627E+00   1.71203325E+06   7.59282207E+00   1.67804503E+00   1.71257400E+06   7.59400320E+00   1.67580402E+00   1.75495938E+06   7.69096422E+00 
0 210 2.11096971E-08   7.48193941E-07   3.93166346E-07   4.00973477E-07   6.00790955E-08   9.04250175E-10   2.99922789E-07   9.87991905E+00   -7.27746636E-02   7.23235384E-02   1.07695952E-01   9.72029018E+00   -4.21696641E-02   5.32164574E-02   1.09124124E-01   9.86477184E+00   -5.19978032E-02   5.35822026E-02   1.07843824E-01   1.67845130E+00   1.70543562E+06   7.57840919E+00   1.67835879E+00   1.70708662E+06   7.58201599E+00   1.67552209E+00   1.75190000E+06   7.67991257E+00 
0 220 1.99477803E-08   6.84108727E-07   3.68456909E-07   3.73651204E-07   5.59545477E-08   8.89142926E-10   2.89489066E-07   9.85511017E+00   -7.45533928E-02   8.29923004E-02   1.07949458E-01   9.69805527E+00   -4.19457033E-02   6.23194948E-02   1.09366916E-01   9.84276867E+00   -5.23451827E-02   6.06832765E-02   1.08083762E-01   1.67892087E+00   1.69681700E+06   7.55958176E+00   1.67882276E+00   1.69865200E+06   7.56359053E+00   1.67605364E+00   1.74420538E+06   7.66310358E+00 
0 230 1.79613391E-08   6.32751892E-07   3.43666244E-07   3.47174591E-07   4.91114243E-08   8.72056205E-10   2.77707073E-07   9.82741165E+00   -7.63455853E-02   9.53823477E-02   1.08241156E-01   9.67148304E+00   -4.15999740E-02   7.67461360E-02   1.09660983E-01   9.81560040E+00   -5.30446917E-02   7.23781362E-02   1.08381890E-01   1.67941344E+00   1.68727850E+06   7.53874445E+00   1.67935348E+00   1.68847025E+06   7.54134798E+00   1.67667127E+00   1.73490775E+06   7.64279270E+00 
0 240 1.64484799E-08   5.88799367E-07   3.18055100E-07   3.18745776E-07   4.54226381E-08   8.55814752E-10   2.65213401E-07   9.80261135E+00   -7.77725056E-02   1.04464300E-01   1.08508825E-01   9.64661217E+00   -4.06396352E-02   8.97222534E-02   1.09939791E-01   9.78919220E+00   -5.36074899E-02   8.27475563E-02   1.08674817E-01   1.67983949E+00   1.67855000E+06   7.51967669E+00   1.67982972E+00   1.67875512E+06   7.52012491E+00   1.67724490E+00   1.72588575E+06   7.62308359E+00 
0 250 1.50905102E-08   5.48441335E-07   2.92948954E-07   2.91289211E-07   4.27199254E-08   8.43219050E-10   2.53536456E-07   9.78420734E+00   -7.89075643E-02   1.08542681E-01   1.08712569E-01   9.62792587E+00   -3.87014672E-02   9.69021022E-02   1.10152736E-01   9.76825428E+00   -5.30958027E-02   8.78306627E-02   1.08910494E-01   1.68014932E+00   1.67187475E+06   7.50509405E+00   1.68017673E+00   1.67126850E+06   7.50376987E+00   1.67768025E+00   1.71875625E+06   7.60750866E+00 
0 260 1.33973108E-08   5.11718838E-07   2.69081454E-07   2.67258343E-07   3.80618914E-08   8.35013003E-10   2.43629216E-07   9.77215099E+00   -7.97232464E-02   1.09260932E-01   1.08850300E-01   9.61615753E+00   -3.58294137E-02   9.85597968E-02   1.10290572E-01   9.75406837E+00   -5.06811254E-02   8.77662376E-02   1.09073192E-01   1.68035090E+00   1.66736162E+06   7.49523544E+00   1.68039143E+00   1.66643612E+06   7.49321365E+00   1.67796361E+00   1.71397088E+06   7.59705496E+00 
0 270 1.19327801E-08   4.79284324E-07   2.46409428E-07   2.45401452E-07   3.36754802E-08   8.29942670E-10   2.35262107E-07   9.76359844E+00   -8.00195187E-02   1.09689839E-01   1.08950973E-01   9.60893154E+00   -3.24908756E-02   9.80943739E-02   1.10378854E-01   9.74464130E+00   -4.66035903E-02   8.59103724E-02   1.09183364E-01   1.68049192E+00   1.66411738E+06   7.48814774E+00   1.68052292E+00   1.66339250E+06   7.48656464E+00   1.67814469E+00   1.71084775E+06   7.59023237E+00 
0 280 1.10781535E-08   4.51318414E-07   2.25090460E-07   2.24245667E-07   3.14914068E-08   8.26432311E-10   2.27845831E-07   9.75512981E+00   -7.98692554E-02   1.12130053E-01   1.09050654E-01   9.60280132E+00   -2.93689352E-02   9.91707072E-02   1.10455483E-01   9.73655987E+00   -4.23418432E-02   8.60954896E-02   1.09278224E-01   1.68062639E+00   1.66095062E+06   7.48122978E+00   1.68063605E+00   1.66072000E+06   7.48072624E+00   1.67829323E+00   1.70824638E+06   7.58454943E+00 
0 290 1.03590825E-08   4.27319804E-07   2.05528707E-07   2.03820036E-07   2.97285503E-08   8.23148938E-10   2.20442715E-07   9.74465656E+00   -7.96298757E-02   1.16701692E-01   1.09171674E-01   9.59532356E+00   -2.71434486E-02   1.03231609E-01   1.10547364E-01   9.72713184E+00   -3.96564007E-02   9.00044367E-02   1.09388009E-01   1.68078506E+00   1.65711462E+06   7.47285032E+00   1.68077552E+00   1.65735000E+06   7.47336435E+00   1.67845833E+00   1.70530975E+06   7.57813406E+00 
0 300 9.53330304E-09   4.06141567E-07   1.87708622E-07   1.84366783E-07   2.73714793E-08   8.19735779E-10   2.13001229E-07   9.73227406E+00   -7.96832144E-02   1.21595897E-01   1.09313101E-01   9.58595657E+00   -2.60598976E-02   1.08796731E-01   1.10660262E-01   9.71563721E+00   -3.92730832E-02   9.62798595E-02   1.09521359E-01   1.68096542E+00   1.65261662E+06   7.46302414E+00   1.68094718E+00   1.65307900E+06   7.46403408E+00   1.67865145E+00   1.70181362E+06   7.57049704E+00 
0 310 8.75718609E-09   3.86436852E-07   1.71429875E-07   1.65878475E-07   2.51085925E-08   8.16391399E-10   2.05901102E-07   9.71963501E+00   -8.00576583E-02   1.24603696E-01   1.09457180E-01   9.57569027E+00   -2.56706774E-02   1.12922989E-01   1.10782862E-01   9.70320511E+00   -4.03869338E-02   1.01791859E-01   1.09666027E-01   1.68114412E+00   1.64799412E+06   7.45292616E+00   1.68112600E+00   1.64847088E+06   7.45396757E+00   1.67885470E+00   1.69805738E+06   7.56229115E+00 
0 320 7.99721978E-09   3.67287953E-07   1.56849424E-07   1.49364837E-07   2.29069776E-08   8.13196621E-10   1.99347667E-07   9.70851326E+00   -8.04434121E-02   1.24816164E-01   1.09584436E-01   9.56598568E+00   -2.52978392E-02   1.13560639E-01   1.10898525E-01   9.69173908E+00   -4.14152481E-02   1.03977717E-01   1.09800465E-01   1.68129909E+00   1.64383988E+06   7.44385099E+00   1.68128097E+00   1.64433050E+06   7.44492245E+00   1.67904365E+00   1.69448988E+06   7.55449820E+00 
0 330 7.23344806E-09   3.48588060E-07   1.43937186E-07   1.35285148E-07   2.07657713E-08   8.09939615E-10   1.93438922E-07   9.69958591E+00   -8.05346072E-02   1.23181336E-01   1.09687090E-01   9.55771923E+00   -2.45833937E-02   1.10972501E-01   1.10997029E-01   9.68254089E+00   -4.11182418E-02   1.02581374E-01   1.09909266E-01   1.68142176E+00   1.64044362E+06   7.43643188E+00   1.68139613E+00   1.64115950E+06   7.43799543E+00   1.67920578E+00   1.69136750E+06   7.54767704E+00 
0 340 6.72008049E-09   3.30675448E-07   1.32477666E-07   1.22428261E-07   1.97192183E-08   8.06180622E-10   1.88066224E-07   9.69242001E+00   -8.02411586E-02   1.21610627E-01   1.09769516E-01   9.55075645E+00   -2.35389005E-02   1.07397825E-01   1.11079700E-01   9.67558956E+00   -3.93280275E-02   9.95470807E-02   1.09991804E-01   1.68151760E+00   1.63771862E+06   7.43047857E+00   1.68147564E+00   1.63891738E+06   7.43309736E+00   1.67934430E+00   1.68865062E+06   7.54174185E+00 
0 350 6.44244658E-09   3.13949670E-07   1.22638596E-07   1.10298615E-07   1.94812042E-08   8.01444855E-10   1.82984380E-07   9.68604755E+00   -7.96639472E-02   1.21592790E-01   1.09842457E-01   9.54434776E+00   -2.23601665E-02   1.05370343E-01   1.11155130E-01   9.66982841E+00   -3.69397551E-02   9.75205824E-02   1.10059686E-01   1.68159890E+00   1.63535375E+06   7.42531252E+00   1.68153703E+00   1.63715738E+06   7.42925262E+00   1.67947030E+00   1.68614125E+06   7.53626013E+00 
0 360 6.01454797E-09   2.98785949E-07   1.14551305E-07   9.98748817E-08   1.82944913E-08   7.95651101E-10   1.78264656E-07   9.67961502E+00   -7.90334865E-02   1.23303272E-01   1.09915875E-01   9.53789520E+00   -2.12236866E-02   1.06057562E-01   1.11230530E-01   9.66401958E+00   -3.51999924E-02   9.81546342E-02   1.10127226E-01   1.68167651E+00   1.63304550E+06   7.42026997E+00   1.68159795E+00   1.63538112E+06   7.42537260E+00   1.67959142E+00   1.68369062E+06   7.53090668E+00 
0 370 5.40903766E-09   2.85297915E-07   1.07435952E-07   9.13555880E-08   1.59997651E-08   7.88942189E-10   1.73856449E-07   9.67288780E+00   -7.85796195E-02   1.25724316E-01   1.09993063E-01   9.53141594E+00   -2.01795921E-02   1.08732492E-01   1.11306265E-01   9.65754509E+00   -3.48076820E-02   1.01210631E-01   1.10202238E-01   1.68175483E+00   1.63066700E+06   7.41507435E+00   1.68166637E+00   1.63335062E+06   7.42093706E+00   1.67970729E+00   1.68131112E+06   7.52570820E+00 
0 380 5.03575182E-09   2.73152210E-07   1.00002715E-07   8.35983514E-08   1.43718673E-08   7.81644693E-10   1.69513015E-07   9.66621494E+00   -7.83558041E-02   1.27540305E-01   1.10070646E-01   9.52541351E+00   -1.91770867E-02   1.11576386E-01   1.11377180E-01   9.65070152E+00   -3.54778506E-02   1.04968287E-01   1.10282242E-01   1.68183112E+00   1.62829700E+06   7.40989685E+00   1.68173826E+00   1.63117575E+06   7.41618586E+00   1.67981124E+00   1.67914488E+06   7.52097607E+00 
0 390 5.01105646E-09   2.61920434E-07   9.18658216E-08   7.60575389E-08   1.42203005E-08   7.74150410E-10   1.65084131E-07   9.66020966E+00   -7.82689229E-02   1.28033742E-01   1.10141762E-01   9.52045250E+00   -1.81806777E-02   1.13038689E-01   1.11437120E-01   9.64434147E+00   -3.62593196E-02   1.07536055E-01   1.10358074E-01   1.68189979E+00   1.62611738E+06   7.40513515E+00   1.68180323E+00   1.62916862E+06   7.41180086E+00   1.67989635E+00   1.67734700E+06   7.51704884E+00 
