RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 8.37351095E-08   4.31591798E-06   5.88814032E-07   6.31151693E-07   3.03625114E-07   1.27486501E-07   9.97719471E-05   9.94673634E+00   -2.42889225E-02   3.76715005E-04   1.05648473E-01   9.96043110E+00   -1.36476886E-02   9.40894941E-04   1.05503596E-01   9.95397758E+00   -2.25002542E-02   3.83523200E-03   1.05572186E-01   1.68640256E+00   2.15225275E+06   9.69801807E+00   1.68640208E+00   2.15228850E+06   9.69837761E+00   1.68640351E+00   2.15217575E+06   9.69724560E+00 
0 10 2.50736576E-07   3.59448768E-06   1.72076386E-06   1.22700658E-06   8.63164871E-07   1.01967934E-09   8.83922326E-07   9.54532814E+00   -1.43401474E-01   -1.37516418E-02   1.10079862E-01   9.59259510E+00   -1.12435669E-01   -1.25179850E-02   1.09564804E-01   9.58336353E+00   -1.60806030E-01   2.98375338E-02   1.09658048E-01   1.67917454E+00   2.08568862E+06   9.02976513E+00   1.67955625E+00   2.08737262E+06   9.04667187E+00   1.67903614E+00   2.08508938E+06   9.02374935E+00 
0 20 2.39157657E-07   3.30744547E-06   2.06939148E-06   1.71103795E-06   8.01726856E-07   1.31767430E-09   1.02494289E-06   9.75154686E+00   -2.67141104E-01   -4.01275679E-02   1.07708603E-01   9.75584984E+00   -1.96969077E-01   -3.17525230E-02   1.07748590E-01   9.79351711E+00   -2.54853904E-01   5.12175597E-02   1.07294984E-01   1.67560792E+00   2.07171225E+06   8.88945293E+00   1.67643976E+00   2.07473562E+06   8.91980553E+00   1.67559028E+00   2.07051812E+06   8.88253975E+00 
0 30 1.80246801E-07   2.89003970E-06   2.08074880E-06   1.67995279E-06   5.80864821E-07   1.57765079E-09   1.15927298E-06   1.00457592E+01   -3.68214756E-01   -6.65780008E-02   1.04605325E-01   9.99658394E+00   -1.79441318E-01   -4.11539637E-02   1.05238378E-01   1.00829792E+01   -3.16753685E-01   6.95699602E-02   1.04269907E-01   1.67699850E+00   2.05729712E+06   8.83261681E+00   1.67617357E+00   2.06518088E+06   8.86238670E+00   1.67704713E+00   2.05681862E+06   8.83080959E+00 
0 40 1.34068188E-07   2.50264975E-06   1.76630385E-06   1.48563549E-06   4.33291461E-07   1.20387655E-09   9.25128290E-07   1.01596117E+01   -4.07532185E-01   -9.94970575E-02   1.03506804E-01   1.00330276E+01   -1.93204463E-01   -5.50774671E-02   1.04930095E-01   1.01919250E+01   -3.47782135E-01   7.11492673E-02   1.03236757E-01   1.68070126E+00   2.01472900E+06   8.67187595E+00   1.68019903E+00   2.02147562E+06   8.69735146E+00   1.68064559E+00   2.01549875E+06   8.67478275E+00 
0 50 1.09433394E-07   2.35534935E-06   1.48388222E-06   1.31635193E-06   3.51800537E-07   9.56097534E-10   7.50054539E-07   1.01710138E+01   -3.78547460E-01   -1.18232369E-01   1.03452079E-01   1.00181141E+01   -2.00712591E-01   -5.21701276E-02   1.05116196E-01   1.02130375E+01   -3.30004066E-01   7.39177540E-02   1.03086121E-01   1.68333268E+00   1.96729775E+06   8.49277210E+00   1.68309724E+00   1.97305575E+06   8.51451397E+00   1.68327844E+00   1.96867662E+06   8.49797821E+00 
0 60 9.28588832E-08   2.34427011E-06   1.29034572E-06   1.15787952E-06   2.95852260E-07   8.71504424E-10   6.49013259E-07   1.01722050E+01   -3.09401244E-01   -1.09411493E-01   1.03521399E-01   1.00014820E+01   -1.70504436E-01   -3.33873853E-02   1.05343409E-01   1.02188673E+01   -2.71588117E-01   8.19355622E-02   1.03108533E-01   1.68434989E+00   1.92508900E+06   8.33338737E+00   1.68429232E+00   1.93026500E+06   8.35293293E+00   1.68433893E+00   1.92622625E+06   8.33768177E+00 
0 70 7.91988910E-08   2.26666657E-06   1.14493173E-06   1.03337436E-06   2.50088902E-07   8.55788163E-10   5.82627990E-07   1.01649351E+01   -2.46885851E-01   -1.10468358E-01   1.03702679E-01   9.96600628E+00   -1.32677048E-01   -2.59542819E-02   1.05809391E-01   1.02061920E+01   -1.94473788E-01   7.60399997E-02   1.03346854E-01   1.68418944E+00   1.88655512E+06   8.18788052E+00   1.68428087E+00   1.89241738E+06   8.21001720E+00   1.68419182E+00   1.88669388E+06   8.18840504E+00 
0 80 6.76168881E-08   2.10287408E-06   1.02580316E-06   9.44151452E-07   2.05940935E-07   8.76675788E-10   5.40843814E-07   1.01266680E+01   -1.85008436E-01   -1.16760515E-01   1.04221895E-01   9.89744663E+00   -9.97275338E-02   -2.50127055E-02   1.06645860E-01   1.01623631E+01   -1.28815547E-01   6.62126914E-02   1.03914440E-01   1.68317795E+00   1.85239625E+06   8.05889416E+00   1.68345356E+00   1.85944488E+06   8.08551025E+00   1.68313563E+00   1.85138688E+06   8.05508232E+00 
0 90 6.04656805E-08   1.92890479E-06   9.27961480E-07   8.76050365E-07   1.77788550E-07   8.92042773E-10   5.06931656E-07   1.00709791E+01   -1.39487937E-01   -1.16635218E-01   1.04930393E-01   9.83598900E+00   -7.49003068E-02   -2.09903140E-02   1.07419319E-01   1.00981483E+01   -8.18611234E-02   6.54066876E-02   1.04696393E-01   1.68178725E+00   1.82517950E+06   7.95612144E+00   1.68224382E+00   1.83307138E+06   7.98592186E+00   1.68173254E+00   1.82428338E+06   7.95273781E+00 
0 100 5.54043211E-08   1.78039636E-06   8.52215862E-07   8.19474451E-07   1.63748538E-07   8.96662911E-10   4.72445691E-07   1.00277863E+01   -1.16335206E-01   -1.16921484E-01   1.05510354E-01   9.80317497E+00   -5.53099364E-02   -2.24730633E-02   1.07888423E-01   1.00464325E+01   -6.02482632E-02   6.79728761E-02   1.05352394E-01   1.68060625E+00   1.80750450E+06   7.88937950E+00   1.68117166E+00   1.81556038E+06   7.91979885E+00   1.68064928E+00   1.80809488E+06   7.89160872E+00 
0 110 4.75167923E-08   1.65087931E-06   8.01245392E-07   7.78289234E-07   1.41257999E-07   9.01519526E-10   4.39178677E-07   1.00089512E+01   -1.08873792E-01   -1.23917639E-01   1.05827779E-01   9.79024410E+00   -4.08030823E-02   -2.87809316E-02   1.08135149E-01   1.00182714E+01   -5.73075786E-02   6.61303475E-02   1.05758592E-01   1.67994106E+00   1.79875862E+06   7.85635424E+00   1.68052351E+00   1.80637738E+06   7.88512325E+00   1.68010390E+00   1.80083538E+06   7.86419630E+00 
0 120 4.01134734E-08   1.52745804E-06   7.69434337E-07   7.56601253E-07   1.18813574E-07   9.14661791E-10   4.12844628E-07   1.00041332E+01   -1.09373547E-01   -1.33007661E-01   1.05988763E-01   9.78866386E+00   -3.12675014E-02   -3.70307900E-02   1.08251385E-01   1.00036163E+01   -5.97245879E-02   5.98808341E-02   1.06015883E-01   1.67955685E+00   1.79400262E+06   7.83839512E+00   1.68011439E+00   1.80097150E+06   7.86470985E+00   1.67977679E+00   1.79670150E+06   7.84858608E+00 
