RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 8.59538076E-08   4.33977539E-06   5.93096672E-07   6.37991263E-07   3.11622074E-07   1.28736417E-07   1.00805824E-04   9.94134903E+00   -1.05945570E-02   8.91762786E-03   1.05706178E-01   9.93501472E+00   -3.45412120E-02   -5.72654232E-03   1.05772749E-01   9.93792725E+00   -1.55557282E-02   -2.00594356E-03   1.05741084E-01   1.68640399E+00   2.15213500E+06   9.69683647E+00   1.68640327E+00   2.15219050E+06   9.69739246E+00   1.68640339E+00   2.15217975E+06   9.69728470E+00 
0 10 2.52541895E-07   3.61637558E-06   1.73915328E-06   1.24168344E-06   8.70088058E-07   1.02682995E-09   1.61699677E-06   9.50542355E+00   -9.61329117E-02   7.30215088E-02   1.10529870E-01   9.46170807E+00   -1.55813247E-01   4.51495405E-03   1.11049064E-01   9.49723625E+00   -1.45034060E-01   -4.48894891E-04   1.10614747E-01   1.67906821E+00   2.08522750E+06   9.02513695E+00   1.67917287E+00   2.08568112E+06   9.02969074E+00   1.67905819E+00   2.08518425E+06   9.02470207E+00 
0 20 2.41445832E-07   3.32052355E-06   2.08616621E-06   1.72773923E-06   8.09710684E-07   1.33435041E-09   1.48505592E-06   9.71463776E+00   -2.02961460E-01   1.14565082E-01   1.08138002E-01   9.64418221E+00   -2.32608169E-01   2.55689304E-02   1.08958803E-01   9.75696945E+00   -2.17559844E-01   -2.64907666E-02   1.07734084E-01   1.67562795E+00   2.07178325E+06   8.89016724E+00   1.67562270E+00   2.07176475E+06   8.88998032E+00   1.67562485E+00   2.07020712E+06   8.88136578E+00 
0 30 1.81033940E-07   2.89788363E-06   2.10171515E-06   1.69299847E-06   5.83291410E-07   1.60233538E-09   1.45130457E-06   1.00562048E+01   -2.93737024E-01   1.09242581E-01   1.04539715E-01   1.00225334E+01   -3.05395603E-01   1.06087672E-02   1.04935616E-01   1.01243572E+01   -2.81334728E-01   -7.30166659E-02   1.03903845E-01   1.67694151E+00   2.05785575E+06   8.83472633E+00   1.67690468E+00   2.05821500E+06   8.83608246E+00   1.67713177E+00   2.05598312E+06   8.82765484E+00 
0 40 1.34555393E-07   2.51472488E-06   1.77845845E-06   1.49637424E-06   4.34704674E-07   1.21752186E-09   1.16182844E-06   1.01749048E+01   -3.22727799E-01   9.82444286E-02   1.03394747E-01   1.01179943E+01   -3.43092293E-01   2.85288948E-03   1.04011595E-01   1.02428074E+01   -3.31918925E-01   -1.03926070E-01   1.02766462E-01   1.68079877E+00   2.01336700E+06   8.66673279E+00   1.68057299E+00   2.01649350E+06   8.67853928E+00   1.68081725E+00   2.01310800E+06   8.66575432E+00 
0 50 1.10224917E-07   2.36876735E-06   1.48998174E-06   1.32376340E-06   3.54135267E-07   9.78066517E-10   9.52140283E-07   1.01625252E+01   -3.23655546E-01   8.70680138E-02   1.03564315E-01   1.00860319E+01   -3.24084878E-01   1.52533688E-02   1.04373790E-01   1.02208195E+01   -3.11075419E-01   -1.05299890E-01   1.03057094E-01   1.68344903E+00   1.96422000E+06   8.48114967E+00   1.68324065E+00   1.96961875E+06   8.50153637E+00   1.68341362E+00   1.96517712E+06   8.48476410E+00 
0 60 9.30082038E-08   2.35594507E-06   1.29688431E-06   1.16385559E-06   2.96014974E-07   8.92456054E-10   8.14370253E-07   1.01466627E+01   -3.01227838E-01   9.35506448E-02   1.03777334E-01   1.00505342E+01   -2.75386035E-01   3.97843346E-02   1.04796834E-01   1.01827698E+01   -2.73828030E-01   -1.00308128E-01   1.03515491E-01   1.68438101E+00   1.92118012E+06   8.31862736E+00   1.68433082E+00   1.92700725E+06   8.34063148E+00   1.68436706E+00   1.92311100E+06   8.32591820E+00 
0 70 7.91516825E-08   2.27486248E-06   1.15060220E-06   1.03746106E-06   2.48918866E-07   8.82691975E-10   7.19775414E-07   1.01357813E+01   -2.65517026E-01   8.93686563E-02   1.03989974E-01   1.00182695E+01   -2.17794955E-01   5.09929098E-02   1.05229050E-01   1.01504765E+01   -2.30783984E-01   -9.75328237E-02   1.03944659E-01   1.68410861E+00   1.88232850E+06   8.17192078E+00   1.68420577E+00   1.88749688E+06   8.19143772E+00   1.68415809E+00   1.88483912E+06   8.18140125E+00 
0 80 6.76978757E-08   2.10550229E-06   1.03704224E-06   9.46696616E-07   2.04984786E-07   9.04109898E-10   6.53588359E-07   1.00929508E+01   -2.20000982E-01   7.38293976E-02   1.04547381E-01   9.96027851E+00   -1.53450549E-01   5.50937802E-02   1.05950795E-01   1.00988388E+01   -1.85039863E-01   -9.31903571E-02   1.04585655E-01   1.68300331E+00   1.84833550E+06   8.04356003E+00   1.68321943E+00   1.85340375E+06   8.06269836E+00   1.68310344E+00   1.85063175E+06   8.05223083E+00 
0 90 6.05191985E-08   1.92780931E-06   9.40119719E-07   8.80854600E-07   1.77530566E-07   9.16366427E-10   5.97787334E-07   1.00344534E+01   -1.68589696E-01   6.87897801E-02   1.05278574E-01   9.89514351E+00   -9.56650004E-02   5.86963519E-02   1.06760547E-01   1.00418367E+01   -1.42533004E-01   -8.54496956E-02   1.05291955E-01   1.68159437E+00   1.82205600E+06   7.94432688E+00   1.68195343E+00   1.82796612E+06   7.96664429E+00   1.68170059E+00   1.82376275E+06   7.95077133E+00 
