RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 8.75468729E-08   4.38217830E-06   5.99211205E-07   6.50655579E-07   3.18497996E-07   1.24847048E-07   9.76511801E-05   9.94571877E+00   -2.88450699E-02   1.17970607E-03   1.05658613E-01   9.94587612E+00   -2.27069501E-02   -5.39385364E-04   1.05656341E-01   9.93065739E+00   3.62513150E-04   -1.92581210E-02   1.05820067E-01   1.68640256E+00   2.15224675E+06   9.69795704E+00   1.68640828E+00   2.15175975E+06   9.69307041E+00   1.68640029E+00   2.15242300E+06   9.69972706E+00 
0 10 2.53811294E-07   3.61560956E-06   1.74279535E-06   1.24220355E-06   8.73423176E-07   1.00781283E-09   1.77689742E-06   9.55757618E+00   -1.82363749E-01   1.36975069E-02   1.09906204E-01   9.53224945E+00   -1.32289201E-01   2.17299014E-02   1.10209405E-01   9.48091030E+00   -9.16238874E-02   -8.04004967E-02   1.10887878E-01   1.67915106E+00   2.08558662E+06   9.02874184E+00   1.67855501E+00   2.08304750E+06   9.00325012E+00   1.67940104E+00   2.08668212E+06   9.03973866E+00 
0 20 2.40271731E-07   3.30783428E-06   2.08328061E-06   1.73196565E-06   8.04005253E-07   1.30946698E-09   1.60774994E-06   9.74724674E+00   -2.86136270E-01   4.63949479E-02   1.07722878E-01   9.73184967E+00   -2.36264959E-01   5.01269847E-02   1.07897103E-01   9.78981209E+00   -1.80602193E-01   -1.07031584E-01   1.07469082E-01   1.67568219E+00   2.07197725E+06   8.89211369E+00   1.67557395E+00   2.07066562E+06   8.88309669E+00   1.67558575E+00   2.07163300E+06   8.88865757E+00 
0 30 1.80983093E-07   2.88761521E-06   2.08239408E-06   1.69188206E-06   5.83245424E-07   1.59809366E-09   1.54908275E-06   1.00475483E+01   -3.36523682E-01   6.45090342E-02   1.04577340E-01   1.00723877E+01   -3.07518870E-01   8.71340632E-02   1.04319692E-01   1.01721010E+01   -2.72886992E-01   -1.36880547E-01   1.03466853E-01   1.67686355E+00   2.05861575E+06   8.83759594E+00   1.67734289E+00   2.05387650E+06   8.81970024E+00   1.67687285E+00   2.05852550E+06   8.83725548E+00 
0 40 1.33900201E-07   2.49845766E-06   1.77241543E-06   1.49110622E-06   4.32982830E-07   1.19927357E-09   1.25057784E-06   1.01867476E+01   -3.50215971E-01   5.85052297E-02   1.03257403E-01   1.01935892E+01   -3.24257344E-01   1.00217372E-01   1.03194021E-01   1.02758141E+01   -3.62612933E-01   -1.61669299E-01   1.02457412E-01   1.68068552E+00   2.01494688E+06   8.67269897E+00   1.68139601E+00   2.00459288E+06   8.63360119E+00   1.68042755E+00   2.01845838E+06   8.68595886E+00 
0 50 1.08875142E-07   2.34462709E-06   1.48642619E-06   1.31619333E-06   3.50079489E-07   9.56020929E-10   1.03361162E-06   1.01777611E+01   -3.21162879E-01   6.97026253E-02   1.03407450E-01   1.01961260E+01   -2.97387391E-01   1.06788263E-01   1.03239127E-01   1.02760906E+01   -3.79393637E-01   -1.67437434E-01   1.02496698E-01   1.68335271E+00   1.96678025E+06   8.49081707E+00   1.68382263E+00   1.95280538E+06   8.43804741E+00   1.68315327E+00   1.97173788E+06   8.50953770E+00 
0 60 9.18935967E-08   2.33466153E-06   1.29185321E-06   1.15573141E-06   2.92019593E-07   8.88866813E-10   8.96000813E-07   1.01383753E+01   -2.57042944E-01   9.38497111E-02   1.03875145E-01   1.01702662E+01   -2.36396000E-01   1.13181822E-01   1.03578016E-01   1.02718287E+01   -3.52315634E-01   -1.48875996E-01   1.02599487E-01   1.68435669E+00   1.92434062E+06   8.33056259E+00   1.68440747E+00   1.90816012E+06   8.26946354E+00   1.68430436E+00   1.92930488E+06   8.34930706E+00 
0 70 7.84659093E-08   2.25306712E-06   1.15035448E-06   1.03491516E-06   2.47257844E-07   8.76150041E-10   7.91443028E-07   1.01027565E+01   -1.99861988E-01   9.32156965E-02   1.04339898E-01   1.01336384E+01   -1.69758782E-01   9.78629068E-02   1.04064673E-01   1.02667265E+01   -2.97065437E-01   -1.41113505E-01   1.02750652E-01   1.68417513E+00   1.88575800E+06   8.18487072E+00   1.68374479E+00   1.86811300E+06   8.11824226E+00   1.68426168E+00   1.89104938E+06   8.20485210E+00 
0 80 6.71791298E-08   2.08515917E-06   1.03383900E-06   9.49367916E-07   2.04318738E-07   8.99099573E-10   7.13919178E-07   1.00503836E+01   -1.50898427E-01   8.20589215E-02   1.05004169E-01   1.00906057E+01   -1.08434394E-01   8.33036155E-02   1.04639053E-01   1.02351007E+01   -2.45005652E-01   -1.33509159E-01   1.03187807E-01   1.68314219E+00   1.85154250E+06   8.05567074E+00   1.68226159E+00   1.83339388E+06   7.98713970E+00   1.68337917E+00   1.85745325E+06   8.07798958E+00 
0 90 6.00151822E-08   1.91581489E-06   9.37317623E-07   8.82225720E-07   1.76443848E-07   9.14798404E-10   6.48580169E-07   9.99044800E+00   -1.06982365E-01   7.56941810E-02   1.05761625E-01   1.00313931E+01   -7.24338666E-02   7.77754113E-02   1.05380267E-01   1.01789131E+01   -1.97065651E-01   -1.23428315E-01   1.03888430E-01   1.68174613E+00   1.82450412E+06   7.95357084E+00   1.68054533E+00   1.80667200E+06   7.88623571E+00   1.68211079E+00   1.83069312E+06   7.97694111E+00 
0 100 5.51575390E-08   1.77557104E-06   8.59435374E-07   8.24382255E-07   1.62925645E-07   9.17199650E-10   5.87735371E-07   9.95121098E+00   -7.99453557E-02   7.07247034E-02   1.06305465E-01   9.98625660E+00   -5.74879125E-02   7.35877156E-02   1.05973147E-01   1.01403456E+01   -1.58571586E-01   -1.19175762E-01   1.04411937E-01   1.68059194E+00   1.80730812E+06   7.88863754E+00   1.67923331E+00   1.79014288E+06   7.82382011E+00   1.68101442E+00   1.81325425E+06   7.91109085E+00 
0 110 4.73718060E-08   1.65353333E-06   8.06588218E-07   7.82296240E-07   1.40224500E-07   9.22592780E-10   5.34979051E-07   9.94263363E+00   -7.02274069E-02   6.18908145E-02   1.06517531E-01   9.96770096E+00   -5.55027463E-02   6.73664734E-02   1.06283121E-01   1.01273336E+01   -1.38193935E-01   -1.23733103E-01   1.04661204E-01   1.67992675E+00   1.79857838E+06   7.85567331E+00   1.67852938E+00   1.78213888E+06   7.79359674E+00   1.68039024E+00   1.80458600E+06   7.87835884E+00 
