RealTimeStep Cycle rho   rhoV[0]   rhoV[1]   rhoV[2]   rhoE   rhok   rhoOmega   probe1@MHH@63.3_V_x   probe1@MHH@63.3_V_y   probe1@MHH@63.3_V_z   probe1@MHH@63.3_ti   probe2@MHH@63.3_V_x   probe2@MHH@63.3_V_y   probe2@MHH@63.3_V_z   probe2@MHH@63.3_ti   probe3@MHH@63.3_V_x   probe3@MHH@63.3_V_y   probe3@MHH@63.3_V_z   probe3@MHH@63.3_ti   T001_omega   T001_power   T001_uref   T003_omega   T003_power   T003_uref   T002_omega   T002_power   T002_uref 
0 1 8.96182186E-08   4.44269563E-06   6.02496641E-07   6.30975535E-07   3.25559768E-07   1.23682042E-07   9.67166779E-05   9.96345615E+00   -1.91587186E-03   -3.22901015E-03   1.05471738E-01   9.94331837E+00   -2.74866689E-02   7.01714540E-03   1.05685346E-01   9.94052410E+00   -1.45500042E-02   -5.40172798E-04   1.05714872E-01   1.68640363E+00   2.15216275E+06   9.69711494E+00   1.68640292E+00   2.15221850E+06   9.69767570E+00   1.68640184E+00   2.15230925E+06   9.69858456E+00 
0 10 2.56892463E-07   3.68798055E-06   1.77084689E-06   1.26361226E-06   8.85064139E-07   9.93317761E-10   1.60300897E-06   9.58470249E+00   -8.33189189E-02   -1.55059416E-02   1.09638996E-01   9.52882957E+00   -1.29773423E-01   7.71743059E-03   1.10286146E-01   9.48865414E+00   -1.43767759E-01   -9.56999883E-03   1.10755719E-01   1.67907631E+00   2.08526250E+06   9.02548790E+00   1.67902744E+00   2.08505138E+06   9.02336788E+00   1.67928600E+00   2.08617588E+06   9.03465652E+00 
0 20 2.45591139E-07   3.37143729E-06   2.11368797E-06   1.75301420E-06   8.22584809E-07   1.31849176E-09   1.48901620E-06   9.80242157E+00   -2.12820873E-01   -3.41696963E-02   1.07147753E-01   9.74708557E+00   -2.04741254E-01   2.67719589E-02   1.07780099E-01   9.71485996E+00   -2.34676033E-01   -1.79370996E-02   1.08137861E-01   1.67551625E+00   2.07118312E+06   8.88505173E+00   1.67575848E+00   2.06899725E+06   8.87679768E+00   1.67553008E+00   2.07143512E+06   8.88667202E+00 
0 30 1.85249306E-07   2.95114228E-06   2.12245754E-06   1.71387626E-06   5.96276948E-07   1.61089297E-09   1.47198284E-06   1.01034632E+01   -2.75589108E-01   -9.38745812E-02   1.04036272E-01   1.00556650E+01   -2.33478099E-01   3.23695838E-02   1.04562424E-01   1.00420666E+01   -2.97425151E-01   -2.42919102E-02   1.04675435E-01   1.67701578E+00   2.05712788E+06   8.83197784E+00   1.67735517E+00   2.05375288E+06   8.81923294E+00   1.67696130E+00   2.05766175E+06   8.83399391E+00 
0 40 1.37402139E-07   2.55080636E-06   1.80898064E-06   1.51792972E-06   4.43092944E-07   1.21691979E-09   1.18909611E-06   1.02125387E+01   -2.97885478E-01   -1.42135948E-01   1.03052922E-01   1.01440725E+01   -2.55464137E-01   2.30590552E-02   1.03754081E-01   1.01448069E+01   -3.01833063E-01   -3.96456607E-02   1.03707381E-01   1.68073046E+00   2.01432288E+06   8.67034245E+00   1.68102479E+00   2.01013800E+06   8.65454006E+00   1.68048179E+00   2.01772975E+06   8.68320751E+00 
0 50 1.11782960E-07   2.40776467E-06   1.51941367E-06   1.34674121E-06   3.58788157E-07   9.63853330E-10   9.77271611E-07   1.02133017E+01   -2.92209387E-01   -1.36543840E-01   1.03117369E-01   1.01288605E+01   -2.35215798E-01   3.07689216E-02   1.03965141E-01   1.01150732E+01   -2.89106548E-01   -3.91938351E-02   1.04049526E-01   1.68338823E+00   1.96585262E+06   8.48731422E+00   1.68356514E+00   1.96095775E+06   8.46883106E+00   1.68316007E+00   1.97157425E+06   8.50892067E+00 
0 60 9.48569792E-08   2.39459882E-06   1.32185266E-06   1.18345656E-06   3.01587164E-07   8.97905972E-10   8.47732053E-07   1.02110643E+01   -2.78561294E-01   -1.14484176E-01   1.03209510E-01   1.01079731E+01   -1.93251431E-01   4.71815877E-02   1.04235388E-01   1.00869417E+01   -2.65022010E-01   -2.61541605E-02   1.04375020E-01   1.68436587E+00   1.92325162E+06   8.32645035E+00   1.68440294E+00   1.91687675E+06   8.30237770E+00   1.68429291E+00   1.93021925E+06   8.35276031E+00 
0 70 8.10349192E-08   2.31473450E-06   1.17642071E-06   1.05728384E-06   2.55448896E-07   8.81400342E-10   7.49115372E-07   1.01981983E+01   -2.40805507E-01   -1.11099526E-01   1.03448957E-01   1.00836849E+01   -1.43395513E-01   5.20572253E-02   1.04576282E-01   1.00650425E+01   -2.09307909E-01   -2.76567079E-02   1.04680948E-01   1.68415987E+00   1.88493600E+06   8.18176651E+00   1.68397450E+00   1.87641900E+06   8.14960575E+00   1.68429661E+00   1.89361125E+06   8.21452522E+00 
0 80 6.89911488E-08   2.15037426E-06   1.05874869E-06   9.69249299E-07   2.10383803E-07   9.06113629E-10   6.78589402E-07   1.01517715E+01   -1.98584333E-01   -1.16211601E-01   1.04049779E-01   1.00322504E+01   -9.66299772E-02   5.33565171E-02   1.05225980E-01   1.00136003E+01   -1.49492770E-01   -3.09774876E-02   1.05315275E-01   1.68310368E+00   1.85063762E+06   8.05225372E+00   1.68266106E+00   1.84104800E+06   8.01604271E+00   1.68351424E+00   1.86112750E+06   8.09186363E+00 
0 90 6.15683291E-08   1.97625377E-06   9.57648581E-07   8.98091344E-07   1.81143250E-07   9.25853338E-10   6.19742025E-07   1.00904379E+01   -1.69228122E-01   -1.17600314E-01   1.04809374E-01   9.95965099E+00   -6.31676167E-02   5.20811304E-02   1.06106527E-01   9.95382023E+00   -1.05035804E-01   -2.79351883E-02   1.06050454E-01   1.68168807E+00   1.82355862E+06   7.95000076E+00   1.68109131E+00   1.81437462E+06   7.91532135E+00   1.68229473E+00   1.83400125E+06   7.98943329E+00 
